commentId,comment,classification,comment_processed,word_phrase_list,nice,renovate,examination,examination room,room,similarity_score
57777,I think the only thing that I would change is to try to reduce the waiting time and perhaps improve the area in the waiting room.,1,think thing change try reduce wait time better area wait room,"['think', 'think thing', 'think thing change', 'think thing change try', 'think thing change try reduce', 'think thing change try reduce wait', 'think thing change try reduce wait time', 'think thing change try reduce wait time better', 'think thing change try reduce wait time better area', 'think thing change try reduce wait time better area wait', 'think thing change try reduce wait time better area wait room', 'thing', 'thing change', 'thing change try', 'thing change try reduce', 'thing change try reduce wait', 'thing change try reduce wait time', 'thing change try reduce wait time better', 'thing change try reduce wait time better area', 'thing change try reduce wait time better area wait', 'thing change try reduce wait time better area wait room', 'change', 'change try', 'change try reduce', 'change try reduce wait', 'change try reduce wait time', 'change try reduce wait time better', 'change try reduce wait time better area', 'change try reduce wait time better area wait', 'change try reduce wait time better area wait room', 'try', 'try reduce', 'try reduce wait', 'try reduce wait time', 'try reduce wait time better', 'try reduce wait time better area', 'try reduce wait time better area wait', 'try reduce wait time better area wait room', 'reduce', 'reduce wait', 'reduce wait time', 'reduce wait time better', 'reduce wait time better area', 'reduce wait time better area wait', 'reduce wait time better area wait room', 'wait', 'wait time', 'wait time better', 'wait time better area', 'wait time better area wait', 'wait time better area wait room', 'time', 'time better', 'time better area', 'time better area wait', 'time better area wait room', 'better', 'better area', 'better area wait', 'better area wait room', 'area', 'area wait', 'area wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
66948,Waiting room is filthy!,1,wait room filthy,"['wait', 'wait room', 'wait room filthy', 'room', 'room filthy', 'filthy']",0,0,0,0,1,0.1
71987,"I thought I was clear, as a new patient, that I was setting up a cleaning, exam, and x-rays.",1,think clear new patient set clean examination ray,"['think', 'think clear', 'think clear new', 'think clear new patient', 'think clear new patient set', 'think clear new patient set clean', 'think clear new patient set clean examination', 'think clear new patient set clean examination ray', 'clear', 'clear new', 'clear new patient', 'clear new patient set', 'clear new patient set clean', 'clear new patient set clean examination', 'clear new patient set clean examination ray', 'new', 'new patient', 'new patient set', 'new patient set clean', 'new patient set clean examination', 'new patient set clean examination ray', 'patient', 'patient set', 'patient set clean', 'patient set clean examination', 'patient set clean examination ray', 'set', 'set clean', 'set clean examination', 'set clean examination ray', 'clean', 'clean examination', 'clean examination ray', 'examination', 'examination ray', 'ray']",0,0,1,0,0,0.1
189350,The first time I walked in I was warmly greeted and all of the office staff was very nice.,0,time walk warmly greet office staff nice,"['time', 'time walk', 'time walk warmly', 'time walk warmly greet', 'time walk warmly greet office', 'time walk warmly greet office staff', 'time walk warmly greet office staff nice', 'walk', 'walk warmly', 'walk warmly greet', 'walk warmly greet office', 'walk warmly greet office staff', 'walk warmly greet office staff nice', 'warmly', 'warmly greet', 'warmly greet office', 'warmly greet office staff', 'warmly greet office staff nice', 'greet', 'greet office', 'greet office staff', 'greet office staff nice', 'office', 'office staff', 'office staff nice', 'staff', 'staff nice', 'nice']",1,0,0,0,0,0.1
103343,The new facility is so nice!,0,new facility nice,"['new', 'new facility', 'new facility nice', 'facility', 'facility nice', 'nice']",1,0,0,0,0,0.1
166170,"If you want to do something nice for yourself, this is the place to check out!",0,want nice place check,"['want', 'want nice', 'want nice place', 'want nice place check', 'nice', 'nice place', 'nice place check', 'place', 'place check', 'check']",1,0,0,0,0,0.1
125363,He explained to me that my adding volume in these areas would bring nice results to my bone structure.,0,explain add volume area bring nice result bone structure,"['explain', 'explain add', 'explain add volume', 'explain add volume area', 'explain add volume area bring', 'explain add volume area bring nice', 'explain add volume area bring nice result', 'explain add volume area bring nice result bone', 'explain add volume area bring nice result bone structure', 'add', 'add volume', 'add volume area', 'add volume area bring', 'add volume area bring nice', 'add volume area bring nice result', 'add volume area bring nice result bone', 'add volume area bring nice result bone structure', 'volume', 'volume area', 'volume area bring', 'volume area bring nice', 'volume area bring nice result', 'volume area bring nice result bone', 'volume area bring nice result bone structure', 'area', 'area bring', 'area bring nice', 'area bring nice result', 'area bring nice result bone', 'area bring nice result bone structure', 'bring', 'bring nice', 'bring nice result', 'bring nice result bone', 'bring nice result bone structure', 'nice', 'nice result', 'nice result bone', 'nice result bone structure', 'result', 'result bone', 'result bone structure', 'bone', 'bone structure', 'structure']",1,0,0,0,0,0.1
152863,"Dr. Huberty was very helpful and did an examination, explaining everything he found that was good and not so good.",0,dr puberty helpful examination explain find good not good,"['dr', 'dr puberty', 'dr puberty helpful', 'dr puberty helpful examination', 'dr puberty helpful examination explain', 'dr puberty helpful examination explain find', 'dr puberty helpful examination explain find good', 'dr puberty helpful examination explain find good not', 'dr puberty helpful examination explain find good not good', 'puberty', 'puberty helpful', 'puberty helpful examination', 'puberty helpful examination explain', 'puberty helpful examination explain find', 'puberty helpful examination explain find good', 'puberty helpful examination explain find good not', 'puberty helpful examination explain find good not good', 'helpful', 'helpful examination', 'helpful examination explain', 'helpful examination explain find', 'helpful examination explain find good', 'helpful examination explain find good not', 'helpful examination explain find good not good', 'examination', 'examination explain', 'examination explain find', 'examination explain find good', 'examination explain find good not', 'examination explain find good not good', 'explain', 'explain find', 'explain find good', 'explain find good not', 'explain find good not good', 'find', 'find good', 'find good not', 'find good not good', 'good', 'good not', 'good not good', 'not', 'not good', 'good']",0,0,1,0,0,0.1
161624,I came in for a follow up and I didn't wait long in the waiting room.,0,come follow wait long wait room,"['come', 'come follow', 'come follow wait', 'come follow wait long', 'come follow wait long wait', 'come follow wait long wait room', 'follow', 'follow wait', 'follow wait long', 'follow wait long wait', 'follow wait long wait room', 'wait', 'wait long', 'wait long wait', 'wait long wait room', 'long', 'long wait', 'long wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
184392,Never says hello when he enters the room or bye when he leaves.,1,say hello enter room bye leaf,"['say', 'say hello', 'say hello enter', 'say hello enter room', 'say hello enter room bye', 'say hello enter room bye leaf', 'hello', 'hello enter', 'hello enter room', 'hello enter room bye', 'hello enter room bye leaf', 'enter', 'enter room', 'enter room bye', 'enter room bye leaf', 'room', 'room bye', 'room bye leaf', 'bye', 'bye leaf', 'leaf']",0,0,0,0,1,0.1
57780,They're all very nice.,0,nice,['nice'],1,0,0,0,0,0.1
63435,The doctor is very nice,0,doctor nice,"['doctor', 'doctor nice', 'nice']",1,0,0,0,0,0.1
124661,"Competent and courteous staff, great physical therapy department, clean office and patient rooms,",0,competent courteous staff great physical therapy department clean office patient room,"['competent', 'competent courteous', 'competent courteous staff', 'competent courteous staff great', 'competent courteous staff great physical', 'competent courteous staff great physical therapy', 'competent courteous staff great physical therapy department', 'competent courteous staff great physical therapy department clean', 'competent courteous staff great physical therapy department clean office', 'competent courteous staff great physical therapy department clean office patient', 'competent courteous staff great physical therapy department clean office patient room', 'courteous', 'courteous staff', 'courteous staff great', 'courteous staff great physical', 'courteous staff great physical therapy', 'courteous staff great physical therapy department', 'courteous staff great physical therapy department clean', 'courteous staff great physical therapy department clean office', 'courteous staff great physical therapy department clean office patient', 'courteous staff great physical therapy department clean office patient room', 'staff', 'staff great', 'staff great physical', 'staff great physical therapy', 'staff great physical therapy department', 'staff great physical therapy department clean', 'staff great physical therapy department clean office', 'staff great physical therapy department clean office patient', 'staff great physical therapy department clean office patient room', 'great', 'great physical', 'great physical therapy', 'great physical therapy department', 'great physical therapy department clean', 'great physical therapy department clean office', 'great physical therapy department clean office patient', 'great physical therapy department clean office patient room', 'physical', 'physical therapy', 'physical therapy department', 'physical therapy department clean', 'physical therapy department clean office', 'physical therapy department clean office patient', 'physical therapy department clean office patient room', 'therapy', 'therapy department', 'therapy department clean', 'therapy department clean office', 'therapy department clean office patient', 'therapy department clean office patient room', 'department', 'department clean', 'department clean office', 'department clean office patient', 'department clean office patient room', 'clean', 'clean office', 'clean office patient', 'clean office patient room', 'office', 'office patient', 'office patient room', 'patient', 'patient room', 'room']",0,0,0,0,1,0.1
81658,"Very nice, current with knowledge of new medications available.",0,nice current cognition new meditation available,"['nice', 'nice current', 'nice current cognition', 'nice current cognition new', 'nice current cognition new meditation', 'nice current cognition new meditation available', 'current', 'current cognition', 'current cognition new', 'current cognition new meditation', 'current cognition new meditation available', 'cognition', 'cognition new', 'cognition new meditation', 'cognition new meditation available', 'new', 'new meditation', 'new meditation available', 'meditation', 'meditation available', 'available']",1,0,0,0,0,0.1
103666,"I appreciate his caring manner and even though he is very busy, he did not make us feel rushed during the exam.",0,appreciate dare manner busy not feel rush examination,"['appreciate', 'appreciate dare', 'appreciate dare manner', 'appreciate dare manner busy', 'appreciate dare manner busy not', 'appreciate dare manner busy not feel', 'appreciate dare manner busy not feel rush', 'appreciate dare manner busy not feel rush examination', 'dare', 'dare manner', 'dare manner busy', 'dare manner busy not', 'dare manner busy not feel', 'dare manner busy not feel rush', 'dare manner busy not feel rush examination', 'manner', 'manner busy', 'manner busy not', 'manner busy not feel', 'manner busy not feel rush', 'manner busy not feel rush examination', 'busy', 'busy not', 'busy not feel', 'busy not feel rush', 'busy not feel rush examination', 'not', 'not feel', 'not feel rush', 'not feel rush examination', 'feel', 'feel rush', 'feel rush examination', 'rush', 'rush examination', 'examination']",0,0,1,0,0,0.1
62572,He's a very nice doctor.,0,nice doctor,"['nice', 'nice doctor', 'doctor']",1,0,0,0,0,0.1
98829,No pain at all and everyone was extremely nice .,0,no pain extremely nice,"['no', 'no pain', 'no pain extremely', 'no pain extremely nice', 'pain', 'pain extremely', 'pain extremely nice', 'extremely', 'extremely nice', 'nice']",1,0,0,0,0,0.1
124064,"was greeted promptly and nicely, waited less than 5 minutes and was in the room getting x rays, n cortisone.",0,greet promptly nicely wait room get x ray n cortisone,"['greet', 'greet promptly', 'greet promptly nicely', 'greet promptly nicely wait', 'greet promptly nicely wait room', 'greet promptly nicely wait room get', 'greet promptly nicely wait room get x', 'greet promptly nicely wait room get x ray', 'greet promptly nicely wait room get x ray n', 'greet promptly nicely wait room get x ray n cortisone', 'promptly', 'promptly nicely', 'promptly nicely wait', 'promptly nicely wait room', 'promptly nicely wait room get', 'promptly nicely wait room get x', 'promptly nicely wait room get x ray', 'promptly nicely wait room get x ray n', 'promptly nicely wait room get x ray n cortisone', 'nicely', 'nicely wait', 'nicely wait room', 'nicely wait room get', 'nicely wait room get x', 'nicely wait room get x ray', 'nicely wait room get x ray n', 'nicely wait room get x ray n cortisone', 'wait', 'wait room', 'wait room get', 'wait room get x', 'wait room get x ray', 'wait room get x ray n', 'wait room get x ray n cortisone', 'room', 'room get', 'room get x', 'room get x ray', 'room get x ray n', 'room get x ray n cortisone', 'get', 'get x', 'get x ray', 'get x ray n', 'get x ray n cortisone', 'x', 'x ray', 'x ray n', 'x ray n cortisone', 'ray', 'ray n', 'ray n cortisone', 'n', 'n cortisone', 'cortisone']",0,0,0,0,1,0.1
57783,They did real nice to me.   ,0,real nice,"['real', 'real nice', 'nice']",1,0,0,0,0,0.1
126829,"For starters, Nurse Jen is extremely nice and knowledgeable about all product.",0,state nurse man extremely nice knowledgeable product,"['state', 'state nurse', 'state nurse man', 'state nurse man extremely', 'state nurse man extremely nice', 'state nurse man extremely nice knowledgeable', 'state nurse man extremely nice knowledgeable product', 'nurse', 'nurse man', 'nurse man extremely', 'nurse man extremely nice', 'nurse man extremely nice knowledgeable', 'nurse man extremely nice knowledgeable product', 'man', 'man extremely', 'man extremely nice', 'man extremely nice knowledgeable', 'man extremely nice knowledgeable product', 'extremely', 'extremely nice', 'extremely nice knowledgeable', 'extremely nice knowledgeable product', 'nice', 'nice knowledgeable', 'nice knowledgeable product', 'knowledgeable', 'knowledgeable product', 'product']",1,0,0,0,0,0.1
145873,He seemed very rushed and was more concerned about getting to his next exam room.,1,rush concerned get examination room,"['rush', 'rush concerned', 'rush concerned get', 'rush concerned get examination', 'rush concerned get examination room', 'concerned', 'concerned get', 'concerned get examination', 'concerned get examination room', 'get', 'get examination', 'get examination room', 'examination', 'examination room', 'room']",0,0,1,1,1,0.3
129442,it doesn't feel like a doctors office because his office is in a quaint renovated one story house.,0,feel like doctor office office quaint renovate story house,"['feel', 'feel like', 'feel like doctor', 'feel like doctor office', 'feel like doctor office office', 'feel like doctor office office quaint', 'feel like doctor office office quaint renovate', 'feel like doctor office office quaint renovate story', 'feel like doctor office office quaint renovate story house', 'like', 'like doctor', 'like doctor office', 'like doctor office office', 'like doctor office office quaint', 'like doctor office office quaint renovate', 'like doctor office office quaint renovate story', 'like doctor office office quaint renovate story house', 'doctor', 'doctor office', 'doctor office office', 'doctor office office quaint', 'doctor office office quaint renovate', 'doctor office office quaint renovate story', 'doctor office office quaint renovate story house', 'office', 'office office', 'office office quaint', 'office office quaint renovate', 'office office quaint renovate story', 'office office quaint renovate story house', 'office', 'office quaint', 'office quaint renovate', 'office quaint renovate story', 'office quaint renovate story house', 'quaint', 'quaint renovate', 'quaint renovate story', 'quaint renovate story house', 'renovate', 'renovate story', 'renovate story house', 'story', 'story house', 'house']",0,1,0,0,0,0.1
142016,She answered all of my questions and was informative during the exam.,0,answer question information examination,"['answer', 'answer question', 'answer question information', 'answer question information examination', 'question', 'question information', 'question information examination', 'information', 'information examination', 'examination']",0,0,1,0,0,0.1
152803,It was so nice to find someone who gets it and is willing to help me feel like a normal person again.,0,nice find get willing help feel like normal person,"['nice', 'nice find', 'nice find get', 'nice find get willing', 'nice find get willing help', 'nice find get willing help feel', 'nice find get willing help feel like', 'nice find get willing help feel like normal', 'nice find get willing help feel like normal person', 'find', 'find get', 'find get willing', 'find get willing help', 'find get willing help feel', 'find get willing help feel like', 'find get willing help feel like normal', 'find get willing help feel like normal person', 'get', 'get willing', 'get willing help', 'get willing help feel', 'get willing help feel like', 'get willing help feel like normal', 'get willing help feel like normal person', 'willing', 'willing help', 'willing help feel', 'willing help feel like', 'willing help feel like normal', 'willing help feel like normal person', 'help', 'help feel', 'help feel like', 'help feel like normal', 'help feel like normal person', 'feel', 'feel like', 'feel like normal', 'feel like normal person', 'like', 'like normal', 'like normal person', 'normal', 'normal person', 'person']",1,0,0,0,0,0.1
103472,"The nurse practitioners are also very nice and responsive to any questions I have had over the phone, email, or in person.",0,nurse practitioner nice responsive question phone e-mail person,"['nurse', 'nurse practitioner', 'nurse practitioner nice', 'nurse practitioner nice responsive', 'nurse practitioner nice responsive question', 'nurse practitioner nice responsive question phone', 'nurse practitioner nice responsive question phone e-mail', 'nurse practitioner nice responsive question phone e-mail person', 'practitioner', 'practitioner nice', 'practitioner nice responsive', 'practitioner nice responsive question', 'practitioner nice responsive question phone', 'practitioner nice responsive question phone e-mail', 'practitioner nice responsive question phone e-mail person', 'nice', 'nice responsive', 'nice responsive question', 'nice responsive question phone', 'nice responsive question phone e-mail', 'nice responsive question phone e-mail person', 'responsive', 'responsive question', 'responsive question phone', 'responsive question phone e-mail', 'responsive question phone e-mail person', 'question', 'question phone', 'question phone e-mail', 'question phone e-mail person', 'phone', 'phone e-mail', 'phone e-mail person', 'e-mail', 'e-mail person', 'person']",1,0,0,0,0,0.1
150662,and all the fears of reinjury it would be nice if they showed the same concern as I do for my knee and my recovery.,1,fear injury nice show concern knee recovery,"['fear', 'fear injury', 'fear injury nice', 'fear injury nice show', 'fear injury nice show concern', 'fear injury nice show concern knee', 'fear injury nice show concern knee recovery', 'injury', 'injury nice', 'injury nice show', 'injury nice show concern', 'injury nice show concern knee', 'injury nice show concern knee recovery', 'nice', 'nice show', 'nice show concern', 'nice show concern knee', 'nice show concern knee recovery', 'show', 'show concern', 'show concern knee', 'show concern knee recovery', 'concern', 'concern knee', 'concern knee recovery', 'knee', 'knee recovery', 'recovery']",1,0,0,0,0,0.1
57789,"They are very nice doctors, take care of people.  The nurses, the women who assist the doctors in the room, are very attentive.",0,nice doctor care people nurse woman assist doctor room attentive,"['nice', 'nice doctor', 'nice doctor care', 'nice doctor care people', 'nice doctor care people nurse', 'nice doctor care people nurse woman', 'nice doctor care people nurse woman assist', 'nice doctor care people nurse woman assist doctor', 'nice doctor care people nurse woman assist doctor room', 'nice doctor care people nurse woman assist doctor room attentive', 'doctor', 'doctor care', 'doctor care people', 'doctor care people nurse', 'doctor care people nurse woman', 'doctor care people nurse woman assist', 'doctor care people nurse woman assist doctor', 'doctor care people nurse woman assist doctor room', 'doctor care people nurse woman assist doctor room attentive', 'care', 'care people', 'care people nurse', 'care people nurse woman', 'care people nurse woman assist', 'care people nurse woman assist doctor', 'care people nurse woman assist doctor room', 'care people nurse woman assist doctor room attentive', 'people', 'people nurse', 'people nurse woman', 'people nurse woman assist', 'people nurse woman assist doctor', 'people nurse woman assist doctor room', 'people nurse woman assist doctor room attentive', 'nurse', 'nurse woman', 'nurse woman assist', 'nurse woman assist doctor', 'nurse woman assist doctor room', 'nurse woman assist doctor room attentive', 'woman', 'woman assist', 'woman assist doctor', 'woman assist doctor room', 'woman assist doctor room attentive', 'assist', 'assist doctor', 'assist doctor room', 'assist doctor room attentive', 'doctor', 'doctor room', 'doctor room attentive', 'room', 'room attentive', 'attentive']",1,0,0,0,1,0.2
151006,Just be prepared to listen to country music borderline blaring through the speakers in the waiting room!,1,prepare listen country music border bear speaker wait room,"['prepare', 'prepare listen', 'prepare listen country', 'prepare listen country music', 'prepare listen country music border', 'prepare listen country music border bear', 'prepare listen country music border bear speaker', 'prepare listen country music border bear speaker wait', 'prepare listen country music border bear speaker wait room', 'listen', 'listen country', 'listen country music', 'listen country music border', 'listen country music border bear', 'listen country music border bear speaker', 'listen country music border bear speaker wait', 'listen country music border bear speaker wait room', 'country', 'country music', 'country music border', 'country music border bear', 'country music border bear speaker', 'country music border bear speaker wait', 'country music border bear speaker wait room', 'music', 'music border', 'music border bear', 'music border bear speaker', 'music border bear speaker wait', 'music border bear speaker wait room', 'border', 'border bear', 'border bear speaker', 'border bear speaker wait', 'border bear speaker wait room', 'bear', 'bear speaker', 'bear speaker wait', 'bear speaker wait room', 'speaker', 'speaker wait', 'speaker wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
65757,He's a nice man.,0,nice man,"['nice', 'nice man', 'man']",1,0,0,0,0,0.1
65174,He was very nice and easy to talk to about problems.,0,nice easy talk problem,"['nice', 'nice easy', 'nice easy talk', 'nice easy talk problem', 'easy', 'easy talk', 'easy talk problem', 'talk', 'talk problem', 'problem']",1,0,0,0,0,0.1
76351,very nice place to take anyone to dentist!,0,nice place dentist,"['nice', 'nice place', 'nice place dentist', 'place', 'place dentist', 'dentist']",1,0,0,0,0,0.1
177644,"out, she blamed it on the fact that the room was not air conditioned.",1,blame fact room not air condition,"['blame', 'blame fact', 'blame fact room', 'blame fact room not', 'blame fact room not air', 'blame fact room not air condition', 'fact', 'fact room', 'fact room not', 'fact room not air', 'fact room not air condition', 'room', 'room not', 'room not air', 'room not air condition', 'not', 'not air', 'not air condition', 'air', 'air condition', 'condition']",0,0,0,0,1,0.1
104336,"I was a social change concentration, and I believe there is room for improvement in the coursework that is related to public policy.",1,social change concentration believe room improvement coursework relate public policy,"['social', 'social change', 'social change concentration', 'social change concentration believe', 'social change concentration believe room', 'social change concentration believe room improvement', 'social change concentration believe room improvement coursework', 'social change concentration believe room improvement coursework relate', 'social change concentration believe room improvement coursework relate public', 'social change concentration believe room improvement coursework relate public policy', 'change', 'change concentration', 'change concentration believe', 'change concentration believe room', 'change concentration believe room improvement', 'change concentration believe room improvement coursework', 'change concentration believe room improvement coursework relate', 'change concentration believe room improvement coursework relate public', 'change concentration believe room improvement coursework relate public policy', 'concentration', 'concentration believe', 'concentration believe room', 'concentration believe room improvement', 'concentration believe room improvement coursework', 'concentration believe room improvement coursework relate', 'concentration believe room improvement coursework relate public', 'concentration believe room improvement coursework relate public policy', 'believe', 'believe room', 'believe room improvement', 'believe room improvement coursework', 'believe room improvement coursework relate', 'believe room improvement coursework relate public', 'believe room improvement coursework relate public policy', 'room', 'room improvement', 'room improvement coursework', 'room improvement coursework relate', 'room improvement coursework relate public', 'room improvement coursework relate public policy', 'improvement', 'improvement coursework', 'improvement coursework relate', 'improvement coursework relate public', 'improvement coursework relate public policy', 'coursework', 'coursework relate', 'coursework relate public', 'coursework relate public policy', 'relate', 'relate public', 'relate public policy', 'public', 'public policy', 'policy']",0,0,0,0,1,0.1
98479,The wait was short and Doctor's exam was thorough.,0,wait short doctor examination thorough,"['wait', 'wait short', 'wait short doctor', 'wait short doctor examination', 'wait short doctor examination thorough', 'short', 'short doctor', 'short doctor examination', 'short doctor examination thorough', 'doctor', 'doctor examination', 'doctor examination thorough', 'examination', 'examination thorough', 'thorough']",0,0,1,0,0,0.1
66952,"room, was treated quickly, courteously and professionally.",0,room treat quickly politely professionally,"['room', 'room treat', 'room treat quickly', 'room treat quickly politely', 'room treat quickly politely professionally', 'treat', 'treat quickly', 'treat quickly politely', 'treat quickly politely professionally', 'quickly', 'quickly politely', 'quickly politely professionally', 'politely', 'politely professionally', 'professionally']",0,0,0,0,1,0.1
105158,He may need more dedicated exam rooms as I often feel i am waiting on a shared room with the in office plastic surgeon.,1,need dedicate examination room feel wait share room office plastic surgeon,"['need', 'need dedicate', 'need dedicate examination', 'need dedicate examination room', 'need dedicate examination room feel', 'need dedicate examination room feel wait', 'need dedicate examination room feel wait share', 'need dedicate examination room feel wait share room', 'need dedicate examination room feel wait share room office', 'need dedicate examination room feel wait share room office plastic', 'need dedicate examination room feel wait share room office plastic surgeon', 'dedicate', 'dedicate examination', 'dedicate examination room', 'dedicate examination room feel', 'dedicate examination room feel wait', 'dedicate examination room feel wait share', 'dedicate examination room feel wait share room', 'dedicate examination room feel wait share room office', 'dedicate examination room feel wait share room office plastic', 'dedicate examination room feel wait share room office plastic surgeon', 'examination', 'examination room', 'examination room feel', 'examination room feel wait', 'examination room feel wait share', 'examination room feel wait share room', 'examination room feel wait share room office', 'examination room feel wait share room office plastic', 'examination room feel wait share room office plastic surgeon', 'room', 'room feel', 'room feel wait', 'room feel wait share', 'room feel wait share room', 'room feel wait share room office', 'room feel wait share room office plastic', 'room feel wait share room office plastic surgeon', 'feel', 'feel wait', 'feel wait share', 'feel wait share room', 'feel wait share room office', 'feel wait share room office plastic', 'feel wait share room office plastic surgeon', 'wait', 'wait share', 'wait share room', 'wait share room office', 'wait share room office plastic', 'wait share room office plastic surgeon', 'share', 'share room', 'share room office', 'share room office plastic', 'share room office plastic surgeon', 'room', 'room office', 'room office plastic', 'room office plastic surgeon', 'office', 'office plastic', 'office plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,1,1,1,0.3
175644,Appointments are made for a scheduled time but you will be put in a cold room waiting another 20 -90 minutes.,1,appointment schedule time cold room wait,"['appointment', 'appointment schedule', 'appointment schedule time', 'appointment schedule time cold', 'appointment schedule time cold room', 'appointment schedule time cold room wait', 'schedule', 'schedule time', 'schedule time cold', 'schedule time cold room', 'schedule time cold room wait', 'time', 'time cold', 'time cold room', 'time cold room wait', 'cold', 'cold room', 'cold room wait', 'room', 'room wait', 'wait']",0,0,0,0,1,0.1
145491,The person who showed me into the room couldn?t have showed less caring and interest.,1,person show room show dare interest,"['person', 'person show', 'person show room', 'person show room show', 'person show room show dare', 'person show room show dare interest', 'show', 'show room', 'show room show', 'show room show dare', 'show room show dare interest', 'room', 'room show', 'room show dare', 'room show dare interest', 'show', 'show dare', 'show dare interest', 'dare', 'dare interest', 'interest']",0,0,0,0,1,0.1
100727,"are very nice, as are the nurses.",0,nice nurse,"['nice', 'nice nurse', 'nurse']",1,0,0,0,0,0.1
74406,I never had to sit in a waiting room for long periods of time waiting to see the doctor.,0,sit wait room long period time wait doctor,"['sit', 'sit wait', 'sit wait room', 'sit wait room long', 'sit wait room long period', 'sit wait room long period time', 'sit wait room long period time wait', 'sit wait room long period time wait doctor', 'wait', 'wait room', 'wait room long', 'wait room long period', 'wait room long period time', 'wait room long period time wait', 'wait room long period time wait doctor', 'room', 'room long', 'room long period', 'room long period time', 'room long period time wait', 'room long period time wait doctor', 'long', 'long period', 'long period time', 'long period time wait', 'long period time wait doctor', 'period', 'period time', 'period time wait', 'period time wait doctor', 'time', 'time wait', 'time wait doctor', 'wait', 'wait doctor', 'doctor']",0,0,0,0,1,0.1
147143,The chairs in the waiting room were spaced for social distancing as well .,0,chair wait room space social distend,"['chair', 'chair wait', 'chair wait room', 'chair wait room space', 'chair wait room space social', 'chair wait room space social distend', 'wait', 'wait room', 'wait room space', 'wait room space social', 'wait room space social distend', 'room', 'room space', 'room space social', 'room space social distend', 'space', 'space social', 'space social distend', 'social', 'social distend', 'distend']",0,0,0,0,1,0.1
89611,"His stylish office, courteous and knowledgeable team, in house operating room,",0,stylish office courteous knowledgeable team house operate room,"['stylish', 'stylish office', 'stylish office courteous', 'stylish office courteous knowledgeable', 'stylish office courteous knowledgeable team', 'stylish office courteous knowledgeable team house', 'stylish office courteous knowledgeable team house operate', 'stylish office courteous knowledgeable team house operate room', 'office', 'office courteous', 'office courteous knowledgeable', 'office courteous knowledgeable team', 'office courteous knowledgeable team house', 'office courteous knowledgeable team house operate', 'office courteous knowledgeable team house operate room', 'courteous', 'courteous knowledgeable', 'courteous knowledgeable team', 'courteous knowledgeable team house', 'courteous knowledgeable team house operate', 'courteous knowledgeable team house operate room', 'knowledgeable', 'knowledgeable team', 'knowledgeable team house', 'knowledgeable team house operate', 'knowledgeable team house operate room', 'team', 'team house', 'team house operate', 'team house operate room', 'house', 'house operate', 'house operate room', 'operate', 'operate room', 'room']",0,0,0,0,1,0.1
142703,and the doctor exam was very through He gave me a steroid injection and PT My shoulder is feeling better already,0,doctor examination give osteoid injection shoulder feel good,"['doctor', 'doctor examination', 'doctor examination give', 'doctor examination give osteoid', 'doctor examination give osteoid injection', 'doctor examination give osteoid injection shoulder', 'doctor examination give osteoid injection shoulder feel', 'doctor examination give osteoid injection shoulder feel good', 'examination', 'examination give', 'examination give osteoid', 'examination give osteoid injection', 'examination give osteoid injection shoulder', 'examination give osteoid injection shoulder feel', 'examination give osteoid injection shoulder feel good', 'give', 'give osteoid', 'give osteoid injection', 'give osteoid injection shoulder', 'give osteoid injection shoulder feel', 'give osteoid injection shoulder feel good', 'osteoid', 'osteoid injection', 'osteoid injection shoulder', 'osteoid injection shoulder feel', 'osteoid injection shoulder feel good', 'injection', 'injection shoulder', 'injection shoulder feel', 'injection shoulder feel good', 'shoulder', 'shoulder feel', 'shoulder feel good', 'feel', 'feel good', 'good']",0,0,1,0,0,0.1
126204,I stopped in to make an appointment and they had no clients in the waiting room.,0,stop appointment no client wait room,"['stop', 'stop appointment', 'stop appointment no', 'stop appointment no client', 'stop appointment no client wait', 'stop appointment no client wait room', 'appointment', 'appointment no', 'appointment no client', 'appointment no client wait', 'appointment no client wait room', 'no', 'no client', 'no client wait', 'no client wait room', 'client', 'client wait', 'client wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
152380,Each time I had an appointment they would say they had 2 rooms occupied or that staff was out.,1,time appointment room occupy staff,"['time', 'time appointment', 'time appointment room', 'time appointment room occupy', 'time appointment room occupy staff', 'appointment', 'appointment room', 'appointment room occupy', 'appointment room occupy staff', 'room', 'room occupy', 'room occupy staff', 'occupy', 'occupy staff', 'staff']",0,0,0,0,1,0.1
85471,I have always found the front office staff to be amazingly nice!,0,find office staff amazingly nice,"['find', 'find office', 'find office staff', 'find office staff amazingly', 'find office staff amazingly nice', 'office', 'office staff', 'office staff amazingly', 'office staff amazingly nice', 'staff', 'staff amazingly', 'staff amazingly nice', 'amazingly', 'amazingly nice', 'nice']",1,0,0,0,0,0.1
