commentId,comment,classification,comment_processed,word_phrase_list,alliance,walk,amaze,similarity_score
153412,I chose to schedule a consultation with Dr.White after reading all the amazing reviews and seeing his before and after photos.,0,choose schedule consultation white read amaze review see photograph,"['choose', 'choose schedule', 'choose schedule consultation', 'choose schedule consultation white', 'choose schedule consultation white read', 'choose schedule consultation white read amaze', 'choose schedule consultation white read amaze review', 'choose schedule consultation white read amaze review see', 'choose schedule consultation white read amaze review see photograph', 'schedule', 'schedule consultation', 'schedule consultation white', 'schedule consultation white read', 'schedule consultation white read amaze', 'schedule consultation white read amaze review', 'schedule consultation white read amaze review see', 'schedule consultation white read amaze review see photograph', 'consultation', 'consultation white', 'consultation white read', 'consultation white read amaze', 'consultation white read amaze review', 'consultation white read amaze review see', 'consultation white read amaze review see photograph', 'white', 'white read', 'white read amaze', 'white read amaze review', 'white read amaze review see', 'white read amaze review see photograph', 'read', 'read amaze', 'read amaze review', 'read amaze review see', 'read amaze review see photograph', 'amaze', 'amaze review', 'amaze review see', 'amaze review see photograph', 'review', 'review see', 'review see photograph', 'see', 'see photograph', 'photograph']",0,0,1,0.16666666666666666
94342,I was amazed by the fact that I had no post-operative pain.,0,amaze fact no postoperative pain,"['amaze', 'amaze fact', 'amaze fact no', 'amaze fact no postoperative', 'amaze fact no postoperative pain', 'fact', 'fact no', 'fact no postoperative', 'fact no postoperative pain', 'no', 'no postoperative', 'no postoperative pain', 'postoperative', 'postoperative pain', 'pain']",0,0,1,0.16666666666666666
151797,"I can walk, sit for longer than 15 minutes, I do not have horrible pain or numbness,",0,walk sit long minute not atrocious pain numbness,"['walk', 'walk sit', 'walk sit long', 'walk sit long minute', 'walk sit long minute not', 'walk sit long minute not atrocious', 'walk sit long minute not atrocious pain', 'walk sit long minute not atrocious pain numbness', 'sit', 'sit long', 'sit long minute', 'sit long minute not', 'sit long minute not atrocious', 'sit long minute not atrocious pain', 'sit long minute not atrocious pain numbness', 'long', 'long minute', 'long minute not', 'long minute not atrocious', 'long minute not atrocious pain', 'long minute not atrocious pain numbness', 'minute', 'minute not', 'minute not atrocious', 'minute not atrocious pain', 'minute not atrocious pain numbness', 'not', 'not atrocious', 'not atrocious pain', 'not atrocious pain numbness', 'atrocious', 'atrocious pain', 'atrocious pain numbness', 'pain', 'pain numbness', 'numbness']",0,1,0,0.16666666666666666
88774,and in the Hospital in the Bariatric Step-down unit are amazing.,0,hospital barbaric stepdown unit amaze,"['hospital', 'hospital barbaric', 'hospital barbaric stepdown', 'hospital barbaric stepdown unit', 'hospital barbaric stepdown unit amaze', 'barbaric', 'barbaric stepdown', 'barbaric stepdown unit', 'barbaric stepdown unit amaze', 'stepdown', 'stepdown unit', 'stepdown unit amaze', 'unit', 'unit amaze', 'amaze']",0,0,1,0.16666666666666666
117615,"The whole experience has been amazing, and I am extremely grateful for all that he and his staff have done for me.",0,experience amaze extremely grateful staff,"['experience', 'experience amaze', 'experience amaze extremely', 'experience amaze extremely grateful', 'experience amaze extremely grateful staff', 'amaze', 'amaze extremely', 'amaze extremely grateful', 'amaze extremely grateful staff', 'extremely', 'extremely grateful', 'extremely grateful staff', 'grateful', 'grateful staff', 'staff']",0,0,1,0.16666666666666666
150058,I have severe dental anxiety to the point of crying and shaking before even walking into the office.,1,severe dental anxiety point cry shake walk office,"['severe', 'severe dental', 'severe dental anxiety', 'severe dental anxiety point', 'severe dental anxiety point cry', 'severe dental anxiety point cry shake', 'severe dental anxiety point cry shake walk', 'severe dental anxiety point cry shake walk office', 'dental', 'dental anxiety', 'dental anxiety point', 'dental anxiety point cry', 'dental anxiety point cry shake', 'dental anxiety point cry shake walk', 'dental anxiety point cry shake walk office', 'anxiety', 'anxiety point', 'anxiety point cry', 'anxiety point cry shake', 'anxiety point cry shake walk', 'anxiety point cry shake walk office', 'point', 'point cry', 'point cry shake', 'point cry shake walk', 'point cry shake walk office', 'cry', 'cry shake', 'cry shake walk', 'cry shake walk office', 'shake', 'shake walk', 'shake walk office', 'walk', 'walk office', 'office']",0,1,0,0.16666666666666666
118287,"However, I feel confident Dr. Walden takes pride in her business, including using feedback for improvement.",0,feel confident dr walk take pride business include feedback improvement,"['feel', 'feel confident', 'feel confident dr', 'feel confident dr walk', 'feel confident dr walk take', 'feel confident dr walk take pride', 'feel confident dr walk take pride business', 'feel confident dr walk take pride business include', 'feel confident dr walk take pride business include feedback', 'feel confident dr walk take pride business include feedback improvement', 'confident', 'confident dr', 'confident dr walk', 'confident dr walk take', 'confident dr walk take pride', 'confident dr walk take pride business', 'confident dr walk take pride business include', 'confident dr walk take pride business include feedback', 'confident dr walk take pride business include feedback improvement', 'dr', 'dr walk', 'dr walk take', 'dr walk take pride', 'dr walk take pride business', 'dr walk take pride business include', 'dr walk take pride business include feedback', 'dr walk take pride business include feedback improvement', 'walk', 'walk take', 'walk take pride', 'walk take pride business', 'walk take pride business include', 'walk take pride business include feedback', 'walk take pride business include feedback improvement', 'take', 'take pride', 'take pride business', 'take pride business include', 'take pride business include feedback', 'take pride business include feedback improvement', 'pride', 'pride business', 'pride business include', 'pride business include feedback', 'pride business include feedback improvement', 'business', 'business include', 'business include feedback', 'business include feedback improvement', 'include', 'include feedback', 'include feedback improvement', 'feedback', 'feedback improvement', 'improvement']",0,1,0,0.16666666666666666
113158,So waking up this morning and being able to see without glasses was amazing.,0,wake able glass amaze,"['wake', 'wake able', 'wake able glass', 'wake able glass amaze', 'able', 'able glass', 'able glass amaze', 'glass', 'glass amaze', 'amaze']",0,0,1,0.16666666666666666
99741,Tracy is amazing!!!,0,amaze,['amaze'],0,0,1,0.16666666666666666
109283,Answered one of my questions as he was walking out of exam door.,1,answer question walk examination door,"['answer', 'answer question', 'answer question walk', 'answer question walk examination', 'answer question walk examination door', 'question', 'question walk', 'question walk examination', 'question walk examination door', 'walk', 'walk examination', 'walk examination door', 'examination', 'examination door', 'door']",0,1,0,0.16666666666666666
124370,he encouraged me to send pics if I was concerned about anything which is amazing considering the amount of patients he sees daily.,0,encourage send pick concerned amaze consider patient see,"['encourage', 'encourage send', 'encourage send pick', 'encourage send pick concerned', 'encourage send pick concerned amaze', 'encourage send pick concerned amaze consider', 'encourage send pick concerned amaze consider patient', 'encourage send pick concerned amaze consider patient see', 'send', 'send pick', 'send pick concerned', 'send pick concerned amaze', 'send pick concerned amaze consider', 'send pick concerned amaze consider patient', 'send pick concerned amaze consider patient see', 'pick', 'pick concerned', 'pick concerned amaze', 'pick concerned amaze consider', 'pick concerned amaze consider patient', 'pick concerned amaze consider patient see', 'concerned', 'concerned amaze', 'concerned amaze consider', 'concerned amaze consider patient', 'concerned amaze consider patient see', 'amaze', 'amaze consider', 'amaze consider patient', 'amaze consider patient see', 'consider', 'consider patient', 'consider patient see', 'patient', 'patient see', 'see']",0,0,1,0.16666666666666666
92798,The people here were amazing.,0,people amaze,"['people', 'people amaze', 'amaze']",0,0,1,0.16666666666666666
140093,"Totally love the office, staff is amazing.",0,wholly love office staff amaze,"['wholly', 'wholly love', 'wholly love office', 'wholly love office staff', 'wholly love office staff amaze', 'love', 'love office', 'love office staff', 'love office staff amaze', 'office', 'office staff', 'office staff amaze', 'staff', 'staff amaze', 'amaze']",0,0,1,0.16666666666666666
165867,From my initial call to the office to walking out the door everyone was lovely.,0,initial office walk door lovely,"['initial', 'initial office', 'initial office walk', 'initial office walk door', 'initial office walk door lovely', 'office', 'office walk', 'office walk door', 'office walk door lovely', 'walk', 'walk door', 'walk door lovely', 'door', 'door lovely', 'lovely']",0,1,0,0.16666666666666666
113589,The staff were amazing and they made sure to make me feel comfortable as soon as I walked in until my procedure was over.,0,staff amaze sure feel comfortable soon walk procedure,"['staff', 'staff amaze', 'staff amaze sure', 'staff amaze sure feel', 'staff amaze sure feel comfortable', 'staff amaze sure feel comfortable soon', 'staff amaze sure feel comfortable soon walk', 'staff amaze sure feel comfortable soon walk procedure', 'amaze', 'amaze sure', 'amaze sure feel', 'amaze sure feel comfortable', 'amaze sure feel comfortable soon', 'amaze sure feel comfortable soon walk', 'amaze sure feel comfortable soon walk procedure', 'sure', 'sure feel', 'sure feel comfortable', 'sure feel comfortable soon', 'sure feel comfortable soon walk', 'sure feel comfortable soon walk procedure', 'feel', 'feel comfortable', 'feel comfortable soon', 'feel comfortable soon walk', 'feel comfortable soon walk procedure', 'comfortable', 'comfortable soon', 'comfortable soon walk', 'comfortable soon walk procedure', 'soon', 'soon walk', 'soon walk procedure', 'walk', 'walk procedure', 'procedure']",0,1,1,0.3333333333333333
186955,"Open on Sunday, accepted us as walk ins.",0,open accept walk,"['open', 'open accept', 'open accept walk', 'accept', 'accept walk', 'walk']",0,1,0,0.16666666666666666
99237,Dr. Jason and his entire staff were absolutely amazing.,0,entire staff absolutely amaze,"['entire', 'entire staff', 'entire staff absolutely', 'entire staff absolutely amaze', 'staff', 'staff absolutely', 'staff absolutely amaze', 'absolutely', 'absolutely amaze', 'amaze']",0,0,1,0.16666666666666666
78644,"I did not love the idea of having an operation/hip replacement, however, I love the fact that six weeks later I'm walking straight and tall.",0,not love idea have operationhip replacement love fact walk straight tall,"['not', 'not love', 'not love idea', 'not love idea have', 'not love idea have operationhip', 'not love idea have operationhip replacement', 'not love idea have operationhip replacement love', 'not love idea have operationhip replacement love fact', 'not love idea have operationhip replacement love fact walk', 'not love idea have operationhip replacement love fact walk straight', 'not love idea have operationhip replacement love fact walk straight tall', 'love', 'love idea', 'love idea have', 'love idea have operationhip', 'love idea have operationhip replacement', 'love idea have operationhip replacement love', 'love idea have operationhip replacement love fact', 'love idea have operationhip replacement love fact walk', 'love idea have operationhip replacement love fact walk straight', 'love idea have operationhip replacement love fact walk straight tall', 'idea', 'idea have', 'idea have operationhip', 'idea have operationhip replacement', 'idea have operationhip replacement love', 'idea have operationhip replacement love fact', 'idea have operationhip replacement love fact walk', 'idea have operationhip replacement love fact walk straight', 'idea have operationhip replacement love fact walk straight tall', 'have', 'have operationhip', 'have operationhip replacement', 'have operationhip replacement love', 'have operationhip replacement love fact', 'have operationhip replacement love fact walk', 'have operationhip replacement love fact walk straight', 'have operationhip replacement love fact walk straight tall', 'operationhip', 'operationhip replacement', 'operationhip replacement love', 'operationhip replacement love fact', 'operationhip replacement love fact walk', 'operationhip replacement love fact walk straight', 'operationhip replacement love fact walk straight tall', 'replacement', 'replacement love', 'replacement love fact', 'replacement love fact walk', 'replacement love fact walk straight', 'replacement love fact walk straight tall', 'love', 'love fact', 'love fact walk', 'love fact walk straight', 'love fact walk straight tall', 'fact', 'fact walk', 'fact walk straight', 'fact walk straight tall', 'walk', 'walk straight', 'walk straight tall', 'straight', 'straight tall', 'tall']",0,1,0,0.16666666666666666
155978,"and touch my face with no gloves, didn?t sanitize the hands and told me I have nothing and walked out the room.",1,touch face no glove sanitize hand tell walk room,"['touch', 'touch face', 'touch face no', 'touch face no glove', 'touch face no glove sanitize', 'touch face no glove sanitize hand', 'touch face no glove sanitize hand tell', 'touch face no glove sanitize hand tell walk', 'touch face no glove sanitize hand tell walk room', 'face', 'face no', 'face no glove', 'face no glove sanitize', 'face no glove sanitize hand', 'face no glove sanitize hand tell', 'face no glove sanitize hand tell walk', 'face no glove sanitize hand tell walk room', 'no', 'no glove', 'no glove sanitize', 'no glove sanitize hand', 'no glove sanitize hand tell', 'no glove sanitize hand tell walk', 'no glove sanitize hand tell walk room', 'glove', 'glove sanitize', 'glove sanitize hand', 'glove sanitize hand tell', 'glove sanitize hand tell walk', 'glove sanitize hand tell walk room', 'sanitize', 'sanitize hand', 'sanitize hand tell', 'sanitize hand tell walk', 'sanitize hand tell walk room', 'hand', 'hand tell', 'hand tell walk', 'hand tell walk room', 'tell', 'tell walk', 'tell walk room', 'walk', 'walk room', 'room']",0,1,0,0.16666666666666666
130567,I walked out and am making sure he doesn't charge my insurance company,1,walk make sure charge insurance company,"['walk', 'walk make', 'walk make sure', 'walk make sure charge', 'walk make sure charge insurance', 'walk make sure charge insurance company', 'make', 'make sure', 'make sure charge', 'make sure charge insurance', 'make sure charge insurance company', 'sure', 'sure charge', 'sure charge insurance', 'sure charge insurance company', 'charge', 'charge insurance', 'charge insurance company', 'insurance', 'insurance company', 'company']",0,1,0,0.16666666666666666
121731,Oh My God He??????s Amazing He Did My Tummy Tuck and Arms After Gastric Sleeve,0,ohio god amaze mummy tuck arm gastric sleeve,"['ohio', 'ohio god', 'ohio god amaze', 'ohio god amaze mummy', 'ohio god amaze mummy tuck', 'ohio god amaze mummy tuck arm', 'ohio god amaze mummy tuck arm gastric', 'ohio god amaze mummy tuck arm gastric sleeve', 'god', 'god amaze', 'god amaze mummy', 'god amaze mummy tuck', 'god amaze mummy tuck arm', 'god amaze mummy tuck arm gastric', 'god amaze mummy tuck arm gastric sleeve', 'amaze', 'amaze mummy', 'amaze mummy tuck', 'amaze mummy tuck arm', 'amaze mummy tuck arm gastric', 'amaze mummy tuck arm gastric sleeve', 'mummy', 'mummy tuck', 'mummy tuck arm', 'mummy tuck arm gastric', 'mummy tuck arm gastric sleeve', 'tuck', 'tuck arm', 'tuck arm gastric', 'tuck arm gastric sleeve', 'arm', 'arm gastric', 'arm gastric sleeve', 'gastric', 'gastric sleeve', 'sleeve']",0,0,1,0.16666666666666666
116095,Both Dr Parks are amazing,0,amaze,['amaze'],0,0,1,0.16666666666666666
131399,Before choosing him I had already seen his amazing work in person.,0,choose see amaze work person,"['choose', 'choose see', 'choose see amaze', 'choose see amaze work', 'choose see amaze work person', 'see', 'see amaze', 'see amaze work', 'see amaze work person', 'amaze', 'amaze work', 'amaze work person', 'work', 'work person', 'person']",0,0,1,0.16666666666666666
129651,I cannot stress enough how amazing the team is.,0,not stress amaze team,"['not', 'not stress', 'not stress amaze', 'not stress amaze team', 'stress', 'stress amaze', 'stress amaze team', 'amaze', 'amaze team', 'team']",0,0,1,0.16666666666666666
69300,Jurneys nurse) is amazing.,0,journey nurse amaze,"['journey', 'journey nurse', 'journey nurse amaze', 'nurse', 'nurse amaze', 'amaze']",0,0,1,0.16666666666666666
88847,and let me say I've had no issues with his amazing staff.,0,let no issue amaze staff,"['let', 'let no', 'let no issue', 'let no issue amaze', 'let no issue amaze staff', 'no', 'no issue', 'no issue amaze', 'no issue amaze staff', 'issue', 'issue amaze', 'issue amaze staff', 'amaze', 'amaze staff', 'staff']",0,0,1,0.16666666666666666
133892,You walk into his office and do not feel intimidated because the staff and himself is very relatable.,0,walk office not feel intimidate staff reliable,"['walk', 'walk office', 'walk office not', 'walk office not feel', 'walk office not feel intimidate', 'walk office not feel intimidate staff', 'walk office not feel intimidate staff reliable', 'office', 'office not', 'office not feel', 'office not feel intimidate', 'office not feel intimidate staff', 'office not feel intimidate staff reliable', 'not', 'not feel', 'not feel intimidate', 'not feel intimidate staff', 'not feel intimidate staff reliable', 'feel', 'feel intimidate', 'feel intimidate staff', 'feel intimidate staff reliable', 'intimidate', 'intimidate staff', 'intimidate staff reliable', 'staff', 'staff reliable', 'reliable']",0,1,0,0.16666666666666666
131133,Dr. Beck is an amazing doctor with the best bedside manner I have seen in a long time!,0,amaze doctor good bedside manner see long time,"['amaze', 'amaze doctor', 'amaze doctor good', 'amaze doctor good bedside', 'amaze doctor good bedside manner', 'amaze doctor good bedside manner see', 'amaze doctor good bedside manner see long', 'amaze doctor good bedside manner see long time', 'doctor', 'doctor good', 'doctor good bedside', 'doctor good bedside manner', 'doctor good bedside manner see', 'doctor good bedside manner see long', 'doctor good bedside manner see long time', 'good', 'good bedside', 'good bedside manner', 'good bedside manner see', 'good bedside manner see long', 'good bedside manner see long time', 'bedside', 'bedside manner', 'bedside manner see', 'bedside manner see long', 'bedside manner see long time', 'manner', 'manner see', 'manner see long', 'manner see long time', 'see', 'see long', 'see long time', 'long', 'long time', 'time']",0,0,1,0.16666666666666666
122077,"Fast forward to meeting dr. Mcleod, she walks in the room and without hesitation knows what is going on with me.",0,fast forward meet walk room hesitation know go,"['fast', 'fast forward', 'fast forward meet', 'fast forward meet walk', 'fast forward meet walk room', 'fast forward meet walk room hesitation', 'fast forward meet walk room hesitation know', 'fast forward meet walk room hesitation know go', 'forward', 'forward meet', 'forward meet walk', 'forward meet walk room', 'forward meet walk room hesitation', 'forward meet walk room hesitation know', 'forward meet walk room hesitation know go', 'meet', 'meet walk', 'meet walk room', 'meet walk room hesitation', 'meet walk room hesitation know', 'meet walk room hesitation know go', 'walk', 'walk room', 'walk room hesitation', 'walk room hesitation know', 'walk room hesitation know go', 'room', 'room hesitation', 'room hesitation know', 'room hesitation know go', 'hesitation', 'hesitation know', 'hesitation know go', 'know', 'know go', 'go']",0,1,0,0.16666666666666666
191319,"But when he walked in, he started rambling nonstop about my medical issue.",1,walk start rambling nonstop medical issue,"['walk', 'walk start', 'walk start rambling', 'walk start rambling nonstop', 'walk start rambling nonstop medical', 'walk start rambling nonstop medical issue', 'start', 'start rambling', 'start rambling nonstop', 'start rambling nonstop medical', 'start rambling nonstop medical issue', 'rambling', 'rambling nonstop', 'rambling nonstop medical', 'rambling nonstop medical issue', 'nonstop', 'nonstop medical', 'nonstop medical issue', 'medical', 'medical issue', 'issue']",0,1,0,0.16666666666666666
106122,Amazing every time.,0,amaze time,"['amaze', 'amaze time', 'time']",0,0,1,0.16666666666666666
100014,Dr. Jason and his whole staff were absolutely amazing throughout my entire experience.,0,staff absolutely amaze entire experience,"['staff', 'staff absolutely', 'staff absolutely amaze', 'staff absolutely amaze entire', 'staff absolutely amaze entire experience', 'absolutely', 'absolutely amaze', 'absolutely amaze entire', 'absolutely amaze entire experience', 'amaze', 'amaze entire', 'amaze entire experience', 'entire', 'entire experience', 'experience']",0,0,1,0.16666666666666666
159480,This group of AMAZING WOMEN waited patiently through a series of delays and challenges until their last patient could be picked up.,0,group amaze woman wait patiently series delay challenge patient pick,"['group', 'group amaze', 'group amaze woman', 'group amaze woman wait', 'group amaze woman wait patiently', 'group amaze woman wait patiently series', 'group amaze woman wait patiently series delay', 'group amaze woman wait patiently series delay challenge', 'group amaze woman wait patiently series delay challenge patient', 'group amaze woman wait patiently series delay challenge patient pick', 'amaze', 'amaze woman', 'amaze woman wait', 'amaze woman wait patiently', 'amaze woman wait patiently series', 'amaze woman wait patiently series delay', 'amaze woman wait patiently series delay challenge', 'amaze woman wait patiently series delay challenge patient', 'amaze woman wait patiently series delay challenge patient pick', 'woman', 'woman wait', 'woman wait patiently', 'woman wait patiently series', 'woman wait patiently series delay', 'woman wait patiently series delay challenge', 'woman wait patiently series delay challenge patient', 'woman wait patiently series delay challenge patient pick', 'wait', 'wait patiently', 'wait patiently series', 'wait patiently series delay', 'wait patiently series delay challenge', 'wait patiently series delay challenge patient', 'wait patiently series delay challenge patient pick', 'patiently', 'patiently series', 'patiently series delay', 'patiently series delay challenge', 'patiently series delay challenge patient', 'patiently series delay challenge patient pick', 'series', 'series delay', 'series delay challenge', 'series delay challenge patient', 'series delay challenge patient pick', 'delay', 'delay challenge', 'delay challenge patient', 'delay challenge patient pick', 'challenge', 'challenge patient', 'challenge patient pick', 'patient', 'patient pick', 'pick']",0,0,1,0.16666666666666666
152756,"This experience was so amazing, my mom and her sister both had surgery with Dr. Tresivani as well and referred me.",0,experience amaze mon sister surgery refer,"['experience', 'experience amaze', 'experience amaze mon', 'experience amaze mon sister', 'experience amaze mon sister surgery', 'experience amaze mon sister surgery refer', 'amaze', 'amaze mon', 'amaze mon sister', 'amaze mon sister surgery', 'amaze mon sister surgery refer', 'mon', 'mon sister', 'mon sister surgery', 'mon sister surgery refer', 'sister', 'sister surgery', 'sister surgery refer', 'surgery', 'surgery refer', 'refer']",0,0,1,0.16666666666666666
187748,I got Botox in my forehead and Jamie did such a amazing job and very noticeable,0,get forehead amaze job noticeable,"['get', 'get forehead', 'get forehead amaze', 'get forehead amaze job', 'get forehead amaze job noticeable', 'forehead', 'forehead amaze', 'forehead amaze job', 'forehead amaze job noticeable', 'amaze', 'amaze job', 'amaze job noticeable', 'job', 'job noticeable', 'noticeable']",0,0,1,0.16666666666666666
110445,I am completely amazed by Dr. Machida/s expertise,0,completely amaze,"['completely', 'completely amaze', 'amaze']",0,0,1,0.16666666666666666
157058,I walk in and they say no we aren't ready go back,1,walk no ready,"['walk', 'walk no', 'walk no ready', 'no', 'no ready', 'ready']",0,1,0,0.16666666666666666
113840,it couldn't be more true thanks to his amazing work!,0,true thanks amaze work,"['true', 'true thanks', 'true thanks amaze', 'true thanks amaze work', 'thanks', 'thanks amaze', 'thanks amaze work', 'amaze', 'amaze work', 'work']",0,0,1,0.16666666666666666
129242,an amazing learning atmosphere and I was enlightened myself and excited to hear the way things were going while the work was being done.,0,amaze learn atmosphere enlightened excite hear way thing go work,"['amaze', 'amaze learn', 'amaze learn atmosphere', 'amaze learn atmosphere enlightened', 'amaze learn atmosphere enlightened excite', 'amaze learn atmosphere enlightened excite hear', 'amaze learn atmosphere enlightened excite hear way', 'amaze learn atmosphere enlightened excite hear way thing', 'amaze learn atmosphere enlightened excite hear way thing go', 'amaze learn atmosphere enlightened excite hear way thing go work', 'learn', 'learn atmosphere', 'learn atmosphere enlightened', 'learn atmosphere enlightened excite', 'learn atmosphere enlightened excite hear', 'learn atmosphere enlightened excite hear way', 'learn atmosphere enlightened excite hear way thing', 'learn atmosphere enlightened excite hear way thing go', 'learn atmosphere enlightened excite hear way thing go work', 'atmosphere', 'atmosphere enlightened', 'atmosphere enlightened excite', 'atmosphere enlightened excite hear', 'atmosphere enlightened excite hear way', 'atmosphere enlightened excite hear way thing', 'atmosphere enlightened excite hear way thing go', 'atmosphere enlightened excite hear way thing go work', 'enlightened', 'enlightened excite', 'enlightened excite hear', 'enlightened excite hear way', 'enlightened excite hear way thing', 'enlightened excite hear way thing go', 'enlightened excite hear way thing go work', 'excite', 'excite hear', 'excite hear way', 'excite hear way thing', 'excite hear way thing go', 'excite hear way thing go work', 'hear', 'hear way', 'hear way thing', 'hear way thing go', 'hear way thing go work', 'way', 'way thing', 'way thing go', 'way thing go work', 'thing', 'thing go', 'thing go work', 'go', 'go work', 'work']",0,0,1,0.16666666666666666
87604,I love walking in,0,love walk,"['love', 'love walk', 'walk']",0,1,0,0.16666666666666666
170675,but honestly every employee are amazing!,0,honestly employee amaze,"['honestly', 'honestly employee', 'honestly employee amaze', 'employee', 'employee amaze', 'amaze']",0,0,1,0.16666666666666666
110573,"I had an amazing experience from the consultation, to follow-up questions, pre-op visit, surgery, and post-op care.",0,amaze experience consultation follow question prop visit surgery rostov care,"['amaze', 'amaze experience', 'amaze experience consultation', 'amaze experience consultation follow', 'amaze experience consultation follow question', 'amaze experience consultation follow question prop', 'amaze experience consultation follow question prop visit', 'amaze experience consultation follow question prop visit surgery', 'amaze experience consultation follow question prop visit surgery rostov', 'amaze experience consultation follow question prop visit surgery rostov care', 'experience', 'experience consultation', 'experience consultation follow', 'experience consultation follow question', 'experience consultation follow question prop', 'experience consultation follow question prop visit', 'experience consultation follow question prop visit surgery', 'experience consultation follow question prop visit surgery rostov', 'experience consultation follow question prop visit surgery rostov care', 'consultation', 'consultation follow', 'consultation follow question', 'consultation follow question prop', 'consultation follow question prop visit', 'consultation follow question prop visit surgery', 'consultation follow question prop visit surgery rostov', 'consultation follow question prop visit surgery rostov care', 'follow', 'follow question', 'follow question prop', 'follow question prop visit', 'follow question prop visit surgery', 'follow question prop visit surgery rostov', 'follow question prop visit surgery rostov care', 'question', 'question prop', 'question prop visit', 'question prop visit surgery', 'question prop visit surgery rostov', 'question prop visit surgery rostov care', 'prop', 'prop visit', 'prop visit surgery', 'prop visit surgery rostov', 'prop visit surgery rostov care', 'visit', 'visit surgery', 'visit surgery rostov', 'visit surgery rostov care', 'surgery', 'surgery rostov', 'surgery rostov care', 'rostov', 'rostov care', 'care']",0,0,1,0.16666666666666666
94743,Rachelle was amazing and the front office was,0,rachel amaze office,"['rachel', 'rachel amaze', 'rachel amaze office', 'amaze', 'amaze office', 'office']",0,0,1,0.16666666666666666
93927,Dr. Calinescu is amazing.,0,amaze,['amaze'],0,0,1,0.16666666666666666
87240,The woman's hospital is an amazing place to deliver.,0,hospital amaze place deliver,"['hospital', 'hospital amaze', 'hospital amaze place', 'hospital amaze place deliver', 'amaze', 'amaze place', 'amaze place deliver', 'place', 'place deliver', 'deliver']",0,0,1,0.16666666666666666
105070,"My advice do not let him cut on you, because you might wake up from surgery without the ability to walk correctly.",1,advice not let cut wake surgery ability walk correctly,"['advice', 'advice not', 'advice not let', 'advice not let cut', 'advice not let cut wake', 'advice not let cut wake surgery', 'advice not let cut wake surgery ability', 'advice not let cut wake surgery ability walk', 'advice not let cut wake surgery ability walk correctly', 'not', 'not let', 'not let cut', 'not let cut wake', 'not let cut wake surgery', 'not let cut wake surgery ability', 'not let cut wake surgery ability walk', 'not let cut wake surgery ability walk correctly', 'let', 'let cut', 'let cut wake', 'let cut wake surgery', 'let cut wake surgery ability', 'let cut wake surgery ability walk', 'let cut wake surgery ability walk correctly', 'cut', 'cut wake', 'cut wake surgery', 'cut wake surgery ability', 'cut wake surgery ability walk', 'cut wake surgery ability walk correctly', 'wake', 'wake surgery', 'wake surgery ability', 'wake surgery ability walk', 'wake surgery ability walk correctly', 'surgery', 'surgery ability', 'surgery ability walk', 'surgery ability walk correctly', 'ability', 'ability walk', 'ability walk correctly', 'walk', 'walk correctly', 'correctly']",0,1,0,0.16666666666666666
162683,My family member had many surgeries just to be able to walk again after what Dr. Deuk did to him,1,family member forgery able walk,"['family', 'family member', 'family member forgery', 'family member forgery able', 'family member forgery able walk', 'member', 'member forgery', 'member forgery able', 'member forgery able walk', 'forgery', 'forgery able', 'forgery able walk', 'able', 'able walk', 'walk']",0,1,0,0.16666666666666666
169938,You can feel confident in trusting this amazing team with our oral health.,0,feel confident trust amaze team oral health,"['feel', 'feel confident', 'feel confident trust', 'feel confident trust amaze', 'feel confident trust amaze team', 'feel confident trust amaze team oral', 'feel confident trust amaze team oral health', 'confident', 'confident trust', 'confident trust amaze', 'confident trust amaze team', 'confident trust amaze team oral', 'confident trust amaze team oral health', 'trust', 'trust amaze', 'trust amaze team', 'trust amaze team oral', 'trust amaze team oral health', 'amaze', 'amaze team', 'amaze team oral', 'amaze team oral health', 'team', 'team oral', 'team oral health', 'oral', 'oral health', 'health']",0,0,1,0.16666666666666666
133504,Dr. L is the most amazing man ever!,0,amaze man,"['amaze', 'amaze man', 'man']",0,0,1,0.16666666666666666
189350,The first time I walked in I was warmly greeted and all of the office staff was very nice.,0,time walk warmly greet office staff nice,"['time', 'time walk', 'time walk warmly', 'time walk warmly greet', 'time walk warmly greet office', 'time walk warmly greet office staff', 'time walk warmly greet office staff nice', 'walk', 'walk warmly', 'walk warmly greet', 'walk warmly greet office', 'walk warmly greet office staff', 'walk warmly greet office staff nice', 'warmly', 'warmly greet', 'warmly greet office', 'warmly greet office staff', 'warmly greet office staff nice', 'greet', 'greet office', 'greet office staff', 'greet office staff nice', 'office', 'office staff', 'office staff nice', 'staff', 'staff nice', 'nice']",0,1,0,0.16666666666666666
150556,I was immediately admonished,1,immediately amaze,"['immediately', 'immediately amaze', 'amaze']",0,0,1,0.16666666666666666
151266,"He used piezo ultrasonic technology and my recovery was a walk in the park,",0,piece supersonic technology recovery walk park,"['piece', 'piece supersonic', 'piece supersonic technology', 'piece supersonic technology recovery', 'piece supersonic technology recovery walk', 'piece supersonic technology recovery walk park', 'supersonic', 'supersonic technology', 'supersonic technology recovery', 'supersonic technology recovery walk', 'supersonic technology recovery walk park', 'technology', 'technology recovery', 'technology recovery walk', 'technology recovery walk park', 'recovery', 'recovery walk', 'recovery walk park', 'walk', 'walk park', 'park']",0,1,0,0.16666666666666666
176578,"but I was put with another one, and she was amazing!!",0,amaze,['amaze'],0,0,1,0.16666666666666666
