commentId,comment,classification,comment_processed,word_phrase_list,pretty,naive,insight,similarity_score
118522,"But, that being said, I was pretty ignorant and nervous about the whole process.",1,say pretty ignorant nervous process,"['say', 'say pretty', 'say pretty ignorant', 'say pretty ignorant nervous', 'say pretty ignorant nervous process', 'pretty', 'pretty ignorant', 'pretty ignorant nervous', 'pretty ignorant nervous process', 'ignorant', 'ignorant nervous', 'ignorant nervous process', 'nervous', 'nervous process', 'process']",1,0,0,0.2857142857142857
179603,and Nurses leave it up to you to Google your way to insight.,1,nurse leave goose way insight,"['nurse', 'nurse leave', 'nurse leave goose', 'nurse leave goose way', 'nurse leave goose way insight', 'leave', 'leave goose', 'leave goose way', 'leave goose way insight', 'goose', 'goose way', 'goose way insight', 'way', 'way insight', 'insight']",0,0,1,0.2857142857142857
121299,"just letting you know, just how Awesome, I think he uses those talented creative hands of his and the scalpel which are pretty fabulous.",0,let know amazing think u talented creative hand scale pretty fabulous,"['let', 'let know', 'let know amazing', 'let know amazing think', 'let know amazing think u', 'let know amazing think u talented', 'let know amazing think u talented creative', 'let know amazing think u talented creative hand', 'let know amazing think u talented creative hand scale', 'let know amazing think u talented creative hand scale pretty', 'let know amazing think u talented creative hand scale pretty fabulous', 'know', 'know amazing', 'know amazing think', 'know amazing think u', 'know amazing think u talented', 'know amazing think u talented creative', 'know amazing think u talented creative hand', 'know amazing think u talented creative hand scale', 'know amazing think u talented creative hand scale pretty', 'know amazing think u talented creative hand scale pretty fabulous', 'amazing', 'amazing think', 'amazing think u', 'amazing think u talented', 'amazing think u talented creative', 'amazing think u talented creative hand', 'amazing think u talented creative hand scale', 'amazing think u talented creative hand scale pretty', 'amazing think u talented creative hand scale pretty fabulous', 'think', 'think u', 'think u talented', 'think u talented creative', 'think u talented creative hand', 'think u talented creative hand scale', 'think u talented creative hand scale pretty', 'think u talented creative hand scale pretty fabulous', 'u', 'u talented', 'u talented creative', 'u talented creative hand', 'u talented creative hand scale', 'u talented creative hand scale pretty', 'u talented creative hand scale pretty fabulous', 'talented', 'talented creative', 'talented creative hand', 'talented creative hand scale', 'talented creative hand scale pretty', 'talented creative hand scale pretty fabulous', 'creative', 'creative hand', 'creative hand scale', 'creative hand scale pretty', 'creative hand scale pretty fabulous', 'hand', 'hand scale', 'hand scale pretty', 'hand scale pretty fabulous', 'scale', 'scale pretty', 'scale pretty fabulous', 'pretty', 'pretty fabulous', 'fabulous']",1,0,0,0.2857142857142857
174067,They still have the kids play area blocked and have you sit outside while waiting (today it was pretty warm outside).,1,kiss play area block sit outside wait pretty warm outside,"['kiss', 'kiss play', 'kiss play area', 'kiss play area block', 'kiss play area block sit', 'kiss play area block sit outside', 'kiss play area block sit outside wait', 'kiss play area block sit outside wait pretty', 'kiss play area block sit outside wait pretty warm', 'kiss play area block sit outside wait pretty warm outside', 'play', 'play area', 'play area block', 'play area block sit', 'play area block sit outside', 'play area block sit outside wait', 'play area block sit outside wait pretty', 'play area block sit outside wait pretty warm', 'play area block sit outside wait pretty warm outside', 'area', 'area block', 'area block sit', 'area block sit outside', 'area block sit outside wait', 'area block sit outside wait pretty', 'area block sit outside wait pretty warm', 'area block sit outside wait pretty warm outside', 'block', 'block sit', 'block sit outside', 'block sit outside wait', 'block sit outside wait pretty', 'block sit outside wait pretty warm', 'block sit outside wait pretty warm outside', 'sit', 'sit outside', 'sit outside wait', 'sit outside wait pretty', 'sit outside wait pretty warm', 'sit outside wait pretty warm outside', 'outside', 'outside wait', 'outside wait pretty', 'outside wait pretty warm', 'outside wait pretty warm outside', 'wait', 'wait pretty', 'wait pretty warm', 'wait pretty warm outside', 'pretty', 'pretty warm', 'pretty warm outside', 'warm', 'warm outside', 'outside']",1,0,0,0.2857142857142857
144317,I am doing pretty good with all the surgeries I have had in the last year.,0,pretty good forgery,"['pretty', 'pretty good', 'pretty good forgery', 'good', 'good forgery', 'forgery']",1,0,0,0.2857142857142857
179636,"for the ""consult"" which mostly consisted of him being pretty condescending and non-communicative",1,consult consist pretty condescend noncommunicative,"['consult', 'consult consist', 'consult consist pretty', 'consult consist pretty condescend', 'consult consist pretty condescend noncommunicative', 'consist', 'consist pretty', 'consist pretty condescend', 'consist pretty condescend noncommunicative', 'pretty', 'pretty condescend', 'pretty condescend noncommunicative', 'condescend', 'condescend noncommunicative', 'noncommunicative']",1,0,0,0.2857142857142857
179012,"I was very naive about what implants and sizes would be best,",1,naive plant size good,"['naive', 'naive plant', 'naive plant size', 'naive plant size good', 'plant', 'plant size', 'plant size good', 'size', 'size good', 'good']",0,1,0,0.2857142857142857
144791,"I am amazed at the lack of basic office skills these ""baboons"" have despite the fact the doctor may have been pretty good.",1,amaze lack basic office skill baboon despite fact doctor pretty good,"['amaze', 'amaze lack', 'amaze lack basic', 'amaze lack basic office', 'amaze lack basic office skill', 'amaze lack basic office skill baboon', 'amaze lack basic office skill baboon despite', 'amaze lack basic office skill baboon despite fact', 'amaze lack basic office skill baboon despite fact doctor', 'amaze lack basic office skill baboon despite fact doctor pretty', 'amaze lack basic office skill baboon despite fact doctor pretty good', 'lack', 'lack basic', 'lack basic office', 'lack basic office skill', 'lack basic office skill baboon', 'lack basic office skill baboon despite', 'lack basic office skill baboon despite fact', 'lack basic office skill baboon despite fact doctor', 'lack basic office skill baboon despite fact doctor pretty', 'lack basic office skill baboon despite fact doctor pretty good', 'basic', 'basic office', 'basic office skill', 'basic office skill baboon', 'basic office skill baboon despite', 'basic office skill baboon despite fact', 'basic office skill baboon despite fact doctor', 'basic office skill baboon despite fact doctor pretty', 'basic office skill baboon despite fact doctor pretty good', 'office', 'office skill', 'office skill baboon', 'office skill baboon despite', 'office skill baboon despite fact', 'office skill baboon despite fact doctor', 'office skill baboon despite fact doctor pretty', 'office skill baboon despite fact doctor pretty good', 'skill', 'skill baboon', 'skill baboon despite', 'skill baboon despite fact', 'skill baboon despite fact doctor', 'skill baboon despite fact doctor pretty', 'skill baboon despite fact doctor pretty good', 'baboon', 'baboon despite', 'baboon despite fact', 'baboon despite fact doctor', 'baboon despite fact doctor pretty', 'baboon despite fact doctor pretty good', 'despite', 'despite fact', 'despite fact doctor', 'despite fact doctor pretty', 'despite fact doctor pretty good', 'fact', 'fact doctor', 'fact doctor pretty', 'fact doctor pretty good', 'doctor', 'doctor pretty', 'doctor pretty good', 'pretty', 'pretty good', 'good']",1,0,0,0.2857142857142857
127563,"and everything went pretty fast.One thing,when I went to get my glasses I was told I was back in bifocals.",1,go pretty stone thingwhen go glass tell bifocals,"['go', 'go pretty', 'go pretty stone', 'go pretty stone thingwhen', 'go pretty stone thingwhen go', 'go pretty stone thingwhen go glass', 'go pretty stone thingwhen go glass tell', 'go pretty stone thingwhen go glass tell bifocals', 'pretty', 'pretty stone', 'pretty stone thingwhen', 'pretty stone thingwhen go', 'pretty stone thingwhen go glass', 'pretty stone thingwhen go glass tell', 'pretty stone thingwhen go glass tell bifocals', 'stone', 'stone thingwhen', 'stone thingwhen go', 'stone thingwhen go glass', 'stone thingwhen go glass tell', 'stone thingwhen go glass tell bifocals', 'thingwhen', 'thingwhen go', 'thingwhen go glass', 'thingwhen go glass tell', 'thingwhen go glass tell bifocals', 'go', 'go glass', 'go glass tell', 'go glass tell bifocals', 'glass', 'glass tell', 'glass tell bifocals', 'tell', 'tell bifocals', 'bifocals']",1,0,0,0.2857142857142857
69160,She really makes what could be an uncomfortbale experience pretty pleasant.,0,make uncomfortable experience pretty pleasant,"['make', 'make uncomfortable', 'make uncomfortable experience', 'make uncomfortable experience pretty', 'make uncomfortable experience pretty pleasant', 'uncomfortable', 'uncomfortable experience', 'uncomfortable experience pretty', 'uncomfortable experience pretty pleasant', 'experience', 'experience pretty', 'experience pretty pleasant', 'pretty', 'pretty pleasant', 'pleasant']",1,0,0,0.2857142857142857
67216,I also thought she was pretty 'meh' personality-wise.,1,think pretty personalitywise,"['think', 'think pretty', 'think pretty personalitywise', 'pretty', 'pretty personalitywise', 'personalitywise']",1,0,0,0.2857142857142857
150612,The best part about everything (besides waking up every morning thinking I look really pretty) is that I CAN BREATHE!,0,good wake think look pretty breathe,"['good', 'good wake', 'good wake think', 'good wake think look', 'good wake think look pretty', 'good wake think look pretty breathe', 'wake', 'wake think', 'wake think look', 'wake think look pretty', 'wake think look pretty breathe', 'think', 'think look', 'think look pretty', 'think look pretty breathe', 'look', 'look pretty', 'look pretty breathe', 'pretty', 'pretty breathe', 'breathe']",1,0,0,0.2857142857142857
127405,Dr Hirsch is a Great Dr. yet her bed side manner is pretty poor.,1,great dr bed manner pretty poor,"['great', 'great dr', 'great dr bed', 'great dr bed manner', 'great dr bed manner pretty', 'great dr bed manner pretty poor', 'dr', 'dr bed', 'dr bed manner', 'dr bed manner pretty', 'dr bed manner pretty poor', 'bed', 'bed manner', 'bed manner pretty', 'bed manner pretty poor', 'manner', 'manner pretty', 'manner pretty poor', 'pretty', 'pretty poor', 'poor']",1,0,0,0.2857142857142857
149032,since it's pretty much a begging process to get information out of them.,1,pretty beg process information,"['pretty', 'pretty beg', 'pretty beg process', 'pretty beg process information', 'beg', 'beg process', 'beg process information', 'process', 'process information', 'information']",1,0,0,0.2857142857142857
186889,"and they all make this world a prettier, nicer place to be.",0,world pretty nice place,"['world', 'world pretty', 'world pretty nice', 'world pretty nice place', 'pretty', 'pretty nice', 'pretty nice place', 'nice', 'nice place', 'place']",1,0,0,0.2857142857142857
188138,Pretty straightforward.,0,pretty straightforward,"['pretty', 'pretty straightforward', 'straightforward']",1,0,0,0.2857142857142857
89450,Front the girl Nina's pretty smile and personality greeting me to Dr. Mason,0,girl nina pretty smile personality greet dr mason,"['girl', 'girl nina', 'girl nina pretty', 'girl nina pretty smile', 'girl nina pretty smile personality', 'girl nina pretty smile personality greet', 'girl nina pretty smile personality greet dr', 'girl nina pretty smile personality greet dr mason', 'nina', 'nina pretty', 'nina pretty smile', 'nina pretty smile personality', 'nina pretty smile personality greet', 'nina pretty smile personality greet dr', 'nina pretty smile personality greet dr mason', 'pretty', 'pretty smile', 'pretty smile personality', 'pretty smile personality greet', 'pretty smile personality greet dr', 'pretty smile personality greet dr mason', 'smile', 'smile personality', 'smile personality greet', 'smile personality greet dr', 'smile personality greet dr mason', 'personality', 'personality greet', 'personality greet dr', 'personality greet dr mason', 'greet', 'greet dr', 'greet dr mason', 'dr', 'dr mason', 'mason']",1,0,0,0.2857142857142857
134037,They asked questions and gave me insight on what I should be focusing on at age 44.,0,ask question give insight rouse age,"['ask', 'ask question', 'ask question give', 'ask question give insight', 'ask question give insight rouse', 'ask question give insight rouse age', 'question', 'question give', 'question give insight', 'question give insight rouse', 'question give insight rouse age', 'give', 'give insight', 'give insight rouse', 'give insight rouse age', 'insight', 'insight rouse', 'insight rouse age', 'rouse', 'rouse age', 'age']",0,0,1,0.2857142857142857
166811,They are always so surprised they are injected because they are so natural.and pretty!,0,surprise inject naturaland pretty,"['surprise', 'surprise inject', 'surprise inject naturaland', 'surprise inject naturaland pretty', 'inject', 'inject naturaland', 'inject naturaland pretty', 'naturaland', 'naturaland pretty', 'pretty']",1,0,0,0.2857142857142857
114660,so that he pretty much knows your whole situation before your appointment.,0,pretty know situation appointment,"['pretty', 'pretty know', 'pretty know situation', 'pretty know situation appointment', 'know', 'know situation', 'know situation appointment', 'situation', 'situation appointment', 'appointment']",1,0,0,0.2857142857142857
154559,but I am pretty sure their idea of aesthetics is not modern .,1,pretty sure idea aesthetic modern,"['pretty', 'pretty sure', 'pretty sure idea', 'pretty sure idea aesthetic', 'pretty sure idea aesthetic modern', 'sure', 'sure idea', 'sure idea aesthetic', 'sure idea aesthetic modern', 'idea', 'idea aesthetic', 'idea aesthetic modern', 'aesthetic', 'aesthetic modern', 'modern']",1,0,0,0.2857142857142857
155932,"On the hindsight I believe I would have benefited from less invasive procedures, wish Dr. Korman suggested them",1,insight believe benefit invasion procedure wish suggest,"['insight', 'insight believe', 'insight believe benefit', 'insight believe benefit invasion', 'insight believe benefit invasion procedure', 'insight believe benefit invasion procedure wish', 'insight believe benefit invasion procedure wish suggest', 'believe', 'believe benefit', 'believe benefit invasion', 'believe benefit invasion procedure', 'believe benefit invasion procedure wish', 'believe benefit invasion procedure wish suggest', 'benefit', 'benefit invasion', 'benefit invasion procedure', 'benefit invasion procedure wish', 'benefit invasion procedure wish suggest', 'invasion', 'invasion procedure', 'invasion procedure wish', 'invasion procedure wish suggest', 'procedure', 'procedure wish', 'procedure wish suggest', 'wish', 'wish suggest', 'suggest']",0,0,1,0.2857142857142857
153133,but in hindsight I realize now it was all smoke,1,insight realize smoke,"['insight', 'insight realize', 'insight realize smoke', 'realize', 'realize smoke', 'smoke']",0,0,1,0.2857142857142857
190899,The very pretty med spa girls I give them a 100 ??,0,pretty master of education sea girl,"['pretty', 'pretty master', 'pretty master of', 'pretty master of education', 'pretty master of education sea', 'pretty master of education sea girl', 'master', 'master of', 'master of education', 'master of education sea', 'master of education sea girl', 'of', 'of education', 'of education sea', 'of education sea girl', 'education', 'education sea', 'education sea girl', 'sea', 'sea girl', 'girl']",1,0,0,0.2857142857142857
112699,I still have a pretty flat abdomen. ?Glad I did it.,0,pretty flat abdomen glad,"['pretty', 'pretty flat', 'pretty flat abdomen', 'pretty flat abdomen glad', 'flat', 'flat abdomen', 'flat abdomen glad', 'abdomen', 'abdomen glad', 'glad']",1,0,0,0.2857142857142857
113430,The only real negative thing I could say would be that I was rushed out of there pretty quickly.,1,real negative thing rush pretty quickly,"['real', 'real negative', 'real negative thing', 'real negative thing rush', 'real negative thing rush pretty', 'real negative thing rush pretty quickly', 'negative', 'negative thing', 'negative thing rush', 'negative thing rush pretty', 'negative thing rush pretty quickly', 'thing', 'thing rush', 'thing rush pretty', 'thing rush pretty quickly', 'rush', 'rush pretty', 'rush pretty quickly', 'pretty', 'pretty quickly', 'quickly']",1,0,0,0.2857142857142857
176792,This team is not just for pretty faces lol!,0,team pretty face ll,"['team', 'team pretty', 'team pretty face', 'team pretty face ll', 'pretty', 'pretty face', 'pretty face ll', 'face', 'face ll', 'll']",1,0,0,0.2857142857142857
82850,also so kind and compassionate at a time when I was pretty miserable.,0,kind compassionate time pretty miserable,"['kind', 'kind compassionate', 'kind compassionate time', 'kind compassionate time pretty', 'kind compassionate time pretty miserable', 'compassionate', 'compassionate time', 'compassionate time pretty', 'compassionate time pretty miserable', 'time', 'time pretty', 'time pretty miserable', 'pretty', 'pretty miserable', 'miserable']",1,0,0,0.2857142857142857
178533,so there are always tons of pretty and nice nurses running around.,0,ton pretty nice nurse run,"['ton', 'ton pretty', 'ton pretty nice', 'ton pretty nice nurse', 'ton pretty nice nurse run', 'pretty', 'pretty nice', 'pretty nice nurse', 'pretty nice nurse run', 'nice', 'nice nurse', 'nice nurse run', 'nurse', 'nurse run', 'run']",1,0,0,0.2857142857142857
133648,"Getting my teeth cleaned, filled and extracted have all been pretty easy.",0,get tooth clean fill extract pretty easy,"['get', 'get tooth', 'get tooth clean', 'get tooth clean fill', 'get tooth clean fill extract', 'get tooth clean fill extract pretty', 'get tooth clean fill extract pretty easy', 'tooth', 'tooth clean', 'tooth clean fill', 'tooth clean fill extract', 'tooth clean fill extract pretty', 'tooth clean fill extract pretty easy', 'clean', 'clean fill', 'clean fill extract', 'clean fill extract pretty', 'clean fill extract pretty easy', 'fill', 'fill extract', 'fill extract pretty', 'fill extract pretty easy', 'extract', 'extract pretty', 'extract pretty easy', 'pretty', 'pretty easy', 'easy']",1,0,0,0.2857142857142857
60033,They gave me good insight into my situation,0,give good insight situation,"['give', 'give good', 'give good insight', 'give good insight situation', 'good', 'good insight', 'good insight situation', 'insight', 'insight situation', 'situation']",0,0,1,0.2857142857142857
162087,One Dr. In the office one day a week is pretty much unacceptable considering how busy they seem to be.,1,dr office week pretty unacceptable consider busy,"['dr', 'dr office', 'dr office week', 'dr office week pretty', 'dr office week pretty unacceptable', 'dr office week pretty unacceptable consider', 'dr office week pretty unacceptable consider busy', 'office', 'office week', 'office week pretty', 'office week pretty unacceptable', 'office week pretty unacceptable consider', 'office week pretty unacceptable consider busy', 'week', 'week pretty', 'week pretty unacceptable', 'week pretty unacceptable consider', 'week pretty unacceptable consider busy', 'pretty', 'pretty unacceptable', 'pretty unacceptable consider', 'pretty unacceptable consider busy', 'unacceptable', 'unacceptable consider', 'unacceptable consider busy', 'consider', 'consider busy', 'busy']",1,0,0,0.2857142857142857
72296,and add lips that are crooked so my mouth and/smile are no longer pretty.,1,add lip crooked mouth andsmile long pretty,"['add', 'add lip', 'add lip crooked', 'add lip crooked mouth', 'add lip crooked mouth andsmile', 'add lip crooked mouth andsmile long', 'add lip crooked mouth andsmile long pretty', 'lip', 'lip crooked', 'lip crooked mouth', 'lip crooked mouth andsmile', 'lip crooked mouth andsmile long', 'lip crooked mouth andsmile long pretty', 'crooked', 'crooked mouth', 'crooked mouth andsmile', 'crooked mouth andsmile long', 'crooked mouth andsmile long pretty', 'mouth', 'mouth andsmile', 'mouth andsmile long', 'mouth andsmile long pretty', 'andsmile', 'andsmile long', 'andsmile long pretty', 'long', 'long pretty', 'pretty']",1,0,0,0.2857142857142857
126801,She is pretty and sweet.,0,pretty sweet,"['pretty', 'pretty sweet', 'sweet']",1,0,0,0.2857142857142857
145899,"expected better for 14k, he had his helper mix up the local ant, something got messed up cause I felt pretty much EVERYTHING.",1,expect good k helper mix local ant get miss cause feel pretty,"['expect', 'expect good', 'expect good k', 'expect good k helper', 'expect good k helper mix', 'expect good k helper mix local', 'expect good k helper mix local ant', 'expect good k helper mix local ant get', 'expect good k helper mix local ant get miss', 'expect good k helper mix local ant get miss cause', 'expect good k helper mix local ant get miss cause feel', 'expect good k helper mix local ant get miss cause feel pretty', 'good', 'good k', 'good k helper', 'good k helper mix', 'good k helper mix local', 'good k helper mix local ant', 'good k helper mix local ant get', 'good k helper mix local ant get miss', 'good k helper mix local ant get miss cause', 'good k helper mix local ant get miss cause feel', 'good k helper mix local ant get miss cause feel pretty', 'k', 'k helper', 'k helper mix', 'k helper mix local', 'k helper mix local ant', 'k helper mix local ant get', 'k helper mix local ant get miss', 'k helper mix local ant get miss cause', 'k helper mix local ant get miss cause feel', 'k helper mix local ant get miss cause feel pretty', 'helper', 'helper mix', 'helper mix local', 'helper mix local ant', 'helper mix local ant get', 'helper mix local ant get miss', 'helper mix local ant get miss cause', 'helper mix local ant get miss cause feel', 'helper mix local ant get miss cause feel pretty', 'mix', 'mix local', 'mix local ant', 'mix local ant get', 'mix local ant get miss', 'mix local ant get miss cause', 'mix local ant get miss cause feel', 'mix local ant get miss cause feel pretty', 'local', 'local ant', 'local ant get', 'local ant get miss', 'local ant get miss cause', 'local ant get miss cause feel', 'local ant get miss cause feel pretty', 'ant', 'ant get', 'ant get miss', 'ant get miss cause', 'ant get miss cause feel', 'ant get miss cause feel pretty', 'get', 'get miss', 'get miss cause', 'get miss cause feel', 'get miss cause feel pretty', 'miss', 'miss cause', 'miss cause feel', 'miss cause feel pretty', 'cause', 'cause feel', 'cause feel pretty', 'feel', 'feel pretty', 'pretty']",1,0,0,0.2857142857142857
182040,"It was pretty painless, just achey for a week (and never took anything for the pain, didn't need it).",0,pretty painless ache take pain need,"['pretty', 'pretty painless', 'pretty painless ache', 'pretty painless ache take', 'pretty painless ache take pain', 'pretty painless ache take pain need', 'painless', 'painless ache', 'painless ache take', 'painless ache take pain', 'painless ache take pain need', 'ache', 'ache take', 'ache take pain', 'ache take pain need', 'take', 'take pain', 'take pain need', 'pain', 'pain need', 'need']",1,0,0,0.2857142857142857
135494,"I like that they are pretty knowledgeable and have a lot of resources that they offer if bigger concerns are brought up,",0,like pretty knowledgeable lot resource offer big concern bring,"['like', 'like pretty', 'like pretty knowledgeable', 'like pretty knowledgeable lot', 'like pretty knowledgeable lot resource', 'like pretty knowledgeable lot resource offer', 'like pretty knowledgeable lot resource offer big', 'like pretty knowledgeable lot resource offer big concern', 'like pretty knowledgeable lot resource offer big concern bring', 'pretty', 'pretty knowledgeable', 'pretty knowledgeable lot', 'pretty knowledgeable lot resource', 'pretty knowledgeable lot resource offer', 'pretty knowledgeable lot resource offer big', 'pretty knowledgeable lot resource offer big concern', 'pretty knowledgeable lot resource offer big concern bring', 'knowledgeable', 'knowledgeable lot', 'knowledgeable lot resource', 'knowledgeable lot resource offer', 'knowledgeable lot resource offer big', 'knowledgeable lot resource offer big concern', 'knowledgeable lot resource offer big concern bring', 'lot', 'lot resource', 'lot resource offer', 'lot resource offer big', 'lot resource offer big concern', 'lot resource offer big concern bring', 'resource', 'resource offer', 'resource offer big', 'resource offer big concern', 'resource offer big concern bring', 'offer', 'offer big', 'offer big concern', 'offer big concern bring', 'big', 'big concern', 'big concern bring', 'concern', 'concern bring', 'bring']",1,0,0,0.2857142857142857
170452,hope u read this attachments from a colleague of yours pretty much calling you incompetent and shady on a very nice and professional way .,1,hope u read attachment colleague pretty call incompetent shady nice professional way,"['hope', 'hope u', 'hope u read', 'hope u read attachment', 'hope u read attachment colleague', 'hope u read attachment colleague pretty', 'hope u read attachment colleague pretty call', 'hope u read attachment colleague pretty call incompetent', 'hope u read attachment colleague pretty call incompetent shady', 'hope u read attachment colleague pretty call incompetent shady nice', 'hope u read attachment colleague pretty call incompetent shady nice professional', 'hope u read attachment colleague pretty call incompetent shady nice professional way', 'u', 'u read', 'u read attachment', 'u read attachment colleague', 'u read attachment colleague pretty', 'u read attachment colleague pretty call', 'u read attachment colleague pretty call incompetent', 'u read attachment colleague pretty call incompetent shady', 'u read attachment colleague pretty call incompetent shady nice', 'u read attachment colleague pretty call incompetent shady nice professional', 'u read attachment colleague pretty call incompetent shady nice professional way', 'read', 'read attachment', 'read attachment colleague', 'read attachment colleague pretty', 'read attachment colleague pretty call', 'read attachment colleague pretty call incompetent', 'read attachment colleague pretty call incompetent shady', 'read attachment colleague pretty call incompetent shady nice', 'read attachment colleague pretty call incompetent shady nice professional', 'read attachment colleague pretty call incompetent shady nice professional way', 'attachment', 'attachment colleague', 'attachment colleague pretty', 'attachment colleague pretty call', 'attachment colleague pretty call incompetent', 'attachment colleague pretty call incompetent shady', 'attachment colleague pretty call incompetent shady nice', 'attachment colleague pretty call incompetent shady nice professional', 'attachment colleague pretty call incompetent shady nice professional way', 'colleague', 'colleague pretty', 'colleague pretty call', 'colleague pretty call incompetent', 'colleague pretty call incompetent shady', 'colleague pretty call incompetent shady nice', 'colleague pretty call incompetent shady nice professional', 'colleague pretty call incompetent shady nice professional way', 'pretty', 'pretty call', 'pretty call incompetent', 'pretty call incompetent shady', 'pretty call incompetent shady nice', 'pretty call incompetent shady nice professional', 'pretty call incompetent shady nice professional way', 'call', 'call incompetent', 'call incompetent shady', 'call incompetent shady nice', 'call incompetent shady nice professional', 'call incompetent shady nice professional way', 'incompetent', 'incompetent shady', 'incompetent shady nice', 'incompetent shady nice professional', 'incompetent shady nice professional way', 'shady', 'shady nice', 'shady nice professional', 'shady nice professional way', 'nice', 'nice professional', 'nice professional way', 'professional', 'professional way', 'way']",1,0,0,0.2857142857142857
65204,He remembers pretty much everything about our conversations at prior appointments.,0,remember pretty conversation prior appointment,"['remember', 'remember pretty', 'remember pretty conversation', 'remember pretty conversation prior', 'remember pretty conversation prior appointment', 'pretty', 'pretty conversation', 'pretty conversation prior', 'pretty conversation prior appointment', 'conversation', 'conversation prior', 'conversation prior appointment', 'prior', 'prior appointment', 'appointment']",1,0,0,0.2857142857142857
91574,I would recommend this office it's very pretty!!,0,recommend office pretty,"['recommend', 'recommend office', 'recommend office pretty', 'office', 'office pretty', 'pretty']",1,0,0,0.2857142857142857
141134,and it was so painful and bruised me up pretty bad.,1,painful bruise pretty bad,"['painful', 'painful bruise', 'painful bruise pretty', 'painful bruise pretty bad', 'bruise', 'bruise pretty', 'bruise pretty bad', 'pretty', 'pretty bad', 'bad']",1,0,0,0.2857142857142857
186528,"First off all, it's the prettiest medical office ever.",0,pretty medical office,"['pretty', 'pretty medical', 'pretty medical office', 'medical', 'medical office', 'office']",1,0,0,0.2857142857142857
139489,Dr. Cash is always so efficient and I am usually in and out pretty fast!,0,efficient normally pretty fast,"['efficient', 'efficient normally', 'efficient normally pretty', 'efficient normally pretty fast', 'normally', 'normally pretty', 'normally pretty fast', 'pretty', 'pretty fast', 'fast']",1,0,0,0.2857142857142857
113504,"But, Dr. Tye performed the extraction so well that did not have any numbness and recovery was pretty fast.",0,dr perform extraction numbness recovery pretty fast,"['dr', 'dr perform', 'dr perform extraction', 'dr perform extraction numbness', 'dr perform extraction numbness recovery', 'dr perform extraction numbness recovery pretty', 'dr perform extraction numbness recovery pretty fast', 'perform', 'perform extraction', 'perform extraction numbness', 'perform extraction numbness recovery', 'perform extraction numbness recovery pretty', 'perform extraction numbness recovery pretty fast', 'extraction', 'extraction numbness', 'extraction numbness recovery', 'extraction numbness recovery pretty', 'extraction numbness recovery pretty fast', 'numbness', 'numbness recovery', 'numbness recovery pretty', 'numbness recovery pretty fast', 'recovery', 'recovery pretty', 'recovery pretty fast', 'pretty', 'pretty fast', 'fast']",1,0,0,0.2857142857142857
96093,Plus their snapchat is pretty interesting too!,0,plus snapchat pretty interest,"['plus', 'plus snapchat', 'plus snapchat pretty', 'plus snapchat pretty interest', 'snapchat', 'snapchat pretty', 'snapchat pretty interest', 'pretty', 'pretty interest', 'interest']",1,0,0,0.2857142857142857
85743,"Everyone loved the food, I was pretty impressed.",0,love food pretty impress,"['love', 'love food', 'love food pretty', 'love food pretty impress', 'food', 'food pretty', 'food pretty impress', 'pretty', 'pretty impress', 'impress']",1,0,0,0.2857142857142857
114670,so that he pretty much knows your whole situation even before your appointment.,0,pretty know situation appointment,"['pretty', 'pretty know', 'pretty know situation', 'pretty know situation appointment', 'know', 'know situation', 'know situation appointment', 'situation', 'situation appointment', 'appointment']",1,0,0,0.2857142857142857
179365,Ive heard some pretty uncomfortable conversations about patients needing to fly to Vt or Utah after a year at this office.,1,ve hear pretty uncomfortable conversation patient need fly office,"['ve', 've hear', 've hear pretty', 've hear pretty uncomfortable', 've hear pretty uncomfortable conversation', 've hear pretty uncomfortable conversation patient', 've hear pretty uncomfortable conversation patient need', 've hear pretty uncomfortable conversation patient need fly', 've hear pretty uncomfortable conversation patient need fly office', 'hear', 'hear pretty', 'hear pretty uncomfortable', 'hear pretty uncomfortable conversation', 'hear pretty uncomfortable conversation patient', 'hear pretty uncomfortable conversation patient need', 'hear pretty uncomfortable conversation patient need fly', 'hear pretty uncomfortable conversation patient need fly office', 'pretty', 'pretty uncomfortable', 'pretty uncomfortable conversation', 'pretty uncomfortable conversation patient', 'pretty uncomfortable conversation patient need', 'pretty uncomfortable conversation patient need fly', 'pretty uncomfortable conversation patient need fly office', 'uncomfortable', 'uncomfortable conversation', 'uncomfortable conversation patient', 'uncomfortable conversation patient need', 'uncomfortable conversation patient need fly', 'uncomfortable conversation patient need fly office', 'conversation', 'conversation patient', 'conversation patient need', 'conversation patient need fly', 'conversation patient need fly office', 'patient', 'patient need', 'patient need fly', 'patient need fly office', 'need', 'need fly', 'need fly office', 'fly', 'fly office', 'office']",1,0,0,0.2857142857142857
180155,I've made some pretty amazing progress in the past several months.,0,ve pretty amaze progress,"['ve', 've pretty', 've pretty amaze', 've pretty amaze progress', 'pretty', 'pretty amaze', 'pretty amaze progress', 'amaze', 'amaze progress', 'progress']",1,0,0,0.2857142857142857
