commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,mummy tuck lip,tuck,tuck lip,lip,please,please result,result,similarity_score
73062,"I especially appreciate that on several occasions, he has personally called me after business hours to go over treatment, lab results.",0,especially appreciate occasion personally call business hour treatment lab result,"['especially', 'especially appreciate', 'especially appreciate occasion', 'especially appreciate occasion personally', 'especially appreciate occasion personally call', 'especially appreciate occasion personally call business', 'especially appreciate occasion personally call business hour', 'especially appreciate occasion personally call business hour treatment', 'especially appreciate occasion personally call business hour treatment lab', 'especially appreciate occasion personally call business hour treatment lab result', 'appreciate', 'appreciate occasion', 'appreciate occasion personally', 'appreciate occasion personally call', 'appreciate occasion personally call business', 'appreciate occasion personally call business hour', 'appreciate occasion personally call business hour treatment', 'appreciate occasion personally call business hour treatment lab', 'appreciate occasion personally call business hour treatment lab result', 'occasion', 'occasion personally', 'occasion personally call', 'occasion personally call business', 'occasion personally call business hour', 'occasion personally call business hour treatment', 'occasion personally call business hour treatment lab', 'occasion personally call business hour treatment lab result', 'personally', 'personally call', 'personally call business', 'personally call business hour', 'personally call business hour treatment', 'personally call business hour treatment lab', 'personally call business hour treatment lab result', 'call', 'call business', 'call business hour', 'call business hour treatment', 'call business hour treatment lab', 'call business hour treatment lab result', 'business', 'business hour', 'business hour treatment', 'business hour treatment lab', 'business hour treatment lab result', 'hour', 'hour treatment', 'hour treatment lab', 'hour treatment lab result', 'treatment', 'treatment lab', 'treatment lab result', 'lab', 'lab result', 'result']",0,0,0,0,0,0,0,0,1,0.125
118734,"The result was beautiful, minimal scarring, and I feel like myself!",0,result beautiful minimal scar feel like,"['result', 'result beautiful', 'result beautiful minimal', 'result beautiful minimal scar', 'result beautiful minimal scar feel', 'result beautiful minimal scar feel like', 'beautiful', 'beautiful minimal', 'beautiful minimal scar', 'beautiful minimal scar feel', 'beautiful minimal scar feel like', 'minimal', 'minimal scar', 'minimal scar feel', 'minimal scar feel like', 'scar', 'scar feel', 'scar feel like', 'feel', 'feel like', 'like']",0,0,0,0,0,0,0,0,1,0.125
100227,but my surgery results far exceeded my expectations!,0,surgery result far exceed expectation,"['surgery', 'surgery result', 'surgery result far', 'surgery result far exceed', 'surgery result far exceed expectation', 'result', 'result far', 'result far exceed', 'result far exceed expectation', 'far', 'far exceed', 'far exceed expectation', 'exceed', 'exceed expectation', 'expectation']",0,0,0,0,0,0,0,0,1,0.125
99400,He did a great tummy tuck in me but made my breasts WAY TOO BIG.,1,great mummy tuck breast way big,"['great', 'great mummy', 'great mummy tuck', 'great mummy tuck breast', 'great mummy tuck breast way', 'great mummy tuck breast way big', 'mummy', 'mummy tuck', 'mummy tuck breast', 'mummy tuck breast way', 'mummy tuck breast way big', 'tuck', 'tuck breast', 'tuck breast way', 'tuck breast way big', 'breast', 'breast way', 'breast way big', 'way', 'way big', 'big']",1,1,0,1,0,0,0,0,0,0.375
178979,"Only 6 weeks after my facelift and neck lift, I am energized for my life when I look in the mirror at the results.",0,face lift neck lift energy life look mirror result,"['face', 'face lift', 'face lift neck', 'face lift neck lift', 'face lift neck lift energy', 'face lift neck lift energy life', 'face lift neck lift energy life look', 'face lift neck lift energy life look mirror', 'face lift neck lift energy life look mirror result', 'lift', 'lift neck', 'lift neck lift', 'lift neck lift energy', 'lift neck lift energy life', 'lift neck lift energy life look', 'lift neck lift energy life look mirror', 'lift neck lift energy life look mirror result', 'neck', 'neck lift', 'neck lift energy', 'neck lift energy life', 'neck lift energy life look', 'neck lift energy life look mirror', 'neck lift energy life look mirror result', 'lift', 'lift energy', 'lift energy life', 'lift energy life look', 'lift energy life look mirror', 'lift energy life look mirror result', 'energy', 'energy life', 'energy life look', 'energy life look mirror', 'energy life look mirror result', 'life', 'life look', 'life look mirror', 'life look mirror result', 'look', 'look mirror', 'look mirror result', 'mirror', 'mirror result', 'result']",0,0,0,0,0,0,0,0,1,0.125
145721,The only thing is the patient portal website does not have all test results listed to share with other doctors or for future reference.,1,thing patient portal webster test result list share doctor future reference,"['thing', 'thing patient', 'thing patient portal', 'thing patient portal webster', 'thing patient portal webster test', 'thing patient portal webster test result', 'thing patient portal webster test result list', 'thing patient portal webster test result list share', 'thing patient portal webster test result list share doctor', 'thing patient portal webster test result list share doctor future', 'thing patient portal webster test result list share doctor future reference', 'patient', 'patient portal', 'patient portal webster', 'patient portal webster test', 'patient portal webster test result', 'patient portal webster test result list', 'patient portal webster test result list share', 'patient portal webster test result list share doctor', 'patient portal webster test result list share doctor future', 'patient portal webster test result list share doctor future reference', 'portal', 'portal webster', 'portal webster test', 'portal webster test result', 'portal webster test result list', 'portal webster test result list share', 'portal webster test result list share doctor', 'portal webster test result list share doctor future', 'portal webster test result list share doctor future reference', 'webster', 'webster test', 'webster test result', 'webster test result list', 'webster test result list share', 'webster test result list share doctor', 'webster test result list share doctor future', 'webster test result list share doctor future reference', 'test', 'test result', 'test result list', 'test result list share', 'test result list share doctor', 'test result list share doctor future', 'test result list share doctor future reference', 'result', 'result list', 'result list share', 'result list share doctor', 'result list share doctor future', 'result list share doctor future reference', 'list', 'list share', 'list share doctor', 'list share doctor future', 'list share doctor future reference', 'share', 'share doctor', 'share doctor future', 'share doctor future reference', 'doctor', 'doctor future', 'doctor future reference', 'future', 'future reference', 'reference']",0,0,0,0,0,0,0,0,1,0.125
90243,I am most pleased with the service,0,please service,"['please', 'please service', 'service']",0,0,0,0,0,0,1,0,0,0.125
112641,I'm happy with the results and now I feel like a new man!,0,m happy result feel like new man,"['m', 'm happy', 'm happy result', 'm happy result feel', 'm happy result feel like', 'm happy result feel like new', 'm happy result feel like new man', 'happy', 'happy result', 'happy result feel', 'happy result feel like', 'happy result feel like new', 'happy result feel like new man', 'result', 'result feel', 'result feel like', 'result feel like new', 'result feel like new man', 'feel', 'feel like', 'feel like new', 'feel like new man', 'like', 'like new', 'like new man', 'new', 'new man', 'man']",0,0,0,0,0,0,0,0,1,0.125
105671,"They are making me wait to pick up my lab results so I am at their mercy until Dr. Garazo ""signs off"" on my paperwork",1,make wait pick lab result mercy dr graze sign paperwork,"['make', 'make wait', 'make wait pick', 'make wait pick lab', 'make wait pick lab result', 'make wait pick lab result mercy', 'make wait pick lab result mercy dr', 'make wait pick lab result mercy dr graze', 'make wait pick lab result mercy dr graze sign', 'make wait pick lab result mercy dr graze sign paperwork', 'wait', 'wait pick', 'wait pick lab', 'wait pick lab result', 'wait pick lab result mercy', 'wait pick lab result mercy dr', 'wait pick lab result mercy dr graze', 'wait pick lab result mercy dr graze sign', 'wait pick lab result mercy dr graze sign paperwork', 'pick', 'pick lab', 'pick lab result', 'pick lab result mercy', 'pick lab result mercy dr', 'pick lab result mercy dr graze', 'pick lab result mercy dr graze sign', 'pick lab result mercy dr graze sign paperwork', 'lab', 'lab result', 'lab result mercy', 'lab result mercy dr', 'lab result mercy dr graze', 'lab result mercy dr graze sign', 'lab result mercy dr graze sign paperwork', 'result', 'result mercy', 'result mercy dr', 'result mercy dr graze', 'result mercy dr graze sign', 'result mercy dr graze sign paperwork', 'mercy', 'mercy dr', 'mercy dr graze', 'mercy dr graze sign', 'mercy dr graze sign paperwork', 'dr', 'dr graze', 'dr graze sign', 'dr graze sign paperwork', 'graze', 'graze sign', 'graze sign paperwork', 'sign', 'sign paperwork', 'paperwork']",0,0,0,0,0,0,0,0,1,0.125
90516,Great results in less than one month on the Medislim program at Lexington Plastic Surgeons.,0,great result medislim program surgeon,"['great', 'great result', 'great result medislim', 'great result medislim program', 'great result medislim program surgeon', 'result', 'result medislim', 'result medislim program', 'result medislim program surgeon', 'medislim', 'medislim program', 'medislim program surgeon', 'program', 'program surgeon', 'surgeon']",0,0,0,0,0,0,0,0,1,0.125
176708,"and he already fix one of my major problems, which was the bumps that made my lips uneven.",0,fix major problem bump lip uneven,"['fix', 'fix major', 'fix major problem', 'fix major problem bump', 'fix major problem bump lip', 'fix major problem bump lip uneven', 'major', 'major problem', 'major problem bump', 'major problem bump lip', 'major problem bump lip uneven', 'problem', 'problem bump', 'problem bump lip', 'problem bump lip uneven', 'bump', 'bump lip', 'bump lip uneven', 'lip', 'lip uneven', 'uneven']",0,0,0,0,0,1,0,0,0,0.125
167103,The final outcome is perfect as usual.,0,final result perfect usual,"['final', 'final result', 'final result perfect', 'final result perfect usual', 'result', 'result perfect', 'result perfect usual', 'perfect', 'perfect usual', 'usual']",0,0,0,0,0,0,0,0,1,0.125
189622,I am almost six months post and already love the results.,0,month post love result,"['month', 'month post', 'month post love', 'month post love result', 'post', 'post love', 'post love result', 'love', 'love result', 'result']",0,0,0,0,0,0,0,0,1,0.125
168636,"From my initial inquiry phone call to the follow up after my surgery I couldn't be more pleased with the professional, courteous",0,initial inquiry phone follow surgery please professional courteous,"['initial', 'initial inquiry', 'initial inquiry phone', 'initial inquiry phone follow', 'initial inquiry phone follow surgery', 'initial inquiry phone follow surgery please', 'initial inquiry phone follow surgery please professional', 'initial inquiry phone follow surgery please professional courteous', 'inquiry', 'inquiry phone', 'inquiry phone follow', 'inquiry phone follow surgery', 'inquiry phone follow surgery please', 'inquiry phone follow surgery please professional', 'inquiry phone follow surgery please professional courteous', 'phone', 'phone follow', 'phone follow surgery', 'phone follow surgery please', 'phone follow surgery please professional', 'phone follow surgery please professional courteous', 'follow', 'follow surgery', 'follow surgery please', 'follow surgery please professional', 'follow surgery please professional courteous', 'surgery', 'surgery please', 'surgery please professional', 'surgery please professional courteous', 'please', 'please professional', 'please professional courteous', 'professional', 'professional courteous', 'courteous']",0,0,0,0,0,0,1,0,0,0.125
103157,"They have a thorough system worked out to give you the best outcome, with you understanding your options every step of the way.",0,thorough system work good result understanding option step way,"['thorough', 'thorough system', 'thorough system work', 'thorough system work good', 'thorough system work good result', 'thorough system work good result understanding', 'thorough system work good result understanding option', 'thorough system work good result understanding option step', 'thorough system work good result understanding option step way', 'system', 'system work', 'system work good', 'system work good result', 'system work good result understanding', 'system work good result understanding option', 'system work good result understanding option step', 'system work good result understanding option step way', 'work', 'work good', 'work good result', 'work good result understanding', 'work good result understanding option', 'work good result understanding option step', 'work good result understanding option step way', 'good', 'good result', 'good result understanding', 'good result understanding option', 'good result understanding option step', 'good result understanding option step way', 'result', 'result understanding', 'result understanding option', 'result understanding option step', 'result understanding option step way', 'understanding', 'understanding option', 'understanding option step', 'understanding option step way', 'option', 'option step', 'option step way', 'step', 'step way', 'way']",0,0,0,0,0,0,0,0,1,0.125
164244,"My incredible tummy tuck has given me so much joy, confidence, comfort and the feeling of being ""me"" again.",0,incredible mummy tuck give joy confidence comfort feel,"['incredible', 'incredible mummy', 'incredible mummy tuck', 'incredible mummy tuck give', 'incredible mummy tuck give joy', 'incredible mummy tuck give joy confidence', 'incredible mummy tuck give joy confidence comfort', 'incredible mummy tuck give joy confidence comfort feel', 'mummy', 'mummy tuck', 'mummy tuck give', 'mummy tuck give joy', 'mummy tuck give joy confidence', 'mummy tuck give joy confidence comfort', 'mummy tuck give joy confidence comfort feel', 'tuck', 'tuck give', 'tuck give joy', 'tuck give joy confidence', 'tuck give joy confidence comfort', 'tuck give joy confidence comfort feel', 'give', 'give joy', 'give joy confidence', 'give joy confidence comfort', 'give joy confidence comfort feel', 'joy', 'joy confidence', 'joy confidence comfort', 'joy confidence comfort feel', 'confidence', 'confidence comfort', 'confidence comfort feel', 'comfort', 'comfort feel', 'feel']",1,1,0,1,0,0,0,0,0,0.375
107873,I never thought it would be possible to look in the mirror and be pleased with my body after I had my twins.,0,think possible look mirror please body twin,"['think', 'think possible', 'think possible look', 'think possible look mirror', 'think possible look mirror please', 'think possible look mirror please body', 'think possible look mirror please body twin', 'possible', 'possible look', 'possible look mirror', 'possible look mirror please', 'possible look mirror please body', 'possible look mirror please body twin', 'look', 'look mirror', 'look mirror please', 'look mirror please body', 'look mirror please body twin', 'mirror', 'mirror please', 'mirror please body', 'mirror please body twin', 'please', 'please body', 'please body twin', 'body', 'body twin', 'twin']",0,0,0,0,0,0,1,0,0,0.125
164482,"I was particularly pleased that, during this pandemic, his office is spacing out the appointments",0,particularly please anemic office pace appointment,"['particularly', 'particularly please', 'particularly please anemic', 'particularly please anemic office', 'particularly please anemic office pace', 'particularly please anemic office pace appointment', 'please', 'please anemic', 'please anemic office', 'please anemic office pace', 'please anemic office pace appointment', 'anemic', 'anemic office', 'anemic office pace', 'anemic office pace appointment', 'office', 'office pace', 'office pace appointment', 'pace', 'pace appointment', 'appointment']",0,0,0,0,0,0,1,0,0,0.125
67909,That turned out to be a bad idea with a bad result.,1,turn bad idea bad result,"['turn', 'turn bad', 'turn bad idea', 'turn bad idea bad', 'turn bad idea bad result', 'bad', 'bad idea', 'bad idea bad', 'bad idea bad result', 'idea', 'idea bad', 'idea bad result', 'bad', 'bad result', 'result']",0,0,0,0,0,0,0,0,1,0.125
103077,"Everything great so far, sorry only second time here but I am very pleased,!",0,great far sorry time please,"['great', 'great far', 'great far sorry', 'great far sorry time', 'great far sorry time please', 'far', 'far sorry', 'far sorry time', 'far sorry time please', 'sorry', 'sorry time', 'sorry time please', 'time', 'time please', 'please']",0,0,0,0,0,0,1,0,0,0.125
151674,I have been very impressed with my results and how stress-free the procedure was.,0,impress result stressfree procedure,"['impress', 'impress result', 'impress result stressfree', 'impress result stressfree procedure', 'result', 'result stressfree', 'result stressfree procedure', 'stressfree', 'stressfree procedure', 'procedure']",0,0,0,0,0,0,0,0,1,0.125
85793,"His prices are sky high, only to deliver less than satisfactory results!",1,price sky high deliver satisfactory result,"['price', 'price sky', 'price sky high', 'price sky high deliver', 'price sky high deliver satisfactory', 'price sky high deliver satisfactory result', 'sky', 'sky high', 'sky high deliver', 'sky high deliver satisfactory', 'sky high deliver satisfactory result', 'high', 'high deliver', 'high deliver satisfactory', 'high deliver satisfactory result', 'deliver', 'deliver satisfactory', 'deliver satisfactory result', 'satisfactory', 'satisfactory result', 'result']",0,0,0,0,0,0,0,0,1,0.125
174144,I had abdominal lipo and it was a very classic case of getting a botched surgery.,1,abdominal lip classic case get mottle surgery,"['abdominal', 'abdominal lip', 'abdominal lip classic', 'abdominal lip classic case', 'abdominal lip classic case get', 'abdominal lip classic case get mottle', 'abdominal lip classic case get mottle surgery', 'lip', 'lip classic', 'lip classic case', 'lip classic case get', 'lip classic case get mottle', 'lip classic case get mottle surgery', 'classic', 'classic case', 'classic case get', 'classic case get mottle', 'classic case get mottle surgery', 'case', 'case get', 'case get mottle', 'case get mottle surgery', 'get', 'get mottle', 'get mottle surgery', 'mottle', 'mottle surgery', 'surgery']",0,0,0,0,0,1,0,0,0,0.125
159224,and don't respond with some lame ass story about how you are unaware of patients that are unhappy with their results.,1,respond lame a story unaware patient unhappy result,"['respond', 'respond lame', 'respond lame a', 'respond lame a story', 'respond lame a story unaware', 'respond lame a story unaware patient', 'respond lame a story unaware patient unhappy', 'respond lame a story unaware patient unhappy result', 'lame', 'lame a', 'lame a story', 'lame a story unaware', 'lame a story unaware patient', 'lame a story unaware patient unhappy', 'lame a story unaware patient unhappy result', 'a', 'a story', 'a story unaware', 'a story unaware patient', 'a story unaware patient unhappy', 'a story unaware patient unhappy result', 'story', 'story unaware', 'story unaware patient', 'story unaware patient unhappy', 'story unaware patient unhappy result', 'unaware', 'unaware patient', 'unaware patient unhappy', 'unaware patient unhappy result', 'patient', 'patient unhappy', 'patient unhappy result', 'unhappy', 'unhappy result', 'result']",0,0,0,0,0,0,0,0,1,0.125
90542,so pleased with my results I have another surgery scheduled with Dr. M on January 27th 2016.,0,please result surgery schedule dr m january th,"['please', 'please result', 'please result surgery', 'please result surgery schedule', 'please result surgery schedule dr', 'please result surgery schedule dr m', 'please result surgery schedule dr m january', 'please result surgery schedule dr m january th', 'result', 'result surgery', 'result surgery schedule', 'result surgery schedule dr', 'result surgery schedule dr m', 'result surgery schedule dr m january', 'result surgery schedule dr m january th', 'surgery', 'surgery schedule', 'surgery schedule dr', 'surgery schedule dr m', 'surgery schedule dr m january', 'surgery schedule dr m january th', 'schedule', 'schedule dr', 'schedule dr m', 'schedule dr m january', 'schedule dr m january th', 'dr', 'dr m', 'dr m january', 'dr m january th', 'm', 'm january', 'm january th', 'january', 'january th', 'th']",0,0,0,0,0,0,1,1,1,0.375
119856,I am always pleased with his decisions about any procedure I?ve received in his office.,0,please decision procedure ve receive office,"['please', 'please decision', 'please decision procedure', 'please decision procedure ve', 'please decision procedure ve receive', 'please decision procedure ve receive office', 'decision', 'decision procedure', 'decision procedure ve', 'decision procedure ve receive', 'decision procedure ve receive office', 'procedure', 'procedure ve', 'procedure ve receive', 'procedure ve receive office', 've', 've receive', 've receive office', 'receive', 'receive office', 'office']",0,0,0,0,0,0,1,0,0,0.125
109156,i like the results.,0,like result,"['like', 'like result', 'result']",0,0,0,0,0,0,0,0,1,0.125
180495,I had the unfortunate experience of having unsatisfactory results.,1,unfortunate experience have unsatisfactory result,"['unfortunate', 'unfortunate experience', 'unfortunate experience have', 'unfortunate experience have unsatisfactory', 'unfortunate experience have unsatisfactory result', 'experience', 'experience have', 'experience have unsatisfactory', 'experience have unsatisfactory result', 'have', 'have unsatisfactory', 'have unsatisfactory result', 'unsatisfactory', 'unsatisfactory result', 'result']",0,0,0,0,0,0,0,0,1,0.125
69635,I have been seeing a lot of reduction in hair growth and I am happy with the results.,0,see lot reduction hair growth happy result,"['see', 'see lot', 'see lot reduction', 'see lot reduction hair', 'see lot reduction hair growth', 'see lot reduction hair growth happy', 'see lot reduction hair growth happy result', 'lot', 'lot reduction', 'lot reduction hair', 'lot reduction hair growth', 'lot reduction hair growth happy', 'lot reduction hair growth happy result', 'reduction', 'reduction hair', 'reduction hair growth', 'reduction hair growth happy', 'reduction hair growth happy result', 'hair', 'hair growth', 'hair growth happy', 'hair growth happy result', 'growth', 'growth happy', 'growth happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,0,0,0,1,0.125
159225,I had a ruptured implant and Adam Hamawy promised results that he was not skilled enough to provide.,1,tear plant adam hamawy promise result skilled provide,"['tear', 'tear plant', 'tear plant adam', 'tear plant adam hamawy', 'tear plant adam hamawy promise', 'tear plant adam hamawy promise result', 'tear plant adam hamawy promise result skilled', 'tear plant adam hamawy promise result skilled provide', 'plant', 'plant adam', 'plant adam hamawy', 'plant adam hamawy promise', 'plant adam hamawy promise result', 'plant adam hamawy promise result skilled', 'plant adam hamawy promise result skilled provide', 'adam', 'adam hamawy', 'adam hamawy promise', 'adam hamawy promise result', 'adam hamawy promise result skilled', 'adam hamawy promise result skilled provide', 'hamawy', 'hamawy promise', 'hamawy promise result', 'hamawy promise result skilled', 'hamawy promise result skilled provide', 'promise', 'promise result', 'promise result skilled', 'promise result skilled provide', 'result', 'result skilled', 'result skilled provide', 'skilled', 'skilled provide', 'provide']",0,0,0,0,0,0,0,0,1,0.125
179278,I have received over three different services here and each one has yielded results.,0,receive different service yield result,"['receive', 'receive different', 'receive different service', 'receive different service yield', 'receive different service yield result', 'different', 'different service', 'different service yield', 'different service yield result', 'service', 'service yield', 'service yield result', 'yield', 'yield result', 'result']",0,0,0,0,0,0,0,0,1,0.125
133956,I was EXTREMELY pleased and thank goodness I'm no longer in pain.,0,extremely please thank good m long pain,"['extremely', 'extremely please', 'extremely please thank', 'extremely please thank good', 'extremely please thank good m', 'extremely please thank good m long', 'extremely please thank good m long pain', 'please', 'please thank', 'please thank good', 'please thank good m', 'please thank good m long', 'please thank good m long pain', 'thank', 'thank good', 'thank good m', 'thank good m long', 'thank good m long pain', 'good', 'good m', 'good m long', 'good m long pain', 'm', 'm long', 'm long pain', 'long', 'long pain', 'pain']",0,0,0,0,0,0,1,0,0,0.125
88301,"for is too much, or unnecessary, or will yield questionable results, he'll be the first to tell you.",0,unnecessary yield questionable result hell tell,"['unnecessary', 'unnecessary yield', 'unnecessary yield questionable', 'unnecessary yield questionable result', 'unnecessary yield questionable result hell', 'unnecessary yield questionable result hell tell', 'yield', 'yield questionable', 'yield questionable result', 'yield questionable result hell', 'yield questionable result hell tell', 'questionable', 'questionable result', 'questionable result hell', 'questionable result hell tell', 'result', 'result hell', 'result hell tell', 'hell', 'hell tell', 'tell']",0,0,0,0,0,0,0,0,1,0.125
142416,and I value the customer service I received at LPS the staff was friendly and very helpful.,0,value customer service receive lip staff friendly helpful,"['value', 'value customer', 'value customer service', 'value customer service receive', 'value customer service receive lip', 'value customer service receive lip staff', 'value customer service receive lip staff friendly', 'value customer service receive lip staff friendly helpful', 'customer', 'customer service', 'customer service receive', 'customer service receive lip', 'customer service receive lip staff', 'customer service receive lip staff friendly', 'customer service receive lip staff friendly helpful', 'service', 'service receive', 'service receive lip', 'service receive lip staff', 'service receive lip staff friendly', 'service receive lip staff friendly helpful', 'receive', 'receive lip', 'receive lip staff', 'receive lip staff friendly', 'receive lip staff friendly helpful', 'lip', 'lip staff', 'lip staff friendly', 'lip staff friendly helpful', 'staff', 'staff friendly', 'staff friendly helpful', 'friendly', 'friendly helpful', 'helpful']",0,0,0,0,0,1,0,0,0,0.125
104864,She will go out of her way to make sure you are truly happy with your results.,0,way sure truly happy result,"['way', 'way sure', 'way sure truly', 'way sure truly happy', 'way sure truly happy result', 'sure', 'sure truly', 'sure truly happy', 'sure truly happy result', 'truly', 'truly happy', 'truly happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,0,0,0,1,0.125
106141,I decided to go with Dr. Haworth not just based on his creditials but his impressive before and after results.,0,decide dr haworth base certificate impressive result,"['decide', 'decide dr', 'decide dr haworth', 'decide dr haworth base', 'decide dr haworth base certificate', 'decide dr haworth base certificate impressive', 'decide dr haworth base certificate impressive result', 'dr', 'dr haworth', 'dr haworth base', 'dr haworth base certificate', 'dr haworth base certificate impressive', 'dr haworth base certificate impressive result', 'haworth', 'haworth base', 'haworth base certificate', 'haworth base certificate impressive', 'haworth base certificate impressive result', 'base', 'base certificate', 'base certificate impressive', 'base certificate impressive result', 'certificate', 'certificate impressive', 'certificate impressive result', 'impressive', 'impressive result', 'result']",0,0,0,0,0,0,0,0,1,0.125
118540,"After 3 months, I saw great results!!",0,see great result,"['see', 'see great', 'see great result', 'great', 'great result', 'result']",0,0,0,0,0,0,0,0,1,0.125
157034,"The results I got following my procedure, are absolutely wonderful and exactly what I was hoping for.",0,result get follow procedure absolutely fantastic precisely hop,"['result', 'result get', 'result get follow', 'result get follow procedure', 'result get follow procedure absolutely', 'result get follow procedure absolutely fantastic', 'result get follow procedure absolutely fantastic precisely', 'result get follow procedure absolutely fantastic precisely hop', 'get', 'get follow', 'get follow procedure', 'get follow procedure absolutely', 'get follow procedure absolutely fantastic', 'get follow procedure absolutely fantastic precisely', 'get follow procedure absolutely fantastic precisely hop', 'follow', 'follow procedure', 'follow procedure absolutely', 'follow procedure absolutely fantastic', 'follow procedure absolutely fantastic precisely', 'follow procedure absolutely fantastic precisely hop', 'procedure', 'procedure absolutely', 'procedure absolutely fantastic', 'procedure absolutely fantastic precisely', 'procedure absolutely fantastic precisely hop', 'absolutely', 'absolutely fantastic', 'absolutely fantastic precisely', 'absolutely fantastic precisely hop', 'fantastic', 'fantastic precisely', 'fantastic precisely hop', 'precisely', 'precisely hop', 'hop']",0,0,0,0,0,0,0,0,1,0.125
102087,Now am left with embarrassing results.,1,leave embarrass result,"['leave', 'leave embarrass', 'leave embarrass result', 'embarrass', 'embarrass result', 'result']",0,0,0,0,0,0,0,0,1,0.125
128982,He did my BBL lipo 360 back on Jan 27th and I've never felt so happy with my body!,0,bal lip th ve feel happy body,"['bal', 'bal lip', 'bal lip th', 'bal lip th ve', 'bal lip th ve feel', 'bal lip th ve feel happy', 'bal lip th ve feel happy body', 'lip', 'lip th', 'lip th ve', 'lip th ve feel', 'lip th ve feel happy', 'lip th ve feel happy body', 'th', 'th ve', 'th ve feel', 'th ve feel happy', 'th ve feel happy body', 've', 've feel', 've feel happy', 've feel happy body', 'feel', 'feel happy', 'feel happy body', 'happy', 'happy body', 'body']",0,0,0,0,0,1,0,0,0,0.125
184991,"and I've NEVER had a problem like this before, until I decided to get it done at Natural Results.",1,ve problem like decide natural result,"['ve', 've problem', 've problem like', 've problem like decide', 've problem like decide natural', 've problem like decide natural result', 'problem', 'problem like', 'problem like decide', 'problem like decide natural', 'problem like decide natural result', 'like', 'like decide', 'like decide natural', 'like decide natural result', 'decide', 'decide natural', 'decide natural result', 'natural', 'natural result', 'result']",0,0,0,0,0,0,0,0,1,0.125
152702,I loveeee my lips and how natural Jana made them look.,0,loveeee lip natural look,"['loveeee', 'loveeee lip', 'loveeee lip natural', 'loveeee lip natural look', 'lip', 'lip natural', 'lip natural look', 'natural', 'natural look', 'look']",0,0,0,0,0,1,0,0,0,0.125
190795,My butt has been going down and now I have hip dips.,1,butt go hip lip,"['butt', 'butt go', 'butt go hip', 'butt go hip lip', 'go', 'go hip', 'go hip lip', 'hip', 'hip lip', 'lip']",0,0,0,0,0,1,0,0,0,0.125
128117,"In my opinion, due to the amazing results from my lower lumbar TLIF recently",0,opinion amaze result low lumbar recently,"['opinion', 'opinion amaze', 'opinion amaze result', 'opinion amaze result low', 'opinion amaze result low lumbar', 'opinion amaze result low lumbar recently', 'amaze', 'amaze result', 'amaze result low', 'amaze result low lumbar', 'amaze result low lumbar recently', 'result', 'result low', 'result low lumbar', 'result low lumbar recently', 'low', 'low lumbar', 'low lumbar recently', 'lumbar', 'lumbar recently', 'recently']",0,0,0,0,0,0,0,0,1,0.125
71596,Every time the results have turned out flawless and natural.,0,time result turn lawless natural,"['time', 'time result', 'time result turn', 'time result turn lawless', 'time result turn lawless natural', 'result', 'result turn', 'result turn lawless', 'result turn lawless natural', 'turn', 'turn lawless', 'turn lawless natural', 'lawless', 'lawless natural', 'natural']",0,0,0,0,0,0,0,0,1,0.125
140184,Dr. Garazo was the only one that addressed and solved my problem providing amazing results.,0,address solve problem provide amaze result,"['address', 'address solve', 'address solve problem', 'address solve problem provide', 'address solve problem provide amaze', 'address solve problem provide amaze result', 'solve', 'solve problem', 'solve problem provide', 'solve problem provide amaze', 'solve problem provide amaze result', 'problem', 'problem provide', 'problem provide amaze', 'problem provide amaze result', 'provide', 'provide amaze', 'provide amaze result', 'amaze', 'amaze result', 'result']",0,0,0,0,0,0,0,0,1,0.125
124113,"And finally, awful breathing issues as a result from the surgery.",1,finally awful breathe issue result surgery,"['finally', 'finally awful', 'finally awful breathe', 'finally awful breathe issue', 'finally awful breathe issue result', 'finally awful breathe issue result surgery', 'awful', 'awful breathe', 'awful breathe issue', 'awful breathe issue result', 'awful breathe issue result surgery', 'breathe', 'breathe issue', 'breathe issue result', 'breathe issue result surgery', 'issue', 'issue result', 'issue result surgery', 'result', 'result surgery', 'surgery']",0,0,0,0,0,0,0,0,1,0.125
138883,"Essentially, Dr. Knight makes the patient agree to never sue him regardless of the outcome, as it is extremely rare",1,basically make patient agree sue regardless result extremely rare,"['basically', 'basically make', 'basically make patient', 'basically make patient agree', 'basically make patient agree sue', 'basically make patient agree sue regardless', 'basically make patient agree sue regardless result', 'basically make patient agree sue regardless result extremely', 'basically make patient agree sue regardless result extremely rare', 'make', 'make patient', 'make patient agree', 'make patient agree sue', 'make patient agree sue regardless', 'make patient agree sue regardless result', 'make patient agree sue regardless result extremely', 'make patient agree sue regardless result extremely rare', 'patient', 'patient agree', 'patient agree sue', 'patient agree sue regardless', 'patient agree sue regardless result', 'patient agree sue regardless result extremely', 'patient agree sue regardless result extremely rare', 'agree', 'agree sue', 'agree sue regardless', 'agree sue regardless result', 'agree sue regardless result extremely', 'agree sue regardless result extremely rare', 'sue', 'sue regardless', 'sue regardless result', 'sue regardless result extremely', 'sue regardless result extremely rare', 'regardless', 'regardless result', 'regardless result extremely', 'regardless result extremely rare', 'result', 'result extremely', 'result extremely rare', 'extremely', 'extremely rare', 'rare']",0,0,0,0,0,0,0,0,1,0.125
