commentId,comment,classification,comment_processed,word_phrase_list,think,expect,expect work,work,similarity_score
146636,For a man of his caliber and professional acumen - you might expect him to be a little hoity-toity -,0,man caliber professional acute expect little hoitytoity,"['man', 'man caliber', 'man caliber professional', 'man caliber professional acute', 'man caliber professional acute expect', 'man caliber professional acute expect little', 'man caliber professional acute expect little hoitytoity', 'caliber', 'caliber professional', 'caliber professional acute', 'caliber professional acute expect', 'caliber professional acute expect little', 'caliber professional acute expect little hoitytoity', 'professional', 'professional acute', 'professional acute expect', 'professional acute expect little', 'professional acute expect little hoitytoity', 'acute', 'acute expect', 'acute expect little', 'acute expect little hoitytoity', 'expect', 'expect little', 'expect little hoitytoity', 'little', 'little hoitytoity', 'hoitytoity']",0,1,0,0,0.09615384615384617
176681,So I honestly don't think they removed anything on that area and got charged an extra $3000 to get that removed.,1,honestly think remove area get charge extra remove,"['honestly', 'honestly think', 'honestly think remove', 'honestly think remove area', 'honestly think remove area get', 'honestly think remove area get charge', 'honestly think remove area get charge extra', 'honestly think remove area get charge extra remove', 'think', 'think remove', 'think remove area', 'think remove area get', 'think remove area get charge', 'think remove area get charge extra', 'think remove area get charge extra remove', 'remove', 'remove area', 'remove area get', 'remove area get charge', 'remove area get charge extra', 'remove area get charge extra remove', 'area', 'area get', 'area get charge', 'area get charge extra', 'area get charge extra remove', 'get', 'get charge', 'get charge extra', 'get charge extra remove', 'charge', 'charge extra', 'charge extra remove', 'extra', 'extra remove', 'remove']",1,0,0,0,0.08333333333333334
149257,This is somewhere I thought I?d be made to feel safe and comfortable and had the COMPLETE opposite effect.,1,think feel safe comfortable complete opposite effect,"['think', 'think feel', 'think feel safe', 'think feel safe comfortable', 'think feel safe comfortable complete', 'think feel safe comfortable complete opposite', 'think feel safe comfortable complete opposite effect', 'feel', 'feel safe', 'feel safe comfortable', 'feel safe comfortable complete', 'feel safe comfortable complete opposite', 'feel safe comfortable complete opposite effect', 'safe', 'safe comfortable', 'safe comfortable complete', 'safe comfortable complete opposite', 'safe comfortable complete opposite effect', 'comfortable', 'comfortable complete', 'comfortable complete opposite', 'comfortable complete opposite effect', 'complete', 'complete opposite', 'complete opposite effect', 'opposite', 'opposite effect', 'effect']",1,0,0,0,0.09615384615384617
121512,"You're treated with the multidisciplinary approach: physical therapy, anesthesiologists (for pain control), psychologists, EEG, lab work (done every 6 months),",0,treat multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg lab work,"['treat', 'treat multidisciplinary', 'treat multidisciplinary approach', 'treat multidisciplinary approach physical', 'treat multidisciplinary approach physical therapy', 'treat multidisciplinary approach physical therapy anesthesiologist', 'treat multidisciplinary approach physical therapy anesthesiologist pain', 'treat multidisciplinary approach physical therapy anesthesiologist pain control', 'treat multidisciplinary approach physical therapy anesthesiologist pain control psychologist', 'treat multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg', 'treat multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg lab', 'treat multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg lab work', 'multidisciplinary', 'multidisciplinary approach', 'multidisciplinary approach physical', 'multidisciplinary approach physical therapy', 'multidisciplinary approach physical therapy anesthesiologist', 'multidisciplinary approach physical therapy anesthesiologist pain', 'multidisciplinary approach physical therapy anesthesiologist pain control', 'multidisciplinary approach physical therapy anesthesiologist pain control psychologist', 'multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg', 'multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg lab', 'multidisciplinary approach physical therapy anesthesiologist pain control psychologist leg lab work', 'approach', 'approach physical', 'approach physical therapy', 'approach physical therapy anesthesiologist', 'approach physical therapy anesthesiologist pain', 'approach physical therapy anesthesiologist pain control', 'approach physical therapy anesthesiologist pain control psychologist', 'approach physical therapy anesthesiologist pain control psychologist leg', 'approach physical therapy anesthesiologist pain control psychologist leg lab', 'approach physical therapy anesthesiologist pain control psychologist leg lab work', 'physical', 'physical therapy', 'physical therapy anesthesiologist', 'physical therapy anesthesiologist pain', 'physical therapy anesthesiologist pain control', 'physical therapy anesthesiologist pain control psychologist', 'physical therapy anesthesiologist pain control psychologist leg', 'physical therapy anesthesiologist pain control psychologist leg lab', 'physical therapy anesthesiologist pain control psychologist leg lab work', 'therapy', 'therapy anesthesiologist', 'therapy anesthesiologist pain', 'therapy anesthesiologist pain control', 'therapy anesthesiologist pain control psychologist', 'therapy anesthesiologist pain control psychologist leg', 'therapy anesthesiologist pain control psychologist leg lab', 'therapy anesthesiologist pain control psychologist leg lab work', 'anesthesiologist', 'anesthesiologist pain', 'anesthesiologist pain control', 'anesthesiologist pain control psychologist', 'anesthesiologist pain control psychologist leg', 'anesthesiologist pain control psychologist leg lab', 'anesthesiologist pain control psychologist leg lab work', 'pain', 'pain control', 'pain control psychologist', 'pain control psychologist leg', 'pain control psychologist leg lab', 'pain control psychologist leg lab work', 'control', 'control psychologist', 'control psychologist leg', 'control psychologist leg lab', 'control psychologist leg lab work', 'psychologist', 'psychologist leg', 'psychologist leg lab', 'psychologist leg lab work', 'leg', 'leg lab', 'leg lab work', 'lab', 'lab work', 'work']",0,0,0,1,0.04901960784313726
95764,so understanding and caring about the patients she works with.,0,understanding dare patient work,"['understanding', 'understanding dare', 'understanding dare patient', 'understanding dare patient work', 'dare', 'dare patient', 'dare patient work', 'patient', 'patient work', 'work']",0,0,0,1,0.14705882352941177
147803,Left on 4 day leave from work and did not fill prescription i called 48 hours earlier to remind.,1,leave leave work not fill prescription remind,"['leave', 'leave leave', 'leave leave work', 'leave leave work not', 'leave leave work not fill', 'leave leave work not fill prescription', 'leave leave work not fill prescription remind', 'leave', 'leave work', 'leave work not', 'leave work not fill', 'leave work not fill prescription', 'leave work not fill prescription remind', 'work', 'work not', 'work not fill', 'work not fill prescription', 'work not fill prescription remind', 'not', 'not fill', 'not fill prescription', 'not fill prescription remind', 'fill', 'fill prescription', 'fill prescription remind', 'prescription', 'prescription remind', 'remind']",0,0,0,1,0.09615384615384617
141552,"I can finally think clearly without having to try SO hard, my joint pain is substantially diminished,",0,finally think clearly have try hard joint pain substantially diminished,"['finally', 'finally think', 'finally think clearly', 'finally think clearly have', 'finally think clearly have try', 'finally think clearly have try hard', 'finally think clearly have try hard joint', 'finally think clearly have try hard joint pain', 'finally think clearly have try hard joint pain substantially', 'finally think clearly have try hard joint pain substantially diminished', 'think', 'think clearly', 'think clearly have', 'think clearly have try', 'think clearly have try hard', 'think clearly have try hard joint', 'think clearly have try hard joint pain', 'think clearly have try hard joint pain substantially', 'think clearly have try hard joint pain substantially diminished', 'clearly', 'clearly have', 'clearly have try', 'clearly have try hard', 'clearly have try hard joint', 'clearly have try hard joint pain', 'clearly have try hard joint pain substantially', 'clearly have try hard joint pain substantially diminished', 'have', 'have try', 'have try hard', 'have try hard joint', 'have try hard joint pain', 'have try hard joint pain substantially', 'have try hard joint pain substantially diminished', 'try', 'try hard', 'try hard joint', 'try hard joint pain', 'try hard joint pain substantially', 'try hard joint pain substantially diminished', 'hard', 'hard joint', 'hard joint pain', 'hard joint pain substantially', 'hard joint pain substantially diminished', 'joint', 'joint pain', 'joint pain substantially', 'joint pain substantially diminished', 'pain', 'pain substantially', 'pain substantially diminished', 'substantially', 'substantially diminished', 'diminished']",1,0,0,0,0.06329113924050635
180635,his only patient for the day and I would think he would listen to my concerns,1,patient think listen concern,"['patient', 'patient think', 'patient think listen', 'patient think listen concern', 'think', 'think listen', 'think listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0,0.14705882352941177
141887,"Dr. Robinson is a wonderful doctor, he is nice, listens to your needs and questions and is willing to work with your needs.",0,fantastic doctor nice listen need question willing work need,"['fantastic', 'fantastic doctor', 'fantastic doctor nice', 'fantastic doctor nice listen', 'fantastic doctor nice listen need', 'fantastic doctor nice listen need question', 'fantastic doctor nice listen need question willing', 'fantastic doctor nice listen need question willing work', 'fantastic doctor nice listen need question willing work need', 'doctor', 'doctor nice', 'doctor nice listen', 'doctor nice listen need', 'doctor nice listen need question', 'doctor nice listen need question willing', 'doctor nice listen need question willing work', 'doctor nice listen need question willing work need', 'nice', 'nice listen', 'nice listen need', 'nice listen need question', 'nice listen need question willing', 'nice listen need question willing work', 'nice listen need question willing work need', 'listen', 'listen need', 'listen need question', 'listen need question willing', 'listen need question willing work', 'listen need question willing work need', 'need', 'need question', 'need question willing', 'need question willing work', 'need question willing work need', 'question', 'question willing', 'question willing work', 'question willing work need', 'willing', 'willing work', 'willing work need', 'work', 'work need', 'need']",0,0,0,1,0.07246376811594205
156950,"The girls who work there are very, very rude.",1,girl work rude,"['girl', 'girl work', 'girl work rude', 'work', 'work rude', 'rude']",0,0,0,1,0.16666666666666666
89782,I was sent me back to work where I had a relapse.,1,send work relapse,"['send', 'send work', 'send work relapse', 'work', 'work relapse', 'relapse']",0,0,0,1,0.16666666666666666
91274,Made me feel comfortable during blood work.,0,feel comfortable blood work,"['feel', 'feel comfortable', 'feel comfortable blood', 'feel comfortable blood work', 'comfortable', 'comfortable blood', 'comfortable blood work', 'blood', 'blood work', 'work']",0,0,0,1,0.14705882352941177
92824,"and the staff at Marotta Plastic Surgery Specialist turned what I thought would be a scary, painful journey into a wonderful experience.",0,staff marietta plastic surgery specialist turn think scar painful journey fantastic experience,"['staff', 'staff marietta', 'staff marietta plastic', 'staff marietta plastic surgery', 'staff marietta plastic surgery specialist', 'staff marietta plastic surgery specialist turn', 'staff marietta plastic surgery specialist turn think', 'staff marietta plastic surgery specialist turn think scar', 'staff marietta plastic surgery specialist turn think scar painful', 'staff marietta plastic surgery specialist turn think scar painful journey', 'staff marietta plastic surgery specialist turn think scar painful journey fantastic', 'staff marietta plastic surgery specialist turn think scar painful journey fantastic experience', 'marietta', 'marietta plastic', 'marietta plastic surgery', 'marietta plastic surgery specialist', 'marietta plastic surgery specialist turn', 'marietta plastic surgery specialist turn think', 'marietta plastic surgery specialist turn think scar', 'marietta plastic surgery specialist turn think scar painful', 'marietta plastic surgery specialist turn think scar painful journey', 'marietta plastic surgery specialist turn think scar painful journey fantastic', 'marietta plastic surgery specialist turn think scar painful journey fantastic experience', 'plastic', 'plastic surgery', 'plastic surgery specialist', 'plastic surgery specialist turn', 'plastic surgery specialist turn think', 'plastic surgery specialist turn think scar', 'plastic surgery specialist turn think scar painful', 'plastic surgery specialist turn think scar painful journey', 'plastic surgery specialist turn think scar painful journey fantastic', 'plastic surgery specialist turn think scar painful journey fantastic experience', 'surgery', 'surgery specialist', 'surgery specialist turn', 'surgery specialist turn think', 'surgery specialist turn think scar', 'surgery specialist turn think scar painful', 'surgery specialist turn think scar painful journey', 'surgery specialist turn think scar painful journey fantastic', 'surgery specialist turn think scar painful journey fantastic experience', 'specialist', 'specialist turn', 'specialist turn think', 'specialist turn think scar', 'specialist turn think scar painful', 'specialist turn think scar painful journey', 'specialist turn think scar painful journey fantastic', 'specialist turn think scar painful journey fantastic experience', 'turn', 'turn think', 'turn think scar', 'turn think scar painful', 'turn think scar painful journey', 'turn think scar painful journey fantastic', 'turn think scar painful journey fantastic experience', 'think', 'think scar', 'think scar painful', 'think scar painful journey', 'think scar painful journey fantastic', 'think scar painful journey fantastic experience', 'scar', 'scar painful', 'scar painful journey', 'scar painful journey fantastic', 'scar painful journey fantastic experience', 'painful', 'painful journey', 'painful journey fantastic', 'painful journey fantastic experience', 'journey', 'journey fantastic', 'journey fantastic experience', 'fantastic', 'fantastic experience', 'experience']",1,0,0,0,0.04901960784313726
179202,"The professionalism, service, organization and work done was exceptional and could not of asked for more.",0,professionalism service organization work exceptional not ask,"['professionalism', 'professionalism service', 'professionalism service organization', 'professionalism service organization work', 'professionalism service organization work exceptional', 'professionalism service organization work exceptional not', 'professionalism service organization work exceptional not ask', 'service', 'service organization', 'service organization work', 'service organization work exceptional', 'service organization work exceptional not', 'service organization work exceptional not ask', 'organization', 'organization work', 'organization work exceptional', 'organization work exceptional not', 'organization work exceptional not ask', 'work', 'work exceptional', 'work exceptional not', 'work exceptional not ask', 'exceptional', 'exceptional not', 'exceptional not ask', 'not', 'not ask', 'ask']",0,0,0,1,0.09615384615384617
109355,I'll start off by saying that the people working in the Westbank office were very nice.....,0,ill start say people work westbank office nice,"['ill', 'ill start', 'ill start say', 'ill start say people', 'ill start say people work', 'ill start say people work westbank', 'ill start say people work westbank office', 'ill start say people work westbank office nice', 'start', 'start say', 'start say people', 'start say people work', 'start say people work westbank', 'start say people work westbank office', 'start say people work westbank office nice', 'say', 'say people', 'say people work', 'say people work westbank', 'say people work westbank office', 'say people work westbank office nice', 'people', 'people work', 'people work westbank', 'people work westbank office', 'people work westbank office nice', 'work', 'work westbank', 'work westbank office', 'work westbank office nice', 'westbank', 'westbank office', 'westbank office nice', 'office', 'office nice', 'nice']",0,0,0,1,0.08333333333333334
186712,Please think Thoroughly before you decide to put down a deposit !,1,think thoroughly decide deposit,"['think', 'think thoroughly', 'think thoroughly decide', 'think thoroughly decide deposit', 'thoroughly', 'thoroughly decide', 'thoroughly decide deposit', 'decide', 'decide deposit', 'deposit']",1,0,0,0,0.14705882352941177
125444,I used to think I would one day need to undergo a third rhinoplasty (which is terrifying) but because of Dr. Joseph,0,think day need undergo nose job terrify dr,"['think', 'think day', 'think day need', 'think day need undergo', 'think day need undergo nose', 'think day need undergo nose job', 'think day need undergo nose job terrify', 'think day need undergo nose job terrify dr', 'day', 'day need', 'day need undergo', 'day need undergo nose', 'day need undergo nose job', 'day need undergo nose job terrify', 'day need undergo nose job terrify dr', 'need', 'need undergo', 'need undergo nose', 'need undergo nose job', 'need undergo nose job terrify', 'need undergo nose job terrify dr', 'undergo', 'undergo nose', 'undergo nose job', 'undergo nose job terrify', 'undergo nose job terrify dr', 'nose', 'nose job', 'nose job terrify', 'nose job terrify dr', 'job', 'job terrify', 'job terrify dr', 'terrify', 'terrify dr', 'dr']",1,0,0,0,0.08333333333333334
125654,The work they do is not to be just OK but the best in the business.,0,work not ok good business,"['work', 'work not', 'work not ok', 'work not ok good', 'work not ok good business', 'not', 'not ok', 'not ok good', 'not ok good business', 'ok', 'ok good', 'ok good business', 'good', 'good business', 'business']",0,0,0,1,0.12820512820512822
186335,Also the discomfort was so minimal (which I didn't expect since my first lip lift was super painful,0,discomfort minimal expect lip lift super painful,"['discomfort', 'discomfort minimal', 'discomfort minimal expect', 'discomfort minimal expect lip', 'discomfort minimal expect lip lift', 'discomfort minimal expect lip lift super', 'discomfort minimal expect lip lift super painful', 'minimal', 'minimal expect', 'minimal expect lip', 'minimal expect lip lift', 'minimal expect lip lift super', 'minimal expect lip lift super painful', 'expect', 'expect lip', 'expect lip lift', 'expect lip lift super', 'expect lip lift super painful', 'lip', 'lip lift', 'lip lift super', 'lip lift super painful', 'lift', 'lift super', 'lift super painful', 'super', 'super painful', 'painful']",0,1,0,0,0.09615384615384617
65554,I think he's the best.,0,think good,"['think', 'think good', 'good']",1,0,0,0,0.18518518518518517
103109,The front office staff and the lady who does the blood work has always been great as well!,0,office staff lady blood work great,"['office', 'office staff', 'office staff lady', 'office staff lady blood', 'office staff lady blood work', 'office staff lady blood work great', 'staff', 'staff lady', 'staff lady blood', 'staff lady blood work', 'staff lady blood work great', 'lady', 'lady blood', 'lady blood work', 'lady blood work great', 'blood', 'blood work', 'blood work great', 'work', 'work great', 'great']",0,0,0,1,0.1111111111111111
115898,I emailed the original person that I was working with and she never emailed me back.,1,remain original person work remain,"['remain', 'remain original', 'remain original person', 'remain original person work', 'remain original person work remain', 'original', 'original person', 'original person work', 'original person work remain', 'person', 'person work', 'person work remain', 'work', 'work remain', 'remain']",0,0,0,1,0.12820512820512822
76637,This practice has no clue that people work,1,practice no clue people work,"['practice', 'practice no', 'practice no clue', 'practice no clue people', 'practice no clue people work', 'no', 'no clue', 'no clue people', 'no clue people work', 'clue', 'clue people', 'clue people work', 'people', 'people work', 'work']",0,0,0,1,0.12820512820512822
96689,also now leaves me susceptible to recurrent dental work when the 'recommendation' fails.,1,leaf susceptible perennial dental work recommendation fail,"['leaf', 'leaf susceptible', 'leaf susceptible perennial', 'leaf susceptible perennial dental', 'leaf susceptible perennial dental work', 'leaf susceptible perennial dental work recommendation', 'leaf susceptible perennial dental work recommendation fail', 'susceptible', 'susceptible perennial', 'susceptible perennial dental', 'susceptible perennial dental work', 'susceptible perennial dental work recommendation', 'susceptible perennial dental work recommendation fail', 'perennial', 'perennial dental', 'perennial dental work', 'perennial dental work recommendation', 'perennial dental work recommendation fail', 'dental', 'dental work', 'dental work recommendation', 'dental work recommendation fail', 'work', 'work recommendation', 'work recommendation fail', 'recommendation', 'recommendation fail', 'fail']",0,0,0,1,0.09615384615384617
156612,"And to add to that, the work that Dr. Doshi does is elite in all aspects and second to none.",0,add work elite aspect none,"['add', 'add work', 'add work elite', 'add work elite aspect', 'add work elite aspect none', 'work', 'work elite', 'work elite aspect', 'work elite aspect none', 'elite', 'elite aspect', 'elite aspect none', 'aspect', 'aspect none', 'none']",0,0,0,1,0.12820512820512822
71137,I do not have dental insurance and Arch worked with me and allowed me to make payments.,0,not dental insurance arch work allow payment,"['not', 'not dental', 'not dental insurance', 'not dental insurance arch', 'not dental insurance arch work', 'not dental insurance arch work allow', 'not dental insurance arch work allow payment', 'dental', 'dental insurance', 'dental insurance arch', 'dental insurance arch work', 'dental insurance arch work allow', 'dental insurance arch work allow payment', 'insurance', 'insurance arch', 'insurance arch work', 'insurance arch work allow', 'insurance arch work allow payment', 'arch', 'arch work', 'arch work allow', 'arch work allow payment', 'work', 'work allow', 'work allow payment', 'allow', 'allow payment', 'payment']",0,0,0,1,0.09615384615384617
169405,They will claim you need expensive dental work done that is 100% unnecessary.,1,claim need expensive dental work unnecessary,"['claim', 'claim need', 'claim need expensive', 'claim need expensive dental', 'claim need expensive dental work', 'claim need expensive dental work unnecessary', 'need', 'need expensive', 'need expensive dental', 'need expensive dental work', 'need expensive dental work unnecessary', 'expensive', 'expensive dental', 'expensive dental work', 'expensive dental work unnecessary', 'dental', 'dental work', 'dental work unnecessary', 'work', 'work unnecessary', 'unnecessary']",0,0,0,1,0.1111111111111111
116011,Dr Claiborne did the work on my bridge and Danielle always does my cleanings(painfree).,0,work bridge cleaningspainfree,"['work', 'work bridge', 'work bridge cleaningspainfree', 'bridge', 'bridge cleaningspainfree', 'cleaningspainfree']",0,0,0,1,0.16666666666666666
173550,"If you are kind of-sort of-maybe thinking, just set up a consult.",0,kind effort possibly think set consult,"['kind', 'kind effort', 'kind effort possibly', 'kind effort possibly think', 'kind effort possibly think set', 'kind effort possibly think set consult', 'effort', 'effort possibly', 'effort possibly think', 'effort possibly think set', 'effort possibly think set consult', 'possibly', 'possibly think', 'possibly think set', 'possibly think set consult', 'think', 'think set', 'think set consult', 'set', 'set consult', 'consult']",1,0,0,0,0.1111111111111111
189828,I was forewarned that Dr. Bonatz was “direct and straightforward” so I thought I was prepared for my visit.,1,forewarn dr donate direct straightforward think prepare visit,"['forewarn', 'forewarn dr', 'forewarn dr donate', 'forewarn dr donate direct', 'forewarn dr donate direct straightforward', 'forewarn dr donate direct straightforward think', 'forewarn dr donate direct straightforward think prepare', 'forewarn dr donate direct straightforward think prepare visit', 'dr', 'dr donate', 'dr donate direct', 'dr donate direct straightforward', 'dr donate direct straightforward think', 'dr donate direct straightforward think prepare', 'dr donate direct straightforward think prepare visit', 'donate', 'donate direct', 'donate direct straightforward', 'donate direct straightforward think', 'donate direct straightforward think prepare', 'donate direct straightforward think prepare visit', 'direct', 'direct straightforward', 'direct straightforward think', 'direct straightforward think prepare', 'direct straightforward think prepare visit', 'straightforward', 'straightforward think', 'straightforward think prepare', 'straightforward think prepare visit', 'think', 'think prepare', 'think prepare visit', 'prepare', 'prepare visit', 'visit']",1,0,0,0,0.08333333333333334
167214,Your work is non other than stellar.,0,work not cellar,"['work', 'work not', 'work not cellar', 'not', 'not cellar', 'cellar']",0,0,0,1,0.16666666666666666
164742,After only a month of work Dr. Najar identified my issues and has made drastic improvements in my pain.,0,work identify issue drastic improvement pain,"['work', 'work identify', 'work identify issue', 'work identify issue drastic', 'work identify issue drastic improvement', 'work identify issue drastic improvement pain', 'identify', 'identify issue', 'identify issue drastic', 'identify issue drastic improvement', 'identify issue drastic improvement pain', 'issue', 'issue drastic', 'issue drastic improvement', 'issue drastic improvement pain', 'drastic', 'drastic improvement', 'drastic improvement pain', 'improvement', 'improvement pain', 'pain']",0,0,0,1,0.1111111111111111
160396,I think I should warn everyone ahead of time what kind of regard this Doctor has towards his clients.,1,think warn ahead time kind regard doctor client,"['think', 'think warn', 'think warn ahead', 'think warn ahead time', 'think warn ahead time kind', 'think warn ahead time kind regard', 'think warn ahead time kind regard doctor', 'think warn ahead time kind regard doctor client', 'warn', 'warn ahead', 'warn ahead time', 'warn ahead time kind', 'warn ahead time kind regard', 'warn ahead time kind regard doctor', 'warn ahead time kind regard doctor client', 'ahead', 'ahead time', 'ahead time kind', 'ahead time kind regard', 'ahead time kind regard doctor', 'ahead time kind regard doctor client', 'time', 'time kind', 'time kind regard', 'time kind regard doctor', 'time kind regard doctor client', 'kind', 'kind regard', 'kind regard doctor', 'kind regard doctor client', 'regard', 'regard doctor', 'regard doctor client', 'doctor', 'doctor client', 'client']",1,0,0,0,0.08333333333333334
103032,"He has had more than a fair share of horrendous people working for him, sorry Carl this reflects poorly on YOU.",1,fair share awful people work sorry reflect poorly,"['fair', 'fair share', 'fair share awful', 'fair share awful people', 'fair share awful people work', 'fair share awful people work sorry', 'fair share awful people work sorry reflect', 'fair share awful people work sorry reflect poorly', 'share', 'share awful', 'share awful people', 'share awful people work', 'share awful people work sorry', 'share awful people work sorry reflect', 'share awful people work sorry reflect poorly', 'awful', 'awful people', 'awful people work', 'awful people work sorry', 'awful people work sorry reflect', 'awful people work sorry reflect poorly', 'people', 'people work', 'people work sorry', 'people work sorry reflect', 'people work sorry reflect poorly', 'work', 'work sorry', 'work sorry reflect', 'work sorry reflect poorly', 'sorry', 'sorry reflect', 'sorry reflect poorly', 'reflect', 'reflect poorly', 'poorly']",0,0,0,1,0.08333333333333334
114778,"Excellent service, the young lady that works in the area where they adjust the frames is excellent thank you",0,excellent service young lady work area adjust frame excellent thank,"['excellent', 'excellent service', 'excellent service young', 'excellent service young lady', 'excellent service young lady work', 'excellent service young lady work area', 'excellent service young lady work area adjust', 'excellent service young lady work area adjust frame', 'excellent service young lady work area adjust frame excellent', 'excellent service young lady work area adjust frame excellent thank', 'service', 'service young', 'service young lady', 'service young lady work', 'service young lady work area', 'service young lady work area adjust', 'service young lady work area adjust frame', 'service young lady work area adjust frame excellent', 'service young lady work area adjust frame excellent thank', 'young', 'young lady', 'young lady work', 'young lady work area', 'young lady work area adjust', 'young lady work area adjust frame', 'young lady work area adjust frame excellent', 'young lady work area adjust frame excellent thank', 'lady', 'lady work', 'lady work area', 'lady work area adjust', 'lady work area adjust frame', 'lady work area adjust frame excellent', 'lady work area adjust frame excellent thank', 'work', 'work area', 'work area adjust', 'work area adjust frame', 'work area adjust frame excellent', 'work area adjust frame excellent thank', 'area', 'area adjust', 'area adjust frame', 'area adjust frame excellent', 'area adjust frame excellent thank', 'adjust', 'adjust frame', 'adjust frame excellent', 'adjust frame excellent thank', 'frame', 'frame excellent', 'frame excellent thank', 'excellent', 'excellent thank', 'thank']",0,0,0,1,0.06329113924050635
157110,and that this was so the board could evaluate Dr. Funderburk's work because HE ISN'T BOARD CERTIFIED YET.,1,board evaluate work board terrify,"['board', 'board evaluate', 'board evaluate work', 'board evaluate work board', 'board evaluate work board terrify', 'evaluate', 'evaluate work', 'evaluate work board', 'evaluate work board terrify', 'work', 'work board', 'work board terrify', 'board', 'board terrify', 'terrify']",0,0,0,1,0.12820512820512822
126917,He explained in great detail on what to expect and made the experience as comfortable as possible.,0,explain great detail expect experience comfortable possible,"['explain', 'explain great', 'explain great detail', 'explain great detail expect', 'explain great detail expect experience', 'explain great detail expect experience comfortable', 'explain great detail expect experience comfortable possible', 'great', 'great detail', 'great detail expect', 'great detail expect experience', 'great detail expect experience comfortable', 'great detail expect experience comfortable possible', 'detail', 'detail expect', 'detail expect experience', 'detail expect experience comfortable', 'detail expect experience comfortable possible', 'expect', 'expect experience', 'expect experience comfortable', 'expect experience comfortable possible', 'experience', 'experience comfortable', 'experience comfortable possible', 'comfortable', 'comfortable possible', 'possible']",0,1,0,0,0.09615384615384617
188174,Still seeing the Dr. Mark really makes me feel secure and his work is beautiful.,0,see dr mark make feel secure work beautiful,"['see', 'see dr', 'see dr mark', 'see dr mark make', 'see dr mark make feel', 'see dr mark make feel secure', 'see dr mark make feel secure work', 'see dr mark make feel secure work beautiful', 'dr', 'dr mark', 'dr mark make', 'dr mark make feel', 'dr mark make feel secure', 'dr mark make feel secure work', 'dr mark make feel secure work beautiful', 'mark', 'mark make', 'mark make feel', 'mark make feel secure', 'mark make feel secure work', 'mark make feel secure work beautiful', 'make', 'make feel', 'make feel secure', 'make feel secure work', 'make feel secure work beautiful', 'feel', 'feel secure', 'feel secure work', 'feel secure work beautiful', 'secure', 'secure work', 'secure work beautiful', 'work', 'work beautiful', 'beautiful']",0,0,0,1,0.08333333333333334
156580,Please don't fall for his kindness - he does not do good work and he does not care when he ruins your face.,1,fall kindness not good work not care ruin face,"['fall', 'fall kindness', 'fall kindness not', 'fall kindness not good', 'fall kindness not good work', 'fall kindness not good work not', 'fall kindness not good work not care', 'fall kindness not good work not care ruin', 'fall kindness not good work not care ruin face', 'kindness', 'kindness not', 'kindness not good', 'kindness not good work', 'kindness not good work not', 'kindness not good work not care', 'kindness not good work not care ruin', 'kindness not good work not care ruin face', 'not', 'not good', 'not good work', 'not good work not', 'not good work not care', 'not good work not care ruin', 'not good work not care ruin face', 'good', 'good work', 'good work not', 'good work not care', 'good work not care ruin', 'good work not care ruin face', 'work', 'work not', 'work not care', 'work not care ruin', 'work not care ruin face', 'not', 'not care', 'not care ruin', 'not care ruin face', 'care', 'care ruin', 'care ruin face', 'ruin', 'ruin face', 'face']",0,0,0,1,0.07246376811594205
120504,I think He did not consider the fact that I have asthma and he should have.,1,think not consider fact asthma,"['think', 'think not', 'think not consider', 'think not consider fact', 'think not consider fact asthma', 'not', 'not consider', 'not consider fact', 'not consider fact asthma', 'consider', 'consider fact', 'consider fact asthma', 'fact', 'fact asthma', 'asthma']",1,0,0,0,0.12820512820512822
88986,and this totally works.,0,wholly work,"['wholly', 'wholly work', 'work']",0,0,0,1,0.18518518518518517
112299,but he has been out of work since this awful surgery.,1,work awful surgery,"['work', 'work awful', 'work awful surgery', 'awful', 'awful surgery', 'surgery']",0,0,0,1,0.16666666666666666
82542,Most of the people who work here are fantastic,0,people work fantastic,"['people', 'people work', 'people work fantastic', 'work', 'work fantastic', 'fantastic']",0,0,0,1,0.16666666666666666
186240,I think 5 stars says it all.,0,think star say,"['think', 'think star', 'think star say', 'star', 'star say', 'say']",1,0,0,0,0.16666666666666666
160032,His work speaks for itself.,0,work speak,"['work', 'work speak', 'speak']",0,0,0,1,0.18518518518518517
