commentId,comment,classification,comment_processed,word_phrase_list,improvement,improvement see,see,similarity_score
126790,I have seen another doctor in this same practice before but was not happy with him or his staff.,1,see doctor practice happy staff,"['see', 'see doctor', 'see doctor practice', 'see doctor practice happy', 'see doctor practice happy staff', 'doctor', 'doctor practice', 'doctor practice happy', 'doctor practice happy staff', 'practice', 'practice happy', 'practice happy staff', 'happy', 'happy staff', 'staff']",0,0,1,0.3846153846153846
126608,"and seeing the results my friends were achieving by Dr. Mendieta, I wish I would have done it sooner!",0,see result friend achieve wish sooner,"['see', 'see result', 'see result friend', 'see result friend achieve', 'see result friend achieve wish', 'see result friend achieve wish sooner', 'result', 'result friend', 'result friend achieve', 'result friend achieve wish', 'result friend achieve wish sooner', 'friend', 'friend achieve', 'friend achieve wish', 'friend achieve wish sooner', 'achieve', 'achieve wish', 'achieve wish sooner', 'wish', 'wish sooner', 'sooner']",0,0,1,0.3846153846153846
93761,for the best dental office and the oral surgeon I saw recommended Dr. Anderson.,0,good dental office oral surgeon see recommend,"['good', 'good dental', 'good dental office', 'good dental office oral', 'good dental office oral surgeon', 'good dental office oral surgeon see', 'good dental office oral surgeon see recommend', 'dental', 'dental office', 'dental office oral', 'dental office oral surgeon', 'dental office oral surgeon see', 'dental office oral surgeon see recommend', 'office', 'office oral', 'office oral surgeon', 'office oral surgeon see', 'office oral surgeon see recommend', 'oral', 'oral surgeon', 'oral surgeon see', 'oral surgeon see recommend', 'surgeon', 'surgeon see', 'surgeon see recommend', 'see', 'see recommend', 'recommend']",0,0,1,0.3846153846153846
114757,I saw Dr. Mofid again hoping he could give me a more pleasing result.,1,see hop please result,"['see', 'see hop', 'see hop please', 'see hop please result', 'hop', 'hop please', 'hop please result', 'please', 'please result', 'result']",0,0,1,0.3846153846153846
128870,I asked to speak with doctor David Swanson he wouldn't let me and I saw the doctor laughing in the back.,1,ask speak doctor let see doctor laugh,"['ask', 'ask speak', 'ask speak doctor', 'ask speak doctor let', 'ask speak doctor let see', 'ask speak doctor let see doctor', 'ask speak doctor let see doctor laugh', 'speak', 'speak doctor', 'speak doctor let', 'speak doctor let see', 'speak doctor let see doctor', 'speak doctor let see doctor laugh', 'doctor', 'doctor let', 'doctor let see', 'doctor let see doctor', 'doctor let see doctor laugh', 'let', 'let see', 'let see doctor', 'let see doctor laugh', 'see', 'see doctor', 'see doctor laugh', 'doctor', 'doctor laugh', 'laugh']",0,0,1,0.3846153846153846
94540,The most knowledgeable doctor I've ever seen......,0,knowledgeable doctor ve see,"['knowledgeable', 'knowledgeable doctor', 'knowledgeable doctor ve', 'knowledgeable doctor ve see', 'doctor', 'doctor ve', 'doctor ve see', 've', 've see', 'see']",0,0,1,0.3846153846153846
121825,Couldn't believe how quickly I was seen and then healed.,0,believe quickly see heal,"['believe', 'believe quickly', 'believe quickly see', 'believe quickly see heal', 'quickly', 'quickly see', 'quickly see heal', 'see', 'see heal', 'heal']",0,0,1,0.3846153846153846
153639,Have met a few people who have been seen here and all have negative things to say.,1,meet people see negative thing,"['meet', 'meet people', 'meet people see', 'meet people see negative', 'meet people see negative thing', 'people', 'people see', 'people see negative', 'people see negative thing', 'see', 'see negative', 'see negative thing', 'negative', 'negative thing', 'thing']",0,0,1,0.3846153846153846
135496,I have been under Dr. Najar's care for about 6 weeks and have noticed a significant improvement.,0,dr ajar care notice significant improvement,"['dr', 'dr ajar', 'dr ajar care', 'dr ajar care notice', 'dr ajar care notice significant', 'dr ajar care notice significant improvement', 'ajar', 'ajar care', 'ajar care notice', 'ajar care notice significant', 'ajar care notice significant improvement', 'care', 'care notice', 'care notice significant', 'care notice significant improvement', 'notice', 'notice significant', 'notice significant improvement', 'significant', 'significant improvement', 'improvement']",1,0,0,0.3846153846153846
144379,I will be seeing him from now on.,0,see,['see'],0,0,1,0.3846153846153846
82527,I was able to be seen immediately with hardly any long waiting.,0,able see immediately hardly long wait,"['able', 'able see', 'able see immediately', 'able see immediately hardly', 'able see immediately hardly long', 'able see immediately hardly long wait', 'see', 'see immediately', 'see immediately hardly', 'see immediately hardly long', 'see immediately hardly long wait', 'immediately', 'immediately hardly', 'immediately hardly long', 'immediately hardly long wait', 'hardly', 'hardly long', 'hardly long wait', 'long', 'long wait', 'wait']",0,0,1,0.3846153846153846
110874,"i have seen dr. nestor for a few years now, and i continue to be very pleased with my office visits",0,see dr restore continue please office visit,"['see', 'see dr', 'see dr restore', 'see dr restore continue', 'see dr restore continue please', 'see dr restore continue please office', 'see dr restore continue please office visit', 'dr', 'dr restore', 'dr restore continue', 'dr restore continue please', 'dr restore continue please office', 'dr restore continue please office visit', 'restore', 'restore continue', 'restore continue please', 'restore continue please office', 'restore continue please office visit', 'continue', 'continue please', 'continue please office', 'continue please office visit', 'please', 'please office', 'please office visit', 'office', 'office visit', 'visit']",0,0,1,0.3846153846153846
168983,"Once I actually saw the doctor, Dr. Gorup, he asked me what I thought my diagnosis was.",1,actually see doctor ask think diagnosis,"['actually', 'actually see', 'actually see doctor', 'actually see doctor ask', 'actually see doctor ask think', 'actually see doctor ask think diagnosis', 'see', 'see doctor', 'see doctor ask', 'see doctor ask think', 'see doctor ask think diagnosis', 'doctor', 'doctor ask', 'doctor ask think', 'doctor ask think diagnosis', 'ask', 'ask think', 'ask think diagnosis', 'think', 'think diagnosis', 'diagnosis']",0,0,1,0.3846153846153846
69233,I always get taken back and seen quickly.,0,take see quickly,"['take', 'take see', 'take see quickly', 'see', 'see quickly', 'quickly']",0,0,1,0.3846153846153846
84674,Saw Dr. Wyndhamsmith yesterday and was very pleased with him,0,see please,"['see', 'see please', 'please']",0,0,1,0.3846153846153846
94502,I have seen him numerous times and never had a problem with him!,0,see numerous time problem,"['see', 'see numerous', 'see numerous time', 'see numerous time problem', 'numerous', 'numerous time', 'numerous time problem', 'time', 'time problem', 'problem']",0,0,1,0.3846153846153846
123889,"Do not trust his before and after photos because in person, I saw the bad outcomes on me and another person.",1,trust photograph person see bad result person,"['trust', 'trust photograph', 'trust photograph person', 'trust photograph person see', 'trust photograph person see bad', 'trust photograph person see bad result', 'trust photograph person see bad result person', 'photograph', 'photograph person', 'photograph person see', 'photograph person see bad', 'photograph person see bad result', 'photograph person see bad result person', 'person', 'person see', 'person see bad', 'person see bad result', 'person see bad result person', 'see', 'see bad', 'see bad result', 'see bad result person', 'bad', 'bad result', 'bad result person', 'result', 'result person', 'person']",0,0,1,0.3846153846153846
89674,I saw him more than I have ever seen a physician be at the bedside,0,see see doctor bedside,"['see', 'see see', 'see see doctor', 'see see doctor bedside', 'see', 'see doctor', 'see doctor bedside', 'doctor', 'doctor bedside', 'bedside']",0,0,1,0.3846153846153846
168160,"Wow I've already seen how this practice is NOT one to ""show their patients a caring experience"" but it just got worse.",1,ve see practice patient dare experience get bad,"['ve', 've see', 've see practice', 've see practice patient', 've see practice patient dare', 've see practice patient dare experience', 've see practice patient dare experience get', 've see practice patient dare experience get bad', 'see', 'see practice', 'see practice patient', 'see practice patient dare', 'see practice patient dare experience', 'see practice patient dare experience get', 'see practice patient dare experience get bad', 'practice', 'practice patient', 'practice patient dare', 'practice patient dare experience', 'practice patient dare experience get', 'practice patient dare experience get bad', 'patient', 'patient dare', 'patient dare experience', 'patient dare experience get', 'patient dare experience get bad', 'dare', 'dare experience', 'dare experience get', 'dare experience get bad', 'experience', 'experience get', 'experience get bad', 'get', 'get bad', 'bad']",0,0,1,0.3846153846153846
131479,I continued seeing him for paperwork smears and birth control and loved him.,0,continue see paperwork smear birth control love,"['continue', 'continue see', 'continue see paperwork', 'continue see paperwork smear', 'continue see paperwork smear birth', 'continue see paperwork smear birth control', 'continue see paperwork smear birth control love', 'see', 'see paperwork', 'see paperwork smear', 'see paperwork smear birth', 'see paperwork smear birth control', 'see paperwork smear birth control love', 'paperwork', 'paperwork smear', 'paperwork smear birth', 'paperwork smear birth control', 'paperwork smear birth control love', 'smear', 'smear birth', 'smear birth control', 'smear birth control love', 'birth', 'birth control', 'birth control love', 'control', 'control love', 'love']",0,0,1,0.3846153846153846
186410,I saw him once at my consultation where he was all smiles.,0,see consultation smile,"['see', 'see consultation', 'see consultation smile', 'consultation', 'consultation smile', 'smile']",0,0,1,0.3846153846153846
98494,I was seen immediately seen by the triage RN.,0,see immediately see trade,"['see', 'see immediately', 'see immediately see', 'see immediately see trade', 'immediately', 'immediately see', 'immediately see trade', 'see', 'see trade', 'trade']",0,0,1,0.3846153846153846
146688,but for the amount it cost and the emotional investment I was of course hoping for much more than a marginal improvement.,1,cost emotional investment course hop marginal improvement,"['cost', 'cost emotional', 'cost emotional investment', 'cost emotional investment course', 'cost emotional investment course hop', 'cost emotional investment course hop marginal', 'cost emotional investment course hop marginal improvement', 'emotional', 'emotional investment', 'emotional investment course', 'emotional investment course hop', 'emotional investment course hop marginal', 'emotional investment course hop marginal improvement', 'investment', 'investment course', 'investment course hop', 'investment course hop marginal', 'investment course hop marginal improvement', 'course', 'course hop', 'course hop marginal', 'course hop marginal improvement', 'hop', 'hop marginal', 'hop marginal improvement', 'marginal', 'marginal improvement', 'improvement']",1,0,0,0.3846153846153846
162161,"Once seen, Dr. Boraiah walks in and takes one look at my info chart before trying to scheduling a surgery.",1,see dr boraiah walk take look chart try schelling surgery,"['see', 'see dr', 'see dr boraiah', 'see dr boraiah walk', 'see dr boraiah walk take', 'see dr boraiah walk take look', 'see dr boraiah walk take look chart', 'see dr boraiah walk take look chart try', 'see dr boraiah walk take look chart try schelling', 'see dr boraiah walk take look chart try schelling surgery', 'dr', 'dr boraiah', 'dr boraiah walk', 'dr boraiah walk take', 'dr boraiah walk take look', 'dr boraiah walk take look chart', 'dr boraiah walk take look chart try', 'dr boraiah walk take look chart try schelling', 'dr boraiah walk take look chart try schelling surgery', 'boraiah', 'boraiah walk', 'boraiah walk take', 'boraiah walk take look', 'boraiah walk take look chart', 'boraiah walk take look chart try', 'boraiah walk take look chart try schelling', 'boraiah walk take look chart try schelling surgery', 'walk', 'walk take', 'walk take look', 'walk take look chart', 'walk take look chart try', 'walk take look chart try schelling', 'walk take look chart try schelling surgery', 'take', 'take look', 'take look chart', 'take look chart try', 'take look chart try schelling', 'take look chart try schelling surgery', 'look', 'look chart', 'look chart try', 'look chart try schelling', 'look chart try schelling surgery', 'chart', 'chart try', 'chart try schelling', 'chart try schelling surgery', 'try', 'try schelling', 'try schelling surgery', 'schelling', 'schelling surgery', 'surgery']",0,0,1,0.3846153846153846
83102,Better than any doctor I've seen,0,good doctor ve see,"['good', 'good doctor', 'good doctor ve', 'good doctor ve see', 'doctor', 'doctor ve', 'doctor ve see', 've', 've see', 'see']",0,0,1,0.3846153846153846
171538,"I have seen such an improvement in texture, pigmentation and fine lines after just a few of her recommendations.",0,see improvement texture pigmentation fine line recommendation,"['see', 'see improvement', 'see improvement texture', 'see improvement texture pigmentation', 'see improvement texture pigmentation fine', 'see improvement texture pigmentation fine line', 'see improvement texture pigmentation fine line recommendation', 'improvement', 'improvement texture', 'improvement texture pigmentation', 'improvement texture pigmentation fine', 'improvement texture pigmentation fine line', 'improvement texture pigmentation fine line recommendation', 'texture', 'texture pigmentation', 'texture pigmentation fine', 'texture pigmentation fine line', 'texture pigmentation fine line recommendation', 'pigmentation', 'pigmentation fine', 'pigmentation fine line', 'pigmentation fine line recommendation', 'fine', 'fine line', 'fine line recommendation', 'line', 'line recommendation', 'recommendation']",1,0,1,0.7692307692307694
98169,An old fashioned doc that is as up to date as any I've ever seen.,0,old fashion date ve see,"['old', 'old fashion', 'old fashion date', 'old fashion date ve', 'old fashion date ve see', 'fashion', 'fashion date', 'fashion date ve', 'fashion date ve see', 'date', 'date ve', 'date ve see', 've', 've see', 'see']",0,0,1,0.3846153846153846
123607,"After taking to two of my friends that went there and had the same procedures, saw the results and decided to do it!",0,take friend go procedure see result decide,"['take', 'take friend', 'take friend go', 'take friend go procedure', 'take friend go procedure see', 'take friend go procedure see result', 'take friend go procedure see result decide', 'friend', 'friend go', 'friend go procedure', 'friend go procedure see', 'friend go procedure see result', 'friend go procedure see result decide', 'go', 'go procedure', 'go procedure see', 'go procedure see result', 'go procedure see result decide', 'procedure', 'procedure see', 'procedure see result', 'procedure see result decide', 'see', 'see result', 'see result decide', 'result', 'result decide', 'decide']",0,0,1,0.3846153846153846
102709,"I discourage seeing this Doctor, you are wasting time here.",1,discourage see doctor waste time,"['discourage', 'discourage see', 'discourage see doctor', 'discourage see doctor waste', 'discourage see doctor waste time', 'see', 'see doctor', 'see doctor waste', 'see doctor waste time', 'doctor', 'doctor waste', 'doctor waste time', 'waste', 'waste time', 'time']",0,0,1,0.3846153846153846
173366,"also sick with Covid, has been trying to reach your nurse all day trying to sort this out and get me seen.",1,sick try reach nurse day try sort see,"['sick', 'sick try', 'sick try reach', 'sick try reach nurse', 'sick try reach nurse day', 'sick try reach nurse day try', 'sick try reach nurse day try sort', 'sick try reach nurse day try sort see', 'try', 'try reach', 'try reach nurse', 'try reach nurse day', 'try reach nurse day try', 'try reach nurse day try sort', 'try reach nurse day try sort see', 'reach', 'reach nurse', 'reach nurse day', 'reach nurse day try', 'reach nurse day try sort', 'reach nurse day try sort see', 'nurse', 'nurse day', 'nurse day try', 'nurse day try sort', 'nurse day try sort see', 'day', 'day try', 'day try sort', 'day try sort see', 'try', 'try sort', 'try sort see', 'sort', 'sort see', 'see']",0,0,1,0.3846153846153846
169016,and money seeing Dr Gardner as he will not do surgery on you.,1,money see surgery,"['money', 'money see', 'money see surgery', 'see', 'see surgery', 'surgery']",0,0,1,0.3846153846153846
116640,"She has seen us all through operations, accidents and regular day-to-day health care.",0,see operation accident regular daytoday health care,"['see', 'see operation', 'see operation accident', 'see operation accident regular', 'see operation accident regular daytoday', 'see operation accident regular daytoday health', 'see operation accident regular daytoday health care', 'operation', 'operation accident', 'operation accident regular', 'operation accident regular daytoday', 'operation accident regular daytoday health', 'operation accident regular daytoday health care', 'accident', 'accident regular', 'accident regular daytoday', 'accident regular daytoday health', 'accident regular daytoday health care', 'regular', 'regular daytoday', 'regular daytoday health', 'regular daytoday health care', 'daytoday', 'daytoday health', 'daytoday health care', 'health', 'health care', 'care']",0,0,1,0.3846153846153846
90930,"This amazing, caring physician guided me through a miscarriage, helped me safely have my first son, saw me through subsequent high risk pregnancies,",0,amaze dare doctor guide miscarriage help safely son see subsequent high risk pregnancy,"['amaze', 'amaze dare', 'amaze dare doctor', 'amaze dare doctor guide', 'amaze dare doctor guide miscarriage', 'amaze dare doctor guide miscarriage help', 'amaze dare doctor guide miscarriage help safely', 'amaze dare doctor guide miscarriage help safely son', 'amaze dare doctor guide miscarriage help safely son see', 'amaze dare doctor guide miscarriage help safely son see subsequent', 'amaze dare doctor guide miscarriage help safely son see subsequent high', 'amaze dare doctor guide miscarriage help safely son see subsequent high risk', 'amaze dare doctor guide miscarriage help safely son see subsequent high risk pregnancy', 'dare', 'dare doctor', 'dare doctor guide', 'dare doctor guide miscarriage', 'dare doctor guide miscarriage help', 'dare doctor guide miscarriage help safely', 'dare doctor guide miscarriage help safely son', 'dare doctor guide miscarriage help safely son see', 'dare doctor guide miscarriage help safely son see subsequent', 'dare doctor guide miscarriage help safely son see subsequent high', 'dare doctor guide miscarriage help safely son see subsequent high risk', 'dare doctor guide miscarriage help safely son see subsequent high risk pregnancy', 'doctor', 'doctor guide', 'doctor guide miscarriage', 'doctor guide miscarriage help', 'doctor guide miscarriage help safely', 'doctor guide miscarriage help safely son', 'doctor guide miscarriage help safely son see', 'doctor guide miscarriage help safely son see subsequent', 'doctor guide miscarriage help safely son see subsequent high', 'doctor guide miscarriage help safely son see subsequent high risk', 'doctor guide miscarriage help safely son see subsequent high risk pregnancy', 'guide', 'guide miscarriage', 'guide miscarriage help', 'guide miscarriage help safely', 'guide miscarriage help safely son', 'guide miscarriage help safely son see', 'guide miscarriage help safely son see subsequent', 'guide miscarriage help safely son see subsequent high', 'guide miscarriage help safely son see subsequent high risk', 'guide miscarriage help safely son see subsequent high risk pregnancy', 'miscarriage', 'miscarriage help', 'miscarriage help safely', 'miscarriage help safely son', 'miscarriage help safely son see', 'miscarriage help safely son see subsequent', 'miscarriage help safely son see subsequent high', 'miscarriage help safely son see subsequent high risk', 'miscarriage help safely son see subsequent high risk pregnancy', 'help', 'help safely', 'help safely son', 'help safely son see', 'help safely son see subsequent', 'help safely son see subsequent high', 'help safely son see subsequent high risk', 'help safely son see subsequent high risk pregnancy', 'safely', 'safely son', 'safely son see', 'safely son see subsequent', 'safely son see subsequent high', 'safely son see subsequent high risk', 'safely son see subsequent high risk pregnancy', 'son', 'son see', 'son see subsequent', 'son see subsequent high', 'son see subsequent high risk', 'son see subsequent high risk pregnancy', 'see', 'see subsequent', 'see subsequent high', 'see subsequent high risk', 'see subsequent high risk pregnancy', 'subsequent', 'subsequent high', 'subsequent high risk', 'subsequent high risk pregnancy', 'high', 'high risk', 'high risk pregnancy', 'risk', 'risk pregnancy', 'pregnancy']",0,0,1,0.3846153846153846
131534,I don't even like my boyfriend seeing me without a shirt on and I quit work(stripper) because of how hideous they are.,1,like boyfriend see shirt quit workstripper hideous,"['like', 'like boyfriend', 'like boyfriend see', 'like boyfriend see shirt', 'like boyfriend see shirt quit', 'like boyfriend see shirt quit workstripper', 'like boyfriend see shirt quit workstripper hideous', 'boyfriend', 'boyfriend see', 'boyfriend see shirt', 'boyfriend see shirt quit', 'boyfriend see shirt quit workstripper', 'boyfriend see shirt quit workstripper hideous', 'see', 'see shirt', 'see shirt quit', 'see shirt quit workstripper', 'see shirt quit workstripper hideous', 'shirt', 'shirt quit', 'shirt quit workstripper', 'shirt quit workstripper hideous', 'quit', 'quit workstripper', 'quit workstripper hideous', 'workstripper', 'workstripper hideous', 'hideous']",0,0,1,0.3846153846153846
135522,I saw a Dr. On Monday for my fractured patella and they had me scheduled for surgery the following day!,0,see dr fracture patella schedule surgery follow day,"['see', 'see dr', 'see dr fracture', 'see dr fracture patella', 'see dr fracture patella schedule', 'see dr fracture patella schedule surgery', 'see dr fracture patella schedule surgery follow', 'see dr fracture patella schedule surgery follow day', 'dr', 'dr fracture', 'dr fracture patella', 'dr fracture patella schedule', 'dr fracture patella schedule surgery', 'dr fracture patella schedule surgery follow', 'dr fracture patella schedule surgery follow day', 'fracture', 'fracture patella', 'fracture patella schedule', 'fracture patella schedule surgery', 'fracture patella schedule surgery follow', 'fracture patella schedule surgery follow day', 'patella', 'patella schedule', 'patella schedule surgery', 'patella schedule surgery follow', 'patella schedule surgery follow day', 'schedule', 'schedule surgery', 'schedule surgery follow', 'schedule surgery follow day', 'surgery', 'surgery follow', 'surgery follow day', 'follow', 'follow day', 'day']",0,0,1,0.3846153846153846
148009,There is a reason you are seeing multiple 5 star reviews by this offices clientele.,0,reason see multiple star review office clientele,"['reason', 'reason see', 'reason see multiple', 'reason see multiple star', 'reason see multiple star review', 'reason see multiple star review office', 'reason see multiple star review office clientele', 'see', 'see multiple', 'see multiple star', 'see multiple star review', 'see multiple star review office', 'see multiple star review office clientele', 'multiple', 'multiple star', 'multiple star review', 'multiple star review office', 'multiple star review office clientele', 'star', 'star review', 'star review office', 'star review office clientele', 'review', 'review office', 'review office clientele', 'office', 'office clientele', 'clientele']",0,0,1,0.3846153846153846
186749,"This Man lied about my fusion fusing,and then I never saw him again his entire team dissmissed me",1,man lie fusion fusingand see entire team dismiss,"['man', 'man lie', 'man lie fusion', 'man lie fusion fusingand', 'man lie fusion fusingand see', 'man lie fusion fusingand see entire', 'man lie fusion fusingand see entire team', 'man lie fusion fusingand see entire team dismiss', 'lie', 'lie fusion', 'lie fusion fusingand', 'lie fusion fusingand see', 'lie fusion fusingand see entire', 'lie fusion fusingand see entire team', 'lie fusion fusingand see entire team dismiss', 'fusion', 'fusion fusingand', 'fusion fusingand see', 'fusion fusingand see entire', 'fusion fusingand see entire team', 'fusion fusingand see entire team dismiss', 'fusingand', 'fusingand see', 'fusingand see entire', 'fusingand see entire team', 'fusingand see entire team dismiss', 'see', 'see entire', 'see entire team', 'see entire team dismiss', 'entire', 'entire team', 'entire team dismiss', 'team', 'team dismiss', 'dismiss']",0,0,1,0.3846153846153846
155577,I have been seeing Vanessa over the past year for botox and fillers and I?m amazed by her work.,0,see vinesse tiller m amaze work,"['see', 'see vinesse', 'see vinesse tiller', 'see vinesse tiller m', 'see vinesse tiller m amaze', 'see vinesse tiller m amaze work', 'vinesse', 'vinesse tiller', 'vinesse tiller m', 'vinesse tiller m amaze', 'vinesse tiller m amaze work', 'tiller', 'tiller m', 'tiller m amaze', 'tiller m amaze work', 'm', 'm amaze', 'm amaze work', 'amaze', 'amaze work', 'work']",0,0,1,0.3846153846153846
97760,and a lot of money spent Dr. Couzins asked me if he ever seen me before.,1,lot money spend ask see,"['lot', 'lot money', 'lot money spend', 'lot money spend ask', 'lot money spend ask see', 'money', 'money spend', 'money spend ask', 'money spend ask see', 'spend', 'spend ask', 'spend ask see', 'ask', 'ask see', 'see']",0,0,1,0.3846153846153846
177631,and I cant tell you the WOW I felt when I saw my before and after pictures.,0,tell feel see picture,"['tell', 'tell feel', 'tell feel see', 'tell feel see picture', 'feel', 'feel see', 'feel see picture', 'see', 'see picture', 'picture']",0,0,1,0.3846153846153846
179160,I saw the before and after photos of tummy tucks and I was amazed.,0,see photograph mummy turk amaze,"['see', 'see photograph', 'see photograph mummy', 'see photograph mummy turk', 'see photograph mummy turk amaze', 'photograph', 'photograph mummy', 'photograph mummy turk', 'photograph mummy turk amaze', 'mummy', 'mummy turk', 'mummy turk amaze', 'turk', 'turk amaze', 'amaze']",0,0,1,0.3846153846153846
190621,I saw significant relief in just a couple of visits.,0,see significant relief couple visit,"['see', 'see significant', 'see significant relief', 'see significant relief couple', 'see significant relief couple visit', 'significant', 'significant relief', 'significant relief couple', 'significant relief couple visit', 'relief', 'relief couple', 'relief couple visit', 'couple', 'couple visit', 'visit']",0,0,1,0.3846153846153846
128068,I?ve had the pleasure of seeing Dr. Liu on multiple occasions for epidurals.,0,ve pleasure see multiple occasion epidural,"['ve', 've pleasure', 've pleasure see', 've pleasure see multiple', 've pleasure see multiple occasion', 've pleasure see multiple occasion epidural', 'pleasure', 'pleasure see', 'pleasure see multiple', 'pleasure see multiple occasion', 'pleasure see multiple occasion epidural', 'see', 'see multiple', 'see multiple occasion', 'see multiple occasion epidural', 'multiple', 'multiple occasion', 'multiple occasion epidural', 'occasion', 'occasion epidural', 'epidural']",0,0,1,0.3846153846153846
85236,and always sees us at every visit.,0,see visit,"['see', 'see visit', 'visit']",0,0,1,0.3846153846153846
177017,so bad that several 2nd opinion Dr.'s I've seen can't even understand why,1,bad neodymium opinion dry ve see understand,"['bad', 'bad neodymium', 'bad neodymium opinion', 'bad neodymium opinion dry', 'bad neodymium opinion dry ve', 'bad neodymium opinion dry ve see', 'bad neodymium opinion dry ve see understand', 'neodymium', 'neodymium opinion', 'neodymium opinion dry', 'neodymium opinion dry ve', 'neodymium opinion dry ve see', 'neodymium opinion dry ve see understand', 'opinion', 'opinion dry', 'opinion dry ve', 'opinion dry ve see', 'opinion dry ve see understand', 'dry', 'dry ve', 'dry ve see', 'dry ve see understand', 've', 've see', 've see understand', 'see', 'see understand', 'understand']",0,0,1,0.3846153846153846
148126,"One of our local Dermatologist could not be bothered with a face to face consult, instead I was seen by his closer!",1,local dermatologist gather face face consult instead see close,"['local', 'local dermatologist', 'local dermatologist gather', 'local dermatologist gather face', 'local dermatologist gather face face', 'local dermatologist gather face face consult', 'local dermatologist gather face face consult instead', 'local dermatologist gather face face consult instead see', 'local dermatologist gather face face consult instead see close', 'dermatologist', 'dermatologist gather', 'dermatologist gather face', 'dermatologist gather face face', 'dermatologist gather face face consult', 'dermatologist gather face face consult instead', 'dermatologist gather face face consult instead see', 'dermatologist gather face face consult instead see close', 'gather', 'gather face', 'gather face face', 'gather face face consult', 'gather face face consult instead', 'gather face face consult instead see', 'gather face face consult instead see close', 'face', 'face face', 'face face consult', 'face face consult instead', 'face face consult instead see', 'face face consult instead see close', 'face', 'face consult', 'face consult instead', 'face consult instead see', 'face consult instead see close', 'consult', 'consult instead', 'consult instead see', 'consult instead see close', 'instead', 'instead see', 'instead see close', 'see', 'see close', 'close']",0,0,1,0.3846153846153846
117392,I have made significant improvement over 3 months.,0,significant improvement,"['significant', 'significant improvement', 'improvement']",1,0,0,0.3846153846153846
101635,Was seen last minute before my insurance ran out the girls were able to squeeze me in,0,see insurance run girl able squeeze,"['see', 'see insurance', 'see insurance run', 'see insurance run girl', 'see insurance run girl able', 'see insurance run girl able squeeze', 'insurance', 'insurance run', 'insurance run girl', 'insurance run girl able', 'insurance run girl able squeeze', 'run', 'run girl', 'run girl able', 'run girl able squeeze', 'girl', 'girl able', 'girl able squeeze', 'able', 'able squeeze', 'squeeze']",0,0,1,0.3846153846153846
58019,"I wasn't there even five minutes, and I was in seeing the doctor.",0,see doctor,"['see', 'see doctor', 'doctor']",0,0,1,0.3846153846153846
66272,He showed me that he read my files to become familiar with me before he saw me,0,show read file familiar see,"['show', 'show read', 'show read file', 'show read file familiar', 'show read file familiar see', 'read', 'read file', 'read file familiar', 'read file familiar see', 'file', 'file familiar', 'file familiar see', 'familiar', 'familiar see', 'see']",0,0,1,0.3846153846153846
114072,Dr. Yeh and his staff have seen me thru infertility due to numerous fibroids to now graduating me past my first trimester of pregnancy.,0,staff see thousand fertility numerous fibroid tumor granulate past trim pregnancy,"['staff', 'staff see', 'staff see thousand', 'staff see thousand fertility', 'staff see thousand fertility numerous', 'staff see thousand fertility numerous fibroid', 'staff see thousand fertility numerous fibroid tumor', 'staff see thousand fertility numerous fibroid tumor granulate', 'staff see thousand fertility numerous fibroid tumor granulate past', 'staff see thousand fertility numerous fibroid tumor granulate past trim', 'staff see thousand fertility numerous fibroid tumor granulate past trim pregnancy', 'see', 'see thousand', 'see thousand fertility', 'see thousand fertility numerous', 'see thousand fertility numerous fibroid', 'see thousand fertility numerous fibroid tumor', 'see thousand fertility numerous fibroid tumor granulate', 'see thousand fertility numerous fibroid tumor granulate past', 'see thousand fertility numerous fibroid tumor granulate past trim', 'see thousand fertility numerous fibroid tumor granulate past trim pregnancy', 'thousand', 'thousand fertility', 'thousand fertility numerous', 'thousand fertility numerous fibroid', 'thousand fertility numerous fibroid tumor', 'thousand fertility numerous fibroid tumor granulate', 'thousand fertility numerous fibroid tumor granulate past', 'thousand fertility numerous fibroid tumor granulate past trim', 'thousand fertility numerous fibroid tumor granulate past trim pregnancy', 'fertility', 'fertility numerous', 'fertility numerous fibroid', 'fertility numerous fibroid tumor', 'fertility numerous fibroid tumor granulate', 'fertility numerous fibroid tumor granulate past', 'fertility numerous fibroid tumor granulate past trim', 'fertility numerous fibroid tumor granulate past trim pregnancy', 'numerous', 'numerous fibroid', 'numerous fibroid tumor', 'numerous fibroid tumor granulate', 'numerous fibroid tumor granulate past', 'numerous fibroid tumor granulate past trim', 'numerous fibroid tumor granulate past trim pregnancy', 'fibroid', 'fibroid tumor', 'fibroid tumor granulate', 'fibroid tumor granulate past', 'fibroid tumor granulate past trim', 'fibroid tumor granulate past trim pregnancy', 'tumor', 'tumor granulate', 'tumor granulate past', 'tumor granulate past trim', 'tumor granulate past trim pregnancy', 'granulate', 'granulate past', 'granulate past trim', 'granulate past trim pregnancy', 'past', 'past trim', 'past trim pregnancy', 'trim', 'trim pregnancy', 'pregnancy']",0,0,1,0.3846153846153846
99327,I never have to wait long before seeing the doctor.,0,wait long see doctor,"['wait', 'wait long', 'wait long see', 'wait long see doctor', 'long', 'long see', 'long see doctor', 'see', 'see doctor', 'doctor']",0,0,1,0.3846153846153846
