commentId,comment,classification,comment_processed,word_phrase_list,need,need quick,quick,prescription,referral,sure,sure stop,stop,similarity_score
118509,I needed to call up crying and yelling to finally get Nurse on phone who said she will contact MD and call me back.,1,need cry yell finally nurse phone say contact md,"['need', 'need cry', 'need cry yell', 'need cry yell finally', 'need cry yell finally nurse', 'need cry yell finally nurse phone', 'need cry yell finally nurse phone say', 'need cry yell finally nurse phone say contact', 'need cry yell finally nurse phone say contact md', 'cry', 'cry yell', 'cry yell finally', 'cry yell finally nurse', 'cry yell finally nurse phone', 'cry yell finally nurse phone say', 'cry yell finally nurse phone say contact', 'cry yell finally nurse phone say contact md', 'yell', 'yell finally', 'yell finally nurse', 'yell finally nurse phone', 'yell finally nurse phone say', 'yell finally nurse phone say contact', 'yell finally nurse phone say contact md', 'finally', 'finally nurse', 'finally nurse phone', 'finally nurse phone say', 'finally nurse phone say contact', 'finally nurse phone say contact md', 'nurse', 'nurse phone', 'nurse phone say', 'nurse phone say contact', 'nurse phone say contact md', 'phone', 'phone say', 'phone say contact', 'phone say contact md', 'say', 'say contact', 'say contact md', 'contact', 'contact md', 'md']",1,0,0,0,0,0,0,0,0.030303030303030304
129318,She made sure to let me know each time she was doing something new.,0,sure let know time new,"['sure', 'sure let', 'sure let know', 'sure let know time', 'sure let know time new', 'let', 'let know', 'let know time', 'let know time new', 'know', 'know time', 'know time new', 'time', 'time new', 'new']",0,0,0,0,0,1,0,0,0.05555555555555555
130544,The only I could say that could be improved would be communication as to be clear on what needs to be done prior to surgery,1,improved communication clear need prior surgery,"['improved', 'improved communication', 'improved communication clear', 'improved communication clear need', 'improved communication clear need prior', 'improved communication clear need prior surgery', 'communication', 'communication clear', 'communication clear need', 'communication clear need prior', 'communication clear need prior surgery', 'clear', 'clear need', 'clear need prior', 'clear need prior surgery', 'need', 'need prior', 'need prior surgery', 'prior', 'prior surgery', 'surgery']",1,0,0,0,0,0,0,0,0.047619047619047616
176293,and referrals to specialists it's worth your time to go somewhere else I've never,1,referral specialist worth time,"['referral', 'referral specialist', 'referral specialist worth', 'referral specialist worth time', 'specialist', 'specialist worth', 'specialist worth time', 'worth', 'worth time', 'time']",0,0,0,0,1,0,0,0,0.06451612903225806
154420,Always been there for my needs.,0,need,['need'],1,0,0,0,0,0,0,0,0.09090909090909091
134649,I made the appointment based on a referral from my optometrist -- I'll be asking for another.,1,appointment base referral optometrist ill ask,"['appointment', 'appointment base', 'appointment base referral', 'appointment base referral optometrist', 'appointment base referral optometrist ill', 'appointment base referral optometrist ill ask', 'base', 'base referral', 'base referral optometrist', 'base referral optometrist ill', 'base referral optometrist ill ask', 'referral', 'referral optometrist', 'referral optometrist ill', 'referral optometrist ill ask', 'optometrist', 'optometrist ill', 'optometrist ill ask', 'ill', 'ill ask', 'ask']",0,0,0,0,1,0,0,0,0.047619047619047616
113822,"If you need a question answered or even trying to get your results, you get stuck in this endless loop of phone tag.",1,need question answer try result stick endless loop phone tag,"['need', 'need question', 'need question answer', 'need question answer try', 'need question answer try result', 'need question answer try result stick', 'need question answer try result stick endless', 'need question answer try result stick endless loop', 'need question answer try result stick endless loop phone', 'need question answer try result stick endless loop phone tag', 'question', 'question answer', 'question answer try', 'question answer try result', 'question answer try result stick', 'question answer try result stick endless', 'question answer try result stick endless loop', 'question answer try result stick endless loop phone', 'question answer try result stick endless loop phone tag', 'answer', 'answer try', 'answer try result', 'answer try result stick', 'answer try result stick endless', 'answer try result stick endless loop', 'answer try result stick endless loop phone', 'answer try result stick endless loop phone tag', 'try', 'try result', 'try result stick', 'try result stick endless', 'try result stick endless loop', 'try result stick endless loop phone', 'try result stick endless loop phone tag', 'result', 'result stick', 'result stick endless', 'result stick endless loop', 'result stick endless loop phone', 'result stick endless loop phone tag', 'stick', 'stick endless', 'stick endless loop', 'stick endless loop phone', 'stick endless loop phone tag', 'endless', 'endless loop', 'endless loop phone', 'endless loop phone tag', 'loop', 'loop phone', 'loop phone tag', 'phone', 'phone tag', 'tag']",1,0,0,0,0,0,0,0,0.02631578947368421
103464,"He is so patient, knowledgeable and sensitive to your needs.",0,patient knowledgeable sensitive need,"['patient', 'patient knowledgeable', 'patient knowledgeable sensitive', 'patient knowledgeable sensitive need', 'knowledgeable', 'knowledgeable sensitive', 'knowledgeable sensitive need', 'sensitive', 'sensitive need', 'need']",1,0,0,0,0,0,0,0,0.06451612903225806
122804,After surgery they would follow up to make sure my healing process was going smoothly and if I needed anything.,0,surgery follow sure heal process go smoothly need,"['surgery', 'surgery follow', 'surgery follow sure', 'surgery follow sure heal', 'surgery follow sure heal process', 'surgery follow sure heal process go', 'surgery follow sure heal process go smoothly', 'surgery follow sure heal process go smoothly need', 'follow', 'follow sure', 'follow sure heal', 'follow sure heal process', 'follow sure heal process go', 'follow sure heal process go smoothly', 'follow sure heal process go smoothly need', 'sure', 'sure heal', 'sure heal process', 'sure heal process go', 'sure heal process go smoothly', 'sure heal process go smoothly need', 'heal', 'heal process', 'heal process go', 'heal process go smoothly', 'heal process go smoothly need', 'process', 'process go', 'process go smoothly', 'process go smoothly need', 'go', 'go smoothly', 'go smoothly need', 'smoothly', 'smoothly need', 'need']",1,0,0,0,0,1,0,0,0.07017543859649122
90211,"I know where all my future needs will be met , you should too !",0,know future need meet,"['know', 'know future', 'know future need', 'know future need meet', 'future', 'future need', 'future need meet', 'need', 'need meet', 'meet']",1,0,0,0,0,0,0,0,0.06451612903225806
162649,"Two days after my Lasik surgery, all I need occasionally are over-the-counter readers.",0,surgery need occasionally overthecounter reader,"['surgery', 'surgery need', 'surgery need occasionally', 'surgery need occasionally overthecounter', 'surgery need occasionally overthecounter reader', 'need', 'need occasionally', 'need occasionally overthecounter', 'need occasionally overthecounter reader', 'occasionally', 'occasionally overthecounter', 'occasionally overthecounter reader', 'overthecounter', 'overthecounter reader', 'reader']",1,0,0,0,0,0,0,0,0.05555555555555555
115589,"The staff is sweet and caring, the appointments run on time and are quick",0,staff sweet dare appointment run time quick,"['staff', 'staff sweet', 'staff sweet dare', 'staff sweet dare appointment', 'staff sweet dare appointment run', 'staff sweet dare appointment run time', 'staff sweet dare appointment run time quick', 'sweet', 'sweet dare', 'sweet dare appointment', 'sweet dare appointment run', 'sweet dare appointment run time', 'sweet dare appointment run time quick', 'dare', 'dare appointment', 'dare appointment run', 'dare appointment run time', 'dare appointment run time quick', 'appointment', 'appointment run', 'appointment run time', 'appointment run time quick', 'run', 'run time', 'run time quick', 'time', 'time quick', 'quick']",0,0,1,0,0,0,0,0,0.04081632653061224
133165,The visit was quick but not rushed.,0,visit quick not rush,"['visit', 'visit quick', 'visit quick not', 'visit quick not rush', 'quick', 'quick not', 'quick not rush', 'not', 'not rush', 'rush']",0,0,1,0,0,0,0,0,0.06451612903225806
129439,but has continued to maintain inaccurate and misleading medical records which I needed for Social Security.,1,continue maintain inaccurate mislead medical record need social security,"['continue', 'continue maintain', 'continue maintain inaccurate', 'continue maintain inaccurate mislead', 'continue maintain inaccurate mislead medical', 'continue maintain inaccurate mislead medical record', 'continue maintain inaccurate mislead medical record need', 'continue maintain inaccurate mislead medical record need social', 'continue maintain inaccurate mislead medical record need social security', 'maintain', 'maintain inaccurate', 'maintain inaccurate mislead', 'maintain inaccurate mislead medical', 'maintain inaccurate mislead medical record', 'maintain inaccurate mislead medical record need', 'maintain inaccurate mislead medical record need social', 'maintain inaccurate mislead medical record need social security', 'inaccurate', 'inaccurate mislead', 'inaccurate mislead medical', 'inaccurate mislead medical record', 'inaccurate mislead medical record need', 'inaccurate mislead medical record need social', 'inaccurate mislead medical record need social security', 'mislead', 'mislead medical', 'mislead medical record', 'mislead medical record need', 'mislead medical record need social', 'mislead medical record need social security', 'medical', 'medical record', 'medical record need', 'medical record need social', 'medical record need social security', 'record', 'record need', 'record need social', 'record need social security', 'need', 'need social', 'need social security', 'social', 'social security', 'security']",1,0,0,0,0,0,0,0,0.030303030303030304
143100,had questions she even came back into the room afterwards to make sure i fully understood everything .,0,question come room sure fully understand,"['question', 'question come', 'question come room', 'question come room sure', 'question come room sure fully', 'question come room sure fully understand', 'come', 'come room', 'come room sure', 'come room sure fully', 'come room sure fully understand', 'room', 'room sure', 'room sure fully', 'room sure fully understand', 'sure', 'sure fully', 'sure fully understand', 'fully', 'fully understand', 'understand']",0,0,0,0,0,1,0,0,0.047619047619047616
106234,If/when i need a browlift or facelift she is who i will see.,0,need browlift face lift,"['need', 'need browlift', 'need browlift face', 'need browlift face lift', 'browlift', 'browlift face', 'browlift face lift', 'face', 'face lift', 'lift']",1,0,0,0,0,0,0,0,0.06451612903225806
100777,He is a Physician that will listen to you and will take the necessary time to explain in detail what needs to be done.,0,doctor listen necessary time explain detail need,"['doctor', 'doctor listen', 'doctor listen necessary', 'doctor listen necessary time', 'doctor listen necessary time explain', 'doctor listen necessary time explain detail', 'doctor listen necessary time explain detail need', 'listen', 'listen necessary', 'listen necessary time', 'listen necessary time explain', 'listen necessary time explain detail', 'listen necessary time explain detail need', 'necessary', 'necessary time', 'necessary time explain', 'necessary time explain detail', 'necessary time explain detail need', 'time', 'time explain', 'time explain detail', 'time explain detail need', 'explain', 'explain detail', 'explain detail need', 'detail', 'detail need', 'need']",1,0,0,0,0,0,0,0,0.04081632653061224
126938,I did not even need the pain medication when I got home.,0,not need pain meditation get home,"['not', 'not need', 'not need pain', 'not need pain meditation', 'not need pain meditation get', 'not need pain meditation get home', 'need', 'need pain', 'need pain meditation', 'need pain meditation get', 'need pain meditation get home', 'pain', 'pain meditation', 'pain meditation get', 'pain meditation get home', 'meditation', 'meditation get', 'meditation get home', 'get', 'get home', 'home']",1,0,0,0,0,0,0,0,0.047619047619047616
141500,I was able to restart those activities that I was forced to stop.,0,able start activity force stop,"['able', 'able start', 'able start activity', 'able start activity force', 'able start activity force stop', 'start', 'start activity', 'start activity force', 'start activity force stop', 'activity', 'activity force', 'activity force stop', 'force', 'force stop', 'stop']",0,0,0,0,0,0,0,1,0.05555555555555555
66966,I didn't notice nothing that needed improvement.,0,notice need improvement,"['notice', 'notice need', 'notice need improvement', 'need', 'need improvement', 'improvement']",1,0,0,0,0,0,0,0,0.07407407407407407
153112,Dr. Romanelli made sure that what I had envisioned for a long time became a reality.,0,sure envision long time reality,"['sure', 'sure envision', 'sure envision long', 'sure envision long time', 'sure envision long time reality', 'envision', 'envision long', 'envision long time', 'envision long time reality', 'long', 'long time', 'long time reality', 'time', 'time reality', 'reality']",0,0,0,0,0,1,0,0,0.05555555555555555
134636,and told me that they'd had the referral since August 28th. ( first time that I called) She was very apologetic and kind.,0,tell referral th time call apologetic kind,"['tell', 'tell referral', 'tell referral th', 'tell referral th time', 'tell referral th time call', 'tell referral th time call apologetic', 'tell referral th time call apologetic kind', 'referral', 'referral th', 'referral th time', 'referral th time call', 'referral th time call apologetic', 'referral th time call apologetic kind', 'th', 'th time', 'th time call', 'th time call apologetic', 'th time call apologetic kind', 'time', 'time call', 'time call apologetic', 'time call apologetic kind', 'call', 'call apologetic', 'call apologetic kind', 'apologetic', 'apologetic kind', 'kind']",0,0,0,0,1,0,0,0,0.04081632653061224
128153,I am now very aware of the things I shall need to do to continue mainting an active lifestyle.,0,aware thing shall need continue faint active life style,"['aware', 'aware thing', 'aware thing shall', 'aware thing shall need', 'aware thing shall need continue', 'aware thing shall need continue faint', 'aware thing shall need continue faint active', 'aware thing shall need continue faint active life', 'aware thing shall need continue faint active life style', 'thing', 'thing shall', 'thing shall need', 'thing shall need continue', 'thing shall need continue faint', 'thing shall need continue faint active', 'thing shall need continue faint active life', 'thing shall need continue faint active life style', 'shall', 'shall need', 'shall need continue', 'shall need continue faint', 'shall need continue faint active', 'shall need continue faint active life', 'shall need continue faint active life style', 'need', 'need continue', 'need continue faint', 'need continue faint active', 'need continue faint active life', 'need continue faint active life style', 'continue', 'continue faint', 'continue faint active', 'continue faint active life', 'continue faint active life style', 'faint', 'faint active', 'faint active life', 'faint active life style', 'active', 'active life', 'active life style', 'life', 'life style', 'style']",1,0,0,0,0,0,0,0,0.030303030303030304
75992,I had a second implant rupture and needed new implants.,1,plant rupture need new plant,"['plant', 'plant rupture', 'plant rupture need', 'plant rupture need new', 'plant rupture need new plant', 'rupture', 'rupture need', 'rupture need new', 'rupture need new plant', 'need', 'need new', 'need new plant', 'new', 'new plant', 'plant']",1,0,0,0,0,0,0,0,0.05555555555555555
104857,"Dr. Ispas does not stop short of any concerns, even if it is not ""convenient"" for the practice;",0,not stop short concern not convenient practice,"['not', 'not stop', 'not stop short', 'not stop short concern', 'not stop short concern not', 'not stop short concern not convenient', 'not stop short concern not convenient practice', 'stop', 'stop short', 'stop short concern', 'stop short concern not', 'stop short concern not convenient', 'stop short concern not convenient practice', 'short', 'short concern', 'short concern not', 'short concern not convenient', 'short concern not convenient practice', 'concern', 'concern not', 'concern not convenient', 'concern not convenient practice', 'not', 'not convenient', 'not convenient practice', 'convenient', 'convenient practice', 'practice']",0,0,0,0,0,0,0,1,0.04081632653061224
180954,I'm planning to schedule a facial here as well - I'm sure it won't disappoint!,0,plan schedule facial sure wo disappoint,"['plan', 'plan schedule', 'plan schedule facial', 'plan schedule facial sure', 'plan schedule facial sure wo', 'plan schedule facial sure wo disappoint', 'schedule', 'schedule facial', 'schedule facial sure', 'schedule facial sure wo', 'schedule facial sure wo disappoint', 'facial', 'facial sure', 'facial sure wo', 'facial sure wo disappoint', 'sure', 'sure wo', 'sure wo disappoint', 'wo', 'wo disappoint', 'disappoint']",0,0,0,0,0,1,0,0,0.047619047619047616
79033,"X, the receptionist at the ER was quick",0,x reception erbium quick,"['x', 'x reception', 'x reception erbium', 'x reception erbium quick', 'reception', 'reception erbium', 'reception erbium quick', 'erbium', 'erbium quick', 'quick']",0,0,1,0,0,0,0,0,0.06451612903225806
73329,This time I did not need to have my lips done because they still look so good.,0,time not need lip look good,"['time', 'time not', 'time not need', 'time not need lip', 'time not need lip look', 'time not need lip look good', 'not', 'not need', 'not need lip', 'not need lip look', 'not need lip look good', 'need', 'need lip', 'need lip look', 'need lip look good', 'lip', 'lip look', 'lip look good', 'look', 'look good', 'good']",1,0,0,0,0,0,0,0,0.047619047619047616
91040,and made sure I understood what the plan is.,0,sure understand plan,"['sure', 'sure understand', 'sure understand plan', 'understand', 'understand plan', 'plan']",0,0,0,0,0,1,0,0,0.07407407407407407
145273,The staff is always cheerful and quick to acknowledge when you arrive at the office.,0,staff cheerful quick acknowledge arrive office,"['staff', 'staff cheerful', 'staff cheerful quick', 'staff cheerful quick acknowledge', 'staff cheerful quick acknowledge arrive', 'staff cheerful quick acknowledge arrive office', 'cheerful', 'cheerful quick', 'cheerful quick acknowledge', 'cheerful quick acknowledge arrive', 'cheerful quick acknowledge arrive office', 'quick', 'quick acknowledge', 'quick acknowledge arrive', 'quick acknowledge arrive office', 'acknowledge', 'acknowledge arrive', 'acknowledge arrive office', 'arrive', 'arrive office', 'office']",0,0,1,0,0,0,0,0,0.047619047619047616
166779,"and told me I would need extensive work done to my mouth because ""it was just time.""",1,tell need extensive work mouth time,"['tell', 'tell need', 'tell need extensive', 'tell need extensive work', 'tell need extensive work mouth', 'tell need extensive work mouth time', 'need', 'need extensive', 'need extensive work', 'need extensive work mouth', 'need extensive work mouth time', 'extensive', 'extensive work', 'extensive work mouth', 'extensive work mouth time', 'work', 'work mouth', 'work mouth time', 'mouth', 'mouth time', 'time']",1,0,0,0,0,0,0,0,0.047619047619047616
158918,He explained tests needed and what procedure I needed to fix the problem.,0,explain test need procedure need fix problem,"['explain', 'explain test', 'explain test need', 'explain test need procedure', 'explain test need procedure need', 'explain test need procedure need fix', 'explain test need procedure need fix problem', 'test', 'test need', 'test need procedure', 'test need procedure need', 'test need procedure need fix', 'test need procedure need fix problem', 'need', 'need procedure', 'need procedure need', 'need procedure need fix', 'need procedure need fix problem', 'procedure', 'procedure need', 'procedure need fix', 'procedure need fix problem', 'need', 'need fix', 'need fix problem', 'fix', 'fix problem', 'problem']",1,0,0,0,0,0,0,0,0.04081632653061224
100645,DR SOMMER AND HIS STAFF MADE SURE THAT I FOLLWED THE RIGHT DIET AND HAVE CLOSELY MONITORED MY PROGRESS.,0,staff sure follow right diet closely monitor progress,"['staff', 'staff sure', 'staff sure follow', 'staff sure follow right', 'staff sure follow right diet', 'staff sure follow right diet closely', 'staff sure follow right diet closely monitor', 'staff sure follow right diet closely monitor progress', 'sure', 'sure follow', 'sure follow right', 'sure follow right diet', 'sure follow right diet closely', 'sure follow right diet closely monitor', 'sure follow right diet closely monitor progress', 'follow', 'follow right', 'follow right diet', 'follow right diet closely', 'follow right diet closely monitor', 'follow right diet closely monitor progress', 'right', 'right diet', 'right diet closely', 'right diet closely monitor', 'right diet closely monitor progress', 'diet', 'diet closely', 'diet closely monitor', 'diet closely monitor progress', 'closely', 'closely monitor', 'closely monitor progress', 'monitor', 'monitor progress', 'progress']",0,0,0,0,0,1,0,0,0.03508771929824561
154086,and I?m not sure of the reasons why other than he has a poor staff the girls at the front desk are just rude.,1,not sure reason poor staff girl desk rude,"['not', 'not sure', 'not sure reason', 'not sure reason poor', 'not sure reason poor staff', 'not sure reason poor staff girl', 'not sure reason poor staff girl desk', 'not sure reason poor staff girl desk rude', 'sure', 'sure reason', 'sure reason poor', 'sure reason poor staff', 'sure reason poor staff girl', 'sure reason poor staff girl desk', 'sure reason poor staff girl desk rude', 'reason', 'reason poor', 'reason poor staff', 'reason poor staff girl', 'reason poor staff girl desk', 'reason poor staff girl desk rude', 'poor', 'poor staff', 'poor staff girl', 'poor staff girl desk', 'poor staff girl desk rude', 'staff', 'staff girl', 'staff girl desk', 'staff girl desk rude', 'girl', 'girl desk', 'girl desk rude', 'desk', 'desk rude', 'rude']",0,0,0,0,0,1,0,0,0.03508771929824561
107731,The dialysis unit was not informed of his arrival and need for services.,1,analysis unit not inform arrival need service,"['analysis', 'analysis unit', 'analysis unit not', 'analysis unit not inform', 'analysis unit not inform arrival', 'analysis unit not inform arrival need', 'analysis unit not inform arrival need service', 'unit', 'unit not', 'unit not inform', 'unit not inform arrival', 'unit not inform arrival need', 'unit not inform arrival need service', 'not', 'not inform', 'not inform arrival', 'not inform arrival need', 'not inform arrival need service', 'inform', 'inform arrival', 'inform arrival need', 'inform arrival need service', 'arrival', 'arrival need', 'arrival need service', 'need', 'need service', 'service']",1,0,0,0,0,0,0,0,0.04081632653061224
58064,Just getting timely appointments when appointments are needed needs to be improved instead of a long wait for months.,1,get timely appointment appointment need need improved instead long wait,"['get', 'get timely', 'get timely appointment', 'get timely appointment appointment', 'get timely appointment appointment need', 'get timely appointment appointment need need', 'get timely appointment appointment need need improved', 'get timely appointment appointment need need improved instead', 'get timely appointment appointment need need improved instead long', 'get timely appointment appointment need need improved instead long wait', 'timely', 'timely appointment', 'timely appointment appointment', 'timely appointment appointment need', 'timely appointment appointment need need', 'timely appointment appointment need need improved', 'timely appointment appointment need need improved instead', 'timely appointment appointment need need improved instead long', 'timely appointment appointment need need improved instead long wait', 'appointment', 'appointment appointment', 'appointment appointment need', 'appointment appointment need need', 'appointment appointment need need improved', 'appointment appointment need need improved instead', 'appointment appointment need need improved instead long', 'appointment appointment need need improved instead long wait', 'appointment', 'appointment need', 'appointment need need', 'appointment need need improved', 'appointment need need improved instead', 'appointment need need improved instead long', 'appointment need need improved instead long wait', 'need', 'need need', 'need need improved', 'need need improved instead', 'need need improved instead long', 'need need improved instead long wait', 'need', 'need improved', 'need improved instead', 'need improved instead long', 'need improved instead long wait', 'improved', 'improved instead', 'improved instead long', 'improved instead long wait', 'instead', 'instead long', 'instead long wait', 'long', 'long wait', 'wait']",1,0,0,0,0,0,0,0,0.02631578947368421
94751,and they check w/ you often to make sure you are okay during procedure.,0,check w sure okay procedure,"['check', 'check w', 'check w sure', 'check w sure okay', 'check w sure okay procedure', 'w', 'w sure', 'w sure okay', 'w sure okay procedure', 'sure', 'sure okay', 'sure okay procedure', 'okay', 'okay procedure', 'procedure']",0,0,0,0,0,1,0,0,0.05555555555555555
164399,"Since I live in Texas and travel for business, Century City is my first stop in my travel week.",0,live travel business stop travel,"['live', 'live travel', 'live travel business', 'live travel business stop', 'live travel business stop travel', 'travel', 'travel business', 'travel business stop', 'travel business stop travel', 'business', 'business stop', 'business stop travel', 'stop', 'stop travel', 'travel']",0,0,0,0,0,0,0,1,0.05555555555555555
141450,"He wanted to experiment thus he forcefully said how forehead lax skin elimination that supports brows is not what I needed,",1,want experiment forceful say forehead lax skin elimination support brow not need,"['want', 'want experiment', 'want experiment forceful', 'want experiment forceful say', 'want experiment forceful say forehead', 'want experiment forceful say forehead lax', 'want experiment forceful say forehead lax skin', 'want experiment forceful say forehead lax skin elimination', 'want experiment forceful say forehead lax skin elimination support', 'want experiment forceful say forehead lax skin elimination support brow', 'want experiment forceful say forehead lax skin elimination support brow not', 'want experiment forceful say forehead lax skin elimination support brow not need', 'experiment', 'experiment forceful', 'experiment forceful say', 'experiment forceful say forehead', 'experiment forceful say forehead lax', 'experiment forceful say forehead lax skin', 'experiment forceful say forehead lax skin elimination', 'experiment forceful say forehead lax skin elimination support', 'experiment forceful say forehead lax skin elimination support brow', 'experiment forceful say forehead lax skin elimination support brow not', 'experiment forceful say forehead lax skin elimination support brow not need', 'forceful', 'forceful say', 'forceful say forehead', 'forceful say forehead lax', 'forceful say forehead lax skin', 'forceful say forehead lax skin elimination', 'forceful say forehead lax skin elimination support', 'forceful say forehead lax skin elimination support brow', 'forceful say forehead lax skin elimination support brow not', 'forceful say forehead lax skin elimination support brow not need', 'say', 'say forehead', 'say forehead lax', 'say forehead lax skin', 'say forehead lax skin elimination', 'say forehead lax skin elimination support', 'say forehead lax skin elimination support brow', 'say forehead lax skin elimination support brow not', 'say forehead lax skin elimination support brow not need', 'forehead', 'forehead lax', 'forehead lax skin', 'forehead lax skin elimination', 'forehead lax skin elimination support', 'forehead lax skin elimination support brow', 'forehead lax skin elimination support brow not', 'forehead lax skin elimination support brow not need', 'lax', 'lax skin', 'lax skin elimination', 'lax skin elimination support', 'lax skin elimination support brow', 'lax skin elimination support brow not', 'lax skin elimination support brow not need', 'skin', 'skin elimination', 'skin elimination support', 'skin elimination support brow', 'skin elimination support brow not', 'skin elimination support brow not need', 'elimination', 'elimination support', 'elimination support brow', 'elimination support brow not', 'elimination support brow not need', 'support', 'support brow', 'support brow not', 'support brow not need', 'brow', 'brow not', 'brow not need', 'not', 'not need', 'need']",1,0,0,0,0,0,0,0,0.020202020202020204
127568,"the staff were very responsive and caring, and helped to make sure I felt 100% before leaving.",0,staff responsive dare help sure feel leave,"['staff', 'staff responsive', 'staff responsive dare', 'staff responsive dare help', 'staff responsive dare help sure', 'staff responsive dare help sure feel', 'staff responsive dare help sure feel leave', 'responsive', 'responsive dare', 'responsive dare help', 'responsive dare help sure', 'responsive dare help sure feel', 'responsive dare help sure feel leave', 'dare', 'dare help', 'dare help sure', 'dare help sure feel', 'dare help sure feel leave', 'help', 'help sure', 'help sure feel', 'help sure feel leave', 'sure', 'sure feel', 'sure feel leave', 'feel', 'feel leave', 'leave']",0,0,0,0,0,1,0,0,0.04081632653061224
147878,Dr John Knight- I'am in need of a medical expert to review my case that i believe is medical malpractice.,1,need medical expert review case believe medical malpractice,"['need', 'need medical', 'need medical expert', 'need medical expert review', 'need medical expert review case', 'need medical expert review case believe', 'need medical expert review case believe medical', 'need medical expert review case believe medical malpractice', 'medical', 'medical expert', 'medical expert review', 'medical expert review case', 'medical expert review case believe', 'medical expert review case believe medical', 'medical expert review case believe medical malpractice', 'expert', 'expert review', 'expert review case', 'expert review case believe', 'expert review case believe medical', 'expert review case believe medical malpractice', 'review', 'review case', 'review case believe', 'review case believe medical', 'review case believe medical malpractice', 'case', 'case believe', 'case believe medical', 'case believe medical malpractice', 'believe', 'believe medical', 'believe medical malpractice', 'medical', 'medical malpractice', 'malpractice']",1,0,0,0,0,0,0,0,0.03508771929824561
174072,"All of his colleagues are well aware of all of this and more, I'm sure, which, in my opinion, makes them all complicit.",1,colleague aware sure opinion make implicit,"['colleague', 'colleague aware', 'colleague aware sure', 'colleague aware sure opinion', 'colleague aware sure opinion make', 'colleague aware sure opinion make implicit', 'aware', 'aware sure', 'aware sure opinion', 'aware sure opinion make', 'aware sure opinion make implicit', 'sure', 'sure opinion', 'sure opinion make', 'sure opinion make implicit', 'opinion', 'opinion make', 'opinion make implicit', 'make', 'make implicit', 'implicit']",0,0,0,0,0,1,0,0,0.047619047619047616
99391,Very attentive to your needs.,0,attentive need,"['attentive', 'attentive need', 'need']",1,0,0,0,0,0,0,0,0.08333333333333333
125685,"After surgery, he saw me quite a few times in the following 2 weeks to make sure everything was healing correctly.",0,surgery see time follow sure heal correctly,"['surgery', 'surgery see', 'surgery see time', 'surgery see time follow', 'surgery see time follow sure', 'surgery see time follow sure heal', 'surgery see time follow sure heal correctly', 'see', 'see time', 'see time follow', 'see time follow sure', 'see time follow sure heal', 'see time follow sure heal correctly', 'time', 'time follow', 'time follow sure', 'time follow sure heal', 'time follow sure heal correctly', 'follow', 'follow sure', 'follow sure heal', 'follow sure heal correctly', 'sure', 'sure heal', 'sure heal correctly', 'heal', 'heal correctly', 'correctly']",0,0,0,0,0,1,0,0,0.04081632653061224
143207,"I never have to tell her what I needed done, she always had it under control.",0,tell need control,"['tell', 'tell need', 'tell need control', 'need', 'need control', 'control']",1,0,0,0,0,0,0,0,0.07407407407407407
175701,but I still needed to talk to a patient coordinator to actually book the appointment/pay the $100 reservation fee.,1,need talk patient coordinate actually book appointmentpay reservation fee,"['need', 'need talk', 'need talk patient', 'need talk patient coordinate', 'need talk patient coordinate actually', 'need talk patient coordinate actually book', 'need talk patient coordinate actually book appointmentpay', 'need talk patient coordinate actually book appointmentpay reservation', 'need talk patient coordinate actually book appointmentpay reservation fee', 'talk', 'talk patient', 'talk patient coordinate', 'talk patient coordinate actually', 'talk patient coordinate actually book', 'talk patient coordinate actually book appointmentpay', 'talk patient coordinate actually book appointmentpay reservation', 'talk patient coordinate actually book appointmentpay reservation fee', 'patient', 'patient coordinate', 'patient coordinate actually', 'patient coordinate actually book', 'patient coordinate actually book appointmentpay', 'patient coordinate actually book appointmentpay reservation', 'patient coordinate actually book appointmentpay reservation fee', 'coordinate', 'coordinate actually', 'coordinate actually book', 'coordinate actually book appointmentpay', 'coordinate actually book appointmentpay reservation', 'coordinate actually book appointmentpay reservation fee', 'actually', 'actually book', 'actually book appointmentpay', 'actually book appointmentpay reservation', 'actually book appointmentpay reservation fee', 'book', 'book appointmentpay', 'book appointmentpay reservation', 'book appointmentpay reservation fee', 'appointmentpay', 'appointmentpay reservation', 'appointmentpay reservation fee', 'reservation', 'reservation fee', 'fee']",1,0,0,0,0,0,0,0,0.030303030303030304
100734,He will exceed your expectations for sure !!,0,exceed expectation sure,"['exceed', 'exceed expectation', 'exceed expectation sure', 'expectation', 'expectation sure', 'sure']",0,0,0,0,0,1,0,0,0.07407407407407407
113081,for 2.5 sec he didn?t care at all I need to find a black dermatologist who can help me with my skin since I?m black.,1,care need find black dermatologist help skin black,"['care', 'care need', 'care need find', 'care need find black', 'care need find black dermatologist', 'care need find black dermatologist help', 'care need find black dermatologist help skin', 'care need find black dermatologist help skin black', 'need', 'need find', 'need find black', 'need find black dermatologist', 'need find black dermatologist help', 'need find black dermatologist help skin', 'need find black dermatologist help skin black', 'find', 'find black', 'find black dermatologist', 'find black dermatologist help', 'find black dermatologist help skin', 'find black dermatologist help skin black', 'black', 'black dermatologist', 'black dermatologist help', 'black dermatologist help skin', 'black dermatologist help skin black', 'dermatologist', 'dermatologist help', 'dermatologist help skin', 'dermatologist help skin black', 'help', 'help skin', 'help skin black', 'skin', 'skin black', 'black']",1,0,0,0,0,0,0,0,0.03508771929824561
