commentId,comment,classification,comment_processed,word_phrase_list,ultrasound,pleasant,pleasant expect,expect,similarity_score
81930,"Not only did he not review the ultrasound information I brought regarding my issue, he dismissed it altogether.",1,not not review ultrasound information bring issue dismiss altogether,"['not', 'not not', 'not not review', 'not not review ultrasound', 'not not review ultrasound information', 'not not review ultrasound information bring', 'not not review ultrasound information bring issue', 'not not review ultrasound information bring issue dismiss', 'not not review ultrasound information bring issue dismiss altogether', 'not', 'not review', 'not review ultrasound', 'not review ultrasound information', 'not review ultrasound information bring', 'not review ultrasound information bring issue', 'not review ultrasound information bring issue dismiss', 'not review ultrasound information bring issue dismiss altogether', 'review', 'review ultrasound', 'review ultrasound information', 'review ultrasound information bring', 'review ultrasound information bring issue', 'review ultrasound information bring issue dismiss', 'review ultrasound information bring issue dismiss altogether', 'ultrasound', 'ultrasound information', 'ultrasound information bring', 'ultrasound information bring issue', 'ultrasound information bring issue dismiss', 'ultrasound information bring issue dismiss altogether', 'information', 'information bring', 'information bring issue', 'information bring issue dismiss', 'information bring issue dismiss altogether', 'bring', 'bring issue', 'bring issue dismiss', 'bring issue dismiss altogether', 'issue', 'issue dismiss', 'issue dismiss altogether', 'dismiss', 'dismiss altogether', 'altogether']",1,0,0,0,0.0392156862745098
146177,My operation went better than you would expect.,0,operation go good expect,"['operation', 'operation go', 'operation go good', 'operation go good expect', 'go', 'go good', 'go good expect', 'good', 'good expect', 'expect']",0,0,0,1,0.125
116098,The doctor explained everything and was upfront on what to expect.,0,explain expect,"['explain', 'explain expect', 'expect']",0,0,0,1,0.2222222222222222
161922,Learned a lot snd was given much more information than expected.,0,learn lot give information expect,"['learn', 'learn lot', 'learn lot give', 'learn lot give information', 'learn lot give information expect', 'lot', 'lot give', 'lot give information', 'lot give information expect', 'give', 'give information', 'give information expect', 'information', 'information expect', 'expect']",0,0,0,1,0.09523809523809523
87131,This was a pleasant as well as effective doctor's visit.,0,pleasant effective doctor visit,"['pleasant', 'pleasant effective', 'pleasant effective doctor', 'pleasant effective doctor visit', 'effective', 'effective doctor', 'effective doctor visit', 'doctor', 'doctor visit', 'visit']",0,1,0,0,0.125
158528,"We've come to expect this type of obnoxious attitude,",1,come expect type objectionable attitude,"['come', 'come expect', 'come expect type', 'come expect type objectionable', 'come expect type objectionable attitude', 'expect', 'expect type', 'expect type objectionable', 'expect type objectionable attitude', 'type', 'type objectionable', 'type objectionable attitude', 'objectionable', 'objectionable attitude', 'attitude']",0,0,0,1,0.09523809523809523
186616,and gave me detailed information on what to expect moving forward and what options are available for if the pain persists.,0,give detail information expect move forward option available pain persist,"['give', 'give detail', 'give detail information', 'give detail information expect', 'give detail information expect move', 'give detail information expect move forward', 'give detail information expect move forward option', 'give detail information expect move forward option available', 'give detail information expect move forward option available pain', 'give detail information expect move forward option available pain persist', 'detail', 'detail information', 'detail information expect', 'detail information expect move', 'detail information expect move forward', 'detail information expect move forward option', 'detail information expect move forward option available', 'detail information expect move forward option available pain', 'detail information expect move forward option available pain persist', 'information', 'information expect', 'information expect move', 'information expect move forward', 'information expect move forward option', 'information expect move forward option available', 'information expect move forward option available pain', 'information expect move forward option available pain persist', 'expect', 'expect move', 'expect move forward', 'expect move forward option', 'expect move forward option available', 'expect move forward option available pain', 'expect move forward option available pain persist', 'move', 'move forward', 'move forward option', 'move forward option available', 'move forward option available pain', 'move forward option available pain persist', 'forward', 'forward option', 'forward option available', 'forward option available pain', 'forward option available pain persist', 'option', 'option available', 'option available pain', 'option available pain persist', 'available', 'available pain', 'available pain persist', 'pain', 'pain persist', 'persist']",0,0,0,1,0.03278688524590164
87513,so I would know what to expect and when.,0,know expect,"['know', 'know expect', 'expect']",0,0,0,1,0.2222222222222222
191001,"For the amount of money plastic surgery cost, these surgeons need and should expect better.",1,money plastic surgery cost surgeon need expect good,"['money', 'money plastic', 'money plastic surgery', 'money plastic surgery cost', 'money plastic surgery cost surgeon', 'money plastic surgery cost surgeon need', 'money plastic surgery cost surgeon need expect', 'money plastic surgery cost surgeon need expect good', 'plastic', 'plastic surgery', 'plastic surgery cost', 'plastic surgery cost surgeon', 'plastic surgery cost surgeon need', 'plastic surgery cost surgeon need expect', 'plastic surgery cost surgeon need expect good', 'surgery', 'surgery cost', 'surgery cost surgeon', 'surgery cost surgeon need', 'surgery cost surgeon need expect', 'surgery cost surgeon need expect good', 'cost', 'cost surgeon', 'cost surgeon need', 'cost surgeon need expect', 'cost surgeon need expect good', 'surgeon', 'surgeon need', 'surgeon need expect', 'surgeon need expect good', 'need', 'need expect', 'need expect good', 'expect', 'expect good', 'good']",0,0,0,1,0.047619047619047616
62353,He's always pleasant to talk to.,0,pleasant talk,"['pleasant', 'pleasant talk', 'talk']",0,1,0,0,0.2222222222222222
115525,I don't expect to wait so long when I have an appointment first thing in the morning.,1,expect wait long appointment thing,"['expect', 'expect wait', 'expect wait long', 'expect wait long appointment', 'expect wait long appointment thing', 'wait', 'wait long', 'wait long appointment', 'wait long appointment thing', 'long', 'long appointment', 'long appointment thing', 'appointment', 'appointment thing', 'thing']",0,0,0,1,0.09523809523809523
94937,Services I receive is exactly what I am expecting.,0,service receive precisely expect,"['service', 'service receive', 'service receive precisely', 'service receive precisely expect', 'receive', 'receive precisely', 'receive precisely expect', 'precisely', 'precisely expect', 'expect']",0,0,0,1,0.125
142412,Most pleasant provider I have ever seen.,0,pleasant provider see,"['pleasant', 'pleasant provider', 'pleasant provider see', 'provider', 'provider see', 'see']",0,1,0,0,0.16666666666666666
167932,We actually discussed my health and the treatment I should expect to receive.,0,actually discuss health treatment expect receive,"['actually', 'actually discuss', 'actually discuss health', 'actually discuss health treatment', 'actually discuss health treatment expect', 'actually discuss health treatment expect receive', 'discuss', 'discuss health', 'discuss health treatment', 'discuss health treatment expect', 'discuss health treatment expect receive', 'health', 'health treatment', 'health treatment expect', 'health treatment expect receive', 'treatment', 'treatment expect', 'treatment expect receive', 'expect', 'expect receive', 'receive']",0,0,0,1,0.07407407407407407
161902,Gramercy was outstanding and equally @ Memorial Hermann Richmond (maybe not as pleasant).,0,gramercy outstanding equally memorial german possibly not pleasant,"['gramercy', 'gramercy outstanding', 'gramercy outstanding equally', 'gramercy outstanding equally memorial', 'gramercy outstanding equally memorial german', 'gramercy outstanding equally memorial german possibly', 'gramercy outstanding equally memorial german possibly not', 'gramercy outstanding equally memorial german possibly not pleasant', 'outstanding', 'outstanding equally', 'outstanding equally memorial', 'outstanding equally memorial german', 'outstanding equally memorial german possibly', 'outstanding equally memorial german possibly not', 'outstanding equally memorial german possibly not pleasant', 'equally', 'equally memorial', 'equally memorial german', 'equally memorial german possibly', 'equally memorial german possibly not', 'equally memorial german possibly not pleasant', 'memorial', 'memorial german', 'memorial german possibly', 'memorial german possibly not', 'memorial german possibly not pleasant', 'german', 'german possibly', 'german possibly not', 'german possibly not pleasant', 'possibly', 'possibly not', 'possibly not pleasant', 'not', 'not pleasant', 'pleasant']",0,1,0,0,0.047619047619047616
149107,"An attentive and pleasant office, a completely engaged surgeon and staff, with a surprising amount of pre-op",0,attentive pleasant office completely engage surgeon staff surprise prop,"['attentive', 'attentive pleasant', 'attentive pleasant office', 'attentive pleasant office completely', 'attentive pleasant office completely engage', 'attentive pleasant office completely engage surgeon', 'attentive pleasant office completely engage surgeon staff', 'attentive pleasant office completely engage surgeon staff surprise', 'attentive pleasant office completely engage surgeon staff surprise prop', 'pleasant', 'pleasant office', 'pleasant office completely', 'pleasant office completely engage', 'pleasant office completely engage surgeon', 'pleasant office completely engage surgeon staff', 'pleasant office completely engage surgeon staff surprise', 'pleasant office completely engage surgeon staff surprise prop', 'office', 'office completely', 'office completely engage', 'office completely engage surgeon', 'office completely engage surgeon staff', 'office completely engage surgeon staff surprise', 'office completely engage surgeon staff surprise prop', 'completely', 'completely engage', 'completely engage surgeon', 'completely engage surgeon staff', 'completely engage surgeon staff surprise', 'completely engage surgeon staff surprise prop', 'engage', 'engage surgeon', 'engage surgeon staff', 'engage surgeon staff surprise', 'engage surgeon staff surprise prop', 'surgeon', 'surgeon staff', 'surgeon staff surprise', 'surgeon staff surprise prop', 'staff', 'staff surprise', 'staff surprise prop', 'surprise', 'surprise prop', 'prop']",0,1,0,0,0.0392156862745098
156546,"After all of the bruising went away, I had expected to see a difference in my face.",1,bruise go away expect difference face,"['bruise', 'bruise go', 'bruise go away', 'bruise go away expect', 'bruise go away expect difference', 'bruise go away expect difference face', 'go', 'go away', 'go away expect', 'go away expect difference', 'go away expect difference face', 'away', 'away expect', 'away expect difference', 'away expect difference face', 'expect', 'expect difference', 'expect difference face', 'difference', 'difference face', 'face']",0,0,0,1,0.07407407407407407
107785,Really like Dr. Adrain - her office is pleasant and on the ball;,0,like drain office pleasant ball,"['like', 'like drain', 'like drain office', 'like drain office pleasant', 'like drain office pleasant ball', 'drain', 'drain office', 'drain office pleasant', 'drain office pleasant ball', 'office', 'office pleasant', 'office pleasant ball', 'pleasant', 'pleasant ball', 'ball']",0,1,0,0,0.09523809523809523
131444,I didn't really know what to expect but Dr. Sullivan and his team were very reassuring,0,know expect team reassure,"['know', 'know expect', 'know expect team', 'know expect team reassure', 'expect', 'expect team', 'expect team reassure', 'team', 'team reassure', 'reassure']",0,0,0,1,0.125
146684,but none the less I was expecting better.,1,none expect good,"['none', 'none expect', 'none expect good', 'expect', 'expect good', 'good']",0,0,0,1,0.16666666666666666
126416,"Everyone I interacted with communicated everything that I should expect during my procedure, and asked if I had any questions.",0,interest communicate expect procedure ask question,"['interest', 'interest communicate', 'interest communicate expect', 'interest communicate expect procedure', 'interest communicate expect procedure ask', 'interest communicate expect procedure ask question', 'communicate', 'communicate expect', 'communicate expect procedure', 'communicate expect procedure ask', 'communicate expect procedure ask question', 'expect', 'expect procedure', 'expect procedure ask', 'expect procedure ask question', 'procedure', 'procedure ask', 'procedure ask question', 'ask', 'ask question', 'question']",0,0,0,1,0.07407407407407407
113537,"Very Complete, Friendly and the folks are pleasant.",0,complete friendly folk pleasant,"['complete', 'complete friendly', 'complete friendly folk', 'complete friendly folk pleasant', 'friendly', 'friendly folk', 'friendly folk pleasant', 'folk', 'folk pleasant', 'pleasant']",0,1,0,0,0.125
131700,"The results were beyond what was expected and I felt no significant pain, only a bit of my own anxiety about the results!",0,result expect feel no significant pain bit anxiety result,"['result', 'result expect', 'result expect feel', 'result expect feel no', 'result expect feel no significant', 'result expect feel no significant pain', 'result expect feel no significant pain bit', 'result expect feel no significant pain bit anxiety', 'result expect feel no significant pain bit anxiety result', 'expect', 'expect feel', 'expect feel no', 'expect feel no significant', 'expect feel no significant pain', 'expect feel no significant pain bit', 'expect feel no significant pain bit anxiety', 'expect feel no significant pain bit anxiety result', 'feel', 'feel no', 'feel no significant', 'feel no significant pain', 'feel no significant pain bit', 'feel no significant pain bit anxiety', 'feel no significant pain bit anxiety result', 'no', 'no significant', 'no significant pain', 'no significant pain bit', 'no significant pain bit anxiety', 'no significant pain bit anxiety result', 'significant', 'significant pain', 'significant pain bit', 'significant pain bit anxiety', 'significant pain bit anxiety result', 'pain', 'pain bit', 'pain bit anxiety', 'pain bit anxiety result', 'bit', 'bit anxiety', 'bit anxiety result', 'anxiety', 'anxiety result', 'result']",0,0,0,1,0.0392156862745098
167766,"Patient, kind , pleasant, caring, and they always run on schedule and answer the phone immediately..",0,patient kind pleasant dare run schedule answer phone immediately,"['patient', 'patient kind', 'patient kind pleasant', 'patient kind pleasant dare', 'patient kind pleasant dare run', 'patient kind pleasant dare run schedule', 'patient kind pleasant dare run schedule answer', 'patient kind pleasant dare run schedule answer phone', 'patient kind pleasant dare run schedule answer phone immediately', 'kind', 'kind pleasant', 'kind pleasant dare', 'kind pleasant dare run', 'kind pleasant dare run schedule', 'kind pleasant dare run schedule answer', 'kind pleasant dare run schedule answer phone', 'kind pleasant dare run schedule answer phone immediately', 'pleasant', 'pleasant dare', 'pleasant dare run', 'pleasant dare run schedule', 'pleasant dare run schedule answer', 'pleasant dare run schedule answer phone', 'pleasant dare run schedule answer phone immediately', 'dare', 'dare run', 'dare run schedule', 'dare run schedule answer', 'dare run schedule answer phone', 'dare run schedule answer phone immediately', 'run', 'run schedule', 'run schedule answer', 'run schedule answer phone', 'run schedule answer phone immediately', 'schedule', 'schedule answer', 'schedule answer phone', 'schedule answer phone immediately', 'answer', 'answer phone', 'answer phone immediately', 'phone', 'phone immediately', 'immediately']",0,1,0,0,0.0392156862745098
110869,"He is very pleasant, easy to talk to, and has excellent bed side manor.",0,pleasant easy talk excellent bed manor,"['pleasant', 'pleasant easy', 'pleasant easy talk', 'pleasant easy talk excellent', 'pleasant easy talk excellent bed', 'pleasant easy talk excellent bed manor', 'easy', 'easy talk', 'easy talk excellent', 'easy talk excellent bed', 'easy talk excellent bed manor', 'talk', 'talk excellent', 'talk excellent bed', 'talk excellent bed manor', 'excellent', 'excellent bed', 'excellent bed manor', 'bed', 'bed manor', 'manor']",0,1,0,0,0.07407407407407407
184410,The people working at this office are so kind and pleasant!,0,people work office kind pleasant,"['people', 'people work', 'people work office', 'people work office kind', 'people work office kind pleasant', 'work', 'work office', 'work office kind', 'work office kind pleasant', 'office', 'office kind', 'office kind pleasant', 'kind', 'kind pleasant', 'pleasant']",0,1,0,0,0.09523809523809523
66343,She is so pleasant and attentive.,0,pleasant attentive,"['pleasant', 'pleasant attentive', 'attentive']",0,1,0,0,0.2222222222222222
144515,Check in was a bit confusing because I wasn't told the ultrasounds were in the first floor.,1,check bit confuse tell ultrasound floor,"['check', 'check bit', 'check bit confuse', 'check bit confuse tell', 'check bit confuse tell ultrasound', 'check bit confuse tell ultrasound floor', 'bit', 'bit confuse', 'bit confuse tell', 'bit confuse tell ultrasound', 'bit confuse tell ultrasound floor', 'confuse', 'confuse tell', 'confuse tell ultrasound', 'confuse tell ultrasound floor', 'tell', 'tell ultrasound', 'tell ultrasound floor', 'ultrasound', 'ultrasound floor', 'floor']",1,0,0,0,0.07407407407407407
62577,She's a pleasant person to sit down and discuss your problem with,0,pleasant person sit discus problem,"['pleasant', 'pleasant person', 'pleasant person sit', 'pleasant person sit discus', 'pleasant person sit discus problem', 'person', 'person sit', 'person sit discus', 'person sit discus problem', 'sit', 'sit discus', 'sit discus problem', 'discus', 'discus problem', 'problem']",0,1,0,0,0.09523809523809523
158548,He made sure I understood what to expect and once under the laser kept everything moving quickly.,0,sure understand expect laser keep move quickly,"['sure', 'sure understand', 'sure understand expect', 'sure understand expect laser', 'sure understand expect laser keep', 'sure understand expect laser keep move', 'sure understand expect laser keep move quickly', 'understand', 'understand expect', 'understand expect laser', 'understand expect laser keep', 'understand expect laser keep move', 'understand expect laser keep move quickly', 'expect', 'expect laser', 'expect laser keep', 'expect laser keep move', 'expect laser keep move quickly', 'laser', 'laser keep', 'laser keep move', 'laser keep move quickly', 'keep', 'keep move', 'keep move quickly', 'move', 'move quickly', 'quickly']",0,0,0,1,0.058823529411764705
134946,"My surgery went 100x better than I expected, recovery was a breeze, and I am happier now than I ever dreamed of (-:",0,surgery go x good expect recovery breeze happy dream,"['surgery', 'surgery go', 'surgery go x', 'surgery go x good', 'surgery go x good expect', 'surgery go x good expect recovery', 'surgery go x good expect recovery breeze', 'surgery go x good expect recovery breeze happy', 'surgery go x good expect recovery breeze happy dream', 'go', 'go x', 'go x good', 'go x good expect', 'go x good expect recovery', 'go x good expect recovery breeze', 'go x good expect recovery breeze happy', 'go x good expect recovery breeze happy dream', 'x', 'x good', 'x good expect', 'x good expect recovery', 'x good expect recovery breeze', 'x good expect recovery breeze happy', 'x good expect recovery breeze happy dream', 'good', 'good expect', 'good expect recovery', 'good expect recovery breeze', 'good expect recovery breeze happy', 'good expect recovery breeze happy dream', 'expect', 'expect recovery', 'expect recovery breeze', 'expect recovery breeze happy', 'expect recovery breeze happy dream', 'recovery', 'recovery breeze', 'recovery breeze happy', 'recovery breeze happy dream', 'breeze', 'breeze happy', 'breeze happy dream', 'happy', 'happy dream', 'dream']",0,0,0,1,0.0392156862745098
122494,Follow up and results better than I expected!,0,follow result good expect,"['follow', 'follow result', 'follow result good', 'follow result good expect', 'result', 'result good', 'result good expect', 'good', 'good expect', 'expect']",0,0,0,1,0.125
87727,Pleasant surroundings.,0,pleasant surround,"['pleasant', 'pleasant surround', 'surround']",0,1,0,0,0.2222222222222222
168549,Not to mention he was so pleasant about it the whole time.,0,not mention pleasant time,"['not', 'not mention', 'not mention pleasant', 'not mention pleasant time', 'mention', 'mention pleasant', 'mention pleasant time', 'pleasant', 'pleasant time', 'time']",0,1,0,0,0.125
82232,At no time in the process was I ever apprehensive or unsure what to expect,0,no time process apprehensive ensure expect,"['no', 'no time', 'no time process', 'no time process apprehensive', 'no time process apprehensive ensure', 'no time process apprehensive ensure expect', 'time', 'time process', 'time process apprehensive', 'time process apprehensive ensure', 'time process apprehensive ensure expect', 'process', 'process apprehensive', 'process apprehensive ensure', 'process apprehensive ensure expect', 'apprehensive', 'apprehensive ensure', 'apprehensive ensure expect', 'ensure', 'ensure expect', 'expect']",0,0,0,1,0.07407407407407407
146171,My operation went better than you would expect.,0,operation go good expect,"['operation', 'operation go', 'operation go good', 'operation go good expect', 'go', 'go good', 'go good expect', 'good', 'good expect', 'expect']",0,0,0,1,0.125
94217,"I had an overall pleasant experience with my operation, appointments, medication,",0,overall pleasant experience operation appointment meditation,"['overall', 'overall pleasant', 'overall pleasant experience', 'overall pleasant experience operation', 'overall pleasant experience operation appointment', 'overall pleasant experience operation appointment meditation', 'pleasant', 'pleasant experience', 'pleasant experience operation', 'pleasant experience operation appointment', 'pleasant experience operation appointment meditation', 'experience', 'experience operation', 'experience operation appointment', 'experience operation appointment meditation', 'operation', 'operation appointment', 'operation appointment meditation', 'appointment', 'appointment meditation', 'meditation']",0,1,0,0,0.07407407407407407
189590,and don't expect to be called back to re scheduled the appointment they cancel to check on how you are recovering from major surgery.,1,expect call schedule appointment cancel check recover major surgery,"['expect', 'expect call', 'expect call schedule', 'expect call schedule appointment', 'expect call schedule appointment cancel', 'expect call schedule appointment cancel check', 'expect call schedule appointment cancel check recover', 'expect call schedule appointment cancel check recover major', 'expect call schedule appointment cancel check recover major surgery', 'call', 'call schedule', 'call schedule appointment', 'call schedule appointment cancel', 'call schedule appointment cancel check', 'call schedule appointment cancel check recover', 'call schedule appointment cancel check recover major', 'call schedule appointment cancel check recover major surgery', 'schedule', 'schedule appointment', 'schedule appointment cancel', 'schedule appointment cancel check', 'schedule appointment cancel check recover', 'schedule appointment cancel check recover major', 'schedule appointment cancel check recover major surgery', 'appointment', 'appointment cancel', 'appointment cancel check', 'appointment cancel check recover', 'appointment cancel check recover major', 'appointment cancel check recover major surgery', 'cancel', 'cancel check', 'cancel check recover', 'cancel check recover major', 'cancel check recover major surgery', 'check', 'check recover', 'check recover major', 'check recover major surgery', 'recover', 'recover major', 'recover major surgery', 'major', 'major surgery', 'surgery']",0,0,0,1,0.0392156862745098
61935,He is always very pleasant,0,pleasant,['pleasant'],0,1,0,0,0.2857142857142857
87472,Pleasant office - competent staff!,0,pleasant office competent staff,"['pleasant', 'pleasant office', 'pleasant office competent', 'pleasant office competent staff', 'office', 'office competent', 'office competent staff', 'competent', 'competent staff', 'staff']",0,1,0,0,0.125
68383,have scheduled the surgery and eagerly awaiting my procedures.,0,schedule surgery eagerly expect procedure,"['schedule', 'schedule surgery', 'schedule surgery eagerly', 'schedule surgery eagerly expect', 'schedule surgery eagerly expect procedure', 'surgery', 'surgery eagerly', 'surgery eagerly expect', 'surgery eagerly expect procedure', 'eagerly', 'eagerly expect', 'eagerly expect procedure', 'expect', 'expect procedure', 'procedure']",0,0,0,1,0.09523809523809523
96605,"She listen, examine, explain the process of ordering the ultrasound n possibly referring me to breast specialist based on results.",0,listen examine explain process order ultrasound n possibly refer breast specialist base result,"['listen', 'listen examine', 'listen examine explain', 'listen examine explain process', 'listen examine explain process order', 'listen examine explain process order ultrasound', 'listen examine explain process order ultrasound n', 'listen examine explain process order ultrasound n possibly', 'listen examine explain process order ultrasound n possibly refer', 'listen examine explain process order ultrasound n possibly refer breast', 'listen examine explain process order ultrasound n possibly refer breast specialist', 'listen examine explain process order ultrasound n possibly refer breast specialist base', 'listen examine explain process order ultrasound n possibly refer breast specialist base result', 'examine', 'examine explain', 'examine explain process', 'examine explain process order', 'examine explain process order ultrasound', 'examine explain process order ultrasound n', 'examine explain process order ultrasound n possibly', 'examine explain process order ultrasound n possibly refer', 'examine explain process order ultrasound n possibly refer breast', 'examine explain process order ultrasound n possibly refer breast specialist', 'examine explain process order ultrasound n possibly refer breast specialist base', 'examine explain process order ultrasound n possibly refer breast specialist base result', 'explain', 'explain process', 'explain process order', 'explain process order ultrasound', 'explain process order ultrasound n', 'explain process order ultrasound n possibly', 'explain process order ultrasound n possibly refer', 'explain process order ultrasound n possibly refer breast', 'explain process order ultrasound n possibly refer breast specialist', 'explain process order ultrasound n possibly refer breast specialist base', 'explain process order ultrasound n possibly refer breast specialist base result', 'process', 'process order', 'process order ultrasound', 'process order ultrasound n', 'process order ultrasound n possibly', 'process order ultrasound n possibly refer', 'process order ultrasound n possibly refer breast', 'process order ultrasound n possibly refer breast specialist', 'process order ultrasound n possibly refer breast specialist base', 'process order ultrasound n possibly refer breast specialist base result', 'order', 'order ultrasound', 'order ultrasound n', 'order ultrasound n possibly', 'order ultrasound n possibly refer', 'order ultrasound n possibly refer breast', 'order ultrasound n possibly refer breast specialist', 'order ultrasound n possibly refer breast specialist base', 'order ultrasound n possibly refer breast specialist base result', 'ultrasound', 'ultrasound n', 'ultrasound n possibly', 'ultrasound n possibly refer', 'ultrasound n possibly refer breast', 'ultrasound n possibly refer breast specialist', 'ultrasound n possibly refer breast specialist base', 'ultrasound n possibly refer breast specialist base result', 'n', 'n possibly', 'n possibly refer', 'n possibly refer breast', 'n possibly refer breast specialist', 'n possibly refer breast specialist base', 'n possibly refer breast specialist base result', 'possibly', 'possibly refer', 'possibly refer breast', 'possibly refer breast specialist', 'possibly refer breast specialist base', 'possibly refer breast specialist base result', 'refer', 'refer breast', 'refer breast specialist', 'refer breast specialist base', 'refer breast specialist base result', 'breast', 'breast specialist', 'breast specialist base', 'breast specialist base result', 'specialist', 'specialist base', 'specialist base result', 'base', 'base result', 'result']",1,0,0,0,0.020618556701030927
131746,Although visiting him a is pretty pricey but they're all specialist so expect specialty prices depending on your insurance.,1,visit pretty price specialist expect specially price depend insurance,"['visit', 'visit pretty', 'visit pretty price', 'visit pretty price specialist', 'visit pretty price specialist expect', 'visit pretty price specialist expect specially', 'visit pretty price specialist expect specially price', 'visit pretty price specialist expect specially price depend', 'visit pretty price specialist expect specially price depend insurance', 'pretty', 'pretty price', 'pretty price specialist', 'pretty price specialist expect', 'pretty price specialist expect specially', 'pretty price specialist expect specially price', 'pretty price specialist expect specially price depend', 'pretty price specialist expect specially price depend insurance', 'price', 'price specialist', 'price specialist expect', 'price specialist expect specially', 'price specialist expect specially price', 'price specialist expect specially price depend', 'price specialist expect specially price depend insurance', 'specialist', 'specialist expect', 'specialist expect specially', 'specialist expect specially price', 'specialist expect specially price depend', 'specialist expect specially price depend insurance', 'expect', 'expect specially', 'expect specially price', 'expect specially price depend', 'expect specially price depend insurance', 'specially', 'specially price', 'specially price depend', 'specially price depend insurance', 'price', 'price depend', 'price depend insurance', 'depend', 'depend insurance', 'insurance']",0,0,0,1,0.0392156862745098
140872,and we were pleased to be able to get an ultrasound and see our little kicking away.,0,please able ultrasound little kick away,"['please', 'please able', 'please able ultrasound', 'please able ultrasound little', 'please able ultrasound little kick', 'please able ultrasound little kick away', 'able', 'able ultrasound', 'able ultrasound little', 'able ultrasound little kick', 'able ultrasound little kick away', 'ultrasound', 'ultrasound little', 'ultrasound little kick', 'ultrasound little kick away', 'little', 'little kick', 'little kick away', 'kick', 'kick away', 'away']",1,0,0,0,0.07407407407407407
147828,Even his associates at the hospital were much more friendly and informative than i could have ever expected.,0,associate hospital friendly information expect,"['associate', 'associate hospital', 'associate hospital friendly', 'associate hospital friendly information', 'associate hospital friendly information expect', 'hospital', 'hospital friendly', 'hospital friendly information', 'hospital friendly information expect', 'friendly', 'friendly information', 'friendly information expect', 'information', 'information expect', 'expect']",0,0,0,1,0.09523809523809523
162438,and be reassured every week with blood work and ultrasounds.,0,reassure blood work ultrasound,"['reassure', 'reassure blood', 'reassure blood work', 'reassure blood work ultrasound', 'blood', 'blood work', 'blood work ultrasound', 'work', 'work ultrasound', 'ultrasound']",1,0,0,0,0.125
63906,Very pleasant,0,pleasant,['pleasant'],0,1,0,0,0.2857142857142857
138428,I'm seen at my expected time and I'm out of the office promptly.,0,see expect time office promptly,"['see', 'see expect', 'see expect time', 'see expect time office', 'see expect time office promptly', 'expect', 'expect time', 'expect time office', 'expect time office promptly', 'time', 'time office', 'time office promptly', 'office', 'office promptly', 'promptly']",0,0,0,1,0.09523809523809523
129137,It's been less than 24 hours after my injection and swelling is much less than I expected so far so good.,0,injection swell expect far good,"['injection', 'injection swell', 'injection swell expect', 'injection swell expect far', 'injection swell expect far good', 'swell', 'swell expect', 'swell expect far', 'swell expect far good', 'expect', 'expect far', 'expect far good', 'far', 'far good', 'good']",0,0,0,1,0.09523809523809523
72084,The recovery process was not as bad as I expected.,0,recovery process not bad expect,"['recovery', 'recovery process', 'recovery process not', 'recovery process not bad', 'recovery process not bad expect', 'process', 'process not', 'process not bad', 'process not bad expect', 'not', 'not bad', 'not bad expect', 'bad', 'bad expect', 'expect']",0,0,0,1,0.09523809523809523
93785,My wife and I were thoroughly informed about what to expect,0,wife thoroughly inform expect,"['wife', 'wife thoroughly', 'wife thoroughly inform', 'wife thoroughly inform expect', 'thoroughly', 'thoroughly inform', 'thoroughly inform expect', 'inform', 'inform expect', 'expect']",0,0,0,1,0.125
90340,so pleasant and I felt at home.,0,pleasant feel home,"['pleasant', 'pleasant feel', 'pleasant feel home', 'feel', 'feel home', 'home']",0,1,0,0,0.16666666666666666
185917,"Overall, it was an incredible experience and I wouldn't have expected to be",0,overall incredible experience expect,"['overall', 'overall incredible', 'overall incredible experience', 'overall incredible experience expect', 'incredible', 'incredible experience', 'incredible experience expect', 'experience', 'experience expect', 'expect']",0,0,0,1,0.125
128482,"The staff is eaqually good, and always pleasant, and obviously love their boss.",0,staff equally good pleasant obviously love bos,"['staff', 'staff equally', 'staff equally good', 'staff equally good pleasant', 'staff equally good pleasant obviously', 'staff equally good pleasant obviously love', 'staff equally good pleasant obviously love bos', 'equally', 'equally good', 'equally good pleasant', 'equally good pleasant obviously', 'equally good pleasant obviously love', 'equally good pleasant obviously love bos', 'good', 'good pleasant', 'good pleasant obviously', 'good pleasant obviously love', 'good pleasant obviously love bos', 'pleasant', 'pleasant obviously', 'pleasant obviously love', 'pleasant obviously love bos', 'obviously', 'obviously love', 'obviously love bos', 'love', 'love bos', 'bos']",0,1,0,0,0.058823529411764705
