commentId,comment,classification,comment_processed,word_phrase_list,plus,plus team,team,similarity_score
190047,"also I also suffer from fat necrosis, small butts and plus asymmetry .",1,suffer fat necrosis small butt plus symmetry,"['suffer', 'suffer fat', 'suffer fat necrosis', 'suffer fat necrosis small', 'suffer fat necrosis small butt', 'suffer fat necrosis small butt plus', 'suffer fat necrosis small butt plus symmetry', 'fat', 'fat necrosis', 'fat necrosis small', 'fat necrosis small butt', 'fat necrosis small butt plus', 'fat necrosis small butt plus symmetry', 'necrosis', 'necrosis small', 'necrosis small butt', 'necrosis small butt plus', 'necrosis small butt plus symmetry', 'small', 'small butt', 'small butt plus', 'small butt plus symmetry', 'butt', 'butt plus', 'butt plus symmetry', 'plus', 'plus symmetry', 'symmetry']",1,0,0,0.06451612903225806
64487,He is a plus to the team.,0,plus team,"['plus', 'plus team', 'team']",1,1,1,1.0
86361,The whole team is very professional and kind always during my visits,0,team professional kind visit,"['team', 'team professional', 'team professional kind', 'team professional kind visit', 'professional', 'professional kind', 'professional kind visit', 'kind', 'kind visit', 'visit']",0,0,1,0.15384615384615385
109107,"If your looking for a doctor and team that truly cares about your well being, Dr. Alexander and his team are it!",0,look team truly care alexander team,"['look', 'look team', 'look team truly', 'look team truly care', 'look team truly care alexander', 'look team truly care alexander team', 'team', 'team truly', 'team truly care', 'team truly care alexander', 'team truly care alexander team', 'truly', 'truly care', 'truly care alexander', 'truly care alexander team', 'care', 'care alexander', 'care alexander team', 'alexander', 'alexander team', 'team']",0,0,1,0.08333333333333333
67638,I fetlt that this team is not only prepared to rpvide excellent service but...,0,feel team not prepare ride excellent service,"['feel', 'feel team', 'feel team not', 'feel team not prepare', 'feel team not prepare ride', 'feel team not prepare ride excellent', 'feel team not prepare ride excellent service', 'team', 'team not', 'team not prepare', 'team not prepare ride', 'team not prepare ride excellent', 'team not prepare ride excellent service', 'not', 'not prepare', 'not prepare ride', 'not prepare ride excellent', 'not prepare ride excellent service', 'prepare', 'prepare ride', 'prepare ride excellent', 'prepare ride excellent service', 'ride', 'ride excellent', 'ride excellent service', 'excellent', 'excellent service', 'service']",0,0,1,0.06451612903225806
138595,before and after pictures on the spot witch was very very helpful and a big plus.,0,picture spot witch helpful big plus,"['picture', 'picture spot', 'picture spot witch', 'picture spot witch helpful', 'picture spot witch helpful big', 'picture spot witch helpful big plus', 'spot', 'spot witch', 'spot witch helpful', 'spot witch helpful big', 'spot witch helpful big plus', 'witch', 'witch helpful', 'witch helpful big', 'witch helpful big plus', 'helpful', 'helpful big', 'helpful big plus', 'big', 'big plus', 'plus']",1,0,0,0.08333333333333333
121875,Highly recommend Dr. Vaccaro and his team at The Rothman Institute.,0,highly recommend vaccaro team lothman institute,"['highly', 'highly recommend', 'highly recommend vaccaro', 'highly recommend vaccaro team', 'highly recommend vaccaro team lothman', 'highly recommend vaccaro team lothman institute', 'recommend', 'recommend vaccaro', 'recommend vaccaro team', 'recommend vaccaro team lothman', 'recommend vaccaro team lothman institute', 'vaccaro', 'vaccaro team', 'vaccaro team lothman', 'vaccaro team lothman institute', 'team', 'team lothman', 'team lothman institute', 'lothman', 'lothman institute', 'institute']",0,0,1,0.08333333333333333
175648,Everyone on Dr. Laverson's team that walked into the waiting room asked if I needed anything,0,paterson team walk wait room ask need,"['paterson', 'paterson team', 'paterson team walk', 'paterson team walk wait', 'paterson team walk wait room', 'paterson team walk wait room ask', 'paterson team walk wait room ask need', 'team', 'team walk', 'team walk wait', 'team walk wait room', 'team walk wait room ask', 'team walk wait room ask need', 'walk', 'walk wait', 'walk wait room', 'walk wait room ask', 'walk wait room ask need', 'wait', 'wait room', 'wait room ask', 'wait room ask need', 'room', 'room ask', 'room ask need', 'ask', 'ask need', 'need']",0,0,1,0.06451612903225806
166981,"MJ and the entire team were extremely Attentive and friendly, They were patient and asked all my many questions regarding my procedures.",0,entire team extremely attentive friendly patient ask question procedure,"['entire', 'entire team', 'entire team extremely', 'entire team extremely attentive', 'entire team extremely attentive friendly', 'entire team extremely attentive friendly patient', 'entire team extremely attentive friendly patient ask', 'entire team extremely attentive friendly patient ask question', 'entire team extremely attentive friendly patient ask question procedure', 'team', 'team extremely', 'team extremely attentive', 'team extremely attentive friendly', 'team extremely attentive friendly patient', 'team extremely attentive friendly patient ask', 'team extremely attentive friendly patient ask question', 'team extremely attentive friendly patient ask question procedure', 'extremely', 'extremely attentive', 'extremely attentive friendly', 'extremely attentive friendly patient', 'extremely attentive friendly patient ask', 'extremely attentive friendly patient ask question', 'extremely attentive friendly patient ask question procedure', 'attentive', 'attentive friendly', 'attentive friendly patient', 'attentive friendly patient ask', 'attentive friendly patient ask question', 'attentive friendly patient ask question procedure', 'friendly', 'friendly patient', 'friendly patient ask', 'friendly patient ask question', 'friendly patient ask question procedure', 'patient', 'patient ask', 'patient ask question', 'patient ask question procedure', 'ask', 'ask question', 'ask question procedure', 'question', 'question procedure', 'procedure']",0,0,1,0.041666666666666664
114243,Plus my stomach looks great!,0,plus stomach look great,"['plus', 'plus stomach', 'plus stomach look', 'plus stomach look great', 'stomach', 'stomach look', 'stomach look great', 'look', 'look great', 'great']",1,0,0,0.15384615384615385
187059,"and notarize them , plus she left under my left eye lid long thick suture which she says it's",1,notarize plus leave leave eye lid long thick suture say,"['notarize', 'notarize plus', 'notarize plus leave', 'notarize plus leave leave', 'notarize plus leave leave eye', 'notarize plus leave leave eye lid', 'notarize plus leave leave eye lid long', 'notarize plus leave leave eye lid long thick', 'notarize plus leave leave eye lid long thick suture', 'notarize plus leave leave eye lid long thick suture say', 'plus', 'plus leave', 'plus leave leave', 'plus leave leave eye', 'plus leave leave eye lid', 'plus leave leave eye lid long', 'plus leave leave eye lid long thick', 'plus leave leave eye lid long thick suture', 'plus leave leave eye lid long thick suture say', 'leave', 'leave leave', 'leave leave eye', 'leave leave eye lid', 'leave leave eye lid long', 'leave leave eye lid long thick', 'leave leave eye lid long thick suture', 'leave leave eye lid long thick suture say', 'leave', 'leave eye', 'leave eye lid', 'leave eye lid long', 'leave eye lid long thick', 'leave eye lid long thick suture', 'leave eye lid long thick suture say', 'eye', 'eye lid', 'eye lid long', 'eye lid long thick', 'eye lid long thick suture', 'eye lid long thick suture say', 'lid', 'lid long', 'lid long thick', 'lid long thick suture', 'lid long thick suture say', 'long', 'long thick', 'long thick suture', 'long thick suture say', 'thick', 'thick suture', 'thick suture say', 'suture', 'suture say', 'say']",1,0,0,0.034482758620689655
174039,I would not be surprised to see a response from this business team telling me that I had to understand that he's a doctor.,1,not surprise response business team tell understand,"['not', 'not surprise', 'not surprise response', 'not surprise response business', 'not surprise response business team', 'not surprise response business team tell', 'not surprise response business team tell understand', 'surprise', 'surprise response', 'surprise response business', 'surprise response business team', 'surprise response business team tell', 'surprise response business team tell understand', 'response', 'response business', 'response business team', 'response business team tell', 'response business team tell understand', 'business', 'business team', 'business team tell', 'business team tell understand', 'team', 'team tell', 'team tell understand', 'tell', 'tell understand', 'understand']",0,0,1,0.06451612903225806
184539,"They claim to have the best lasers for fixing astigmatism so, that was a big plus for me too.",0,claim good layer fix astigmatism big plus,"['claim', 'claim good', 'claim good layer', 'claim good layer fix', 'claim good layer fix astigmatism', 'claim good layer fix astigmatism big', 'claim good layer fix astigmatism big plus', 'good', 'good layer', 'good layer fix', 'good layer fix astigmatism', 'good layer fix astigmatism big', 'good layer fix astigmatism big plus', 'layer', 'layer fix', 'layer fix astigmatism', 'layer fix astigmatism big', 'layer fix astigmatism big plus', 'fix', 'fix astigmatism', 'fix astigmatism big', 'fix astigmatism big plus', 'astigmatism', 'astigmatism big', 'astigmatism big plus', 'big', 'big plus', 'plus']",1,0,0,0.06451612903225806
92074,and her team of nurses are stellar!,0,team nurse cellar,"['team', 'team nurse', 'team nurse cellar', 'nurse', 'nurse cellar', 'cellar']",0,0,1,0.2222222222222222
141740,Dr Parker and the team were very accommodating of my schedule and time.,0,team accommodation schedule time,"['team', 'team accommodation', 'team accommodation schedule', 'team accommodation schedule time', 'accommodation', 'accommodation schedule', 'accommodation schedule time', 'schedule', 'schedule time', 'time']",0,0,1,0.15384615384615385
108423,He took charge diagnosed my condition and assembled the team necessary to assess my condition.,0,take charge diagnose condition assemble team necessary ass condition,"['take', 'take charge', 'take charge diagnose', 'take charge diagnose condition', 'take charge diagnose condition assemble', 'take charge diagnose condition assemble team', 'take charge diagnose condition assemble team necessary', 'take charge diagnose condition assemble team necessary ass', 'take charge diagnose condition assemble team necessary ass condition', 'charge', 'charge diagnose', 'charge diagnose condition', 'charge diagnose condition assemble', 'charge diagnose condition assemble team', 'charge diagnose condition assemble team necessary', 'charge diagnose condition assemble team necessary ass', 'charge diagnose condition assemble team necessary ass condition', 'diagnose', 'diagnose condition', 'diagnose condition assemble', 'diagnose condition assemble team', 'diagnose condition assemble team necessary', 'diagnose condition assemble team necessary ass', 'diagnose condition assemble team necessary ass condition', 'condition', 'condition assemble', 'condition assemble team', 'condition assemble team necessary', 'condition assemble team necessary ass', 'condition assemble team necessary ass condition', 'assemble', 'assemble team', 'assemble team necessary', 'assemble team necessary ass', 'assemble team necessary ass condition', 'team', 'team necessary', 'team necessary ass', 'team necessary ass condition', 'necessary', 'necessary ass', 'necessary ass condition', 'ass', 'ass condition', 'condition']",0,0,1,0.041666666666666664
118186,I've found Dr Brackup and his team to be compassionate and highly competent.,0,find breakup team compassionate highly competent,"['find', 'find breakup', 'find breakup team', 'find breakup team compassionate', 'find breakup team compassionate highly', 'find breakup team compassionate highly competent', 'breakup', 'breakup team', 'breakup team compassionate', 'breakup team compassionate highly', 'breakup team compassionate highly competent', 'team', 'team compassionate', 'team compassionate highly', 'team compassionate highly competent', 'compassionate', 'compassionate highly', 'compassionate highly competent', 'highly', 'highly competent', 'competent']",0,0,1,0.08333333333333333
176792,This team is not just for pretty faces lol!,0,team not pretty face,"['team', 'team not', 'team not pretty', 'team not pretty face', 'not', 'not pretty', 'not pretty face', 'pretty', 'pretty face', 'face']",0,0,1,0.15384615384615385
117633,"Great experience,good Botox,good feelers,nice doctor and nice team",0,great experiencegood botoxgood feelersnice nice team,"['great', 'great experiencegood', 'great experiencegood botoxgood', 'great experiencegood botoxgood feelersnice', 'great experiencegood botoxgood feelersnice nice', 'great experiencegood botoxgood feelersnice nice team', 'experiencegood', 'experiencegood botoxgood', 'experiencegood botoxgood feelersnice', 'experiencegood botoxgood feelersnice nice', 'experiencegood botoxgood feelersnice nice team', 'botoxgood', 'botoxgood feelersnice', 'botoxgood feelersnice nice', 'botoxgood feelersnice nice team', 'feelersnice', 'feelersnice nice', 'feelersnice nice team', 'nice', 'nice team', 'team']",0,0,1,0.08333333333333333
171224,"I've never gone more than a few hours without a response from someone on the team whether it be by text, phone call or email.",0,go response team text phone e-mail,"['go', 'go response', 'go response team', 'go response team text', 'go response team text phone', 'go response team text phone e-mail', 'response', 'response team', 'response team text', 'response team text phone', 'response team text phone e-mail', 'team', 'team text', 'team text phone', 'team text phone e-mail', 'text', 'text phone', 'text phone e-mail', 'phone', 'phone e-mail', 'e-mail']",0,0,1,0.08333333333333333
169664,Dr Mata is great but his team is UNREAL AND OBVIOUSLY DONT CARE ABOUT PRIVACY AND APPARENTLY ONE OF THEM IS A HOMEWRECKER!,1,great team unreal obviously care privacy apparently homewrecker,"['great', 'great team', 'great team unreal', 'great team unreal obviously', 'great team unreal obviously care', 'great team unreal obviously care privacy', 'great team unreal obviously care privacy apparently', 'great team unreal obviously care privacy apparently homewrecker', 'team', 'team unreal', 'team unreal obviously', 'team unreal obviously care', 'team unreal obviously care privacy', 'team unreal obviously care privacy apparently', 'team unreal obviously care privacy apparently homewrecker', 'unreal', 'unreal obviously', 'unreal obviously care', 'unreal obviously care privacy', 'unreal obviously care privacy apparently', 'unreal obviously care privacy apparently homewrecker', 'obviously', 'obviously care', 'obviously care privacy', 'obviously care privacy apparently', 'obviously care privacy apparently homewrecker', 'care', 'care privacy', 'care privacy apparently', 'care privacy apparently homewrecker', 'privacy', 'privacy apparently', 'privacy apparently homewrecker', 'apparently', 'apparently homewrecker', 'homewrecker']",0,0,1,0.05128205128205128
183960,Your “team” falsely insisted the “law” and office policy require an exam w/ a,1,team falsely insist law office policy require examination w,"['team', 'team falsely', 'team falsely insist', 'team falsely insist law', 'team falsely insist law office', 'team falsely insist law office policy', 'team falsely insist law office policy require', 'team falsely insist law office policy require examination', 'team falsely insist law office policy require examination w', 'falsely', 'falsely insist', 'falsely insist law', 'falsely insist law office', 'falsely insist law office policy', 'falsely insist law office policy require', 'falsely insist law office policy require examination', 'falsely insist law office policy require examination w', 'insist', 'insist law', 'insist law office', 'insist law office policy', 'insist law office policy require', 'insist law office policy require examination', 'insist law office policy require examination w', 'law', 'law office', 'law office policy', 'law office policy require', 'law office policy require examination', 'law office policy require examination w', 'office', 'office policy', 'office policy require', 'office policy require examination', 'office policy require examination w', 'policy', 'policy require', 'policy require examination', 'policy require examination w', 'require', 'require examination', 'require examination w', 'examination', 'examination w', 'w']",0,0,1,0.041666666666666664
117235,The facility is great you don't have to pay for parking which is always a plus,0,facility great pay parking plus,"['facility', 'facility great', 'facility great pay', 'facility great pay parking', 'facility great pay parking plus', 'great', 'great pay', 'great pay parking', 'great pay parking plus', 'pay', 'pay parking', 'pay parking plus', 'parking', 'parking plus', 'plus']",1,0,0,0.1111111111111111
82794,The support offered by Dr. Kim's team after surgery is amazing!,0,support offer team surgery amaze,"['support', 'support offer', 'support offer team', 'support offer team surgery', 'support offer team surgery amaze', 'offer', 'offer team', 'offer team surgery', 'offer team surgery amaze', 'team', 'team surgery', 'team surgery amaze', 'surgery', 'surgery amaze', 'amaze']",0,0,1,0.1111111111111111
120942,Thank you to Dr Gross and his team for figuring out and solving my back pain!,0,thank gross team fire solve pain,"['thank', 'thank gross', 'thank gross team', 'thank gross team fire', 'thank gross team fire solve', 'thank gross team fire solve pain', 'gross', 'gross team', 'gross team fire', 'gross team fire solve', 'gross team fire solve pain', 'team', 'team fire', 'team fire solve', 'team fire solve pain', 'fire', 'fire solve', 'fire solve pain', 'solve', 'solve pain', 'pain']",0,0,1,0.08333333333333333
175866,"Dr. Dixon and team were so helpful, from the moment I walked in the WRONG entrance, drenched from a storm, five minutes late...they were",0,team helpful moment walk wrong entrance drench storm latethey,"['team', 'team helpful', 'team helpful moment', 'team helpful moment walk', 'team helpful moment walk wrong', 'team helpful moment walk wrong entrance', 'team helpful moment walk wrong entrance drench', 'team helpful moment walk wrong entrance drench storm', 'team helpful moment walk wrong entrance drench storm latethey', 'helpful', 'helpful moment', 'helpful moment walk', 'helpful moment walk wrong', 'helpful moment walk wrong entrance', 'helpful moment walk wrong entrance drench', 'helpful moment walk wrong entrance drench storm', 'helpful moment walk wrong entrance drench storm latethey', 'moment', 'moment walk', 'moment walk wrong', 'moment walk wrong entrance', 'moment walk wrong entrance drench', 'moment walk wrong entrance drench storm', 'moment walk wrong entrance drench storm latethey', 'walk', 'walk wrong', 'walk wrong entrance', 'walk wrong entrance drench', 'walk wrong entrance drench storm', 'walk wrong entrance drench storm latethey', 'wrong', 'wrong entrance', 'wrong entrance drench', 'wrong entrance drench storm', 'wrong entrance drench storm latethey', 'entrance', 'entrance drench', 'entrance drench storm', 'entrance drench storm latethey', 'drench', 'drench storm', 'drench storm latethey', 'storm', 'storm latethey', 'latethey']",0,0,1,0.041666666666666664
133269,The physician needs to be aliitle more in tune to his Interprofessional team.,1,doctor need little tune interprofessional team,"['doctor', 'doctor need', 'doctor need little', 'doctor need little tune', 'doctor need little tune interprofessional', 'doctor need little tune interprofessional team', 'need', 'need little', 'need little tune', 'need little tune interprofessional', 'need little tune interprofessional team', 'little', 'little tune', 'little tune interprofessional', 'little tune interprofessional team', 'tune', 'tune interprofessional', 'tune interprofessional team', 'interprofessional', 'interprofessional team', 'team']",0,0,1,0.08333333333333333
119971,Dr. Brackup and his team were warm and professional from the first visit.,0,team warm professional visit,"['team', 'team warm', 'team warm professional', 'team warm professional visit', 'warm', 'warm professional', 'warm professional visit', 'professional', 'professional visit', 'visit']",0,0,1,0.15384615384615385
105359,I just love the CWCC team.,0,love coccus team,"['love', 'love coccus', 'love coccus team', 'coccus', 'coccus team', 'team']",0,0,1,0.2222222222222222
138212,"You can look no further-- you have found your surgeon for your explant surgery, and your team for facial and body cosmetics.",0,look no find surgeon explain surgery team facial body cosmetic,"['look', 'look no', 'look no find', 'look no find surgeon', 'look no find surgeon explain', 'look no find surgeon explain surgery', 'look no find surgeon explain surgery team', 'look no find surgeon explain surgery team facial', 'look no find surgeon explain surgery team facial body', 'look no find surgeon explain surgery team facial body cosmetic', 'no', 'no find', 'no find surgeon', 'no find surgeon explain', 'no find surgeon explain surgery', 'no find surgeon explain surgery team', 'no find surgeon explain surgery team facial', 'no find surgeon explain surgery team facial body', 'no find surgeon explain surgery team facial body cosmetic', 'find', 'find surgeon', 'find surgeon explain', 'find surgeon explain surgery', 'find surgeon explain surgery team', 'find surgeon explain surgery team facial', 'find surgeon explain surgery team facial body', 'find surgeon explain surgery team facial body cosmetic', 'surgeon', 'surgeon explain', 'surgeon explain surgery', 'surgeon explain surgery team', 'surgeon explain surgery team facial', 'surgeon explain surgery team facial body', 'surgeon explain surgery team facial body cosmetic', 'explain', 'explain surgery', 'explain surgery team', 'explain surgery team facial', 'explain surgery team facial body', 'explain surgery team facial body cosmetic', 'surgery', 'surgery team', 'surgery team facial', 'surgery team facial body', 'surgery team facial body cosmetic', 'team', 'team facial', 'team facial body', 'team facial body cosmetic', 'facial', 'facial body', 'facial body cosmetic', 'body', 'body cosmetic', 'cosmetic']",0,0,1,0.034482758620689655
176709,I had zero issues with recovery and I truly believe it's because of the surgeon and team I chose ??,0,issue recovery truly believe surgeon team choose,"['issue', 'issue recovery', 'issue recovery truly', 'issue recovery truly believe', 'issue recovery truly believe surgeon', 'issue recovery truly believe surgeon team', 'issue recovery truly believe surgeon team choose', 'recovery', 'recovery truly', 'recovery truly believe', 'recovery truly believe surgeon', 'recovery truly believe surgeon team', 'recovery truly believe surgeon team choose', 'truly', 'truly believe', 'truly believe surgeon', 'truly believe surgeon team', 'truly believe surgeon team choose', 'believe', 'believe surgeon', 'believe surgeon team', 'believe surgeon team choose', 'surgeon', 'surgeon team', 'surgeon team choose', 'team', 'team choose', 'choose']",0,0,1,0.06451612903225806
90445,"From the consultation, thru the pre and post-op, he and his team were patient, professional",0,consultation thousand pre rostov team patient professional,"['consultation', 'consultation thousand', 'consultation thousand pre', 'consultation thousand pre rostov', 'consultation thousand pre rostov team', 'consultation thousand pre rostov team patient', 'consultation thousand pre rostov team patient professional', 'thousand', 'thousand pre', 'thousand pre rostov', 'thousand pre rostov team', 'thousand pre rostov team patient', 'thousand pre rostov team patient professional', 'pre', 'pre rostov', 'pre rostov team', 'pre rostov team patient', 'pre rostov team patient professional', 'rostov', 'rostov team', 'rostov team patient', 'rostov team patient professional', 'team', 'team patient', 'team patient professional', 'patient', 'patient professional', 'professional']",0,0,1,0.06451612903225806
162058,Dr. Neinstein's team is beyond kind,0,team kind,"['team', 'team kind', 'kind']",0,0,1,0.3333333333333333
186091,You and your office staff make up a top-notch team!,0,office staff ace team,"['office', 'office staff', 'office staff ace', 'office staff ace team', 'staff', 'staff ace', 'staff ace team', 'ace', 'ace team', 'team']",0,0,1,0.15384615384615385
162006,"From routine cleanings to major dental work, he and his team do an outstanding job every time.",0,routine clean major dental work team outstanding job time,"['routine', 'routine clean', 'routine clean major', 'routine clean major dental', 'routine clean major dental work', 'routine clean major dental work team', 'routine clean major dental work team outstanding', 'routine clean major dental work team outstanding job', 'routine clean major dental work team outstanding job time', 'clean', 'clean major', 'clean major dental', 'clean major dental work', 'clean major dental work team', 'clean major dental work team outstanding', 'clean major dental work team outstanding job', 'clean major dental work team outstanding job time', 'major', 'major dental', 'major dental work', 'major dental work team', 'major dental work team outstanding', 'major dental work team outstanding job', 'major dental work team outstanding job time', 'dental', 'dental work', 'dental work team', 'dental work team outstanding', 'dental work team outstanding job', 'dental work team outstanding job time', 'work', 'work team', 'work team outstanding', 'work team outstanding job', 'work team outstanding job time', 'team', 'team outstanding', 'team outstanding job', 'team outstanding job time', 'outstanding', 'outstanding job', 'outstanding job time', 'job', 'job time', 'time']",0,0,1,0.041666666666666664
119988,Dr. McLeod and her team are phenomenal.,0,team phenomenon,"['team', 'team phenomenon', 'phenomenon']",0,0,1,0.3333333333333333
86729,Team Davoudi all the way!!!!!!,0,team davout way,"['team', 'team davout', 'team davout way', 'davout', 'davout way', 'way']",0,0,1,0.2222222222222222
186749,"This Man lied about my fusion fusing,and then I never saw him again his entire team dissmissed me",1,man lie fusion fusingand see entire team dismiss,"['man', 'man lie', 'man lie fusion', 'man lie fusion fusingand', 'man lie fusion fusingand see', 'man lie fusion fusingand see entire', 'man lie fusion fusingand see entire team', 'man lie fusion fusingand see entire team dismiss', 'lie', 'lie fusion', 'lie fusion fusingand', 'lie fusion fusingand see', 'lie fusion fusingand see entire', 'lie fusion fusingand see entire team', 'lie fusion fusingand see entire team dismiss', 'fusion', 'fusion fusingand', 'fusion fusingand see', 'fusion fusingand see entire', 'fusion fusingand see entire team', 'fusion fusingand see entire team dismiss', 'fusingand', 'fusingand see', 'fusingand see entire', 'fusingand see entire team', 'fusingand see entire team dismiss', 'see', 'see entire', 'see entire team', 'see entire team dismiss', 'entire', 'entire team', 'entire team dismiss', 'team', 'team dismiss', 'dismiss']",0,0,1,0.05128205128205128
181743,"and that's a big plus I don't feel brushed off, love that she always goes the extra step to make me feel comfortable",0,big plus feel brush love go extra step feel comfortable,"['big', 'big plus', 'big plus feel', 'big plus feel brush', 'big plus feel brush love', 'big plus feel brush love go', 'big plus feel brush love go extra', 'big plus feel brush love go extra step', 'big plus feel brush love go extra step feel', 'big plus feel brush love go extra step feel comfortable', 'plus', 'plus feel', 'plus feel brush', 'plus feel brush love', 'plus feel brush love go', 'plus feel brush love go extra', 'plus feel brush love go extra step', 'plus feel brush love go extra step feel', 'plus feel brush love go extra step feel comfortable', 'feel', 'feel brush', 'feel brush love', 'feel brush love go', 'feel brush love go extra', 'feel brush love go extra step', 'feel brush love go extra step feel', 'feel brush love go extra step feel comfortable', 'brush', 'brush love', 'brush love go', 'brush love go extra', 'brush love go extra step', 'brush love go extra step feel', 'brush love go extra step feel comfortable', 'love', 'love go', 'love go extra', 'love go extra step', 'love go extra step feel', 'love go extra step feel comfortable', 'go', 'go extra', 'go extra step', 'go extra step feel', 'go extra step feel comfortable', 'extra', 'extra step', 'extra step feel', 'extra step feel comfortable', 'step', 'step feel', 'step feel comfortable', 'feel', 'feel comfortable', 'comfortable']",1,0,0,0.034482758620689655
76443,He got an OR team together and I had emergency surgery.,0,get team emergency surgery,"['get', 'get team', 'get team emergency', 'get team emergency surgery', 'team', 'team emergency', 'team emergency surgery', 'emergency', 'emergency surgery', 'surgery']",0,0,1,0.15384615384615385
142366,Dr. LauKaitis and the entire Team are absolutely wonderful!!,0,entire team absolutely fantastic,"['entire', 'entire team', 'entire team absolutely', 'entire team absolutely fantastic', 'team', 'team absolutely', 'team absolutely fantastic', 'absolutely', 'absolutely fantastic', 'fantastic']",0,0,1,0.15384615384615385
148810,From the time I started my consult to leaving after surgery they have been the best team to work with!,0,time start consult leave surgery good team work,"['time', 'time start', 'time start consult', 'time start consult leave', 'time start consult leave surgery', 'time start consult leave surgery good', 'time start consult leave surgery good team', 'time start consult leave surgery good team work', 'start', 'start consult', 'start consult leave', 'start consult leave surgery', 'start consult leave surgery good', 'start consult leave surgery good team', 'start consult leave surgery good team work', 'consult', 'consult leave', 'consult leave surgery', 'consult leave surgery good', 'consult leave surgery good team', 'consult leave surgery good team work', 'leave', 'leave surgery', 'leave surgery good', 'leave surgery good team', 'leave surgery good team work', 'surgery', 'surgery good', 'surgery good team', 'surgery good team work', 'good', 'good team', 'good team work', 'team', 'team work', 'work']",0,0,1,0.05128205128205128
176898,The team assisted me with my accommodations and all needs while I was in the city.,0,team assist accommodation need city,"['team', 'team assist', 'team assist accommodation', 'team assist accommodation need', 'team assist accommodation need city', 'assist', 'assist accommodation', 'assist accommodation need', 'assist accommodation need city', 'accommodation', 'accommodation need', 'accommodation need city', 'need', 'need city', 'city']",0,0,1,0.1111111111111111
165982,and the exaggeration his marketing team makes on his practice website.,1,exaggeration market team make practice webster,"['exaggeration', 'exaggeration market', 'exaggeration market team', 'exaggeration market team make', 'exaggeration market team make practice', 'exaggeration market team make practice webster', 'market', 'market team', 'market team make', 'market team make practice', 'market team make practice webster', 'team', 'team make', 'team make practice', 'team make practice webster', 'make', 'make practice', 'make practice webster', 'practice', 'practice webster', 'webster']",0,0,1,0.08333333333333333
147831,"Plus, you get the pleasure of working with Cindy, his office manager, who is a gem: always responsive, attentive, and organized.",0,plus pleasure work windy office manager gem responsive attentive organize,"['plus', 'plus pleasure', 'plus pleasure work', 'plus pleasure work windy', 'plus pleasure work windy office', 'plus pleasure work windy office manager', 'plus pleasure work windy office manager gem', 'plus pleasure work windy office manager gem responsive', 'plus pleasure work windy office manager gem responsive attentive', 'plus pleasure work windy office manager gem responsive attentive organize', 'pleasure', 'pleasure work', 'pleasure work windy', 'pleasure work windy office', 'pleasure work windy office manager', 'pleasure work windy office manager gem', 'pleasure work windy office manager gem responsive', 'pleasure work windy office manager gem responsive attentive', 'pleasure work windy office manager gem responsive attentive organize', 'work', 'work windy', 'work windy office', 'work windy office manager', 'work windy office manager gem', 'work windy office manager gem responsive', 'work windy office manager gem responsive attentive', 'work windy office manager gem responsive attentive organize', 'windy', 'windy office', 'windy office manager', 'windy office manager gem', 'windy office manager gem responsive', 'windy office manager gem responsive attentive', 'windy office manager gem responsive attentive organize', 'office', 'office manager', 'office manager gem', 'office manager gem responsive', 'office manager gem responsive attentive', 'office manager gem responsive attentive organize', 'manager', 'manager gem', 'manager gem responsive', 'manager gem responsive attentive', 'manager gem responsive attentive organize', 'gem', 'gem responsive', 'gem responsive attentive', 'gem responsive attentive organize', 'responsive', 'responsive attentive', 'responsive attentive organize', 'attentive', 'attentive organize', 'organize']",1,0,0,0.034482758620689655
89214,When doing facial procedures this is big plus!,0,facial procedure big plus,"['facial', 'facial procedure', 'facial procedure big', 'facial procedure big plus', 'procedure', 'procedure big', 'procedure big plus', 'big', 'big plus', 'plus']",1,0,0,0.15384615384615385
164398,The best thing about Next Health is not their services which are fantastic but rather their team of terrific staff.,0,good thing health not service fantastic team terrific staff,"['good', 'good thing', 'good thing health', 'good thing health not', 'good thing health not service', 'good thing health not service fantastic', 'good thing health not service fantastic team', 'good thing health not service fantastic team terrific', 'good thing health not service fantastic team terrific staff', 'thing', 'thing health', 'thing health not', 'thing health not service', 'thing health not service fantastic', 'thing health not service fantastic team', 'thing health not service fantastic team terrific', 'thing health not service fantastic team terrific staff', 'health', 'health not', 'health not service', 'health not service fantastic', 'health not service fantastic team', 'health not service fantastic team terrific', 'health not service fantastic team terrific staff', 'not', 'not service', 'not service fantastic', 'not service fantastic team', 'not service fantastic team terrific', 'not service fantastic team terrific staff', 'service', 'service fantastic', 'service fantastic team', 'service fantastic team terrific', 'service fantastic team terrific staff', 'fantastic', 'fantastic team', 'fantastic team terrific', 'fantastic team terrific staff', 'team', 'team terrific', 'team terrific staff', 'terrific', 'terrific staff', 'staff']",0,0,1,0.041666666666666664
