commentId,comment,classification,comment_processed,word_phrase_list,listen,fear,make,unapproachable,aid,hearer,similarity_score
74018,She makes this experience less stressful.,0,make experience distressing,"['make', 'make experience', 'make experience distressing', 'experience', 'experience distressing', 'distressing']",0,0,1,0,0,0,0.09090909090909091
186452,I had a terrible time making an appointment recently for a recurrence of back pain.,1,terrible time make appointment recently recurrence pain,"['terrible', 'terrible time', 'terrible time make', 'terrible time make appointment', 'terrible time make appointment recently', 'terrible time make appointment recently recurrence', 'terrible time make appointment recently recurrence pain', 'time', 'time make', 'time make appointment', 'time make appointment recently', 'time make appointment recently recurrence', 'time make appointment recently recurrence pain', 'make', 'make appointment', 'make appointment recently', 'make appointment recently recurrence', 'make appointment recently recurrence pain', 'appointment', 'appointment recently', 'appointment recently recurrence', 'appointment recently recurrence pain', 'recently', 'recently recurrence', 'recently recurrence pain', 'recurrence', 'recurrence pain', 'pain']",0,0,1,0,0,0,0.09090909090909091
59950,I was disappointed that he didn't take into consideration that I'm osteopenia and he recommended for the arthritis in my toe that I do no weight bearing exercises and I don't think that makes sense,1,disappoint consideration m osteopenia recommend arthritis toe weight bear exercise think make sense,"['disappoint', 'disappoint consideration', 'disappoint consideration m', 'disappoint consideration m osteopenia', 'disappoint consideration m osteopenia recommend', 'disappoint consideration m osteopenia recommend arthritis', 'disappoint consideration m osteopenia recommend arthritis toe', 'disappoint consideration m osteopenia recommend arthritis toe weight', 'disappoint consideration m osteopenia recommend arthritis toe weight bear', 'disappoint consideration m osteopenia recommend arthritis toe weight bear exercise', 'disappoint consideration m osteopenia recommend arthritis toe weight bear exercise think', 'disappoint consideration m osteopenia recommend arthritis toe weight bear exercise think make', 'disappoint consideration m osteopenia recommend arthritis toe weight bear exercise think make sense', 'consideration', 'consideration m', 'consideration m osteopenia', 'consideration m osteopenia recommend', 'consideration m osteopenia recommend arthritis', 'consideration m osteopenia recommend arthritis toe', 'consideration m osteopenia recommend arthritis toe weight', 'consideration m osteopenia recommend arthritis toe weight bear', 'consideration m osteopenia recommend arthritis toe weight bear exercise', 'consideration m osteopenia recommend arthritis toe weight bear exercise think', 'consideration m osteopenia recommend arthritis toe weight bear exercise think make', 'consideration m osteopenia recommend arthritis toe weight bear exercise think make sense', 'm', 'm osteopenia', 'm osteopenia recommend', 'm osteopenia recommend arthritis', 'm osteopenia recommend arthritis toe', 'm osteopenia recommend arthritis toe weight', 'm osteopenia recommend arthritis toe weight bear', 'm osteopenia recommend arthritis toe weight bear exercise', 'm osteopenia recommend arthritis toe weight bear exercise think', 'm osteopenia recommend arthritis toe weight bear exercise think make', 'm osteopenia recommend arthritis toe weight bear exercise think make sense', 'osteopenia', 'osteopenia recommend', 'osteopenia recommend arthritis', 'osteopenia recommend arthritis toe', 'osteopenia recommend arthritis toe weight', 'osteopenia recommend arthritis toe weight bear', 'osteopenia recommend arthritis toe weight bear exercise', 'osteopenia recommend arthritis toe weight bear exercise think', 'osteopenia recommend arthritis toe weight bear exercise think make', 'osteopenia recommend arthritis toe weight bear exercise think make sense', 'recommend', 'recommend arthritis', 'recommend arthritis toe', 'recommend arthritis toe weight', 'recommend arthritis toe weight bear', 'recommend arthritis toe weight bear exercise', 'recommend arthritis toe weight bear exercise think', 'recommend arthritis toe weight bear exercise think make', 'recommend arthritis toe weight bear exercise think make sense', 'arthritis', 'arthritis toe', 'arthritis toe weight', 'arthritis toe weight bear', 'arthritis toe weight bear exercise', 'arthritis toe weight bear exercise think', 'arthritis toe weight bear exercise think make', 'arthritis toe weight bear exercise think make sense', 'toe', 'toe weight', 'toe weight bear', 'toe weight bear exercise', 'toe weight bear exercise think', 'toe weight bear exercise think make', 'toe weight bear exercise think make sense', 'weight', 'weight bear', 'weight bear exercise', 'weight bear exercise think', 'weight bear exercise think make', 'weight bear exercise think make sense', 'bear', 'bear exercise', 'bear exercise think', 'bear exercise think make', 'bear exercise think make sense', 'exercise', 'exercise think', 'exercise think make', 'exercise think make sense', 'think', 'think make', 'think make sense', 'make', 'make sense', 'sense']",0,0,1,0,0,0,0.09090909090909091
122327,"Every time I look in the mirror, Dr. Laurence's work makes me furious.",1,time look mirror dr lawrence work make furious,"['time', 'time look', 'time look mirror', 'time look mirror dr', 'time look mirror dr lawrence', 'time look mirror dr lawrence work', 'time look mirror dr lawrence work make', 'time look mirror dr lawrence work make furious', 'look', 'look mirror', 'look mirror dr', 'look mirror dr lawrence', 'look mirror dr lawrence work', 'look mirror dr lawrence work make', 'look mirror dr lawrence work make furious', 'mirror', 'mirror dr', 'mirror dr lawrence', 'mirror dr lawrence work', 'mirror dr lawrence work make', 'mirror dr lawrence work make furious', 'dr', 'dr lawrence', 'dr lawrence work', 'dr lawrence work make', 'dr lawrence work make furious', 'lawrence', 'lawrence work', 'lawrence work make', 'lawrence work make furious', 'work', 'work make', 'work make furious', 'make', 'make furious', 'furious']",0,0,1,0,0,0,0.09090909090909091
109408,the doctor listens well and i have excellent results with all treatments he has provided.,0,doctor listen excellent result treatment provide,"['doctor', 'doctor listen', 'doctor listen excellent', 'doctor listen excellent result', 'doctor listen excellent result treatment', 'doctor listen excellent result treatment provide', 'listen', 'listen excellent', 'listen excellent result', 'listen excellent result treatment', 'listen excellent result treatment provide', 'excellent', 'excellent result', 'excellent result treatment', 'excellent result treatment provide', 'result', 'result treatment', 'result treatment provide', 'treatment', 'treatment provide', 'provide']",1,0,0,0,0,0,0.09090909090909091
184471,"and probably would have got a second opinion before making a $24,000 non-refundable commitment.",1,probably get opinion make nonrefundable commitment,"['probably', 'probably get', 'probably get opinion', 'probably get opinion make', 'probably get opinion make nonrefundable', 'probably get opinion make nonrefundable commitment', 'get', 'get opinion', 'get opinion make', 'get opinion make nonrefundable', 'get opinion make nonrefundable commitment', 'opinion', 'opinion make', 'opinion make nonrefundable', 'opinion make nonrefundable commitment', 'make', 'make nonrefundable', 'make nonrefundable commitment', 'nonrefundable', 'nonrefundable commitment', 'commitment']",0,0,1,0,0,0,0.09090909090909091
175672,lack of attention to bring the results I wanted by listening to my every concern,1,lack attention bring result want listen concern,"['lack', 'lack attention', 'lack attention bring', 'lack attention bring result', 'lack attention bring result want', 'lack attention bring result want listen', 'lack attention bring result want listen concern', 'attention', 'attention bring', 'attention bring result', 'attention bring result want', 'attention bring result want listen', 'attention bring result want listen concern', 'bring', 'bring result', 'bring result want', 'bring result want listen', 'bring result want listen concern', 'result', 'result want', 'result want listen', 'result want listen concern', 'want', 'want listen', 'want listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0,0,0,0.09090909090909091
92596,and answers all of my questions without making me feel rushed or uncared for.,0,answer question make feel rush scare,"['answer', 'answer question', 'answer question make', 'answer question make feel', 'answer question make feel rush', 'answer question make feel rush scare', 'question', 'question make', 'question make feel', 'question make feel rush', 'question make feel rush scare', 'make', 'make feel', 'make feel rush', 'make feel rush scare', 'feel', 'feel rush', 'feel rush scare', 'rush', 'rush scare', 'scare']",0,0,1,0,0,0,0.09090909090909091
61033,He always listens,0,listen,['listen'],1,0,0,0,0,0,0.09090909090909091
184541,"She does excellent work, has a wonderful personality and makes your appointment an enjoyable experience!",0,excellent work fantastic personality make appointment enjoyable experience,"['excellent', 'excellent work', 'excellent work fantastic', 'excellent work fantastic personality', 'excellent work fantastic personality make', 'excellent work fantastic personality make appointment', 'excellent work fantastic personality make appointment enjoyable', 'excellent work fantastic personality make appointment enjoyable experience', 'work', 'work fantastic', 'work fantastic personality', 'work fantastic personality make', 'work fantastic personality make appointment', 'work fantastic personality make appointment enjoyable', 'work fantastic personality make appointment enjoyable experience', 'fantastic', 'fantastic personality', 'fantastic personality make', 'fantastic personality make appointment', 'fantastic personality make appointment enjoyable', 'fantastic personality make appointment enjoyable experience', 'personality', 'personality make', 'personality make appointment', 'personality make appointment enjoyable', 'personality make appointment enjoyable experience', 'make', 'make appointment', 'make appointment enjoyable', 'make appointment enjoyable experience', 'appointment', 'appointment enjoyable', 'appointment enjoyable experience', 'enjoyable', 'enjoyable experience', 'experience']",0,0,1,0,0,0,0.09090909090909091
175800,"Sarah makes me feel like she really knows me, and know what I'm looking for.",0,make feel like know know m look,"['make', 'make feel', 'make feel like', 'make feel like know', 'make feel like know know', 'make feel like know know m', 'make feel like know know m look', 'feel', 'feel like', 'feel like know', 'feel like know know', 'feel like know know m', 'feel like know know m look', 'like', 'like know', 'like know know', 'like know know m', 'like know know m look', 'know', 'know know', 'know know m', 'know know m look', 'know', 'know m', 'know m look', 'm', 'm look', 'look']",0,0,1,0,0,0,0.09090909090909091
64372,She listens to what you have to say and she comes right out and tells you if there is anything wrong,0,listen come right tell wrong,"['listen', 'listen come', 'listen come right', 'listen come right tell', 'listen come right tell wrong', 'come', 'come right', 'come right tell', 'come right tell wrong', 'right', 'right tell', 'right tell wrong', 'tell', 'tell wrong', 'wrong']",1,0,0,0,0,0,0.09090909090909091
161816,"Yea, if you see this Dr., I would be cautious because she makes her employees come to work sick, or they will get fired!",1,yea dr cautious make employee come work sick fire,"['yea', 'yea dr', 'yea dr cautious', 'yea dr cautious make', 'yea dr cautious make employee', 'yea dr cautious make employee come', 'yea dr cautious make employee come work', 'yea dr cautious make employee come work sick', 'yea dr cautious make employee come work sick fire', 'dr', 'dr cautious', 'dr cautious make', 'dr cautious make employee', 'dr cautious make employee come', 'dr cautious make employee come work', 'dr cautious make employee come work sick', 'dr cautious make employee come work sick fire', 'cautious', 'cautious make', 'cautious make employee', 'cautious make employee come', 'cautious make employee come work', 'cautious make employee come work sick', 'cautious make employee come work sick fire', 'make', 'make employee', 'make employee come', 'make employee come work', 'make employee come work sick', 'make employee come work sick fire', 'employee', 'employee come', 'employee come work', 'employee come work sick', 'employee come work sick fire', 'come', 'come work', 'come work sick', 'come work sick fire', 'work', 'work sick', 'work sick fire', 'sick', 'sick fire', 'fire']",0,0,1,0,0,0,0.09090909090909091
170389,so I listened and spent another $2k  on top of the $1k I had already spend on the eye area.,1,listen spend k k spend eye area,"['listen', 'listen spend', 'listen spend k', 'listen spend k k', 'listen spend k k spend', 'listen spend k k spend eye', 'listen spend k k spend eye area', 'spend', 'spend k', 'spend k k', 'spend k k spend', 'spend k k spend eye', 'spend k k spend eye area', 'k', 'k k', 'k k spend', 'k k spend eye', 'k k spend eye area', 'k', 'k spend', 'k spend eye', 'k spend eye area', 'spend', 'spend eye', 'spend eye area', 'eye', 'eye area', 'area']",1,0,0,0,0,0,0.09090909090909091
163016,You get to listen to music while in there so it helps a lot !!,0,listen music help lot,"['listen', 'listen music', 'listen music help', 'listen music help lot', 'music', 'music help', 'music help lot', 'help', 'help lot', 'lot']",1,0,0,0,0,0,0.09090909090909091
127909,"Dismissive, rushed, does NOT listen, didn't explain anything, and wasn't interested in my husband's concerns.",1,dismissive rush listen explain interest husband concern,"['dismissive', 'dismissive rush', 'dismissive rush listen', 'dismissive rush listen explain', 'dismissive rush listen explain interest', 'dismissive rush listen explain interest husband', 'dismissive rush listen explain interest husband concern', 'rush', 'rush listen', 'rush listen explain', 'rush listen explain interest', 'rush listen explain interest husband', 'rush listen explain interest husband concern', 'listen', 'listen explain', 'listen explain interest', 'listen explain interest husband', 'listen explain interest husband concern', 'explain', 'explain interest', 'explain interest husband', 'explain interest husband concern', 'interest', 'interest husband', 'interest husband concern', 'husband', 'husband concern', 'concern']",1,0,0,0,0,0,0.09090909090909091
100236,Dr. Meyers makes his patients feel comfortable and he genuinely cares about each one of them.,0,make patient feel comfortable genuinely care,"['make', 'make patient', 'make patient feel', 'make patient feel comfortable', 'make patient feel comfortable genuinely', 'make patient feel comfortable genuinely care', 'patient', 'patient feel', 'patient feel comfortable', 'patient feel comfortable genuinely', 'patient feel comfortable genuinely care', 'feel', 'feel comfortable', 'feel comfortable genuinely', 'feel comfortable genuinely care', 'comfortable', 'comfortable genuinely', 'comfortable genuinely care', 'genuinely', 'genuinely care', 'care']",0,0,1,0,0,0,0.09090909090909091
89740,And Dr. Nik makes an otherwise un-pleasant trip to the dentist actually enjoyable.,0,make unpleasant trip dentist actually enjoyable,"['make', 'make unpleasant', 'make unpleasant trip', 'make unpleasant trip dentist', 'make unpleasant trip dentist actually', 'make unpleasant trip dentist actually enjoyable', 'unpleasant', 'unpleasant trip', 'unpleasant trip dentist', 'unpleasant trip dentist actually', 'unpleasant trip dentist actually enjoyable', 'trip', 'trip dentist', 'trip dentist actually', 'trip dentist actually enjoyable', 'dentist', 'dentist actually', 'dentist actually enjoyable', 'actually', 'actually enjoyable', 'enjoyable']",0,0,1,0,0,0,0.09090909090909091
148048,He understands his patients and makes long-term plans with them.,0,understand patient make long plan,"['understand', 'understand patient', 'understand patient make', 'understand patient make long', 'understand patient make long plan', 'patient', 'patient make', 'patient make long', 'patient make long plan', 'make', 'make long', 'make long plan', 'long', 'long plan', 'plan']",0,0,1,0,0,0,0.09090909090909091
80280,"and unlike many healthcare providers, he listens to what his patients tell him.",0,unlike healthcare provide listen patient tell,"['unlike', 'unlike healthcare', 'unlike healthcare provide', 'unlike healthcare provide listen', 'unlike healthcare provide listen patient', 'unlike healthcare provide listen patient tell', 'healthcare', 'healthcare provide', 'healthcare provide listen', 'healthcare provide listen patient', 'healthcare provide listen patient tell', 'provide', 'provide listen', 'provide listen patient', 'provide listen patient tell', 'listen', 'listen patient', 'listen patient tell', 'patient', 'patient tell', 'tell']",1,0,0,0,0,0,0.09090909090909091
160380,He emails the prescriptions to you in hastily written paragraphs that occasionally have typos or missing information that makes the dosage unclear.,1,e-mail prescription hurriedly write paragraph occasionally type miss information make dose unclear,"['e-mail', 'e-mail prescription', 'e-mail prescription hurriedly', 'e-mail prescription hurriedly write', 'e-mail prescription hurriedly write paragraph', 'e-mail prescription hurriedly write paragraph occasionally', 'e-mail prescription hurriedly write paragraph occasionally type', 'e-mail prescription hurriedly write paragraph occasionally type miss', 'e-mail prescription hurriedly write paragraph occasionally type miss information', 'e-mail prescription hurriedly write paragraph occasionally type miss information make', 'e-mail prescription hurriedly write paragraph occasionally type miss information make dose', 'e-mail prescription hurriedly write paragraph occasionally type miss information make dose unclear', 'prescription', 'prescription hurriedly', 'prescription hurriedly write', 'prescription hurriedly write paragraph', 'prescription hurriedly write paragraph occasionally', 'prescription hurriedly write paragraph occasionally type', 'prescription hurriedly write paragraph occasionally type miss', 'prescription hurriedly write paragraph occasionally type miss information', 'prescription hurriedly write paragraph occasionally type miss information make', 'prescription hurriedly write paragraph occasionally type miss information make dose', 'prescription hurriedly write paragraph occasionally type miss information make dose unclear', 'hurriedly', 'hurriedly write', 'hurriedly write paragraph', 'hurriedly write paragraph occasionally', 'hurriedly write paragraph occasionally type', 'hurriedly write paragraph occasionally type miss', 'hurriedly write paragraph occasionally type miss information', 'hurriedly write paragraph occasionally type miss information make', 'hurriedly write paragraph occasionally type miss information make dose', 'hurriedly write paragraph occasionally type miss information make dose unclear', 'write', 'write paragraph', 'write paragraph occasionally', 'write paragraph occasionally type', 'write paragraph occasionally type miss', 'write paragraph occasionally type miss information', 'write paragraph occasionally type miss information make', 'write paragraph occasionally type miss information make dose', 'write paragraph occasionally type miss information make dose unclear', 'paragraph', 'paragraph occasionally', 'paragraph occasionally type', 'paragraph occasionally type miss', 'paragraph occasionally type miss information', 'paragraph occasionally type miss information make', 'paragraph occasionally type miss information make dose', 'paragraph occasionally type miss information make dose unclear', 'occasionally', 'occasionally type', 'occasionally type miss', 'occasionally type miss information', 'occasionally type miss information make', 'occasionally type miss information make dose', 'occasionally type miss information make dose unclear', 'type', 'type miss', 'type miss information', 'type miss information make', 'type miss information make dose', 'type miss information make dose unclear', 'miss', 'miss information', 'miss information make', 'miss information make dose', 'miss information make dose unclear', 'information', 'information make', 'information make dose', 'information make dose unclear', 'make', 'make dose', 'make dose unclear', 'dose', 'dose unclear', 'unclear']",0,0,1,0,0,0,0.09090909090909091
129316,They did not rush me and listened to my questions about my skin and explained everything to me.,0,rush listen question skin explain,"['rush', 'rush listen', 'rush listen question', 'rush listen question skin', 'rush listen question skin explain', 'listen', 'listen question', 'listen question skin', 'listen question skin explain', 'question', 'question skin', 'question skin explain', 'skin', 'skin explain', 'explain']",1,0,0,0,0,0,0.09090909090909091
58017,The doctor should listen to the patients better than just the doctor trying to tell me what's wrong with me and how much pain I'm in.,1,doctor listen patient good doctor try tell s wrong pain m,"['doctor', 'doctor listen', 'doctor listen patient', 'doctor listen patient good', 'doctor listen patient good doctor', 'doctor listen patient good doctor try', 'doctor listen patient good doctor try tell', 'doctor listen patient good doctor try tell s', 'doctor listen patient good doctor try tell s wrong', 'doctor listen patient good doctor try tell s wrong pain', 'doctor listen patient good doctor try tell s wrong pain m', 'listen', 'listen patient', 'listen patient good', 'listen patient good doctor', 'listen patient good doctor try', 'listen patient good doctor try tell', 'listen patient good doctor try tell s', 'listen patient good doctor try tell s wrong', 'listen patient good doctor try tell s wrong pain', 'listen patient good doctor try tell s wrong pain m', 'patient', 'patient good', 'patient good doctor', 'patient good doctor try', 'patient good doctor try tell', 'patient good doctor try tell s', 'patient good doctor try tell s wrong', 'patient good doctor try tell s wrong pain', 'patient good doctor try tell s wrong pain m', 'good', 'good doctor', 'good doctor try', 'good doctor try tell', 'good doctor try tell s', 'good doctor try tell s wrong', 'good doctor try tell s wrong pain', 'good doctor try tell s wrong pain m', 'doctor', 'doctor try', 'doctor try tell', 'doctor try tell s', 'doctor try tell s wrong', 'doctor try tell s wrong pain', 'doctor try tell s wrong pain m', 'try', 'try tell', 'try tell s', 'try tell s wrong', 'try tell s wrong pain', 'try tell s wrong pain m', 'tell', 'tell s', 'tell s wrong', 'tell s wrong pain', 'tell s wrong pain m', 's', 's wrong', 's wrong pain', 's wrong pain m', 'wrong', 'wrong pain', 'wrong pain m', 'pain', 'pain m', 'm']",1,0,0,0,0,0,0.09090909090909091
174248,Fast forward to now I am very grateful that I listened to her and did what she suggested and I have no regrets.,0,fast forward grateful listen suggest regret,"['fast', 'fast forward', 'fast forward grateful', 'fast forward grateful listen', 'fast forward grateful listen suggest', 'fast forward grateful listen suggest regret', 'forward', 'forward grateful', 'forward grateful listen', 'forward grateful listen suggest', 'forward grateful listen suggest regret', 'grateful', 'grateful listen', 'grateful listen suggest', 'grateful listen suggest regret', 'listen', 'listen suggest', 'listen suggest regret', 'suggest', 'suggest regret', 'regret']",1,0,0,0,0,0,0.09090909090909091
103230,but the set-up here makes it as painless as can be.,0,set make painless,"['set', 'set make', 'set make painless', 'make', 'make painless', 'painless']",0,0,1,0,0,0,0.09090909090909091
164983,So here I am 9 years later and have truly learned what a difference a good surgeon makes!,0,truly learn difference good surgeon make,"['truly', 'truly learn', 'truly learn difference', 'truly learn difference good', 'truly learn difference good surgeon', 'truly learn difference good surgeon make', 'learn', 'learn difference', 'learn difference good', 'learn difference good surgeon', 'learn difference good surgeon make', 'difference', 'difference good', 'difference good surgeon', 'difference good surgeon make', 'good', 'good surgeon', 'good surgeon make', 'surgeon', 'surgeon make', 'make']",0,0,1,0,0,0,0.09090909090909091
102241,"Dr. Johnson did a great job making me feel at ease, as well as Elsa.",0,great job make feel ease,"['great', 'great job', 'great job make', 'great job make feel', 'great job make feel ease', 'job', 'job make', 'job make feel', 'job make feel ease', 'make', 'make feel', 'make feel ease', 'feel', 'feel ease', 'ease']",0,0,1,0,0,0,0.09090909090909091
165982,and the exaggeration his marketing team makes on his practice website.,1,exaggeration market team make practice webster,"['exaggeration', 'exaggeration market', 'exaggeration market team', 'exaggeration market team make', 'exaggeration market team make practice', 'exaggeration market team make practice webster', 'market', 'market team', 'market team make', 'market team make practice', 'market team make practice webster', 'team', 'team make', 'team make practice', 'team make practice webster', 'make', 'make practice', 'make practice webster', 'practice', 'practice webster', 'webster']",0,0,1,0,0,0,0.09090909090909091
188841,His smiling and professional approach with his patients makes care plans stress free.,0,smile professional approach patient make care plan stress free,"['smile', 'smile professional', 'smile professional approach', 'smile professional approach patient', 'smile professional approach patient make', 'smile professional approach patient make care', 'smile professional approach patient make care plan', 'smile professional approach patient make care plan stress', 'smile professional approach patient make care plan stress free', 'professional', 'professional approach', 'professional approach patient', 'professional approach patient make', 'professional approach patient make care', 'professional approach patient make care plan', 'professional approach patient make care plan stress', 'professional approach patient make care plan stress free', 'approach', 'approach patient', 'approach patient make', 'approach patient make care', 'approach patient make care plan', 'approach patient make care plan stress', 'approach patient make care plan stress free', 'patient', 'patient make', 'patient make care', 'patient make care plan', 'patient make care plan stress', 'patient make care plan stress free', 'make', 'make care', 'make care plan', 'make care plan stress', 'make care plan stress free', 'care', 'care plan', 'care plan stress', 'care plan stress free', 'plan', 'plan stress', 'plan stress free', 'stress', 'stress free', 'free']",0,0,1,0,0,0,0.09090909090909091
61359,She listened to what I had to say,0,listen,['listen'],1,0,0,0,0,0,0.09090909090909091
175720,"Dr. Levin actually listens to his patients, allows them to ask questions, gives them different treatment options, and give his best expert opinion.",0,actually listen patient allow ask question give different treatment option good expert opinion,"['actually', 'actually listen', 'actually listen patient', 'actually listen patient allow', 'actually listen patient allow ask', 'actually listen patient allow ask question', 'actually listen patient allow ask question give', 'actually listen patient allow ask question give different', 'actually listen patient allow ask question give different treatment', 'actually listen patient allow ask question give different treatment option', 'actually listen patient allow ask question give different treatment option good', 'actually listen patient allow ask question give different treatment option good expert', 'actually listen patient allow ask question give different treatment option good expert opinion', 'listen', 'listen patient', 'listen patient allow', 'listen patient allow ask', 'listen patient allow ask question', 'listen patient allow ask question give', 'listen patient allow ask question give different', 'listen patient allow ask question give different treatment', 'listen patient allow ask question give different treatment option', 'listen patient allow ask question give different treatment option good', 'listen patient allow ask question give different treatment option good expert', 'listen patient allow ask question give different treatment option good expert opinion', 'patient', 'patient allow', 'patient allow ask', 'patient allow ask question', 'patient allow ask question give', 'patient allow ask question give different', 'patient allow ask question give different treatment', 'patient allow ask question give different treatment option', 'patient allow ask question give different treatment option good', 'patient allow ask question give different treatment option good expert', 'patient allow ask question give different treatment option good expert opinion', 'allow', 'allow ask', 'allow ask question', 'allow ask question give', 'allow ask question give different', 'allow ask question give different treatment', 'allow ask question give different treatment option', 'allow ask question give different treatment option good', 'allow ask question give different treatment option good expert', 'allow ask question give different treatment option good expert opinion', 'ask', 'ask question', 'ask question give', 'ask question give different', 'ask question give different treatment', 'ask question give different treatment option', 'ask question give different treatment option good', 'ask question give different treatment option good expert', 'ask question give different treatment option good expert opinion', 'question', 'question give', 'question give different', 'question give different treatment', 'question give different treatment option', 'question give different treatment option good', 'question give different treatment option good expert', 'question give different treatment option good expert opinion', 'give', 'give different', 'give different treatment', 'give different treatment option', 'give different treatment option good', 'give different treatment option good expert', 'give different treatment option good expert opinion', 'different', 'different treatment', 'different treatment option', 'different treatment option good', 'different treatment option good expert', 'different treatment option good expert opinion', 'treatment', 'treatment option', 'treatment option good', 'treatment option good expert', 'treatment option good expert opinion', 'option', 'option good', 'option good expert', 'option good expert opinion', 'good', 'good expert', 'good expert opinion', 'expert', 'expert opinion', 'opinion']",1,0,0,0,0,0,0.09090909090909091
98437,Thanks for the quality treatment and making my smile fit into my budget.,0,thanks quality treatment make smile fit budget,"['thanks', 'thanks quality', 'thanks quality treatment', 'thanks quality treatment make', 'thanks quality treatment make smile', 'thanks quality treatment make smile fit', 'thanks quality treatment make smile fit budget', 'quality', 'quality treatment', 'quality treatment make', 'quality treatment make smile', 'quality treatment make smile fit', 'quality treatment make smile fit budget', 'treatment', 'treatment make', 'treatment make smile', 'treatment make smile fit', 'treatment make smile fit budget', 'make', 'make smile', 'make smile fit', 'make smile fit budget', 'smile', 'smile fit', 'smile fit budget', 'fit', 'fit budget', 'budget']",0,0,1,0,0,0,0.09090909090909091
73627,Dr. C takes time to listen which is so important!!,0,dr c take time listen important,"['dr', 'dr c', 'dr c take', 'dr c take time', 'dr c take time listen', 'dr c take time listen important', 'c', 'c take', 'c take time', 'c take time listen', 'c take time listen important', 'take', 'take time', 'take time listen', 'take time listen important', 'time', 'time listen', 'time listen important', 'listen', 'listen important', 'important']",1,0,0,0,0,0,0.09090909090909091
153581,April barely listened to my feedback on my areas of concern.,1,barely listen feedback area concern,"['barely', 'barely listen', 'barely listen feedback', 'barely listen feedback area', 'barely listen feedback area concern', 'listen', 'listen feedback', 'listen feedback area', 'listen feedback area concern', 'feedback', 'feedback area', 'feedback area concern', 'area', 'area concern', 'concern']",1,0,0,0,0,0,0.09090909090909091
68458,I appreciate that extra few minutes because it makes me feel like she is on my side and paying attention to any questions or concerns I might have.,0,appreciate extra minute make feel like pay attention question concern,"['appreciate', 'appreciate extra', 'appreciate extra minute', 'appreciate extra minute make', 'appreciate extra minute make feel', 'appreciate extra minute make feel like', 'appreciate extra minute make feel like pay', 'appreciate extra minute make feel like pay attention', 'appreciate extra minute make feel like pay attention question', 'appreciate extra minute make feel like pay attention question concern', 'extra', 'extra minute', 'extra minute make', 'extra minute make feel', 'extra minute make feel like', 'extra minute make feel like pay', 'extra minute make feel like pay attention', 'extra minute make feel like pay attention question', 'extra minute make feel like pay attention question concern', 'minute', 'minute make', 'minute make feel', 'minute make feel like', 'minute make feel like pay', 'minute make feel like pay attention', 'minute make feel like pay attention question', 'minute make feel like pay attention question concern', 'make', 'make feel', 'make feel like', 'make feel like pay', 'make feel like pay attention', 'make feel like pay attention question', 'make feel like pay attention question concern', 'feel', 'feel like', 'feel like pay', 'feel like pay attention', 'feel like pay attention question', 'feel like pay attention question concern', 'like', 'like pay', 'like pay attention', 'like pay attention question', 'like pay attention question concern', 'pay', 'pay attention', 'pay attention question', 'pay attention question concern', 'attention', 'attention question', 'attention question concern', 'question', 'question concern', 'concern']",0,0,1,0,0,0,0.09090909090909091
87063,and making the patients feel welcome.,0,make patient feel welcome,"['make', 'make patient', 'make patient feel', 'make patient feel welcome', 'patient', 'patient feel', 'patient feel welcome', 'feel', 'feel welcome', 'welcome']",0,0,1,0,0,0,0.09090909090909091
97955,and listened closely to my medical problem.,0,listen closely medical problem,"['listen', 'listen closely', 'listen closely medical', 'listen closely medical problem', 'closely', 'closely medical', 'closely medical problem', 'medical', 'medical problem', 'problem']",1,0,0,0,0,0,0.09090909090909091
61943,"She always listens very carefully to my issues, works through it with me and makes herself available every time I see her or need to call her.",0,listen carefully issue work make available time need,"['listen', 'listen carefully', 'listen carefully issue', 'listen carefully issue work', 'listen carefully issue work make', 'listen carefully issue work make available', 'listen carefully issue work make available time', 'listen carefully issue work make available time need', 'carefully', 'carefully issue', 'carefully issue work', 'carefully issue work make', 'carefully issue work make available', 'carefully issue work make available time', 'carefully issue work make available time need', 'issue', 'issue work', 'issue work make', 'issue work make available', 'issue work make available time', 'issue work make available time need', 'work', 'work make', 'work make available', 'work make available time', 'work make available time need', 'make', 'make available', 'make available time', 'make available time need', 'available', 'available time', 'available time need', 'time', 'time need', 'need']",1,0,1,0,0,0,0.18181818181818182
146607,He has a caring bedside manner and takes time to listen.,0,dare bedside manner take time listen,"['dare', 'dare bedside', 'dare bedside manner', 'dare bedside manner take', 'dare bedside manner take time', 'dare bedside manner take time listen', 'bedside', 'bedside manner', 'bedside manner take', 'bedside manner take time', 'bedside manner take time listen', 'manner', 'manner take', 'manner take time', 'manner take time listen', 'take', 'take time', 'take time listen', 'time', 'time listen', 'listen']",1,0,0,0,0,0,0.09090909090909091
191405,She listens and did not push anything on me.,0,listen push,"['listen', 'listen push', 'push']",1,0,0,0,0,0,0.09090909090909091
62001,"She was very eager to listen and help, and patient with me while describing my situation.",0,eager listen help patient describe situation,"['eager', 'eager listen', 'eager listen help', 'eager listen help patient', 'eager listen help patient describe', 'eager listen help patient describe situation', 'listen', 'listen help', 'listen help patient', 'listen help patient describe', 'listen help patient describe situation', 'help', 'help patient', 'help patient describe', 'help patient describe situation', 'patient', 'patient describe', 'patient describe situation', 'describe', 'describe situation', 'situation']",1,0,0,0,0,0,0.09090909090909091
