commentId,comment,classification,comment_processed,word_phrase_list,impress,impress gynecologist,gynecologist,similarity_score
85269,I was very impressed with the office staff,0,impress office staff,"['impress', 'impress office', 'impress office staff', 'office', 'office staff', 'staff']",1,0,0,0.2222222222222222
108067,I was really impressed with how theirs turned out.,0,impress theirs turn,"['impress', 'impress theirs', 'impress theirs turn', 'theirs', 'theirs turn', 'turn']",1,0,0,0.2222222222222222
121734,Until this point have had 3 keloids removed by Dr Jones and I am quite impressed with the results.,0,point keloid remove impress result,"['point', 'point keloid', 'point keloid remove', 'point keloid remove impress', 'point keloid remove impress result', 'keloid', 'keloid remove', 'keloid remove impress', 'keloid remove impress result', 'remove', 'remove impress', 'remove impress result', 'impress', 'impress result', 'result']",1,0,0,0.1111111111111111
126055,so impressed on how they were so fast and getting my insurance to cover a med . ?Front office girl was super nice too .,0,impress fast get insurance cover master of education office girl super nice,"['impress', 'impress fast', 'impress fast get', 'impress fast get insurance', 'impress fast get insurance cover', 'impress fast get insurance cover master', 'impress fast get insurance cover master of', 'impress fast get insurance cover master of education', 'impress fast get insurance cover master of education office', 'impress fast get insurance cover master of education office girl', 'impress fast get insurance cover master of education office girl super', 'impress fast get insurance cover master of education office girl super nice', 'fast', 'fast get', 'fast get insurance', 'fast get insurance cover', 'fast get insurance cover master', 'fast get insurance cover master of', 'fast get insurance cover master of education', 'fast get insurance cover master of education office', 'fast get insurance cover master of education office girl', 'fast get insurance cover master of education office girl super', 'fast get insurance cover master of education office girl super nice', 'get', 'get insurance', 'get insurance cover', 'get insurance cover master', 'get insurance cover master of', 'get insurance cover master of education', 'get insurance cover master of education office', 'get insurance cover master of education office girl', 'get insurance cover master of education office girl super', 'get insurance cover master of education office girl super nice', 'insurance', 'insurance cover', 'insurance cover master', 'insurance cover master of', 'insurance cover master of education', 'insurance cover master of education office', 'insurance cover master of education office girl', 'insurance cover master of education office girl super', 'insurance cover master of education office girl super nice', 'cover', 'cover master', 'cover master of', 'cover master of education', 'cover master of education office', 'cover master of education office girl', 'cover master of education office girl super', 'cover master of education office girl super nice', 'master', 'master of', 'master of education', 'master of education office', 'master of education office girl', 'master of education office girl super', 'master of education office girl super nice', 'of', 'of education', 'of education office', 'of education office girl', 'of education office girl super', 'of education office girl super nice', 'education', 'education office', 'education office girl', 'education office girl super', 'education office girl super nice', 'office', 'office girl', 'office girl super', 'office girl super nice', 'girl', 'girl super', 'girl super nice', 'super', 'super nice', 'nice']",1,0,0,0.024691358024691357
116282,Being this was my first experience going threw IVF I was very impressed with this facility.,0,experience go throw impress facility,"['experience', 'experience go', 'experience go throw', 'experience go throw impress', 'experience go throw impress facility', 'go', 'go throw', 'go throw impress', 'go throw impress facility', 'throw', 'throw impress', 'throw impress facility', 'impress', 'impress facility', 'facility']",1,0,0,0.1111111111111111
60775,"Impressed by her listening skills, her compassion and follow through.",0,impress listen skill compassion follow,"['impress', 'impress listen', 'impress listen skill', 'impress listen skill compassion', 'impress listen skill compassion follow', 'listen', 'listen skill', 'listen skill compassion', 'listen skill compassion follow', 'skill', 'skill compassion', 'skill compassion follow', 'compassion', 'compassion follow', 'follow']",1,0,0,0.1111111111111111
144519,I was impressed that he asked me what I wanted to achieve before he made any suggestions.,0,impress ask want achieve suggestion,"['impress', 'impress ask', 'impress ask want', 'impress ask want achieve', 'impress ask want achieve suggestion', 'ask', 'ask want', 'ask want achieve', 'ask want achieve suggestion', 'want', 'want achieve', 'want achieve suggestion', 'achieve', 'achieve suggestion', 'suggestion']",1,0,0,0.1111111111111111
180210,and all along the way of our post op journey (Natalia) - I could not be more impressed with this,0,way post op journey not impress,"['way', 'way post', 'way post op', 'way post op journey', 'way post op journey not', 'way post op journey not impress', 'post', 'post op', 'post op journey', 'post op journey not', 'post op journey not impress', 'op', 'op journey', 'op journey not', 'op journey not impress', 'journey', 'journey not', 'journey not impress', 'not', 'not impress', 'impress']",1,0,0,0.08333333333333333
185922,Very unimpressed with the level of professionalism in this clinic.,1,impress level professionalism clinic,"['impress', 'impress level', 'impress level professionalism', 'impress level professionalism clinic', 'level', 'level professionalism', 'level professionalism clinic', 'professionalism', 'professionalism clinic', 'clinic']",1,0,0,0.15384615384615385
98651,Overall very impressed with office staff and Dr. Ohlemacher!.,0,overall impress office staff ohlemacher,"['overall', 'overall impress', 'overall impress office', 'overall impress office staff', 'overall impress office staff ohlemacher', 'impress', 'impress office', 'impress office staff', 'impress office staff ohlemacher', 'office', 'office staff', 'office staff ohlemacher', 'staff', 'staff ohlemacher', 'ohlemacher']",1,0,0,0.1111111111111111
181061,I'm so extremely impressed with this lovely business!,0,extremely impress lovely business,"['extremely', 'extremely impress', 'extremely impress lovely', 'extremely impress lovely business', 'impress', 'impress lovely', 'impress lovely business', 'lovely', 'lovely business', 'business']",1,0,0,0.15384615384615385
179510,I was impressed by photos of former patients .,0,impress photograph patient,"['impress', 'impress photograph', 'impress photograph patient', 'photograph', 'photograph patient', 'patient']",1,0,0,0.2222222222222222
145193,It went very well and I was impressed with his approach and service.,0,go impress approach service,"['go', 'go impress', 'go impress approach', 'go impress approach service', 'impress', 'impress approach', 'impress approach service', 'approach', 'approach service', 'service']",1,0,0,0.15384615384615385
73493,I was very impressed by the amount of communication.,0,impress communication,"['impress', 'impress communication', 'communication']",1,0,0,0.3333333333333333
109093,and decided to transfer all my Dermatology records to her.What further impressed me was her Doctor Patience relationship.,0,decide transfer dermatology record herwhat impress patience relationship,"['decide', 'decide transfer', 'decide transfer dermatology', 'decide transfer dermatology record', 'decide transfer dermatology record herwhat', 'decide transfer dermatology record herwhat impress', 'decide transfer dermatology record herwhat impress patience', 'decide transfer dermatology record herwhat impress patience relationship', 'transfer', 'transfer dermatology', 'transfer dermatology record', 'transfer dermatology record herwhat', 'transfer dermatology record herwhat impress', 'transfer dermatology record herwhat impress patience', 'transfer dermatology record herwhat impress patience relationship', 'dermatology', 'dermatology record', 'dermatology record herwhat', 'dermatology record herwhat impress', 'dermatology record herwhat impress patience', 'dermatology record herwhat impress patience relationship', 'record', 'record herwhat', 'record herwhat impress', 'record herwhat impress patience', 'record herwhat impress patience relationship', 'herwhat', 'herwhat impress', 'herwhat impress patience', 'herwhat impress patience relationship', 'impress', 'impress patience', 'impress patience relationship', 'patience', 'patience relationship', 'relationship']",1,0,0,0.05128205128205128
101241,Very Impressed!!,0,impress,['impress'],1,0,0,0.5
86144,My husband accompanied me and was quite impressed with the time Dr. Whitsitt spent with me,0,husband accompany impress time whitsitt spend,"['husband', 'husband accompany', 'husband accompany impress', 'husband accompany impress time', 'husband accompany impress time whitsitt', 'husband accompany impress time whitsitt spend', 'accompany', 'accompany impress', 'accompany impress time', 'accompany impress time whitsitt', 'accompany impress time whitsitt spend', 'impress', 'impress time', 'impress time whitsitt', 'impress time whitsitt spend', 'time', 'time whitsitt', 'time whitsitt spend', 'whitsitt', 'whitsitt spend', 'spend']",1,0,0,0.08333333333333333
72573,I was not impressed or happy with the results.,1,not impress happy result,"['not', 'not impress', 'not impress happy', 'not impress happy result', 'impress', 'impress happy', 'impress happy result', 'happy', 'happy result', 'result']",1,0,0,0.15384615384615385
105443,I was impressed by the time I was taken into the room from the waiting room.,0,impress time take room wait room,"['impress', 'impress time', 'impress time take', 'impress time take room', 'impress time take room wait', 'impress time take room wait room', 'time', 'time take', 'time take room', 'time take room wait', 'time take room wait room', 'take', 'take room', 'take room wait', 'take room wait room', 'room', 'room wait', 'room wait room', 'wait', 'wait room', 'room']",1,0,0,0.08333333333333333
177624,I was so impressed by Mrs. Heer that I switched to her for my dermatology care.,0,impress mister switch dermatology care,"['impress', 'impress mister', 'impress mister switch', 'impress mister switch dermatology', 'impress mister switch dermatology care', 'mister', 'mister switch', 'mister switch dermatology', 'mister switch dermatology care', 'switch', 'switch dermatology', 'switch dermatology care', 'dermatology', 'dermatology care', 'care']",1,0,0,0.1111111111111111
113337,and was very impressed by his bed side manner as well as his extensive knowledge in his field .,0,impress bed manner extensive cognition field,"['impress', 'impress bed', 'impress bed manner', 'impress bed manner extensive', 'impress bed manner extensive cognition', 'impress bed manner extensive cognition field', 'bed', 'bed manner', 'bed manner extensive', 'bed manner extensive cognition', 'bed manner extensive cognition field', 'manner', 'manner extensive', 'manner extensive cognition', 'manner extensive cognition field', 'extensive', 'extensive cognition', 'extensive cognition field', 'cognition', 'cognition field', 'field']",1,0,0,0.08333333333333333
82457,"The first time I walked into Lakeview Dental I was very impressed,",0,time walk lakeview dental impress,"['time', 'time walk', 'time walk lakeview', 'time walk lakeview dental', 'time walk lakeview dental impress', 'walk', 'walk lakeview', 'walk lakeview dental', 'walk lakeview dental impress', 'lakeview', 'lakeview dental', 'lakeview dental impress', 'dental', 'dental impress', 'impress']",1,0,0,0.1111111111111111
162157,I was very impressed how accessible she is for her patients.,0,impress accessible patient,"['impress', 'impress accessible', 'impress accessible patient', 'accessible', 'accessible patient', 'patient']",1,0,0,0.2222222222222222
119798,I was very impressed with Dr. Soto?s pencil thin scars and decided to have a consultation with him.,0,impress thin scar decide consultation,"['impress', 'impress thin', 'impress thin scar', 'impress thin scar decide', 'impress thin scar decide consultation', 'thin', 'thin scar', 'thin scar decide', 'thin scar decide consultation', 'scar', 'scar decide', 'scar decide consultation', 'decide', 'decide consultation', 'consultation']",1,0,0,0.1111111111111111
74002,I was very impressed by his staff from my initial phone call.,0,impress staff initial phone,"['impress', 'impress staff', 'impress staff initial', 'impress staff initial phone', 'staff', 'staff initial', 'staff initial phone', 'initial', 'initial phone', 'phone']",1,0,0,0.15384615384615385
61183,She seems to be up to date on everything and I'm impressed with that,0,date impress,"['date', 'date impress', 'impress']",1,0,0,0.3333333333333333
151674,I have been very impressed with my results and how stress-free the procedure was.,0,impress result stressfree procedure,"['impress', 'impress result', 'impress result stressfree', 'impress result stressfree procedure', 'result', 'result stressfree', 'result stressfree procedure', 'stressfree', 'stressfree procedure', 'procedure']",1,0,0,0.15384615384615385
146221,"So save your money and visit him first, I promise you will be impressed by how knowledgeable he is!",0,save money visit promise impress knowledgeable,"['save', 'save money', 'save money visit', 'save money visit promise', 'save money visit promise impress', 'save money visit promise impress knowledgeable', 'money', 'money visit', 'money visit promise', 'money visit promise impress', 'money visit promise impress knowledgeable', 'visit', 'visit promise', 'visit promise impress', 'visit promise impress knowledgeable', 'promise', 'promise impress', 'promise impress knowledgeable', 'impress', 'impress knowledgeable', 'knowledgeable']",1,0,0,0.08333333333333333
87233,The fact that he has taken the time to touch base with me - mother of the patient - really impresses me.,0,fact take time touch base mother patient impress,"['fact', 'fact take', 'fact take time', 'fact take time touch', 'fact take time touch base', 'fact take time touch base mother', 'fact take time touch base mother patient', 'fact take time touch base mother patient impress', 'take', 'take time', 'take time touch', 'take time touch base', 'take time touch base mother', 'take time touch base mother patient', 'take time touch base mother patient impress', 'time', 'time touch', 'time touch base', 'time touch base mother', 'time touch base mother patient', 'time touch base mother patient impress', 'touch', 'touch base', 'touch base mother', 'touch base mother patient', 'touch base mother patient impress', 'base', 'base mother', 'base mother patient', 'base mother patient impress', 'mother', 'mother patient', 'mother patient impress', 'patient', 'patient impress', 'impress']",1,0,0,0.05128205128205128
92394,for a consultation (which was complimentary unlike a lot of doctors I had contacted) and was immediately impressed with his office staff.,0,consultation complimentary unlike lot doctor contract immediately impress office staff,"['consultation', 'consultation complimentary', 'consultation complimentary unlike', 'consultation complimentary unlike lot', 'consultation complimentary unlike lot doctor', 'consultation complimentary unlike lot doctor contract', 'consultation complimentary unlike lot doctor contract immediately', 'consultation complimentary unlike lot doctor contract immediately impress', 'consultation complimentary unlike lot doctor contract immediately impress office', 'consultation complimentary unlike lot doctor contract immediately impress office staff', 'complimentary', 'complimentary unlike', 'complimentary unlike lot', 'complimentary unlike lot doctor', 'complimentary unlike lot doctor contract', 'complimentary unlike lot doctor contract immediately', 'complimentary unlike lot doctor contract immediately impress', 'complimentary unlike lot doctor contract immediately impress office', 'complimentary unlike lot doctor contract immediately impress office staff', 'unlike', 'unlike lot', 'unlike lot doctor', 'unlike lot doctor contract', 'unlike lot doctor contract immediately', 'unlike lot doctor contract immediately impress', 'unlike lot doctor contract immediately impress office', 'unlike lot doctor contract immediately impress office staff', 'lot', 'lot doctor', 'lot doctor contract', 'lot doctor contract immediately', 'lot doctor contract immediately impress', 'lot doctor contract immediately impress office', 'lot doctor contract immediately impress office staff', 'doctor', 'doctor contract', 'doctor contract immediately', 'doctor contract immediately impress', 'doctor contract immediately impress office', 'doctor contract immediately impress office staff', 'contract', 'contract immediately', 'contract immediately impress', 'contract immediately impress office', 'contract immediately impress office staff', 'immediately', 'immediately impress', 'immediately impress office', 'immediately impress office staff', 'impress', 'impress office', 'impress office staff', 'office', 'office staff', 'staff']",1,0,0,0.034482758620689655
107935,I wasn't overly impressed.,1,overlay impress,"['overlay', 'overlay impress', 'impress']",1,0,0,0.3333333333333333
89709,and I was impressed by his artistic eye.,0,impress artistic eye,"['impress', 'impress artistic', 'impress artistic eye', 'artistic', 'artistic eye', 'eye']",1,0,0,0.2222222222222222
88257,Every time I come into the office I am impressed.,0,time come office impress,"['time', 'time come', 'time come office', 'time come office impress', 'come', 'come office', 'come office impress', 'office', 'office impress', 'impress']",1,0,0,0.15384615384615385
129261,"and even gynecologists  try to sell me injections and procedures that weren't even on my radar, making me feel self-conscious upon leaving,",1,gynecologist try sell injection procedure rear make feel selfconscious leave,"['gynecologist', 'gynecologist try', 'gynecologist try sell', 'gynecologist try sell injection', 'gynecologist try sell injection procedure', 'gynecologist try sell injection procedure rear', 'gynecologist try sell injection procedure rear make', 'gynecologist try sell injection procedure rear make feel', 'gynecologist try sell injection procedure rear make feel selfconscious', 'gynecologist try sell injection procedure rear make feel selfconscious leave', 'try', 'try sell', 'try sell injection', 'try sell injection procedure', 'try sell injection procedure rear', 'try sell injection procedure rear make', 'try sell injection procedure rear make feel', 'try sell injection procedure rear make feel selfconscious', 'try sell injection procedure rear make feel selfconscious leave', 'sell', 'sell injection', 'sell injection procedure', 'sell injection procedure rear', 'sell injection procedure rear make', 'sell injection procedure rear make feel', 'sell injection procedure rear make feel selfconscious', 'sell injection procedure rear make feel selfconscious leave', 'injection', 'injection procedure', 'injection procedure rear', 'injection procedure rear make', 'injection procedure rear make feel', 'injection procedure rear make feel selfconscious', 'injection procedure rear make feel selfconscious leave', 'procedure', 'procedure rear', 'procedure rear make', 'procedure rear make feel', 'procedure rear make feel selfconscious', 'procedure rear make feel selfconscious leave', 'rear', 'rear make', 'rear make feel', 'rear make feel selfconscious', 'rear make feel selfconscious leave', 'make', 'make feel', 'make feel selfconscious', 'make feel selfconscious leave', 'feel', 'feel selfconscious', 'feel selfconscious leave', 'selfconscious', 'selfconscious leave', 'leave']",0,0,1,0.034482758620689655
57949,"I'm very impressed, very happy, very satisfied. ",0,impress happy satisfy,"['impress', 'impress happy', 'impress happy satisfy', 'happy', 'happy satisfy', 'satisfy']",1,0,0,0.2222222222222222
122661,Really he is the perfect Gynecologist I wish he could have 150 years of life span,0,perfect gynecologist wish life span,"['perfect', 'perfect gynecologist', 'perfect gynecologist wish', 'perfect gynecologist wish life', 'perfect gynecologist wish life span', 'gynecologist', 'gynecologist wish', 'gynecologist wish life', 'gynecologist wish life span', 'wish', 'wish life', 'wish life span', 'life', 'life span', 'span']",0,0,1,0.1111111111111111
98263,What impresses me about this process and the doctor is that he has his own complete medical facility.,0,impress process complete medical facility,"['impress', 'impress process', 'impress process complete', 'impress process complete medical', 'impress process complete medical facility', 'process', 'process complete', 'process complete medical', 'process complete medical facility', 'complete', 'complete medical', 'complete medical facility', 'medical', 'medical facility', 'facility']",1,0,0,0.1111111111111111
117422,"and was even more impressed with how everything she had told me in the consult, was the same as what the doc said.",0,impress tell consult say,"['impress', 'impress tell', 'impress tell consult', 'impress tell consult say', 'tell', 'tell consult', 'tell consult say', 'consult', 'consult say', 'say']",1,0,0,0.15384615384615385
165000,I was truly NOT impressed.,1,truly not impress,"['truly', 'truly not', 'truly not impress', 'not', 'not impress', 'impress']",1,0,0,0.2222222222222222
99057,Dr Mason is by far the most caring and compassionate gynecologist I have even used.,0,far dare compassionate gynecologist,"['far', 'far dare', 'far dare compassionate', 'far dare compassionate gynecologist', 'dare', 'dare compassionate', 'dare compassionate gynecologist', 'compassionate', 'compassionate gynecologist', 'gynecologist']",0,0,1,0.15384615384615385
117092,I am very impressed to see that he does an incredible job reconstructing the area that the cancer had be exercised.,0,impress incredible job reconstruction area cancer exercise,"['impress', 'impress incredible', 'impress incredible job', 'impress incredible job reconstruction', 'impress incredible job reconstruction area', 'impress incredible job reconstruction area cancer', 'impress incredible job reconstruction area cancer exercise', 'incredible', 'incredible job', 'incredible job reconstruction', 'incredible job reconstruction area', 'incredible job reconstruction area cancer', 'incredible job reconstruction area cancer exercise', 'job', 'job reconstruction', 'job reconstruction area', 'job reconstruction area cancer', 'job reconstruction area cancer exercise', 'reconstruction', 'reconstruction area', 'reconstruction area cancer', 'reconstruction area cancer exercise', 'area', 'area cancer', 'area cancer exercise', 'cancer', 'cancer exercise', 'exercise']",1,0,0,0.06451612903225806
57961,I was very impressed with the care that I got from my doctor. ,0,impress care get,"['impress', 'impress care', 'impress care get', 'care', 'care get', 'get']",1,0,0,0.2222222222222222
90617,We were impressed with heart group,0,impress heart group,"['impress', 'impress heart', 'impress heart group', 'heart', 'heart group', 'group']",1,0,0,0.2222222222222222
90192,I was very impressed by her experience an manner in dealing with ny sons problem.,0,impress experience manner deal new york son problem,"['impress', 'impress experience', 'impress experience manner', 'impress experience manner deal', 'impress experience manner deal new', 'impress experience manner deal new york', 'impress experience manner deal new york son', 'impress experience manner deal new york son problem', 'experience', 'experience manner', 'experience manner deal', 'experience manner deal new', 'experience manner deal new york', 'experience manner deal new york son', 'experience manner deal new york son problem', 'manner', 'manner deal', 'manner deal new', 'manner deal new york', 'manner deal new york son', 'manner deal new york son problem', 'deal', 'deal new', 'deal new york', 'deal new york son', 'deal new york son problem', 'new', 'new york', 'new york son', 'new york son problem', 'york', 'york son', 'york son problem', 'son', 'son problem', 'problem']",1,0,0,0.05128205128205128
105344,I was very impressed with his bedside manner and compassion.,0,impress bedside manner compassion,"['impress', 'impress bedside', 'impress bedside manner', 'impress bedside manner compassion', 'bedside', 'bedside manner', 'bedside manner compassion', 'manner', 'manner compassion', 'compassion']",1,0,0,0.15384615384615385
95951,I was very impressed with the courtesy,0,impress courtesy,"['impress', 'impress courtesy', 'courtesy']",1,0,0,0.3333333333333333
92255,I had learned of dr shah through research and had a consultation back in 2012 and was impressed.,0,learn research consultation impress,"['learn', 'learn research', 'learn research consultation', 'learn research consultation impress', 'research', 'research consultation', 'research consultation impress', 'consultation', 'consultation impress', 'impress']",1,0,0,0.15384615384615385
185653,When I first met Dr Garcia and his staff I was very impressed,0,meet staff impress,"['meet', 'meet staff', 'meet staff impress', 'staff', 'staff impress', 'impress']",1,0,0,0.2222222222222222
98698,I was very impressed with his style of work.,0,impress style work,"['impress', 'impress style', 'impress style work', 'style', 'style work', 'work']",1,0,0,0.2222222222222222
85006,I was very impressed with the staff the over all visit was amazing.,0,impress staff visit amaze,"['impress', 'impress staff', 'impress staff visit', 'impress staff visit amaze', 'staff', 'staff visit', 'staff visit amaze', 'visit', 'visit amaze', 'amaze']",1,0,0,0.15384615384615385
94365,and I are extremely impressed with Dr. Parker's artistry.,0,extremely impress parker artistic,"['extremely', 'extremely impress', 'extremely impress parker', 'extremely impress parker artistic', 'impress', 'impress parker', 'impress parker artistic', 'parker', 'parker artistic', 'artistic']",1,0,0,0.15384615384615385
94830,I was very impressed with the quality of care on my recent physical.,0,impress quality care recent physical,"['impress', 'impress quality', 'impress quality care', 'impress quality care recent', 'impress quality care recent physical', 'quality', 'quality care', 'quality care recent', 'quality care recent physical', 'care', 'care recent', 'care recent physical', 'recent', 'recent physical', 'physical']",1,0,0,0.1111111111111111
126119,My husband wasn't aware of a procedure for dimples...he was very impressed and was happy that I got them done.,0,husband aware procedure dimple impress happy get,"['husband', 'husband aware', 'husband aware procedure', 'husband aware procedure dimple', 'husband aware procedure dimple impress', 'husband aware procedure dimple impress happy', 'husband aware procedure dimple impress happy get', 'aware', 'aware procedure', 'aware procedure dimple', 'aware procedure dimple impress', 'aware procedure dimple impress happy', 'aware procedure dimple impress happy get', 'procedure', 'procedure dimple', 'procedure dimple impress', 'procedure dimple impress happy', 'procedure dimple impress happy get', 'dimple', 'dimple impress', 'dimple impress happy', 'dimple impress happy get', 'impress', 'impress happy', 'impress happy get', 'happy', 'happy get', 'get']",1,0,0,0.06451612903225806
145724,I was really impressed by his dedication to a patient who hadn't even put any money up yet.,0,impress education patient money,"['impress', 'impress education', 'impress education patient', 'impress education patient money', 'education', 'education patient', 'education patient money', 'patient', 'patient money', 'money']",1,0,0,0.15384615384615385
72205,I was not impressed at all.,1,not impress,"['not', 'not impress', 'impress']",1,0,0,0.3333333333333333
146431,Very impressed to say the least.,0,impress,['impress'],1,0,0,0.5
171042,I was very impressed with the communications provided by Dr. Cole's staff and the surgery center.,0,impress communication provide come staff surgery center,"['impress', 'impress communication', 'impress communication provide', 'impress communication provide come', 'impress communication provide come staff', 'impress communication provide come staff surgery', 'impress communication provide come staff surgery center', 'communication', 'communication provide', 'communication provide come', 'communication provide come staff', 'communication provide come staff surgery', 'communication provide come staff surgery center', 'provide', 'provide come', 'provide come staff', 'provide come staff surgery', 'provide come staff surgery center', 'come', 'come staff', 'come staff surgery', 'come staff surgery center', 'staff', 'staff surgery', 'staff surgery center', 'surgery', 'surgery center', 'center']",1,0,0,0.06451612903225806
93827,and I have to say I am even more impressed now.,0,impress,['impress'],1,0,0,0.5
139739,"At my follow up two weeks later, he and I were both impressed with my speedy recovery!",0,follow impress speedy recovery,"['follow', 'follow impress', 'follow impress speedy', 'follow impress speedy recovery', 'impress', 'impress speedy', 'impress speedy recovery', 'speedy', 'speedy recovery', 'recovery']",1,0,0,0.15384615384615385
117926,I couldn't have been more impressed with him and his staff.,0,impress staff,"['impress', 'impress staff', 'staff']",1,0,0,0.3333333333333333
134835,I impressed with the Dr's depth and breadth of knowledge and that he is offering cutting edge treatments.,0,impress dry depth breadth cognition offer cut edge treatment,"['impress', 'impress dry', 'impress dry depth', 'impress dry depth breadth', 'impress dry depth breadth cognition', 'impress dry depth breadth cognition offer', 'impress dry depth breadth cognition offer cut', 'impress dry depth breadth cognition offer cut edge', 'impress dry depth breadth cognition offer cut edge treatment', 'dry', 'dry depth', 'dry depth breadth', 'dry depth breadth cognition', 'dry depth breadth cognition offer', 'dry depth breadth cognition offer cut', 'dry depth breadth cognition offer cut edge', 'dry depth breadth cognition offer cut edge treatment', 'depth', 'depth breadth', 'depth breadth cognition', 'depth breadth cognition offer', 'depth breadth cognition offer cut', 'depth breadth cognition offer cut edge', 'depth breadth cognition offer cut edge treatment', 'breadth', 'breadth cognition', 'breadth cognition offer', 'breadth cognition offer cut', 'breadth cognition offer cut edge', 'breadth cognition offer cut edge treatment', 'cognition', 'cognition offer', 'cognition offer cut', 'cognition offer cut edge', 'cognition offer cut edge treatment', 'offer', 'offer cut', 'offer cut edge', 'offer cut edge treatment', 'cut', 'cut edge', 'cut edge treatment', 'edge', 'edge treatment', 'treatment']",1,0,0,0.041666666666666664
128152,I asked for a masculine natural looking nose and I am beyond impressed with Dr. Sajjadian's work.,0,ask masculine natural look nose impress work,"['ask', 'ask masculine', 'ask masculine natural', 'ask masculine natural look', 'ask masculine natural look nose', 'ask masculine natural look nose impress', 'ask masculine natural look nose impress work', 'masculine', 'masculine natural', 'masculine natural look', 'masculine natural look nose', 'masculine natural look nose impress', 'masculine natural look nose impress work', 'natural', 'natural look', 'natural look nose', 'natural look nose impress', 'natural look nose impress work', 'look', 'look nose', 'look nose impress', 'look nose impress work', 'nose', 'nose impress', 'nose impress work', 'impress', 'impress work', 'work']",1,0,0,0.06451612903225806
142861,But more importantly am very impressed with his credentials and expertise.,0,importantly impress certificate expertness,"['importantly', 'importantly impress', 'importantly impress certificate', 'importantly impress certificate expertness', 'impress', 'impress certificate', 'impress certificate expertness', 'certificate', 'certificate expertness', 'expertness']",1,0,0,0.15384615384615385
141226,but we know that's not possible I have been impressed from the very first visit with Dr Steinman throughthe surgery with Dr Ghazal.,0,know not possible impress visit steinman throughthe surgery,"['know', 'know not', 'know not possible', 'know not possible impress', 'know not possible impress visit', 'know not possible impress visit steinman', 'know not possible impress visit steinman throughthe', 'know not possible impress visit steinman throughthe surgery', 'not', 'not possible', 'not possible impress', 'not possible impress visit', 'not possible impress visit steinman', 'not possible impress visit steinman throughthe', 'not possible impress visit steinman throughthe surgery', 'possible', 'possible impress', 'possible impress visit', 'possible impress visit steinman', 'possible impress visit steinman throughthe', 'possible impress visit steinman throughthe surgery', 'impress', 'impress visit', 'impress visit steinman', 'impress visit steinman throughthe', 'impress visit steinman throughthe surgery', 'visit', 'visit steinman', 'visit steinman throughthe', 'visit steinman throughthe surgery', 'steinman', 'steinman throughthe', 'steinman throughthe surgery', 'throughthe', 'throughthe surgery', 'surgery']",1,0,0,0.05128205128205128
129702,"and impressed by how quickly Summit responded to my eye emergency, especially because I am new in town and this was my first visit.",0,impress quickly summit respond eye emergency especially new town visit,"['impress', 'impress quickly', 'impress quickly summit', 'impress quickly summit respond', 'impress quickly summit respond eye', 'impress quickly summit respond eye emergency', 'impress quickly summit respond eye emergency especially', 'impress quickly summit respond eye emergency especially new', 'impress quickly summit respond eye emergency especially new town', 'impress quickly summit respond eye emergency especially new town visit', 'quickly', 'quickly summit', 'quickly summit respond', 'quickly summit respond eye', 'quickly summit respond eye emergency', 'quickly summit respond eye emergency especially', 'quickly summit respond eye emergency especially new', 'quickly summit respond eye emergency especially new town', 'quickly summit respond eye emergency especially new town visit', 'summit', 'summit respond', 'summit respond eye', 'summit respond eye emergency', 'summit respond eye emergency especially', 'summit respond eye emergency especially new', 'summit respond eye emergency especially new town', 'summit respond eye emergency especially new town visit', 'respond', 'respond eye', 'respond eye emergency', 'respond eye emergency especially', 'respond eye emergency especially new', 'respond eye emergency especially new town', 'respond eye emergency especially new town visit', 'eye', 'eye emergency', 'eye emergency especially', 'eye emergency especially new', 'eye emergency especially new town', 'eye emergency especially new town visit', 'emergency', 'emergency especially', 'emergency especially new', 'emergency especially new town', 'emergency especially new town visit', 'especially', 'especially new', 'especially new town', 'especially new town visit', 'new', 'new town', 'new town visit', 'town', 'town visit', 'visit']",1,0,0,0.034482758620689655
71008,"BUT what I was most impressed by, was me not being just another number on a chart.",0,impress not number chart,"['impress', 'impress not', 'impress not number', 'impress not number chart', 'not', 'not number', 'not number chart', 'number', 'number chart', 'chart']",1,0,0,0.15384615384615385
82681,Absolutely not impressed in this area.,1,absolutely not impress area,"['absolutely', 'absolutely not', 'absolutely not impress', 'absolutely not impress area', 'not', 'not impress', 'not impress area', 'impress', 'impress area', 'area']",1,0,0,0.15384615384615385
113940,I?m so impressed with the attitude of the doctor and his staff at my consultation .,0,impress attitude staff consultation,"['impress', 'impress attitude', 'impress attitude staff', 'impress attitude staff consultation', 'attitude', 'attitude staff', 'attitude staff consultation', 'staff', 'staff consultation', 'consultation']",1,0,0,0.15384615384615385
151206,but was not impressed.,1,not impress,"['not', 'not impress', 'impress']",1,0,0,0.3333333333333333
148313,"As a Registered Nurse, I am far from impressed.",1,register nurse far impress,"['register', 'register nurse', 'register nurse far', 'register nurse far impress', 'nurse', 'nurse far', 'nurse far impress', 'far', 'far impress', 'impress']",1,0,0,0.15384615384615385
85743,"Everyone loved the food, I was pretty impressed.",0,love food pretty impress,"['love', 'love food', 'love food pretty', 'love food pretty impress', 'food', 'food pretty', 'food pretty impress', 'pretty', 'pretty impress', 'impress']",1,0,0,0.15384615384615385
