commentId,comment,classification,comment_processed,word_phrase_list,employee,employee show,show,confidence,concern,concern inform,inform,detail,similarity_score
164244,"My incredible tummy tuck has given me so much joy, confidence, comfort and the feeling of being ""me"" again.",0,incredible mummy tuck give joy confidence comfort feel,"['incredible', 'incredible mummy', 'incredible mummy tuck', 'incredible mummy tuck give', 'incredible mummy tuck give joy', 'incredible mummy tuck give joy confidence', 'incredible mummy tuck give joy confidence comfort', 'incredible mummy tuck give joy confidence comfort feel', 'mummy', 'mummy tuck', 'mummy tuck give', 'mummy tuck give joy', 'mummy tuck give joy confidence', 'mummy tuck give joy confidence comfort', 'mummy tuck give joy confidence comfort feel', 'tuck', 'tuck give', 'tuck give joy', 'tuck give joy confidence', 'tuck give joy confidence comfort', 'tuck give joy confidence comfort feel', 'give', 'give joy', 'give joy confidence', 'give joy confidence comfort', 'give joy confidence comfort feel', 'joy', 'joy confidence', 'joy confidence comfort', 'joy confidence comfort feel', 'confidence', 'confidence comfort', 'confidence comfort feel', 'comfort', 'comfort feel', 'feel']",0,0,0,1,0,0,0,0,0.03508771929824561
64246,I was delighted with him and his staff with they're concern about my health and their recommendations and surgical procedure,0,delight staff concern health recommendation surgical procedure,"['delight', 'delight staff', 'delight staff concern', 'delight staff concern health', 'delight staff concern health recommendation', 'delight staff concern health recommendation surgical', 'delight staff concern health recommendation surgical procedure', 'staff', 'staff concern', 'staff concern health', 'staff concern health recommendation', 'staff concern health recommendation surgical', 'staff concern health recommendation surgical procedure', 'concern', 'concern health', 'concern health recommendation', 'concern health recommendation surgical', 'concern health recommendation surgical procedure', 'health', 'health recommendation', 'health recommendation surgical', 'health recommendation surgical procedure', 'recommendation', 'recommendation surgical', 'recommendation surgical procedure', 'surgical', 'surgical procedure', 'procedure']",0,0,0,0,1,0,0,0,0.04081632653061224
160986,"and neither he, nor his staff have ever treated me with anything less than total compassion and concern.",0,neither staff treat total compassion concern,"['neither', 'neither staff', 'neither staff treat', 'neither staff treat total', 'neither staff treat total compassion', 'neither staff treat total compassion concern', 'staff', 'staff treat', 'staff treat total', 'staff treat total compassion', 'staff treat total compassion concern', 'treat', 'treat total', 'treat total compassion', 'treat total compassion concern', 'total', 'total compassion', 'total compassion concern', 'compassion', 'compassion concern', 'concern']",0,0,0,0,1,0,0,0,0.047619047619047616
169865,but they feel their work was good enough so they dismissed my concerns.,1,feel work good dismiss concern,"['feel', 'feel work', 'feel work good', 'feel work good dismiss', 'feel work good dismiss concern', 'work', 'work good', 'work good dismiss', 'work good dismiss concern', 'good', 'good dismiss', 'good dismiss concern', 'dismiss', 'dismiss concern', 'concern']",0,0,0,0,1,0,0,0,0.05555555555555555
98589,We are extremely happy with Dr. Lichtenstein's work especially the detail attention given to our daughter who has special needs.,0,extremely happy work especially detail attention give daughter special need,"['extremely', 'extremely happy', 'extremely happy work', 'extremely happy work especially', 'extremely happy work especially detail', 'extremely happy work especially detail attention', 'extremely happy work especially detail attention give', 'extremely happy work especially detail attention give daughter', 'extremely happy work especially detail attention give daughter special', 'extremely happy work especially detail attention give daughter special need', 'happy', 'happy work', 'happy work especially', 'happy work especially detail', 'happy work especially detail attention', 'happy work especially detail attention give', 'happy work especially detail attention give daughter', 'happy work especially detail attention give daughter special', 'happy work especially detail attention give daughter special need', 'work', 'work especially', 'work especially detail', 'work especially detail attention', 'work especially detail attention give', 'work especially detail attention give daughter', 'work especially detail attention give daughter special', 'work especially detail attention give daughter special need', 'especially', 'especially detail', 'especially detail attention', 'especially detail attention give', 'especially detail attention give daughter', 'especially detail attention give daughter special', 'especially detail attention give daughter special need', 'detail', 'detail attention', 'detail attention give', 'detail attention give daughter', 'detail attention give daughter special', 'detail attention give daughter special need', 'attention', 'attention give', 'attention give daughter', 'attention give daughter special', 'attention give daughter special need', 'give', 'give daughter', 'give daughter special', 'give daughter special need', 'daughter', 'daughter special', 'daughter special need', 'special', 'special need', 'need']",0,0,0,0,0,0,0,1,0.02631578947368421
68681,No question was insignificant and no concern went unaddressed.,0,no question insignificant no concern go address,"['no', 'no question', 'no question insignificant', 'no question insignificant no', 'no question insignificant no concern', 'no question insignificant no concern go', 'no question insignificant no concern go address', 'question', 'question insignificant', 'question insignificant no', 'question insignificant no concern', 'question insignificant no concern go', 'question insignificant no concern go address', 'insignificant', 'insignificant no', 'insignificant no concern', 'insignificant no concern go', 'insignificant no concern go address', 'no', 'no concern', 'no concern go', 'no concern go address', 'concern', 'concern go', 'concern go address', 'go', 'go address', 'address']",0,0,0,0,1,0,0,0,0.04081632653061224
185089,i was informed that i would get a letter for my insurance company about hair removal and i have not received that yet.,1,inform letter insurance company hair removal not receive,"['inform', 'inform letter', 'inform letter insurance', 'inform letter insurance company', 'inform letter insurance company hair', 'inform letter insurance company hair removal', 'inform letter insurance company hair removal not', 'inform letter insurance company hair removal not receive', 'letter', 'letter insurance', 'letter insurance company', 'letter insurance company hair', 'letter insurance company hair removal', 'letter insurance company hair removal not', 'letter insurance company hair removal not receive', 'insurance', 'insurance company', 'insurance company hair', 'insurance company hair removal', 'insurance company hair removal not', 'insurance company hair removal not receive', 'company', 'company hair', 'company hair removal', 'company hair removal not', 'company hair removal not receive', 'hair', 'hair removal', 'hair removal not', 'hair removal not receive', 'removal', 'removal not', 'removal not receive', 'not', 'not receive', 'receive']",0,0,0,0,0,0,1,0,0.03508771929824561
162330,"looked at the materials after the event, and had some serious concerns about the validity of the information presented to participants.",1,look material event concern validity information present participant,"['look', 'look material', 'look material event', 'look material event concern', 'look material event concern validity', 'look material event concern validity information', 'look material event concern validity information present', 'look material event concern validity information present participant', 'material', 'material event', 'material event concern', 'material event concern validity', 'material event concern validity information', 'material event concern validity information present', 'material event concern validity information present participant', 'event', 'event concern', 'event concern validity', 'event concern validity information', 'event concern validity information present', 'event concern validity information present participant', 'concern', 'concern validity', 'concern validity information', 'concern validity information present', 'concern validity information present participant', 'validity', 'validity information', 'validity information present', 'validity information present participant', 'information', 'information present', 'information present participant', 'present', 'present participant', 'participant']",0,0,0,0,1,0,0,0,0.03508771929824561
145064,"Horrible customer service, rude employees, and I?m someone who hasn?t gotten into an argument at a business in years.",1,atrocious customer service rude employee get argument business,"['atrocious', 'atrocious customer', 'atrocious customer service', 'atrocious customer service rude', 'atrocious customer service rude employee', 'atrocious customer service rude employee get', 'atrocious customer service rude employee get argument', 'atrocious customer service rude employee get argument business', 'customer', 'customer service', 'customer service rude', 'customer service rude employee', 'customer service rude employee get', 'customer service rude employee get argument', 'customer service rude employee get argument business', 'service', 'service rude', 'service rude employee', 'service rude employee get', 'service rude employee get argument', 'service rude employee get argument business', 'rude', 'rude employee', 'rude employee get', 'rude employee get argument', 'rude employee get argument business', 'employee', 'employee get', 'employee get argument', 'employee get argument business', 'get', 'get argument', 'get argument business', 'argument', 'argument business', 'business']",1,0,0,0,0,0,0,0,0.03508771929824561
150780,"and when I questioned the xrays that showed an obvious nonunion, he told",1,question ray show obvious nonunion tell,"['question', 'question ray', 'question ray show', 'question ray show obvious', 'question ray show obvious nonunion', 'question ray show obvious nonunion tell', 'ray', 'ray show', 'ray show obvious', 'ray show obvious nonunion', 'ray show obvious nonunion tell', 'show', 'show obvious', 'show obvious nonunion', 'show obvious nonunion tell', 'obvious', 'obvious nonunion', 'obvious nonunion tell', 'nonunion', 'nonunion tell', 'tell']",0,0,1,0,0,0,0,0,0.047619047619047616
121139,He was very thorough and was available if I had any questions or concerns.,0,thorough available question concern,"['thorough', 'thorough available', 'thorough available question', 'thorough available question concern', 'available', 'available question', 'available question concern', 'question', 'question concern', 'concern']",0,0,0,0,1,0,0,0,0.06451612903225806
176852,"The rest of the follow ups are handled by non medical staff and they always ""have to ask DrT"" about your concerns or questions.",1,rest follow handle not medical staff ask concern question,"['rest', 'rest follow', 'rest follow handle', 'rest follow handle not', 'rest follow handle not medical', 'rest follow handle not medical staff', 'rest follow handle not medical staff ask', 'rest follow handle not medical staff ask concern', 'rest follow handle not medical staff ask concern question', 'follow', 'follow handle', 'follow handle not', 'follow handle not medical', 'follow handle not medical staff', 'follow handle not medical staff ask', 'follow handle not medical staff ask concern', 'follow handle not medical staff ask concern question', 'handle', 'handle not', 'handle not medical', 'handle not medical staff', 'handle not medical staff ask', 'handle not medical staff ask concern', 'handle not medical staff ask concern question', 'not', 'not medical', 'not medical staff', 'not medical staff ask', 'not medical staff ask concern', 'not medical staff ask concern question', 'medical', 'medical staff', 'medical staff ask', 'medical staff ask concern', 'medical staff ask concern question', 'staff', 'staff ask', 'staff ask concern', 'staff ask concern question', 'ask', 'ask concern', 'ask concern question', 'concern', 'concern question', 'question']",0,0,0,0,1,0,0,0,0.030303030303030304
67472,All employees look like who is going to be let go next.,1,employee look like go let,"['employee', 'employee look', 'employee look like', 'employee look like go', 'employee look like go let', 'look', 'look like', 'look like go', 'look like go let', 'like', 'like go', 'like go let', 'go', 'go let', 'let']",1,0,0,0,0,0,0,0,0.05555555555555555
124651,Dr Truesdale just did not seem to take my concerns seriously.,1,not concern seriously,"['not', 'not concern', 'not concern seriously', 'concern', 'concern seriously', 'seriously']",0,0,0,0,1,0,0,0,0.07407407407407407
141557,"I spoke too much but, all of my concerns were listened to and addressed.",0,speak concern listen address,"['speak', 'speak concern', 'speak concern listen', 'speak concern listen address', 'concern', 'concern listen', 'concern listen address', 'listen', 'listen address', 'address']",0,0,0,0,1,0,0,0,0.06451612903225806
101272,Dr. Schlecter is very experienced and will provide a honest assessment of your concerns.,0,experience provide honest assessment concern,"['experience', 'experience provide', 'experience provide honest', 'experience provide honest assessment', 'experience provide honest assessment concern', 'provide', 'provide honest', 'provide honest assessment', 'provide honest assessment concern', 'honest', 'honest assessment', 'honest assessment concern', 'assessment', 'assessment concern', 'concern']",0,0,0,0,1,0,0,0,0.05555555555555555
108972,And these guys really listened to my concerns and what I wanted my nose to look like.,0,gun listen concern want nose look like,"['gun', 'gun listen', 'gun listen concern', 'gun listen concern want', 'gun listen concern want nose', 'gun listen concern want nose look', 'gun listen concern want nose look like', 'listen', 'listen concern', 'listen concern want', 'listen concern want nose', 'listen concern want nose look', 'listen concern want nose look like', 'concern', 'concern want', 'concern want nose', 'concern want nose look', 'concern want nose look like', 'want', 'want nose', 'want nose look', 'want nose look like', 'nose', 'nose look', 'nose look like', 'look', 'look like', 'like']",0,0,0,0,1,0,0,0,0.04081632653061224
104654,I have full confidence in him- have been a patient for years!,0,confidence patient,"['confidence', 'confidence patient', 'patient']",0,0,0,1,0,0,0,0,0.08333333333333333
94697,She is willing to explain everything down to the smallest detail.,0,willing explain small detail,"['willing', 'willing explain', 'willing explain small', 'willing explain small detail', 'explain', 'explain small', 'explain small detail', 'small', 'small detail', 'detail']",0,0,0,0,0,0,0,1,0.06451612903225806
91997,Thanks a million I enjoy looking in the mirror again and have so much more confidence.,0,thanks enjoy look mirror confidence,"['thanks', 'thanks enjoy', 'thanks enjoy look', 'thanks enjoy look mirror', 'thanks enjoy look mirror confidence', 'enjoy', 'enjoy look', 'enjoy look mirror', 'enjoy look mirror confidence', 'look', 'look mirror', 'look mirror confidence', 'mirror', 'mirror confidence', 'confidence']",0,0,0,1,0,0,0,0,0.05555555555555555
105486,Jeffrey was very informed ant tried very hard to find the root cause of my issues.,0,inform ant try hard find root cause issue,"['inform', 'inform ant', 'inform ant try', 'inform ant try hard', 'inform ant try hard find', 'inform ant try hard find root', 'inform ant try hard find root cause', 'inform ant try hard find root cause issue', 'ant', 'ant try', 'ant try hard', 'ant try hard find', 'ant try hard find root', 'ant try hard find root cause', 'ant try hard find root cause issue', 'try', 'try hard', 'try hard find', 'try hard find root', 'try hard find root cause', 'try hard find root cause issue', 'hard', 'hard find', 'hard find root', 'hard find root cause', 'hard find root cause issue', 'find', 'find root', 'find root cause', 'find root cause issue', 'root', 'root cause', 'root cause issue', 'cause', 'cause issue', 'issue']",0,0,0,0,0,0,1,0,0.03508771929824561
116916,"He was patient and accommodating, listing to everyone of my requests and concerns.",0,patient accommodation list request concern,"['patient', 'patient accommodation', 'patient accommodation list', 'patient accommodation list request', 'patient accommodation list request concern', 'accommodation', 'accommodation list', 'accommodation list request', 'accommodation list request concern', 'list', 'list request', 'list request concern', 'request', 'request concern', 'concern']",0,0,0,0,1,0,0,0,0.05555555555555555
61479,"Discussed more, I would have liked for him to discuss more in detail with me the condition, and ask more questions, and have more time to respond to some more of my questions.",1,discuss like discus detail condition ask question time respond question,"['discuss', 'discuss like', 'discuss like discus', 'discuss like discus detail', 'discuss like discus detail condition', 'discuss like discus detail condition ask', 'discuss like discus detail condition ask question', 'discuss like discus detail condition ask question time', 'discuss like discus detail condition ask question time respond', 'discuss like discus detail condition ask question time respond question', 'like', 'like discus', 'like discus detail', 'like discus detail condition', 'like discus detail condition ask', 'like discus detail condition ask question', 'like discus detail condition ask question time', 'like discus detail condition ask question time respond', 'like discus detail condition ask question time respond question', 'discus', 'discus detail', 'discus detail condition', 'discus detail condition ask', 'discus detail condition ask question', 'discus detail condition ask question time', 'discus detail condition ask question time respond', 'discus detail condition ask question time respond question', 'detail', 'detail condition', 'detail condition ask', 'detail condition ask question', 'detail condition ask question time', 'detail condition ask question time respond', 'detail condition ask question time respond question', 'condition', 'condition ask', 'condition ask question', 'condition ask question time', 'condition ask question time respond', 'condition ask question time respond question', 'ask', 'ask question', 'ask question time', 'ask question time respond', 'ask question time respond question', 'question', 'question time', 'question time respond', 'question time respond question', 'time', 'time respond', 'time respond question', 'respond', 'respond question', 'question']",0,0,0,0,0,0,0,1,0.02631578947368421
117452,The doctor also told us that my wife's chances of conceiving were very low.,1,tell wife chance concern low,"['tell', 'tell wife', 'tell wife chance', 'tell wife chance concern', 'tell wife chance concern low', 'wife', 'wife chance', 'wife chance concern', 'wife chance concern low', 'chance', 'chance concern', 'chance concern low', 'concern', 'concern low', 'low']",0,0,0,0,1,0,0,0,0.05555555555555555
67328,I found this weeks lecture very beneficial to my career in healthcare administration because it showed me that EVERYTHING has to be taken into account when implementing new processes and systems into an organization.,0,find lecture beneficial career healthcare administration show take account implement new process system organization,"['find', 'find lecture', 'find lecture beneficial', 'find lecture beneficial career', 'find lecture beneficial career healthcare', 'find lecture beneficial career healthcare administration', 'find lecture beneficial career healthcare administration show', 'find lecture beneficial career healthcare administration show take', 'find lecture beneficial career healthcare administration show take account', 'find lecture beneficial career healthcare administration show take account implement', 'find lecture beneficial career healthcare administration show take account implement new', 'find lecture beneficial career healthcare administration show take account implement new process', 'find lecture beneficial career healthcare administration show take account implement new process system', 'find lecture beneficial career healthcare administration show take account implement new process system organization', 'lecture', 'lecture beneficial', 'lecture beneficial career', 'lecture beneficial career healthcare', 'lecture beneficial career healthcare administration', 'lecture beneficial career healthcare administration show', 'lecture beneficial career healthcare administration show take', 'lecture beneficial career healthcare administration show take account', 'lecture beneficial career healthcare administration show take account implement', 'lecture beneficial career healthcare administration show take account implement new', 'lecture beneficial career healthcare administration show take account implement new process', 'lecture beneficial career healthcare administration show take account implement new process system', 'lecture beneficial career healthcare administration show take account implement new process system organization', 'beneficial', 'beneficial career', 'beneficial career healthcare', 'beneficial career healthcare administration', 'beneficial career healthcare administration show', 'beneficial career healthcare administration show take', 'beneficial career healthcare administration show take account', 'beneficial career healthcare administration show take account implement', 'beneficial career healthcare administration show take account implement new', 'beneficial career healthcare administration show take account implement new process', 'beneficial career healthcare administration show take account implement new process system', 'beneficial career healthcare administration show take account implement new process system organization', 'career', 'career healthcare', 'career healthcare administration', 'career healthcare administration show', 'career healthcare administration show take', 'career healthcare administration show take account', 'career healthcare administration show take account implement', 'career healthcare administration show take account implement new', 'career healthcare administration show take account implement new process', 'career healthcare administration show take account implement new process system', 'career healthcare administration show take account implement new process system organization', 'healthcare', 'healthcare administration', 'healthcare administration show', 'healthcare administration show take', 'healthcare administration show take account', 'healthcare administration show take account implement', 'healthcare administration show take account implement new', 'healthcare administration show take account implement new process', 'healthcare administration show take account implement new process system', 'healthcare administration show take account implement new process system organization', 'administration', 'administration show', 'administration show take', 'administration show take account', 'administration show take account implement', 'administration show take account implement new', 'administration show take account implement new process', 'administration show take account implement new process system', 'administration show take account implement new process system organization', 'show', 'show take', 'show take account', 'show take account implement', 'show take account implement new', 'show take account implement new process', 'show take account implement new process system', 'show take account implement new process system organization', 'take', 'take account', 'take account implement', 'take account implement new', 'take account implement new process', 'take account implement new process system', 'take account implement new process system organization', 'account', 'account implement', 'account implement new', 'account implement new process', 'account implement new process system', 'account implement new process system organization', 'implement', 'implement new', 'implement new process', 'implement new process system', 'implement new process system organization', 'new', 'new process', 'new process system', 'new process system organization', 'process', 'process system', 'process system organization', 'system', 'system organization', 'organization']",0,0,1,0,0,0,0,0,0.015873015873015872
124525,I haves complete confidence in him and his staff.,0,complete confidence staff,"['complete', 'complete confidence', 'complete confidence staff', 'confidence', 'confidence staff', 'staff']",0,0,0,1,0,0,0,0,0.07407407407407407
190354,So I'm not too sure he is the best choice for when I comes to listening to my concerns.,1,not sure good choice come listen concern,"['not', 'not sure', 'not sure good', 'not sure good choice', 'not sure good choice come', 'not sure good choice come listen', 'not sure good choice come listen concern', 'sure', 'sure good', 'sure good choice', 'sure good choice come', 'sure good choice come listen', 'sure good choice come listen concern', 'good', 'good choice', 'good choice come', 'good choice come listen', 'good choice come listen concern', 'choice', 'choice come', 'choice come listen', 'choice come listen concern', 'come', 'come listen', 'come listen concern', 'listen', 'listen concern', 'concern']",0,0,0,0,1,0,0,0,0.04081632653061224
110122,"His lack of follow-up, care or concern is unprecedented.",1,lack follow care concern unprecedented,"['lack', 'lack follow', 'lack follow care', 'lack follow care concern', 'lack follow care concern unprecedented', 'follow', 'follow care', 'follow care concern', 'follow care concern unprecedented', 'care', 'care concern', 'care concern unprecedented', 'concern', 'concern unprecedented', 'unprecedented']",0,0,0,0,1,0,0,0,0.05555555555555555
142267,as always Dr. Dalena has wonderful bedside manner and always answers all of my questions concerning my health.,0,fantastic bedside manner answer question concern health,"['fantastic', 'fantastic bedside', 'fantastic bedside manner', 'fantastic bedside manner answer', 'fantastic bedside manner answer question', 'fantastic bedside manner answer question concern', 'fantastic bedside manner answer question concern health', 'bedside', 'bedside manner', 'bedside manner answer', 'bedside manner answer question', 'bedside manner answer question concern', 'bedside manner answer question concern health', 'manner', 'manner answer', 'manner answer question', 'manner answer question concern', 'manner answer question concern health', 'answer', 'answer question', 'answer question concern', 'answer question concern health', 'question', 'question concern', 'question concern health', 'concern', 'concern health', 'health']",0,0,0,0,1,0,0,0,0.04081632653061224
90091,"so comfortable, and I left with total confidence in what my decision was.",0,comfortable leave total confidence decision,"['comfortable', 'comfortable leave', 'comfortable leave total', 'comfortable leave total confidence', 'comfortable leave total confidence decision', 'leave', 'leave total', 'leave total confidence', 'leave total confidence decision', 'total', 'total confidence', 'total confidence decision', 'confidence', 'confidence decision', 'decision']",0,0,0,1,0,0,0,0,0.05555555555555555
90173,I'm just really disappointed that he has had no concern over my well being.,1,disappoint no concern,"['disappoint', 'disappoint no', 'disappoint no concern', 'no', 'no concern', 'concern']",0,0,0,0,1,0,0,0,0.07407407407407407
156303,and not only got back to us but really reassured her and showed compassion.,0,not get reassure show compassion,"['not', 'not get', 'not get reassure', 'not get reassure show', 'not get reassure show compassion', 'get', 'get reassure', 'get reassure show', 'get reassure show compassion', 'reassure', 'reassure show', 'reassure show compassion', 'show', 'show compassion', 'compassion']",0,0,1,0,0,0,0,0,0.05555555555555555
102849,"It was a smooth process, and I was very happy about how my concerns were handled.",0,smooth process happy concern handle,"['smooth', 'smooth process', 'smooth process happy', 'smooth process happy concern', 'smooth process happy concern handle', 'process', 'process happy', 'process happy concern', 'process happy concern handle', 'happy', 'happy concern', 'happy concern handle', 'concern', 'concern handle', 'handle']",0,0,0,0,1,0,0,0,0.05555555555555555
142624,"On top of everything, my results are better than I could have ever expected (breast augmentation) and my confidence has gone through the roof.",0,result good expect breast pigmentation confidence go roof,"['result', 'result good', 'result good expect', 'result good expect breast', 'result good expect breast pigmentation', 'result good expect breast pigmentation confidence', 'result good expect breast pigmentation confidence go', 'result good expect breast pigmentation confidence go roof', 'good', 'good expect', 'good expect breast', 'good expect breast pigmentation', 'good expect breast pigmentation confidence', 'good expect breast pigmentation confidence go', 'good expect breast pigmentation confidence go roof', 'expect', 'expect breast', 'expect breast pigmentation', 'expect breast pigmentation confidence', 'expect breast pigmentation confidence go', 'expect breast pigmentation confidence go roof', 'breast', 'breast pigmentation', 'breast pigmentation confidence', 'breast pigmentation confidence go', 'breast pigmentation confidence go roof', 'pigmentation', 'pigmentation confidence', 'pigmentation confidence go', 'pigmentation confidence go roof', 'confidence', 'confidence go', 'confidence go roof', 'go', 'go roof', 'roof']",0,0,0,1,0,0,0,0,0.03508771929824561
113186,The last month I have felt more confidence than I've had in years.,0,feel confidence,"['feel', 'feel confidence', 'confidence']",0,0,0,1,0,0,0,0,0.08333333333333333
143480,"I also had concerns about the lipo, I feel he left a lot of fat behind...",1,concern lip feel leave lot fat,"['concern', 'concern lip', 'concern lip feel', 'concern lip feel leave', 'concern lip feel leave lot', 'concern lip feel leave lot fat', 'lip', 'lip feel', 'lip feel leave', 'lip feel leave lot', 'lip feel leave lot fat', 'feel', 'feel leave', 'feel leave lot', 'feel leave lot fat', 'leave', 'leave lot', 'leave lot fat', 'lot', 'lot fat', 'fat']",0,0,0,0,1,0,0,0,0.047619047619047616
112512,He has no concern and does not care.,1,no concern not care,"['no', 'no concern', 'no concern not', 'no concern not care', 'concern', 'concern not', 'concern not care', 'not', 'not care', 'care']",0,0,0,0,1,0,0,0,0.06451612903225806
91207,"Shawn is fast and efficient, thorough",0,show fast efficient thorough,"['show', 'show fast', 'show fast efficient', 'show fast efficient thorough', 'fast', 'fast efficient', 'fast efficient thorough', 'efficient', 'efficient thorough', 'thorough']",0,0,1,0,0,0,0,0,0.06451612903225806
117420,"Very detailed in explaining my condition, super kind and very compassionate and very caring!",0,detail explain condition super kind compassionate dare,"['detail', 'detail explain', 'detail explain condition', 'detail explain condition super', 'detail explain condition super kind', 'detail explain condition super kind compassionate', 'detail explain condition super kind compassionate dare', 'explain', 'explain condition', 'explain condition super', 'explain condition super kind', 'explain condition super kind compassionate', 'explain condition super kind compassionate dare', 'condition', 'condition super', 'condition super kind', 'condition super kind compassionate', 'condition super kind compassionate dare', 'super', 'super kind', 'super kind compassionate', 'super kind compassionate dare', 'kind', 'kind compassionate', 'kind compassionate dare', 'compassionate', 'compassionate dare', 'dare']",0,0,0,0,0,0,0,1,0.04081632653061224
111619,"for a consultation, I spoke with Vanessa and she answered all my questions and addressed all my concerns.",0,consultation speak vinesse answer question address concern,"['consultation', 'consultation speak', 'consultation speak vinesse', 'consultation speak vinesse answer', 'consultation speak vinesse answer question', 'consultation speak vinesse answer question address', 'consultation speak vinesse answer question address concern', 'speak', 'speak vinesse', 'speak vinesse answer', 'speak vinesse answer question', 'speak vinesse answer question address', 'speak vinesse answer question address concern', 'vinesse', 'vinesse answer', 'vinesse answer question', 'vinesse answer question address', 'vinesse answer question address concern', 'answer', 'answer question', 'answer question address', 'answer question address concern', 'question', 'question address', 'question address concern', 'address', 'address concern', 'concern']",0,0,0,0,1,0,0,0,0.04081632653061224
100075,After discussing my options I am able to make an informed decision on what procedure is right for me.,0,discuss option able inform decision procedure right,"['discuss', 'discuss option', 'discuss option able', 'discuss option able inform', 'discuss option able inform decision', 'discuss option able inform decision procedure', 'discuss option able inform decision procedure right', 'option', 'option able', 'option able inform', 'option able inform decision', 'option able inform decision procedure', 'option able inform decision procedure right', 'able', 'able inform', 'able inform decision', 'able inform decision procedure', 'able inform decision procedure right', 'inform', 'inform decision', 'inform decision procedure', 'inform decision procedure right', 'decision', 'decision procedure', 'decision procedure right', 'procedure', 'procedure right', 'right']",0,0,0,0,0,0,1,0,0.04081632653061224
170368,"After only 5 visits following my consultation visit, my smile and confidence was restored.",0,visit follow consultation visit smile confidence restore,"['visit', 'visit follow', 'visit follow consultation', 'visit follow consultation visit', 'visit follow consultation visit smile', 'visit follow consultation visit smile confidence', 'visit follow consultation visit smile confidence restore', 'follow', 'follow consultation', 'follow consultation visit', 'follow consultation visit smile', 'follow consultation visit smile confidence', 'follow consultation visit smile confidence restore', 'consultation', 'consultation visit', 'consultation visit smile', 'consultation visit smile confidence', 'consultation visit smile confidence restore', 'visit', 'visit smile', 'visit smile confidence', 'visit smile confidence restore', 'smile', 'smile confidence', 'smile confidence restore', 'confidence', 'confidence restore', 'restore']",0,0,0,1,0,0,0,0,0.04081632653061224
94190,never performed a physical exam even though his medical record showed exam results.,1,perform physical examination medical record show examination result,"['perform', 'perform physical', 'perform physical examination', 'perform physical examination medical', 'perform physical examination medical record', 'perform physical examination medical record show', 'perform physical examination medical record show examination', 'perform physical examination medical record show examination result', 'physical', 'physical examination', 'physical examination medical', 'physical examination medical record', 'physical examination medical record show', 'physical examination medical record show examination', 'physical examination medical record show examination result', 'examination', 'examination medical', 'examination medical record', 'examination medical record show', 'examination medical record show examination', 'examination medical record show examination result', 'medical', 'medical record', 'medical record show', 'medical record show examination', 'medical record show examination result', 'record', 'record show', 'record show examination', 'record show examination result', 'show', 'show examination', 'show examination result', 'examination', 'examination result', 'result']",0,0,1,0,0,0,0,0,0.03508771929824561
127151,He spent over an hour answering our questions and concerns.,0,spend answer question concern,"['spend', 'spend answer', 'spend answer question', 'spend answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",0,0,0,0,1,0,0,0,0.06451612903225806
187577,"I spoke with Robin, the patient coordinator, two days before my surgery and told her my concerns and she made me feel better.",0,speak robin patient coordinate surgery tell concern feel good,"['speak', 'speak robin', 'speak robin patient', 'speak robin patient coordinate', 'speak robin patient coordinate surgery', 'speak robin patient coordinate surgery tell', 'speak robin patient coordinate surgery tell concern', 'speak robin patient coordinate surgery tell concern feel', 'speak robin patient coordinate surgery tell concern feel good', 'robin', 'robin patient', 'robin patient coordinate', 'robin patient coordinate surgery', 'robin patient coordinate surgery tell', 'robin patient coordinate surgery tell concern', 'robin patient coordinate surgery tell concern feel', 'robin patient coordinate surgery tell concern feel good', 'patient', 'patient coordinate', 'patient coordinate surgery', 'patient coordinate surgery tell', 'patient coordinate surgery tell concern', 'patient coordinate surgery tell concern feel', 'patient coordinate surgery tell concern feel good', 'coordinate', 'coordinate surgery', 'coordinate surgery tell', 'coordinate surgery tell concern', 'coordinate surgery tell concern feel', 'coordinate surgery tell concern feel good', 'surgery', 'surgery tell', 'surgery tell concern', 'surgery tell concern feel', 'surgery tell concern feel good', 'tell', 'tell concern', 'tell concern feel', 'tell concern feel good', 'concern', 'concern feel', 'concern feel good', 'feel', 'feel good', 'good']",0,0,0,0,1,0,0,0,0.030303030303030304
