commentId,comment,classification,comment_processed,word_phrase_list,comfortable,past,past doctor,doctor,doctor miss,miss,shy,speak,similarity_score
142792,I think its ridiculous there is absolutely no physician available for a time of need like this .,1,think ridiculous absolutely no doctor available time need like,"['think', 'think ridiculous', 'think ridiculous absolutely', 'think ridiculous absolutely no', 'think ridiculous absolutely no doctor', 'think ridiculous absolutely no doctor available', 'think ridiculous absolutely no doctor available time', 'think ridiculous absolutely no doctor available time need', 'think ridiculous absolutely no doctor available time need like', 'ridiculous', 'ridiculous absolutely', 'ridiculous absolutely no', 'ridiculous absolutely no doctor', 'ridiculous absolutely no doctor available', 'ridiculous absolutely no doctor available time', 'ridiculous absolutely no doctor available time need', 'ridiculous absolutely no doctor available time need like', 'absolutely', 'absolutely no', 'absolutely no doctor', 'absolutely no doctor available', 'absolutely no doctor available time', 'absolutely no doctor available time need', 'absolutely no doctor available time need like', 'no', 'no doctor', 'no doctor available', 'no doctor available time', 'no doctor available time need', 'no doctor available time need like', 'doctor', 'doctor available', 'doctor available time', 'doctor available time need', 'doctor available time need like', 'available', 'available time', 'available time need', 'available time need like', 'time', 'time need', 'time need like', 'need', 'need like', 'like']",0,0,0,1,0,0,0,0,0.030303030303030304
139407,"Not only is he excellent as a physician, he has a genuine concern",0,not excellent doctor genuine concern,"['not', 'not excellent', 'not excellent doctor', 'not excellent doctor genuine', 'not excellent doctor genuine concern', 'excellent', 'excellent doctor', 'excellent doctor genuine', 'excellent doctor genuine concern', 'doctor', 'doctor genuine', 'doctor genuine concern', 'genuine', 'genuine concern', 'concern']",0,0,0,1,0,0,0,0,0.05555555555555555
130233,"but he, in reality he is the one that missed a part of the lipoma.",1,reality miss lipoma,"['reality', 'reality miss', 'reality miss lipoma', 'miss', 'miss lipoma', 'lipoma']",0,0,0,0,0,1,0,0,0.07407407407407407
187155,"From the moment I checked in, when I was called back, speaking with the provider till checking out.",0,moment check call speak provider till check,"['moment', 'moment check', 'moment check call', 'moment check call speak', 'moment check call speak provider', 'moment check call speak provider till', 'moment check call speak provider till check', 'check', 'check call', 'check call speak', 'check call speak provider', 'check call speak provider till', 'check call speak provider till check', 'call', 'call speak', 'call speak provider', 'call speak provider till', 'call speak provider till check', 'speak', 'speak provider', 'speak provider till', 'speak provider till check', 'provider', 'provider till', 'provider till check', 'till', 'till check', 'check']",0,0,0,0,0,0,0,1,0.04081632653061224
169345,There are Multiple doctors in one big building.,0,multiple doctor big build,"['multiple', 'multiple doctor', 'multiple doctor big', 'multiple doctor big build', 'doctor', 'doctor big', 'doctor big build', 'big', 'big build', 'build']",0,0,0,1,0,0,0,0,0.06451612903225806
150760,They have round the clock care over the phone and I never had to wait to speak to a team member.,0,round clock care phone wait speak team member,"['round', 'round clock', 'round clock care', 'round clock care phone', 'round clock care phone wait', 'round clock care phone wait speak', 'round clock care phone wait speak team', 'round clock care phone wait speak team member', 'clock', 'clock care', 'clock care phone', 'clock care phone wait', 'clock care phone wait speak', 'clock care phone wait speak team', 'clock care phone wait speak team member', 'care', 'care phone', 'care phone wait', 'care phone wait speak', 'care phone wait speak team', 'care phone wait speak team member', 'phone', 'phone wait', 'phone wait speak', 'phone wait speak team', 'phone wait speak team member', 'wait', 'wait speak', 'wait speak team', 'wait speak team member', 'speak', 'speak team', 'speak team member', 'team', 'team member', 'member']",0,0,0,0,0,0,0,1,0.03508771929824561
113437,If nothing today I will have to change doctors.,1,change doctor,"['change', 'change doctor', 'doctor']",0,0,0,1,0,0,0,0,0.08333333333333333
142271,Came here for a follow up to remove the stitches on my eyes and Miss Jennifer is so good.,0,come follow remove stitch eye miss good,"['come', 'come follow', 'come follow remove', 'come follow remove stitch', 'come follow remove stitch eye', 'come follow remove stitch eye miss', 'come follow remove stitch eye miss good', 'follow', 'follow remove', 'follow remove stitch', 'follow remove stitch eye', 'follow remove stitch eye miss', 'follow remove stitch eye miss good', 'remove', 'remove stitch', 'remove stitch eye', 'remove stitch eye miss', 'remove stitch eye miss good', 'stitch', 'stitch eye', 'stitch eye miss', 'stitch eye miss good', 'eye', 'eye miss', 'eye miss good', 'miss', 'miss good', 'good']",0,0,0,0,0,1,0,0,0.04081632653061224
95445,They made a nervous guy feel completely comfortable,0,nervous guy feel completely comfortable,"['nervous', 'nervous guy', 'nervous guy feel', 'nervous guy feel completely', 'nervous guy feel completely comfortable', 'guy', 'guy feel', 'guy feel completely', 'guy feel completely comfortable', 'feel', 'feel completely', 'feel completely comfortable', 'completely', 'completely comfortable', 'comfortable']",1,0,0,0,0,0,0,0,0.05555555555555555
76357,I felt very comfortable asking questions while with nurses and secure in my doctor's choices.,0,feel comfortable ask question nurse secure doctor choice,"['feel', 'feel comfortable', 'feel comfortable ask', 'feel comfortable ask question', 'feel comfortable ask question nurse', 'feel comfortable ask question nurse secure', 'feel comfortable ask question nurse secure doctor', 'feel comfortable ask question nurse secure doctor choice', 'comfortable', 'comfortable ask', 'comfortable ask question', 'comfortable ask question nurse', 'comfortable ask question nurse secure', 'comfortable ask question nurse secure doctor', 'comfortable ask question nurse secure doctor choice', 'ask', 'ask question', 'ask question nurse', 'ask question nurse secure', 'ask question nurse secure doctor', 'ask question nurse secure doctor choice', 'question', 'question nurse', 'question nurse secure', 'question nurse secure doctor', 'question nurse secure doctor choice', 'nurse', 'nurse secure', 'nurse secure doctor', 'nurse secure doctor choice', 'secure', 'secure doctor', 'secure doctor choice', 'doctor', 'doctor choice', 'choice']",1,0,0,1,0,0,0,0,0.07017543859649122
87252,Enjoy my visit to his office which is had to say about going to a dentist in the past.,0,enjoy visit office go dentist past,"['enjoy', 'enjoy visit', 'enjoy visit office', 'enjoy visit office go', 'enjoy visit office go dentist', 'enjoy visit office go dentist past', 'visit', 'visit office', 'visit office go', 'visit office go dentist', 'visit office go dentist past', 'office', 'office go', 'office go dentist', 'office go dentist past', 'go', 'go dentist', 'go dentist past', 'dentist', 'dentist past', 'past']",0,1,0,0,0,0,0,0,0.047619047619047616
82286,He has the best bedside manner of any physician I have EVER worked with or been a patient of,0,good bedside manner doctor work patient,"['good', 'good bedside', 'good bedside manner', 'good bedside manner doctor', 'good bedside manner doctor work', 'good bedside manner doctor work patient', 'bedside', 'bedside manner', 'bedside manner doctor', 'bedside manner doctor work', 'bedside manner doctor work patient', 'manner', 'manner doctor', 'manner doctor work', 'manner doctor work patient', 'doctor', 'doctor work', 'doctor work patient', 'work', 'work patient', 'patient']",0,0,0,1,0,0,0,0,0.047619047619047616
102065,They are very personable as well as wonderful people that make you comfortable through the whole process.,0,personal fantastic people comfortable process,"['personal', 'personal fantastic', 'personal fantastic people', 'personal fantastic people comfortable', 'personal fantastic people comfortable process', 'fantastic', 'fantastic people', 'fantastic people comfortable', 'fantastic people comfortable process', 'people', 'people comfortable', 'people comfortable process', 'comfortable', 'comfortable process', 'process']",1,0,0,0,0,0,0,0,0.05555555555555555
93729,"Dr. Singh is a caring physician who spends all the time required, to explain things to patients,",0,dare doctor spend time require explain thing patient,"['dare', 'dare doctor', 'dare doctor spend', 'dare doctor spend time', 'dare doctor spend time require', 'dare doctor spend time require explain', 'dare doctor spend time require explain thing', 'dare doctor spend time require explain thing patient', 'doctor', 'doctor spend', 'doctor spend time', 'doctor spend time require', 'doctor spend time require explain', 'doctor spend time require explain thing', 'doctor spend time require explain thing patient', 'spend', 'spend time', 'spend time require', 'spend time require explain', 'spend time require explain thing', 'spend time require explain thing patient', 'time', 'time require', 'time require explain', 'time require explain thing', 'time require explain thing patient', 'require', 'require explain', 'require explain thing', 'require explain thing patient', 'explain', 'explain thing', 'explain thing patient', 'thing', 'thing patient', 'patient']",0,0,0,1,0,0,0,0,0.03508771929824561
100777,He is a Physician that will listen to you and will take the necessary time to explain in detail what needs to be done.,0,doctor listen necessary time explain detail need,"['doctor', 'doctor listen', 'doctor listen necessary', 'doctor listen necessary time', 'doctor listen necessary time explain', 'doctor listen necessary time explain detail', 'doctor listen necessary time explain detail need', 'listen', 'listen necessary', 'listen necessary time', 'listen necessary time explain', 'listen necessary time explain detail', 'listen necessary time explain detail need', 'necessary', 'necessary time', 'necessary time explain', 'necessary time explain detail', 'necessary time explain detail need', 'time', 'time explain', 'time explain detail', 'time explain detail need', 'explain', 'explain detail', 'explain detail need', 'detail', 'detail need', 'need']",0,0,0,1,0,0,0,0,0.04081632653061224
113999,We called and spoke to Silvia about a particular problem and she cared,0,call speak silver particular problem care,"['call', 'call speak', 'call speak silver', 'call speak silver particular', 'call speak silver particular problem', 'call speak silver particular problem care', 'speak', 'speak silver', 'speak silver particular', 'speak silver particular problem', 'speak silver particular problem care', 'silver', 'silver particular', 'silver particular problem', 'silver particular problem care', 'particular', 'particular problem', 'particular problem care', 'problem', 'problem care', 'care']",0,0,0,0,0,0,0,1,0.047619047619047616
130652,"the doctor?s office didn?t complete the correct information, we are still as of today waiting",1,doctor office complete correct information wait,"['doctor', 'doctor office', 'doctor office complete', 'doctor office complete correct', 'doctor office complete correct information', 'doctor office complete correct information wait', 'office', 'office complete', 'office complete correct', 'office complete correct information', 'office complete correct information wait', 'complete', 'complete correct', 'complete correct information', 'complete correct information wait', 'correct', 'correct information', 'correct information wait', 'information', 'information wait', 'wait']",0,0,0,1,0,0,0,0,0.047619047619047616
124214,"Once the swelling goes down, there is no change whatsoever, except for the fact that the doctors pocket is fatter.",1,swell go no change any fact doctor pocket father,"['swell', 'swell go', 'swell go no', 'swell go no change', 'swell go no change any', 'swell go no change any fact', 'swell go no change any fact doctor', 'swell go no change any fact doctor pocket', 'swell go no change any fact doctor pocket father', 'go', 'go no', 'go no change', 'go no change any', 'go no change any fact', 'go no change any fact doctor', 'go no change any fact doctor pocket', 'go no change any fact doctor pocket father', 'no', 'no change', 'no change any', 'no change any fact', 'no change any fact doctor', 'no change any fact doctor pocket', 'no change any fact doctor pocket father', 'change', 'change any', 'change any fact', 'change any fact doctor', 'change any fact doctor pocket', 'change any fact doctor pocket father', 'any', 'any fact', 'any fact doctor', 'any fact doctor pocket', 'any fact doctor pocket father', 'fact', 'fact doctor', 'fact doctor pocket', 'fact doctor pocket father', 'doctor', 'doctor pocket', 'doctor pocket father', 'pocket', 'pocket father', 'father']",0,0,0,1,0,0,0,0,0.030303030303030304
128492,Was more interested on slamming fellow Doctors by saying the ones that looked at her had lessor education.,1,interest slam fellow doctor say one look less education,"['interest', 'interest slam', 'interest slam fellow', 'interest slam fellow doctor', 'interest slam fellow doctor say', 'interest slam fellow doctor say one', 'interest slam fellow doctor say one look', 'interest slam fellow doctor say one look less', 'interest slam fellow doctor say one look less education', 'slam', 'slam fellow', 'slam fellow doctor', 'slam fellow doctor say', 'slam fellow doctor say one', 'slam fellow doctor say one look', 'slam fellow doctor say one look less', 'slam fellow doctor say one look less education', 'fellow', 'fellow doctor', 'fellow doctor say', 'fellow doctor say one', 'fellow doctor say one look', 'fellow doctor say one look less', 'fellow doctor say one look less education', 'doctor', 'doctor say', 'doctor say one', 'doctor say one look', 'doctor say one look less', 'doctor say one look less education', 'say', 'say one', 'say one look', 'say one look less', 'say one look less education', 'one', 'one look', 'one look less', 'one look less education', 'look', 'look less', 'look less education', 'less', 'less education', 'education']",0,0,0,1,0,0,0,0,0.030303030303030304
86395,for their patients is unmatched by any other doctor's office.,0,patient snatch doctor office,"['patient', 'patient snatch', 'patient snatch doctor', 'patient snatch doctor office', 'snatch', 'snatch doctor', 'snatch doctor office', 'doctor', 'doctor office', 'office']",0,0,0,1,0,0,0,0,0.06451612903225806
165516,They make you feel welcome when you even start checking in and the doctors tech's are so caring.,0,feel welcome start check doctor tear dare,"['feel', 'feel welcome', 'feel welcome start', 'feel welcome start check', 'feel welcome start check doctor', 'feel welcome start check doctor tear', 'feel welcome start check doctor tear dare', 'welcome', 'welcome start', 'welcome start check', 'welcome start check doctor', 'welcome start check doctor tear', 'welcome start check doctor tear dare', 'start', 'start check', 'start check doctor', 'start check doctor tear', 'start check doctor tear dare', 'check', 'check doctor', 'check doctor tear', 'check doctor tear dare', 'doctor', 'doctor tear', 'doctor tear dare', 'tear', 'tear dare', 'dare']",0,0,0,1,0,0,0,0,0.04081632653061224
106087,"but it doesn't surprise me, it's a huge operation with lots of staff and doctors and it's very easy to be lost in the shuffle",1,surprise huge operation lot staff doctor easy lose scuffle,"['surprise', 'surprise huge', 'surprise huge operation', 'surprise huge operation lot', 'surprise huge operation lot staff', 'surprise huge operation lot staff doctor', 'surprise huge operation lot staff doctor easy', 'surprise huge operation lot staff doctor easy lose', 'surprise huge operation lot staff doctor easy lose scuffle', 'huge', 'huge operation', 'huge operation lot', 'huge operation lot staff', 'huge operation lot staff doctor', 'huge operation lot staff doctor easy', 'huge operation lot staff doctor easy lose', 'huge operation lot staff doctor easy lose scuffle', 'operation', 'operation lot', 'operation lot staff', 'operation lot staff doctor', 'operation lot staff doctor easy', 'operation lot staff doctor easy lose', 'operation lot staff doctor easy lose scuffle', 'lot', 'lot staff', 'lot staff doctor', 'lot staff doctor easy', 'lot staff doctor easy lose', 'lot staff doctor easy lose scuffle', 'staff', 'staff doctor', 'staff doctor easy', 'staff doctor easy lose', 'staff doctor easy lose scuffle', 'doctor', 'doctor easy', 'doctor easy lose', 'doctor easy lose scuffle', 'easy', 'easy lose', 'easy lose scuffle', 'lose', 'lose scuffle', 'scuffle']",0,0,0,1,0,0,0,0,0.030303030303030304
177970,"Dawn, Jason and Dr. Craig made me feel so comfortable in the surgical suite and i felt safe in their hands!",0,feel comfortable surgical suite feel safe hand,"['feel', 'feel comfortable', 'feel comfortable surgical', 'feel comfortable surgical suite', 'feel comfortable surgical suite feel', 'feel comfortable surgical suite feel safe', 'feel comfortable surgical suite feel safe hand', 'comfortable', 'comfortable surgical', 'comfortable surgical suite', 'comfortable surgical suite feel', 'comfortable surgical suite feel safe', 'comfortable surgical suite feel safe hand', 'surgical', 'surgical suite', 'surgical suite feel', 'surgical suite feel safe', 'surgical suite feel safe hand', 'suite', 'suite feel', 'suite feel safe', 'suite feel safe hand', 'feel', 'feel safe', 'feel safe hand', 'safe', 'safe hand', 'hand']",1,0,0,0,0,0,0,0,0.04081632653061224
183800,"The Drs Assts are good at answering your emails on the portal, ( hence two stars), since you can't speak to anyone when you call,",1,dry act good answer e-mail portal star speak,"['dry', 'dry act', 'dry act good', 'dry act good answer', 'dry act good answer e-mail', 'dry act good answer e-mail portal', 'dry act good answer e-mail portal star', 'dry act good answer e-mail portal star speak', 'act', 'act good', 'act good answer', 'act good answer e-mail', 'act good answer e-mail portal', 'act good answer e-mail portal star', 'act good answer e-mail portal star speak', 'good', 'good answer', 'good answer e-mail', 'good answer e-mail portal', 'good answer e-mail portal star', 'good answer e-mail portal star speak', 'answer', 'answer e-mail', 'answer e-mail portal', 'answer e-mail portal star', 'answer e-mail portal star speak', 'e-mail', 'e-mail portal', 'e-mail portal star', 'e-mail portal star speak', 'portal', 'portal star', 'portal star speak', 'star', 'star speak', 'speak']",0,0,0,0,0,0,0,1,0.03508771929824561
106015,dr serure really made me feel comfortable about myself especially because this was my first procedure.,0,secure feel comfortable especially procedure,"['secure', 'secure feel', 'secure feel comfortable', 'secure feel comfortable especially', 'secure feel comfortable especially procedure', 'feel', 'feel comfortable', 'feel comfortable especially', 'feel comfortable especially procedure', 'comfortable', 'comfortable especially', 'comfortable especially procedure', 'especially', 'especially procedure', 'procedure']",1,0,0,0,0,0,0,0,0.05555555555555555
145475,"I had other doctors telling me different things and answers, I had vein ablation surgery with Dr Hayes and he fixed my issues!!",0,doctor tell different thing answer vein relation surgery fix issue,"['doctor', 'doctor tell', 'doctor tell different', 'doctor tell different thing', 'doctor tell different thing answer', 'doctor tell different thing answer vein', 'doctor tell different thing answer vein relation', 'doctor tell different thing answer vein relation surgery', 'doctor tell different thing answer vein relation surgery fix', 'doctor tell different thing answer vein relation surgery fix issue', 'tell', 'tell different', 'tell different thing', 'tell different thing answer', 'tell different thing answer vein', 'tell different thing answer vein relation', 'tell different thing answer vein relation surgery', 'tell different thing answer vein relation surgery fix', 'tell different thing answer vein relation surgery fix issue', 'different', 'different thing', 'different thing answer', 'different thing answer vein', 'different thing answer vein relation', 'different thing answer vein relation surgery', 'different thing answer vein relation surgery fix', 'different thing answer vein relation surgery fix issue', 'thing', 'thing answer', 'thing answer vein', 'thing answer vein relation', 'thing answer vein relation surgery', 'thing answer vein relation surgery fix', 'thing answer vein relation surgery fix issue', 'answer', 'answer vein', 'answer vein relation', 'answer vein relation surgery', 'answer vein relation surgery fix', 'answer vein relation surgery fix issue', 'vein', 'vein relation', 'vein relation surgery', 'vein relation surgery fix', 'vein relation surgery fix issue', 'relation', 'relation surgery', 'relation surgery fix', 'relation surgery fix issue', 'surgery', 'surgery fix', 'surgery fix issue', 'fix', 'fix issue', 'issue']",0,0,0,1,0,0,0,0,0.02631578947368421
186583,After speaking with him everything made such perfect sense to me.,0,speak perfect sense,"['speak', 'speak perfect', 'speak perfect sense', 'perfect', 'perfect sense', 'sense']",0,0,0,0,0,0,0,1,0.07407407407407407
97543,I instantly felt comfortable with both of them and knew that I wanted to pursue surgery,0,instantly feel comfortable know want pursue surgery,"['instantly', 'instantly feel', 'instantly feel comfortable', 'instantly feel comfortable know', 'instantly feel comfortable know want', 'instantly feel comfortable know want pursue', 'instantly feel comfortable know want pursue surgery', 'feel', 'feel comfortable', 'feel comfortable know', 'feel comfortable know want', 'feel comfortable know want pursue', 'feel comfortable know want pursue surgery', 'comfortable', 'comfortable know', 'comfortable know want', 'comfortable know want pursue', 'comfortable know want pursue surgery', 'know', 'know want', 'know want pursue', 'know want pursue surgery', 'want', 'want pursue', 'want pursue surgery', 'pursue', 'pursue surgery', 'surgery']",1,0,0,0,0,0,0,0,0.04081632653061224
178418,She explained everything to me and made me feel comfortable since I was so nervous to be put under general anesthesia.,0,explain feel comfortable nervous general,"['explain', 'explain feel', 'explain feel comfortable', 'explain feel comfortable nervous', 'explain feel comfortable nervous general', 'feel', 'feel comfortable', 'feel comfortable nervous', 'feel comfortable nervous general', 'comfortable', 'comfortable nervous', 'comfortable nervous general', 'nervous', 'nervous general', 'general']",1,0,0,0,0,0,0,0,0.05555555555555555
171074,"I know docs are busy (my family has many docs), but I felt like I was just dismissed (maybe my age?)",1,know doctor busy family doctor feel like dismiss possibly age,"['know', 'know doctor', 'know doctor busy', 'know doctor busy family', 'know doctor busy family doctor', 'know doctor busy family doctor feel', 'know doctor busy family doctor feel like', 'know doctor busy family doctor feel like dismiss', 'know doctor busy family doctor feel like dismiss possibly', 'know doctor busy family doctor feel like dismiss possibly age', 'doctor', 'doctor busy', 'doctor busy family', 'doctor busy family doctor', 'doctor busy family doctor feel', 'doctor busy family doctor feel like', 'doctor busy family doctor feel like dismiss', 'doctor busy family doctor feel like dismiss possibly', 'doctor busy family doctor feel like dismiss possibly age', 'busy', 'busy family', 'busy family doctor', 'busy family doctor feel', 'busy family doctor feel like', 'busy family doctor feel like dismiss', 'busy family doctor feel like dismiss possibly', 'busy family doctor feel like dismiss possibly age', 'family', 'family doctor', 'family doctor feel', 'family doctor feel like', 'family doctor feel like dismiss', 'family doctor feel like dismiss possibly', 'family doctor feel like dismiss possibly age', 'doctor', 'doctor feel', 'doctor feel like', 'doctor feel like dismiss', 'doctor feel like dismiss possibly', 'doctor feel like dismiss possibly age', 'feel', 'feel like', 'feel like dismiss', 'feel like dismiss possibly', 'feel like dismiss possibly age', 'like', 'like dismiss', 'like dismiss possibly', 'like dismiss possibly age', 'dismiss', 'dismiss possibly', 'dismiss possibly age', 'possibly', 'possibly age', 'age']",0,0,0,1,0,0,0,0,0.02631578947368421
122274,I never felt more comfortable with an eye doctor.,0,feel comfortable eye,"['feel', 'feel comfortable', 'feel comfortable eye', 'comfortable', 'comfortable eye', 'eye']",1,0,0,0,0,0,0,0,0.07407407407407407
176557,His positive energy and warmth made me feel so comfortable and confident in my surgery.,0,positive energy warmth feel comfortable confident surgery,"['positive', 'positive energy', 'positive energy warmth', 'positive energy warmth feel', 'positive energy warmth feel comfortable', 'positive energy warmth feel comfortable confident', 'positive energy warmth feel comfortable confident surgery', 'energy', 'energy warmth', 'energy warmth feel', 'energy warmth feel comfortable', 'energy warmth feel comfortable confident', 'energy warmth feel comfortable confident surgery', 'warmth', 'warmth feel', 'warmth feel comfortable', 'warmth feel comfortable confident', 'warmth feel comfortable confident surgery', 'feel', 'feel comfortable', 'feel comfortable confident', 'feel comfortable confident surgery', 'comfortable', 'comfortable confident', 'comfortable confident surgery', 'confident', 'confident surgery', 'surgery']",1,0,0,0,0,0,0,0,0.04081632653061224
158583,The doctor's schedule lady told me they were going to reach out,1,doctor schedule lady tell go reach,"['doctor', 'doctor schedule', 'doctor schedule lady', 'doctor schedule lady tell', 'doctor schedule lady tell go', 'doctor schedule lady tell go reach', 'schedule', 'schedule lady', 'schedule lady tell', 'schedule lady tell go', 'schedule lady tell go reach', 'lady', 'lady tell', 'lady tell go', 'lady tell go reach', 'tell', 'tell go', 'tell go reach', 'go', 'go reach', 'reach']",0,0,0,1,0,0,0,0,0.047619047619047616
58065,"Well, they really pretty good.  Every thing I had seen about you know.  As a matter of fact the cancer building.  My medicine doctors actually saved my life, so you know I am definitely 100% with them.",0,pretty good thing see know matter fact cancer build medicine doctor actually save life know decidedly,"['pretty', 'pretty good', 'pretty good thing', 'pretty good thing see', 'pretty good thing see know', 'pretty good thing see know matter', 'pretty good thing see know matter fact', 'pretty good thing see know matter fact cancer', 'pretty good thing see know matter fact cancer build', 'pretty good thing see know matter fact cancer build medicine', 'pretty good thing see know matter fact cancer build medicine doctor', 'pretty good thing see know matter fact cancer build medicine doctor actually', 'pretty good thing see know matter fact cancer build medicine doctor actually save', 'pretty good thing see know matter fact cancer build medicine doctor actually save life', 'pretty good thing see know matter fact cancer build medicine doctor actually save life know', 'pretty good thing see know matter fact cancer build medicine doctor actually save life know decidedly', 'good', 'good thing', 'good thing see', 'good thing see know', 'good thing see know matter', 'good thing see know matter fact', 'good thing see know matter fact cancer', 'good thing see know matter fact cancer build', 'good thing see know matter fact cancer build medicine', 'good thing see know matter fact cancer build medicine doctor', 'good thing see know matter fact cancer build medicine doctor actually', 'good thing see know matter fact cancer build medicine doctor actually save', 'good thing see know matter fact cancer build medicine doctor actually save life', 'good thing see know matter fact cancer build medicine doctor actually save life know', 'good thing see know matter fact cancer build medicine doctor actually save life know decidedly', 'thing', 'thing see', 'thing see know', 'thing see know matter', 'thing see know matter fact', 'thing see know matter fact cancer', 'thing see know matter fact cancer build', 'thing see know matter fact cancer build medicine', 'thing see know matter fact cancer build medicine doctor', 'thing see know matter fact cancer build medicine doctor actually', 'thing see know matter fact cancer build medicine doctor actually save', 'thing see know matter fact cancer build medicine doctor actually save life', 'thing see know matter fact cancer build medicine doctor actually save life know', 'thing see know matter fact cancer build medicine doctor actually save life know decidedly', 'see', 'see know', 'see know matter', 'see know matter fact', 'see know matter fact cancer', 'see know matter fact cancer build', 'see know matter fact cancer build medicine', 'see know matter fact cancer build medicine doctor', 'see know matter fact cancer build medicine doctor actually', 'see know matter fact cancer build medicine doctor actually save', 'see know matter fact cancer build medicine doctor actually save life', 'see know matter fact cancer build medicine doctor actually save life know', 'see know matter fact cancer build medicine doctor actually save life know decidedly', 'know', 'know matter', 'know matter fact', 'know matter fact cancer', 'know matter fact cancer build', 'know matter fact cancer build medicine', 'know matter fact cancer build medicine doctor', 'know matter fact cancer build medicine doctor actually', 'know matter fact cancer build medicine doctor actually save', 'know matter fact cancer build medicine doctor actually save life', 'know matter fact cancer build medicine doctor actually save life know', 'know matter fact cancer build medicine doctor actually save life know decidedly', 'matter', 'matter fact', 'matter fact cancer', 'matter fact cancer build', 'matter fact cancer build medicine', 'matter fact cancer build medicine doctor', 'matter fact cancer build medicine doctor actually', 'matter fact cancer build medicine doctor actually save', 'matter fact cancer build medicine doctor actually save life', 'matter fact cancer build medicine doctor actually save life know', 'matter fact cancer build medicine doctor actually save life know decidedly', 'fact', 'fact cancer', 'fact cancer build', 'fact cancer build medicine', 'fact cancer build medicine doctor', 'fact cancer build medicine doctor actually', 'fact cancer build medicine doctor actually save', 'fact cancer build medicine doctor actually save life', 'fact cancer build medicine doctor actually save life know', 'fact cancer build medicine doctor actually save life know decidedly', 'cancer', 'cancer build', 'cancer build medicine', 'cancer build medicine doctor', 'cancer build medicine doctor actually', 'cancer build medicine doctor actually save', 'cancer build medicine doctor actually save life', 'cancer build medicine doctor actually save life know', 'cancer build medicine doctor actually save life know decidedly', 'build', 'build medicine', 'build medicine doctor', 'build medicine doctor actually', 'build medicine doctor actually save', 'build medicine doctor actually save life', 'build medicine doctor actually save life know', 'build medicine doctor actually save life know decidedly', 'medicine', 'medicine doctor', 'medicine doctor actually', 'medicine doctor actually save', 'medicine doctor actually save life', 'medicine doctor actually save life know', 'medicine doctor actually save life know decidedly', 'doctor', 'doctor actually', 'doctor actually save', 'doctor actually save life', 'doctor actually save life know', 'doctor actually save life know decidedly', 'actually', 'actually save', 'actually save life', 'actually save life know', 'actually save life know decidedly', 'save', 'save life', 'save life know', 'save life know decidedly', 'life', 'life know', 'life know decidedly', 'know', 'know decidedly', 'decidedly']",0,0,0,1,0,0,0,0,0.012738853503184714
140655,Our new urologist Dr. Khera has done so much to help increase his sperm count in just a month.,0,new urologist help increase speak count,"['new', 'new urologist', 'new urologist help', 'new urologist help increase', 'new urologist help increase speak', 'new urologist help increase speak count', 'urologist', 'urologist help', 'urologist help increase', 'urologist help increase speak', 'urologist help increase speak count', 'help', 'help increase', 'help increase speak', 'help increase speak count', 'increase', 'increase speak', 'increase speak count', 'speak', 'speak count', 'count']",0,0,0,0,0,0,0,1,0.047619047619047616
184176,I just went today to a consultation for a different procedure and again the experience was as pleasant as the past ones.,0,go consultation different procedure experience pleasant past one,"['go', 'go consultation', 'go consultation different', 'go consultation different procedure', 'go consultation different procedure experience', 'go consultation different procedure experience pleasant', 'go consultation different procedure experience pleasant past', 'go consultation different procedure experience pleasant past one', 'consultation', 'consultation different', 'consultation different procedure', 'consultation different procedure experience', 'consultation different procedure experience pleasant', 'consultation different procedure experience pleasant past', 'consultation different procedure experience pleasant past one', 'different', 'different procedure', 'different procedure experience', 'different procedure experience pleasant', 'different procedure experience pleasant past', 'different procedure experience pleasant past one', 'procedure', 'procedure experience', 'procedure experience pleasant', 'procedure experience pleasant past', 'procedure experience pleasant past one', 'experience', 'experience pleasant', 'experience pleasant past', 'experience pleasant past one', 'pleasant', 'pleasant past', 'pleasant past one', 'past', 'past one', 'one']",0,1,0,0,0,0,0,0,0.03508771929824561
117187,"His consultation, by the way, was worthless and went counter to what other doctors said and was VERY OVERPRICED!!!",1,consultation way worthless go counter doctor say overprice,"['consultation', 'consultation way', 'consultation way worthless', 'consultation way worthless go', 'consultation way worthless go counter', 'consultation way worthless go counter doctor', 'consultation way worthless go counter doctor say', 'consultation way worthless go counter doctor say overprice', 'way', 'way worthless', 'way worthless go', 'way worthless go counter', 'way worthless go counter doctor', 'way worthless go counter doctor say', 'way worthless go counter doctor say overprice', 'worthless', 'worthless go', 'worthless go counter', 'worthless go counter doctor', 'worthless go counter doctor say', 'worthless go counter doctor say overprice', 'go', 'go counter', 'go counter doctor', 'go counter doctor say', 'go counter doctor say overprice', 'counter', 'counter doctor', 'counter doctor say', 'counter doctor say overprice', 'doctor', 'doctor say', 'doctor say overprice', 'say', 'say overprice', 'overprice']",0,0,0,1,0,0,0,0,0.03508771929824561
100380,Made my daughter comfortable with the visit.,0,daughter comfortable visit,"['daughter', 'daughter comfortable', 'daughter comfortable visit', 'comfortable', 'comfortable visit', 'visit']",1,0,0,0,0,0,0,0,0.07407407407407407
