commentId,comment,classification,comment_processed,word_phrase_list,ill,remove,remove review,review,sign,agreement,pay,similarity_score
97292,How much are you paying patients to wait?,1,pay patient wait,"['pay', 'pay patient', 'pay patient wait', 'patient', 'patient wait', 'wait']",0,0,0,0,0,0,1,0.09090909090909091
82638,Make sure they call your insurance they made me pay out of pocket when I wasn't suppose to.,1,sure insurance pay pocket suppose,"['sure', 'sure insurance', 'sure insurance pay', 'sure insurance pay pocket', 'sure insurance pay pocket suppose', 'insurance', 'insurance pay', 'insurance pay pocket', 'insurance pay pocket suppose', 'pay', 'pay pocket', 'pay pocket suppose', 'pocket', 'pocket suppose', 'suppose']",0,0,0,0,0,0,1,0.09090909090909091
89680,I had a skin cancer removed from my nose by my dermatologist which left me with a large hole in my nose.,1,skin cancer remove nose dermatologist leave large hole nose,"['skin', 'skin cancer', 'skin cancer remove', 'skin cancer remove nose', 'skin cancer remove nose dermatologist', 'skin cancer remove nose dermatologist leave', 'skin cancer remove nose dermatologist leave large', 'skin cancer remove nose dermatologist leave large hole', 'skin cancer remove nose dermatologist leave large hole nose', 'cancer', 'cancer remove', 'cancer remove nose', 'cancer remove nose dermatologist', 'cancer remove nose dermatologist leave', 'cancer remove nose dermatologist leave large', 'cancer remove nose dermatologist leave large hole', 'cancer remove nose dermatologist leave large hole nose', 'remove', 'remove nose', 'remove nose dermatologist', 'remove nose dermatologist leave', 'remove nose dermatologist leave large', 'remove nose dermatologist leave large hole', 'remove nose dermatologist leave large hole nose', 'nose', 'nose dermatologist', 'nose dermatologist leave', 'nose dermatologist leave large', 'nose dermatologist leave large hole', 'nose dermatologist leave large hole nose', 'dermatologist', 'dermatologist leave', 'dermatologist leave large', 'dermatologist leave large hole', 'dermatologist leave large hole nose', 'leave', 'leave large', 'leave large hole', 'leave large hole nose', 'large', 'large hole', 'large hole nose', 'hole', 'hole nose', 'nose']",0,1,0,0,0,0,0,0.09090909090909091
99854,Do not do the same mistake that I did when I believed all these giod reviews.,1,mistake believe good review,"['mistake', 'mistake believe', 'mistake believe good', 'mistake believe good review', 'believe', 'believe good', 'believe good review', 'good', 'good review', 'review']",0,0,0,1,0,0,0,0.09090909090909091
86277,"and looking at reviews, I decided to go with Dr. Kovanda.",0,look review decide,"['look', 'look review', 'look review decide', 'review', 'review decide', 'decide']",0,0,0,1,0,0,0,0.09090909090909091
74037,The prior bad review stating the doctor became arrogant,1,prior bad review state doctor arrogant,"['prior', 'prior bad', 'prior bad review', 'prior bad review state', 'prior bad review state doctor', 'prior bad review state doctor arrogant', 'bad', 'bad review', 'bad review state', 'bad review state doctor', 'bad review state doctor arrogant', 'review', 'review state', 'review state doctor', 'review state doctor arrogant', 'state', 'state doctor', 'state doctor arrogant', 'doctor', 'doctor arrogant', 'arrogant']",0,0,0,1,0,0,0,0.09090909090909091
61700,He's the second most foremost expert in the world at what he does and yet was able to talk to me on a level of equality without condescension and paying attention to what I had to say,0,s foremost expert world able talk level equality condescension pay attention,"['s', 's foremost', 's foremost expert', 's foremost expert world', 's foremost expert world able', 's foremost expert world able talk', 's foremost expert world able talk level', 's foremost expert world able talk level equality', 's foremost expert world able talk level equality condescension', 's foremost expert world able talk level equality condescension pay', 's foremost expert world able talk level equality condescension pay attention', 'foremost', 'foremost expert', 'foremost expert world', 'foremost expert world able', 'foremost expert world able talk', 'foremost expert world able talk level', 'foremost expert world able talk level equality', 'foremost expert world able talk level equality condescension', 'foremost expert world able talk level equality condescension pay', 'foremost expert world able talk level equality condescension pay attention', 'expert', 'expert world', 'expert world able', 'expert world able talk', 'expert world able talk level', 'expert world able talk level equality', 'expert world able talk level equality condescension', 'expert world able talk level equality condescension pay', 'expert world able talk level equality condescension pay attention', 'world', 'world able', 'world able talk', 'world able talk level', 'world able talk level equality', 'world able talk level equality condescension', 'world able talk level equality condescension pay', 'world able talk level equality condescension pay attention', 'able', 'able talk', 'able talk level', 'able talk level equality', 'able talk level equality condescension', 'able talk level equality condescension pay', 'able talk level equality condescension pay attention', 'talk', 'talk level', 'talk level equality', 'talk level equality condescension', 'talk level equality condescension pay', 'talk level equality condescension pay attention', 'level', 'level equality', 'level equality condescension', 'level equality condescension pay', 'level equality condescension pay attention', 'equality', 'equality condescension', 'equality condescension pay', 'equality condescension pay attention', 'condescension', 'condescension pay', 'condescension pay attention', 'pay', 'pay attention', 'attention']",0,0,0,0,0,0,1,0.09090909090909091
132881,the morning of the surgery even when he was trying to get me say YES to his ill ideas.,1,surgery try yes ill idea,"['surgery', 'surgery try', 'surgery try yes', 'surgery try yes ill', 'surgery try yes ill idea', 'try', 'try yes', 'try yes ill', 'try yes ill idea', 'yes', 'yes ill', 'yes ill idea', 'ill', 'ill idea', 'idea']",1,0,0,0,0,0,0,0.09090909090909091
153143,They will try everything to make you pay in the first visit.,1,try pay visit,"['try', 'try pay', 'try pay visit', 'pay', 'pay visit', 'visit']",0,0,0,0,0,0,1,0.09090909090909091
131237,"You expect that everyone will be nice before you get in the door (they want paid, right?), but they are just as nice afterwards.",0,expect nice door want pay right nice,"['expect', 'expect nice', 'expect nice door', 'expect nice door want', 'expect nice door want pay', 'expect nice door want pay right', 'expect nice door want pay right nice', 'nice', 'nice door', 'nice door want', 'nice door want pay', 'nice door want pay right', 'nice door want pay right nice', 'door', 'door want', 'door want pay', 'door want pay right', 'door want pay right nice', 'want', 'want pay', 'want pay right', 'want pay right nice', 'pay', 'pay right', 'pay right nice', 'right', 'right nice', 'nice']",0,0,0,0,0,0,1,0.09090909090909091
148603,Incredibly unprofessional and I?ll mannered.,1,incredibly professional ill manner,"['incredibly', 'incredibly professional', 'incredibly professional ill', 'incredibly professional ill manner', 'professional', 'professional ill', 'professional ill manner', 'ill', 'ill manner', 'manner']",1,0,0,0,0,0,0,0.09090909090909091
166304,I've read a few reviews and have seen women do 5-10 years of research that decide with him,0,ve read review see woman research decide,"['ve', 've read', 've read review', 've read review see', 've read review see woman', 've read review see woman research', 've read review see woman research decide', 'read', 'read review', 'read review see', 'read review see woman', 'read review see woman research', 'read review see woman research decide', 'review', 'review see', 'review see woman', 'review see woman research', 'review see woman research decide', 'see', 'see woman', 'see woman research', 'see woman research decide', 'woman', 'woman research', 'woman research decide', 'research', 'research decide', 'decide']",0,0,0,1,0,0,0,0.09090909090909091
101120,"If you're disfiguring people, both temporarily and/or permanent, as evidenced from several online reviews, WHY are you in business?",1,deface people temporarily ardor permanent evidence on-line review business,"['deface', 'deface people', 'deface people temporarily', 'deface people temporarily ardor', 'deface people temporarily ardor permanent', 'deface people temporarily ardor permanent evidence', 'deface people temporarily ardor permanent evidence on-line', 'deface people temporarily ardor permanent evidence on-line review', 'deface people temporarily ardor permanent evidence on-line review business', 'people', 'people temporarily', 'people temporarily ardor', 'people temporarily ardor permanent', 'people temporarily ardor permanent evidence', 'people temporarily ardor permanent evidence on-line', 'people temporarily ardor permanent evidence on-line review', 'people temporarily ardor permanent evidence on-line review business', 'temporarily', 'temporarily ardor', 'temporarily ardor permanent', 'temporarily ardor permanent evidence', 'temporarily ardor permanent evidence on-line', 'temporarily ardor permanent evidence on-line review', 'temporarily ardor permanent evidence on-line review business', 'ardor', 'ardor permanent', 'ardor permanent evidence', 'ardor permanent evidence on-line', 'ardor permanent evidence on-line review', 'ardor permanent evidence on-line review business', 'permanent', 'permanent evidence', 'permanent evidence on-line', 'permanent evidence on-line review', 'permanent evidence on-line review business', 'evidence', 'evidence on-line', 'evidence on-line review', 'evidence on-line review business', 'on-line', 'on-line review', 'on-line review business', 'review', 'review business', 'business']",0,0,0,1,0,0,0,0.09090909090909091
184783,"Paid over 4,000.00. 8 months later finally got my permanent denture.",1,pay finally get permanent venture,"['pay', 'pay finally', 'pay finally get', 'pay finally get permanent', 'pay finally get permanent venture', 'finally', 'finally get', 'finally get permanent', 'finally get permanent venture', 'get', 'get permanent', 'get permanent venture', 'permanent', 'permanent venture', 'venture']",0,0,0,0,0,0,1,0.09090909090909091
131339,but never is it okay to snap at a paying customer who clearly did not hear you the first time.,1,okay snap pay customer clearly hear time,"['okay', 'okay snap', 'okay snap pay', 'okay snap pay customer', 'okay snap pay customer clearly', 'okay snap pay customer clearly hear', 'okay snap pay customer clearly hear time', 'snap', 'snap pay', 'snap pay customer', 'snap pay customer clearly', 'snap pay customer clearly hear', 'snap pay customer clearly hear time', 'pay', 'pay customer', 'pay customer clearly', 'pay customer clearly hear', 'pay customer clearly hear time', 'customer', 'customer clearly', 'customer clearly hear', 'customer clearly hear time', 'clearly', 'clearly hear', 'clearly hear time', 'hear', 'hear time', 'time']",0,0,0,0,0,0,1,0.09090909090909091
134840,We worked together through several visits to remove the old pigment as well as reshape and add the right pigment colors.,0,work visit remove old pigment escape add right pigment color,"['work', 'work visit', 'work visit remove', 'work visit remove old', 'work visit remove old pigment', 'work visit remove old pigment escape', 'work visit remove old pigment escape add', 'work visit remove old pigment escape add right', 'work visit remove old pigment escape add right pigment', 'work visit remove old pigment escape add right pigment color', 'visit', 'visit remove', 'visit remove old', 'visit remove old pigment', 'visit remove old pigment escape', 'visit remove old pigment escape add', 'visit remove old pigment escape add right', 'visit remove old pigment escape add right pigment', 'visit remove old pigment escape add right pigment color', 'remove', 'remove old', 'remove old pigment', 'remove old pigment escape', 'remove old pigment escape add', 'remove old pigment escape add right', 'remove old pigment escape add right pigment', 'remove old pigment escape add right pigment color', 'old', 'old pigment', 'old pigment escape', 'old pigment escape add', 'old pigment escape add right', 'old pigment escape add right pigment', 'old pigment escape add right pigment color', 'pigment', 'pigment escape', 'pigment escape add', 'pigment escape add right', 'pigment escape add right pigment', 'pigment escape add right pigment color', 'escape', 'escape add', 'escape add right', 'escape add right pigment', 'escape add right pigment color', 'add', 'add right', 'add right pigment', 'add right pigment color', 'right', 'right pigment', 'right pigment color', 'pigment', 'pigment color', 'color']",0,1,0,0,0,0,0,0.09090909090909091
106074,but I find it highly suspicious his last 20 reviews were all created within a day or two of each other.,1,find highly suspicious review create day,"['find', 'find highly', 'find highly suspicious', 'find highly suspicious review', 'find highly suspicious review create', 'find highly suspicious review create day', 'highly', 'highly suspicious', 'highly suspicious review', 'highly suspicious review create', 'highly suspicious review create day', 'suspicious', 'suspicious review', 'suspicious review create', 'suspicious review create day', 'review', 'review create', 'review create day', 'create', 'create day', 'day']",0,0,0,1,0,0,0,0.09090909090909091
67281,It only took 20 minutes from the time I signed in to see my doctor.,0,take minute time sign doctor,"['take', 'take minute', 'take minute time', 'take minute time sign', 'take minute time sign doctor', 'minute', 'minute time', 'minute time sign', 'minute time sign doctor', 'time', 'time sign', 'time sign doctor', 'sign', 'sign doctor', 'doctor']",0,0,0,0,1,0,0,0.09090909090909091
166888,and his office manager told me I would have to pay $2k or they wouldn't be fixing the problems.,1,office manager tell pay k fix problem,"['office', 'office manager', 'office manager tell', 'office manager tell pay', 'office manager tell pay k', 'office manager tell pay k fix', 'office manager tell pay k fix problem', 'manager', 'manager tell', 'manager tell pay', 'manager tell pay k', 'manager tell pay k fix', 'manager tell pay k fix problem', 'tell', 'tell pay', 'tell pay k', 'tell pay k fix', 'tell pay k fix problem', 'pay', 'pay k', 'pay k fix', 'pay k fix problem', 'k', 'k fix', 'k fix problem', 'fix', 'fix problem', 'problem']",0,0,0,0,0,0,1,0.09090909090909091
89401,"Listen to what my concerns were, reviewed my MRI and immediately went into action to get me relief and lasting results from a herniated disk",0,listen concern review mister immediately go action relief lasting result herniated disk,"['listen', 'listen concern', 'listen concern review', 'listen concern review mister', 'listen concern review mister immediately', 'listen concern review mister immediately go', 'listen concern review mister immediately go action', 'listen concern review mister immediately go action relief', 'listen concern review mister immediately go action relief lasting', 'listen concern review mister immediately go action relief lasting result', 'listen concern review mister immediately go action relief lasting result herniated', 'listen concern review mister immediately go action relief lasting result herniated disk', 'concern', 'concern review', 'concern review mister', 'concern review mister immediately', 'concern review mister immediately go', 'concern review mister immediately go action', 'concern review mister immediately go action relief', 'concern review mister immediately go action relief lasting', 'concern review mister immediately go action relief lasting result', 'concern review mister immediately go action relief lasting result herniated', 'concern review mister immediately go action relief lasting result herniated disk', 'review', 'review mister', 'review mister immediately', 'review mister immediately go', 'review mister immediately go action', 'review mister immediately go action relief', 'review mister immediately go action relief lasting', 'review mister immediately go action relief lasting result', 'review mister immediately go action relief lasting result herniated', 'review mister immediately go action relief lasting result herniated disk', 'mister', 'mister immediately', 'mister immediately go', 'mister immediately go action', 'mister immediately go action relief', 'mister immediately go action relief lasting', 'mister immediately go action relief lasting result', 'mister immediately go action relief lasting result herniated', 'mister immediately go action relief lasting result herniated disk', 'immediately', 'immediately go', 'immediately go action', 'immediately go action relief', 'immediately go action relief lasting', 'immediately go action relief lasting result', 'immediately go action relief lasting result herniated', 'immediately go action relief lasting result herniated disk', 'go', 'go action', 'go action relief', 'go action relief lasting', 'go action relief lasting result', 'go action relief lasting result herniated', 'go action relief lasting result herniated disk', 'action', 'action relief', 'action relief lasting', 'action relief lasting result', 'action relief lasting result herniated', 'action relief lasting result herniated disk', 'relief', 'relief lasting', 'relief lasting result', 'relief lasting result herniated', 'relief lasting result herniated disk', 'lasting', 'lasting result', 'lasting result herniated', 'lasting result herniated disk', 'result', 'result herniated', 'result herniated disk', 'herniated', 'herniated disk', 'disk']",0,0,0,1,0,0,0,0.09090909090909091
177510,for patients of Dr. Larry Schlesinger like @Sage has(see her 1 star review) and I have.,1,patient dr schlesinger like sage pass star review,"['patient', 'patient dr', 'patient dr schlesinger', 'patient dr schlesinger like', 'patient dr schlesinger like sage', 'patient dr schlesinger like sage pass', 'patient dr schlesinger like sage pass star', 'patient dr schlesinger like sage pass star review', 'dr', 'dr schlesinger', 'dr schlesinger like', 'dr schlesinger like sage', 'dr schlesinger like sage pass', 'dr schlesinger like sage pass star', 'dr schlesinger like sage pass star review', 'schlesinger', 'schlesinger like', 'schlesinger like sage', 'schlesinger like sage pass', 'schlesinger like sage pass star', 'schlesinger like sage pass star review', 'like', 'like sage', 'like sage pass', 'like sage pass star', 'like sage pass star review', 'sage', 'sage pass', 'sage pass star', 'sage pass star review', 'pass', 'pass star', 'pass star review', 'star', 'star review', 'review']",0,0,0,1,0,0,0,0.09090909090909091
165874,When you pay for a service for this much and afterwards they do the very minimum for you that's pretty horrible customer service.,1,pay service minimum s pretty atrocious customer service,"['pay', 'pay service', 'pay service minimum', 'pay service minimum s', 'pay service minimum s pretty', 'pay service minimum s pretty atrocious', 'pay service minimum s pretty atrocious customer', 'pay service minimum s pretty atrocious customer service', 'service', 'service minimum', 'service minimum s', 'service minimum s pretty', 'service minimum s pretty atrocious', 'service minimum s pretty atrocious customer', 'service minimum s pretty atrocious customer service', 'minimum', 'minimum s', 'minimum s pretty', 'minimum s pretty atrocious', 'minimum s pretty atrocious customer', 'minimum s pretty atrocious customer service', 's', 's pretty', 's pretty atrocious', 's pretty atrocious customer', 's pretty atrocious customer service', 'pretty', 'pretty atrocious', 'pretty atrocious customer', 'pretty atrocious customer service', 'atrocious', 'atrocious customer', 'atrocious customer service', 'customer', 'customer service', 'service']",0,0,0,0,0,0,1,0.09090909090909091
114665,He even reviews all your records and tests before you are even seen at his office,0,review record test see office,"['review', 'review record', 'review record test', 'review record test see', 'review record test see office', 'record', 'record test', 'record test see', 'record test see office', 'test', 'test see', 'test see office', 'see', 'see office', 'office']",0,0,0,1,0,0,0,0.09090909090909091
108183,Doctor Dodson paid impeccable attention to every aspect of my operation.,0,doctor pay implacable attention aspect operation,"['doctor', 'doctor pay', 'doctor pay implacable', 'doctor pay implacable attention', 'doctor pay implacable attention aspect', 'doctor pay implacable attention aspect operation', 'pay', 'pay implacable', 'pay implacable attention', 'pay implacable attention aspect', 'pay implacable attention aspect operation', 'implacable', 'implacable attention', 'implacable attention aspect', 'implacable attention aspect operation', 'attention', 'attention aspect', 'attention aspect operation', 'aspect', 'aspect operation', 'operation']",0,0,0,0,0,0,1,0.09090909090909091
148195,and was able to get my jaw to unlock after he removed all my wisdom teeth.,0,able jaw clock remove wisdom tooth,"['able', 'able jaw', 'able jaw clock', 'able jaw clock remove', 'able jaw clock remove wisdom', 'able jaw clock remove wisdom tooth', 'jaw', 'jaw clock', 'jaw clock remove', 'jaw clock remove wisdom', 'jaw clock remove wisdom tooth', 'clock', 'clock remove', 'clock remove wisdom', 'clock remove wisdom tooth', 'remove', 'remove wisdom', 'remove wisdom tooth', 'wisdom', 'wisdom tooth', 'tooth']",0,1,0,0,0,0,0,0.09090909090909091
96312,_* I had brown spots removed not!,1,brown spot remove,"['brown', 'brown spot', 'brown spot remove', 'spot', 'spot remove', 'remove']",0,1,0,0,0,0,0,0.09090909090909091
86756,and not worth the money I paid at all.,1,worth money pay,"['worth', 'worth money', 'worth money pay', 'money', 'money pay', 'pay']",0,0,0,0,0,0,1,0.09090909090909091
187602,I asked for a refund (I paid in full 4 days ago),1,ask refund pay,"['ask', 'ask refund', 'ask refund pay', 'refund', 'refund pay', 'pay']",0,0,0,0,0,0,1,0.09090909090909091
109184,Saper considers himself too important to be bothered with accepting Medicare putting the burden of paying $200-400,1,paper consider important gather accept put burden pay,"['paper', 'paper consider', 'paper consider important', 'paper consider important gather', 'paper consider important gather accept', 'paper consider important gather accept put', 'paper consider important gather accept put burden', 'paper consider important gather accept put burden pay', 'consider', 'consider important', 'consider important gather', 'consider important gather accept', 'consider important gather accept put', 'consider important gather accept put burden', 'consider important gather accept put burden pay', 'important', 'important gather', 'important gather accept', 'important gather accept put', 'important gather accept put burden', 'important gather accept put burden pay', 'gather', 'gather accept', 'gather accept put', 'gather accept put burden', 'gather accept put burden pay', 'accept', 'accept put', 'accept put burden', 'accept put burden pay', 'put', 'put burden', 'put burden pay', 'burden', 'burden pay', 'pay']",0,0,0,0,0,0,1,0.09090909090909091
86657,and reviewed all the data from my blood work.,0,review data blood work,"['review', 'review data', 'review data blood', 'review data blood work', 'data', 'data blood', 'data blood work', 'blood', 'blood work', 'work']",0,0,0,1,0,0,0,0.09090909090909091
126018,"In all honesty, I do not believe all of these reviews on here are truly patients.",1,honesty believe review truly patient,"['honesty', 'honesty believe', 'honesty believe review', 'honesty believe review truly', 'honesty believe review truly patient', 'believe', 'believe review', 'believe review truly', 'believe review truly patient', 'review', 'review truly', 'review truly patient', 'truly', 'truly patient', 'patient']",0,0,0,1,0,0,0,0.09090909090909091
162718,Since the implants have been removed my edema has also subsided.,0,plant remove edema subside,"['plant', 'plant remove', 'plant remove edema', 'plant remove edema subside', 'remove', 'remove edema', 'remove edema subside', 'edema', 'edema subside', 'subside']",0,1,0,0,0,0,0,0.09090909090909091
145806,so I'll be paying him a visit again soon!,0,ill pay visit soon,"['ill', 'ill pay', 'ill pay visit', 'ill pay visit soon', 'pay', 'pay visit', 'pay visit soon', 'visit', 'visit soon', 'soon']",1,0,0,0,0,0,1,0.18181818181818182
92624,My previous surgeon did a terrible job of removing the bump on my nose,1,previous surgeon terrible job remove bump nose,"['previous', 'previous surgeon', 'previous surgeon terrible', 'previous surgeon terrible job', 'previous surgeon terrible job remove', 'previous surgeon terrible job remove bump', 'previous surgeon terrible job remove bump nose', 'surgeon', 'surgeon terrible', 'surgeon terrible job', 'surgeon terrible job remove', 'surgeon terrible job remove bump', 'surgeon terrible job remove bump nose', 'terrible', 'terrible job', 'terrible job remove', 'terrible job remove bump', 'terrible job remove bump nose', 'job', 'job remove', 'job remove bump', 'job remove bump nose', 'remove', 'remove bump', 'remove bump nose', 'bump', 'bump nose', 'nose']",0,1,0,0,0,0,0,0.09090909090909091
94920,I picked Dr. Langdon because he had excellent patient reviews and is a board-certified plastic surgeon.,0,pick excellent patient review boardcertified plastic surgeon,"['pick', 'pick excellent', 'pick excellent patient', 'pick excellent patient review', 'pick excellent patient review boardcertified', 'pick excellent patient review boardcertified plastic', 'pick excellent patient review boardcertified plastic surgeon', 'excellent', 'excellent patient', 'excellent patient review', 'excellent patient review boardcertified', 'excellent patient review boardcertified plastic', 'excellent patient review boardcertified plastic surgeon', 'patient', 'patient review', 'patient review boardcertified', 'patient review boardcertified plastic', 'patient review boardcertified plastic surgeon', 'review', 'review boardcertified', 'review boardcertified plastic', 'review boardcertified plastic surgeon', 'boardcertified', 'boardcertified plastic', 'boardcertified plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,0,1,0,0,0,0.09090909090909091
147843,Trust only the negative reviews.,1,trust negative review,"['trust', 'trust negative', 'trust negative review', 'negative', 'negative review', 'review']",0,0,0,1,0,0,0,0.09090909090909091
189617,"Tried to ""forget"" about a cleaning I had previously paid for thrn suddenly overcharge your insurance to scam you out of more money.",1,try forget clean previously pay suddenly overcharge insurance scar money,"['try', 'try forget', 'try forget clean', 'try forget clean previously', 'try forget clean previously pay', 'try forget clean previously pay suddenly', 'try forget clean previously pay suddenly overcharge', 'try forget clean previously pay suddenly overcharge insurance', 'try forget clean previously pay suddenly overcharge insurance scar', 'try forget clean previously pay suddenly overcharge insurance scar money', 'forget', 'forget clean', 'forget clean previously', 'forget clean previously pay', 'forget clean previously pay suddenly', 'forget clean previously pay suddenly overcharge', 'forget clean previously pay suddenly overcharge insurance', 'forget clean previously pay suddenly overcharge insurance scar', 'forget clean previously pay suddenly overcharge insurance scar money', 'clean', 'clean previously', 'clean previously pay', 'clean previously pay suddenly', 'clean previously pay suddenly overcharge', 'clean previously pay suddenly overcharge insurance', 'clean previously pay suddenly overcharge insurance scar', 'clean previously pay suddenly overcharge insurance scar money', 'previously', 'previously pay', 'previously pay suddenly', 'previously pay suddenly overcharge', 'previously pay suddenly overcharge insurance', 'previously pay suddenly overcharge insurance scar', 'previously pay suddenly overcharge insurance scar money', 'pay', 'pay suddenly', 'pay suddenly overcharge', 'pay suddenly overcharge insurance', 'pay suddenly overcharge insurance scar', 'pay suddenly overcharge insurance scar money', 'suddenly', 'suddenly overcharge', 'suddenly overcharge insurance', 'suddenly overcharge insurance scar', 'suddenly overcharge insurance scar money', 'overcharge', 'overcharge insurance', 'overcharge insurance scar', 'overcharge insurance scar money', 'insurance', 'insurance scar', 'insurance scar money', 'scar', 'scar money', 'money']",0,0,0,0,0,0,1,0.09090909090909091
176319,I paid $100 for a consult to discuss my breasts and did not receive what I paid for.,1,pay consult discus breast receive pay,"['pay', 'pay consult', 'pay consult discus', 'pay consult discus breast', 'pay consult discus breast receive', 'pay consult discus breast receive pay', 'consult', 'consult discus', 'consult discus breast', 'consult discus breast receive', 'consult discus breast receive pay', 'discus', 'discus breast', 'discus breast receive', 'discus breast receive pay', 'breast', 'breast receive', 'breast receive pay', 'receive', 'receive pay', 'pay']",0,0,0,0,0,0,1,0.09090909090909091
76188,In the end I decided to have it removed because all my nursing home friends were noticing it on me.,1,end decide remove nurse home friend notice,"['end', 'end decide', 'end decide remove', 'end decide remove nurse', 'end decide remove nurse home', 'end decide remove nurse home friend', 'end decide remove nurse home friend notice', 'decide', 'decide remove', 'decide remove nurse', 'decide remove nurse home', 'decide remove nurse home friend', 'decide remove nurse home friend notice', 'remove', 'remove nurse', 'remove nurse home', 'remove nurse home friend', 'remove nurse home friend notice', 'nurse', 'nurse home', 'nurse home friend', 'nurse home friend notice', 'home', 'home friend', 'home friend notice', 'friend', 'friend notice', 'notice']",0,1,0,0,0,0,0,0.09090909090909091
144063,"But, that's what I got. 2 years after implants, I got them removed by another surgeon.",1,s plant get remove surgeon,"['s', 's plant', 's plant get', 's plant get remove', 's plant get remove surgeon', 'plant', 'plant get', 'plant get remove', 'plant get remove surgeon', 'get', 'get remove', 'get remove surgeon', 'remove', 'remove surgeon', 'surgeon']",0,1,0,0,0,0,0,0.09090909090909091
78747,"I had a large basal cell carcinoma removed from the side of my nose, leaving a hole the size of a dime.",1,large basal cell carcinoma remove nose leave hole size time,"['large', 'large basal', 'large basal cell', 'large basal cell carcinoma', 'large basal cell carcinoma remove', 'large basal cell carcinoma remove nose', 'large basal cell carcinoma remove nose leave', 'large basal cell carcinoma remove nose leave hole', 'large basal cell carcinoma remove nose leave hole size', 'large basal cell carcinoma remove nose leave hole size time', 'basal', 'basal cell', 'basal cell carcinoma', 'basal cell carcinoma remove', 'basal cell carcinoma remove nose', 'basal cell carcinoma remove nose leave', 'basal cell carcinoma remove nose leave hole', 'basal cell carcinoma remove nose leave hole size', 'basal cell carcinoma remove nose leave hole size time', 'cell', 'cell carcinoma', 'cell carcinoma remove', 'cell carcinoma remove nose', 'cell carcinoma remove nose leave', 'cell carcinoma remove nose leave hole', 'cell carcinoma remove nose leave hole size', 'cell carcinoma remove nose leave hole size time', 'carcinoma', 'carcinoma remove', 'carcinoma remove nose', 'carcinoma remove nose leave', 'carcinoma remove nose leave hole', 'carcinoma remove nose leave hole size', 'carcinoma remove nose leave hole size time', 'remove', 'remove nose', 'remove nose leave', 'remove nose leave hole', 'remove nose leave hole size', 'remove nose leave hole size time', 'nose', 'nose leave', 'nose leave hole', 'nose leave hole size', 'nose leave hole size time', 'leave', 'leave hole', 'leave hole size', 'leave hole size time', 'hole', 'hole size', 'hole size time', 'size', 'size time', 'time']",0,1,0,0,0,0,0,0.09090909090909091
153783,Angela was wonderful she came in on a Saturday to see me to remove my sutures.,0,fantastic come remove suture,"['fantastic', 'fantastic come', 'fantastic come remove', 'fantastic come remove suture', 'come', 'come remove', 'come remove suture', 'remove', 'remove suture', 'suture']",0,1,0,0,0,0,0,0.09090909090909091
169842,Excellent review of procedure prior.,0,excellent review procedure prior,"['excellent', 'excellent review', 'excellent review procedure', 'excellent review procedure prior', 'review', 'review procedure', 'review procedure prior', 'procedure', 'procedure prior', 'prior']",0,0,0,1,0,0,0,0.09090909090909091
67427,There was some confusion about if Medicare would pay for a lipid panel but Dr X solved that problem and clarified the situation.,0,confusion pay livid panel dr x solve problem calcify situation,"['confusion', 'confusion pay', 'confusion pay livid', 'confusion pay livid panel', 'confusion pay livid panel dr', 'confusion pay livid panel dr x', 'confusion pay livid panel dr x solve', 'confusion pay livid panel dr x solve problem', 'confusion pay livid panel dr x solve problem calcify', 'confusion pay livid panel dr x solve problem calcify situation', 'pay', 'pay livid', 'pay livid panel', 'pay livid panel dr', 'pay livid panel dr x', 'pay livid panel dr x solve', 'pay livid panel dr x solve problem', 'pay livid panel dr x solve problem calcify', 'pay livid panel dr x solve problem calcify situation', 'livid', 'livid panel', 'livid panel dr', 'livid panel dr x', 'livid panel dr x solve', 'livid panel dr x solve problem', 'livid panel dr x solve problem calcify', 'livid panel dr x solve problem calcify situation', 'panel', 'panel dr', 'panel dr x', 'panel dr x solve', 'panel dr x solve problem', 'panel dr x solve problem calcify', 'panel dr x solve problem calcify situation', 'dr', 'dr x', 'dr x solve', 'dr x solve problem', 'dr x solve problem calcify', 'dr x solve problem calcify situation', 'x', 'x solve', 'x solve problem', 'x solve problem calcify', 'x solve problem calcify situation', 'solve', 'solve problem', 'solve problem calcify', 'solve problem calcify situation', 'problem', 'problem calcify', 'problem calcify situation', 'calcify', 'calcify situation', 'situation']",0,0,0,0,0,0,1,0.09090909090909091
