commentId,comment,classification,comment_processed,word_phrase_list,bridge,take,take low,low,similarity_score
94493,so after surgery I could stop taking all pain medications and I can now enjoy every day pain free.,0,surgery stop take pain meditation enjoy day pain free,"['surgery', 'surgery stop', 'surgery stop take', 'surgery stop take pain', 'surgery stop take pain meditation', 'surgery stop take pain meditation enjoy', 'surgery stop take pain meditation enjoy day', 'surgery stop take pain meditation enjoy day pain', 'surgery stop take pain meditation enjoy day pain free', 'stop', 'stop take', 'stop take pain', 'stop take pain meditation', 'stop take pain meditation enjoy', 'stop take pain meditation enjoy day', 'stop take pain meditation enjoy day pain', 'stop take pain meditation enjoy day pain free', 'take', 'take pain', 'take pain meditation', 'take pain meditation enjoy', 'take pain meditation enjoy day', 'take pain meditation enjoy day pain', 'take pain meditation enjoy day pain free', 'pain', 'pain meditation', 'pain meditation enjoy', 'pain meditation enjoy day', 'pain meditation enjoy day pain', 'pain meditation enjoy day pain free', 'meditation', 'meditation enjoy', 'meditation enjoy day', 'meditation enjoy day pain', 'meditation enjoy day pain free', 'enjoy', 'enjoy day', 'enjoy day pain', 'enjoy day pain free', 'day', 'day pain', 'day pain free', 'pain', 'pain free', 'free']",0,1,0,0,0.0392156862745098
57863,He went over the whole series of tests that was taken.  ,0,go series test take,"['go', 'go series', 'go series test', 'go series test take', 'series', 'series test', 'series test take', 'test', 'test take', 'take']",0,1,0,0,0.125
179274,She listened to my concerns about my sagging neck and lower face - and made recommendations.,0,listen concern lag neck low face recommendation,"['listen', 'listen concern', 'listen concern lag', 'listen concern lag neck', 'listen concern lag neck low', 'listen concern lag neck low face', 'listen concern lag neck low face recommendation', 'concern', 'concern lag', 'concern lag neck', 'concern lag neck low', 'concern lag neck low face', 'concern lag neck low face recommendation', 'lag', 'lag neck', 'lag neck low', 'lag neck low face', 'lag neck low face recommendation', 'neck', 'neck low', 'neck low face', 'neck low face recommendation', 'low', 'low face', 'low face recommendation', 'face', 'face recommendation', 'recommendation']",0,0,0,1,0.058823529411764705
156827,"This doctor performed a lower facelift, neck lift and lower bleph.",1,perform low face lift neck lift low sleep,"['perform', 'perform low', 'perform low face', 'perform low face lift', 'perform low face lift neck', 'perform low face lift neck lift', 'perform low face lift neck lift low', 'perform low face lift neck lift low sleep', 'low', 'low face', 'low face lift', 'low face lift neck', 'low face lift neck lift', 'low face lift neck lift low', 'low face lift neck lift low sleep', 'face', 'face lift', 'face lift neck', 'face lift neck lift', 'face lift neck lift low', 'face lift neck lift low sleep', 'lift', 'lift neck', 'lift neck lift', 'lift neck lift low', 'lift neck lift low sleep', 'neck', 'neck lift', 'neck lift low', 'neck lift low sleep', 'lift', 'lift low', 'lift low sleep', 'low', 'low sleep', 'sleep']",0,0,0,1,0.047619047619047616
185891,I took over the call and the doctor yelled at me when I wanted to cancel the video visit.,1,take yell want cancel video visit,"['take', 'take yell', 'take yell want', 'take yell want cancel', 'take yell want cancel video', 'take yell want cancel video visit', 'yell', 'yell want', 'yell want cancel', 'yell want cancel video', 'yell want cancel video visit', 'want', 'want cancel', 'want cancel video', 'want cancel video visit', 'cancel', 'cancel video', 'cancel video visit', 'video', 'video visit', 'visit']",0,1,0,0,0.07407407407407407
166926,Dr. Engler took time all the time I needed to discuss sensible treatment options,0,take time time need discus sensible treatment option,"['take', 'take time', 'take time time', 'take time time need', 'take time time need discus', 'take time time need discus sensible', 'take time time need discus sensible treatment', 'take time time need discus sensible treatment option', 'time', 'time time', 'time time need', 'time time need discus', 'time time need discus sensible', 'time time need discus sensible treatment', 'time time need discus sensible treatment option', 'time', 'time need', 'time need discus', 'time need discus sensible', 'time need discus sensible treatment', 'time need discus sensible treatment option', 'need', 'need discus', 'need discus sensible', 'need discus sensible treatment', 'need discus sensible treatment option', 'discus', 'discus sensible', 'discus sensible treatment', 'discus sensible treatment option', 'sensible', 'sensible treatment', 'sensible treatment option', 'treatment', 'treatment option', 'option']",0,1,0,0,0.047619047619047616
57867,"Well, the doctor could've gave me an ultrasound or he could have did a pelvic exam or he could have drawn blood work to see that my levels were low or that I was pregnant in my tubes to avoid me from having to walk around .five days in excruciating pain.",1,give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment pain,"['give', 'give ultrasound', 'give ultrasound pelvic', 'give ultrasound pelvic examination', 'give ultrasound pelvic examination draw', 'give ultrasound pelvic examination draw blood', 'give ultrasound pelvic examination draw blood work', 'give ultrasound pelvic examination draw blood work level', 'give ultrasound pelvic examination draw blood work level low', 'give ultrasound pelvic examination draw blood work level low pregnant', 'give ultrasound pelvic examination draw blood work level low pregnant tube', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment pain', 'ultrasound', 'ultrasound pelvic', 'ultrasound pelvic examination', 'ultrasound pelvic examination draw', 'ultrasound pelvic examination draw blood', 'ultrasound pelvic examination draw blood work', 'ultrasound pelvic examination draw blood work level', 'ultrasound pelvic examination draw blood work level low', 'ultrasound pelvic examination draw blood work level low pregnant', 'ultrasound pelvic examination draw blood work level low pregnant tube', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment pain', 'pelvic', 'pelvic examination', 'pelvic examination draw', 'pelvic examination draw blood', 'pelvic examination draw blood work', 'pelvic examination draw blood work level', 'pelvic examination draw blood work level low', 'pelvic examination draw blood work level low pregnant', 'pelvic examination draw blood work level low pregnant tube', 'pelvic examination draw blood work level low pregnant tube avoid', 'pelvic examination draw blood work level low pregnant tube avoid have', 'pelvic examination draw blood work level low pregnant tube avoid have walk', 'pelvic examination draw blood work level low pregnant tube avoid have walk torment', 'pelvic examination draw blood work level low pregnant tube avoid have walk torment pain', 'examination', 'examination draw', 'examination draw blood', 'examination draw blood work', 'examination draw blood work level', 'examination draw blood work level low', 'examination draw blood work level low pregnant', 'examination draw blood work level low pregnant tube', 'examination draw blood work level low pregnant tube avoid', 'examination draw blood work level low pregnant tube avoid have', 'examination draw blood work level low pregnant tube avoid have walk', 'examination draw blood work level low pregnant tube avoid have walk torment', 'examination draw blood work level low pregnant tube avoid have walk torment pain', 'draw', 'draw blood', 'draw blood work', 'draw blood work level', 'draw blood work level low', 'draw blood work level low pregnant', 'draw blood work level low pregnant tube', 'draw blood work level low pregnant tube avoid', 'draw blood work level low pregnant tube avoid have', 'draw blood work level low pregnant tube avoid have walk', 'draw blood work level low pregnant tube avoid have walk torment', 'draw blood work level low pregnant tube avoid have walk torment pain', 'blood', 'blood work', 'blood work level', 'blood work level low', 'blood work level low pregnant', 'blood work level low pregnant tube', 'blood work level low pregnant tube avoid', 'blood work level low pregnant tube avoid have', 'blood work level low pregnant tube avoid have walk', 'blood work level low pregnant tube avoid have walk torment', 'blood work level low pregnant tube avoid have walk torment pain', 'work', 'work level', 'work level low', 'work level low pregnant', 'work level low pregnant tube', 'work level low pregnant tube avoid', 'work level low pregnant tube avoid have', 'work level low pregnant tube avoid have walk', 'work level low pregnant tube avoid have walk torment', 'work level low pregnant tube avoid have walk torment pain', 'level', 'level low', 'level low pregnant', 'level low pregnant tube', 'level low pregnant tube avoid', 'level low pregnant tube avoid have', 'level low pregnant tube avoid have walk', 'level low pregnant tube avoid have walk torment', 'level low pregnant tube avoid have walk torment pain', 'low', 'low pregnant', 'low pregnant tube', 'low pregnant tube avoid', 'low pregnant tube avoid have', 'low pregnant tube avoid have walk', 'low pregnant tube avoid have walk torment', 'low pregnant tube avoid have walk torment pain', 'pregnant', 'pregnant tube', 'pregnant tube avoid', 'pregnant tube avoid have', 'pregnant tube avoid have walk', 'pregnant tube avoid have walk torment', 'pregnant tube avoid have walk torment pain', 'tube', 'tube avoid', 'tube avoid have', 'tube avoid have walk', 'tube avoid have walk torment', 'tube avoid have walk torment pain', 'avoid', 'avoid have', 'avoid have walk', 'avoid have walk torment', 'avoid have walk torment pain', 'have', 'have walk', 'have walk torment', 'have walk torment pain', 'walk', 'walk torment', 'walk torment pain', 'torment', 'torment pain', 'pain']",0,0,0,1,0.014084507042253521
176051,"Michelle is great … takes time to consult, very conscientious in her procedures and cares about client satisfaction.",0,great take time consult conscientious procedure care client satisfaction,"['great', 'great take', 'great take time', 'great take time consult', 'great take time consult conscientious', 'great take time consult conscientious procedure', 'great take time consult conscientious procedure care', 'great take time consult conscientious procedure care client', 'great take time consult conscientious procedure care client satisfaction', 'take', 'take time', 'take time consult', 'take time consult conscientious', 'take time consult conscientious procedure', 'take time consult conscientious procedure care', 'take time consult conscientious procedure care client', 'take time consult conscientious procedure care client satisfaction', 'time', 'time consult', 'time consult conscientious', 'time consult conscientious procedure', 'time consult conscientious procedure care', 'time consult conscientious procedure care client', 'time consult conscientious procedure care client satisfaction', 'consult', 'consult conscientious', 'consult conscientious procedure', 'consult conscientious procedure care', 'consult conscientious procedure care client', 'consult conscientious procedure care client satisfaction', 'conscientious', 'conscientious procedure', 'conscientious procedure care', 'conscientious procedure care client', 'conscientious procedure care client satisfaction', 'procedure', 'procedure care', 'procedure care client', 'procedure care client satisfaction', 'care', 'care client', 'care client satisfaction', 'client', 'client satisfaction', 'satisfaction']",0,1,0,0,0.0392156862745098
57868,There's nothing that could be improved because they did a wonderful job and took care of me right away.,0,improved fantastic job take care right away,"['improved', 'improved fantastic', 'improved fantastic job', 'improved fantastic job take', 'improved fantastic job take care', 'improved fantastic job take care right', 'improved fantastic job take care right away', 'fantastic', 'fantastic job', 'fantastic job take', 'fantastic job take care', 'fantastic job take care right', 'fantastic job take care right away', 'job', 'job take', 'job take care', 'job take care right', 'job take care right away', 'take', 'take care', 'take care right', 'take care right away', 'care', 'care right', 'care right away', 'right', 'right away', 'away']",0,1,0,0,0.058823529411764705
131605,He is intelligent and took care of my fibroids and blocked fallopian tubes.,0,intelligent take care fibroid tumor block fallopian tube,"['intelligent', 'intelligent take', 'intelligent take care', 'intelligent take care fibroid', 'intelligent take care fibroid tumor', 'intelligent take care fibroid tumor block', 'intelligent take care fibroid tumor block fallopian', 'intelligent take care fibroid tumor block fallopian tube', 'take', 'take care', 'take care fibroid', 'take care fibroid tumor', 'take care fibroid tumor block', 'take care fibroid tumor block fallopian', 'take care fibroid tumor block fallopian tube', 'care', 'care fibroid', 'care fibroid tumor', 'care fibroid tumor block', 'care fibroid tumor block fallopian', 'care fibroid tumor block fallopian tube', 'fibroid', 'fibroid tumor', 'fibroid tumor block', 'fibroid tumor block fallopian', 'fibroid tumor block fallopian tube', 'tumor', 'tumor block', 'tumor block fallopian', 'tumor block fallopian tube', 'block', 'block fallopian', 'block fallopian tube', 'fallopian', 'fallopian tube', 'tube']",0,1,0,0,0.047619047619047616
119726,and feel lucky that this procedure was available because I do not believe I would have achieved these results with a traditional lower lift .,0,feel lucky procedure available not believe achieve result traditional low lift,"['feel', 'feel lucky', 'feel lucky procedure', 'feel lucky procedure available', 'feel lucky procedure available not', 'feel lucky procedure available not believe', 'feel lucky procedure available not believe achieve', 'feel lucky procedure available not believe achieve result', 'feel lucky procedure available not believe achieve result traditional', 'feel lucky procedure available not believe achieve result traditional low', 'feel lucky procedure available not believe achieve result traditional low lift', 'lucky', 'lucky procedure', 'lucky procedure available', 'lucky procedure available not', 'lucky procedure available not believe', 'lucky procedure available not believe achieve', 'lucky procedure available not believe achieve result', 'lucky procedure available not believe achieve result traditional', 'lucky procedure available not believe achieve result traditional low', 'lucky procedure available not believe achieve result traditional low lift', 'procedure', 'procedure available', 'procedure available not', 'procedure available not believe', 'procedure available not believe achieve', 'procedure available not believe achieve result', 'procedure available not believe achieve result traditional', 'procedure available not believe achieve result traditional low', 'procedure available not believe achieve result traditional low lift', 'available', 'available not', 'available not believe', 'available not believe achieve', 'available not believe achieve result', 'available not believe achieve result traditional', 'available not believe achieve result traditional low', 'available not believe achieve result traditional low lift', 'not', 'not believe', 'not believe achieve', 'not believe achieve result', 'not believe achieve result traditional', 'not believe achieve result traditional low', 'not believe achieve result traditional low lift', 'believe', 'believe achieve', 'believe achieve result', 'believe achieve result traditional', 'believe achieve result traditional low', 'believe achieve result traditional low lift', 'achieve', 'achieve result', 'achieve result traditional', 'achieve result traditional low', 'achieve result traditional low lift', 'result', 'result traditional', 'result traditional low', 'result traditional low lift', 'traditional', 'traditional low', 'traditional low lift', 'low', 'low lift', 'lift']",0,0,0,1,0.027777777777777776
61030,He always takes care of me,0,take care,"['take', 'take care', 'care']",0,1,0,0,0.2222222222222222
188854,The speaker could have been provided a lot top home to project as he has a naturally low voice.,1,speaker provide lot home project naturally low voice,"['speaker', 'speaker provide', 'speaker provide lot', 'speaker provide lot home', 'speaker provide lot home project', 'speaker provide lot home project naturally', 'speaker provide lot home project naturally low', 'speaker provide lot home project naturally low voice', 'provide', 'provide lot', 'provide lot home', 'provide lot home project', 'provide lot home project naturally', 'provide lot home project naturally low', 'provide lot home project naturally low voice', 'lot', 'lot home', 'lot home project', 'lot home project naturally', 'lot home project naturally low', 'lot home project naturally low voice', 'home', 'home project', 'home project naturally', 'home project naturally low', 'home project naturally low voice', 'project', 'project naturally', 'project naturally low', 'project naturally low voice', 'naturally', 'naturally low', 'naturally low voice', 'low', 'low voice', 'voice']",0,0,0,1,0.047619047619047616
168556,"She was unprofessional, placed me on an extended hold, and was talking to others while taking my info.",1,professional place extend hold talk take,"['professional', 'professional place', 'professional place extend', 'professional place extend hold', 'professional place extend hold talk', 'professional place extend hold talk take', 'place', 'place extend', 'place extend hold', 'place extend hold talk', 'place extend hold talk take', 'extend', 'extend hold', 'extend hold talk', 'extend hold talk take', 'hold', 'hold talk', 'hold talk take', 'talk', 'talk take', 'take']",0,1,0,0,0.07407407407407407
115298,Dr. Monticciolo and staff will take care of you like they took care of my family and I.,0,staff care like take care family,"['staff', 'staff care', 'staff care like', 'staff care like take', 'staff care like take care', 'staff care like take care family', 'care', 'care like', 'care like take', 'care like take care', 'care like take care family', 'like', 'like take', 'like take care', 'like take care family', 'take', 'take care', 'take care family', 'care', 'care family', 'family']",0,1,0,0,0.07407407407407407
189621,He takes his time with his patients to explain things in a matter you will understand.,0,take time patient explain thing matter understand,"['take', 'take time', 'take time patient', 'take time patient explain', 'take time patient explain thing', 'take time patient explain thing matter', 'take time patient explain thing matter understand', 'time', 'time patient', 'time patient explain', 'time patient explain thing', 'time patient explain thing matter', 'time patient explain thing matter understand', 'patient', 'patient explain', 'patient explain thing', 'patient explain thing matter', 'patient explain thing matter understand', 'explain', 'explain thing', 'explain thing matter', 'explain thing matter understand', 'thing', 'thing matter', 'thing matter understand', 'matter', 'matter understand', 'understand']",0,1,0,0,0.058823529411764705
108081,Waited 65 minutes in the lobby before being taken to an exam room.,1,wait lobby take examination room,"['wait', 'wait lobby', 'wait lobby take', 'wait lobby take examination', 'wait lobby take examination room', 'lobby', 'lobby take', 'lobby take examination', 'lobby take examination room', 'take', 'take examination', 'take examination room', 'examination', 'examination room', 'room']",0,1,0,0,0.09523809523809523
191475,"I had it done about a month ago, and the pain in my lower back and down my legs seems to be gone.",0,pain low leg go,"['pain', 'pain low', 'pain low leg', 'pain low leg go', 'low', 'low leg', 'low leg go', 'leg', 'leg go', 'go']",0,0,0,1,0.125
130080,She took her time to schedule our future appointments!,0,take time schedule future appointment,"['take', 'take time', 'take time schedule', 'take time schedule future', 'take time schedule future appointment', 'time', 'time schedule', 'time schedule future', 'time schedule future appointment', 'schedule', 'schedule future', 'schedule future appointment', 'future', 'future appointment', 'appointment']",0,1,0,0,0.09523809523809523
101201,Dr. Blauer was very knowledgeable and took the time to listen and answer questions.,0,knowledgeable take time listen answer question,"['knowledgeable', 'knowledgeable take', 'knowledgeable take time', 'knowledgeable take time listen', 'knowledgeable take time listen answer', 'knowledgeable take time listen answer question', 'take', 'take time', 'take time listen', 'take time listen answer', 'take time listen answer question', 'time', 'time listen', 'time listen answer', 'time listen answer question', 'listen', 'listen answer', 'listen answer question', 'answer', 'answer question', 'question']",0,1,0,0,0.07407407407407407
151183,I've seen many Dr's in the past for my lower back with no luck.,1,see dry past low no fortune,"['see', 'see dry', 'see dry past', 'see dry past low', 'see dry past low no', 'see dry past low no fortune', 'dry', 'dry past', 'dry past low', 'dry past low no', 'dry past low no fortune', 'past', 'past low', 'past low no', 'past low no fortune', 'low', 'low no', 'low no fortune', 'no', 'no fortune', 'fortune']",0,0,0,1,0.07407407407407407
128665,My nose looks extremely wide and the bridge is completely washed out.,1,nose look extremely wide bridge completely wash,"['nose', 'nose look', 'nose look extremely', 'nose look extremely wide', 'nose look extremely wide bridge', 'nose look extremely wide bridge completely', 'nose look extremely wide bridge completely wash', 'look', 'look extremely', 'look extremely wide', 'look extremely wide bridge', 'look extremely wide bridge completely', 'look extremely wide bridge completely wash', 'extremely', 'extremely wide', 'extremely wide bridge', 'extremely wide bridge completely', 'extremely wide bridge completely wash', 'wide', 'wide bridge', 'wide bridge completely', 'wide bridge completely wash', 'bridge', 'bridge completely', 'bridge completely wash', 'completely', 'completely wash', 'wash']",1,0,0,0,0.058823529411764705
118455,"My 1st appointment with her, she took much time and was hands down the right surgeon to go forward with.",0,st appointment take time hand right surgeon forward,"['st', 'st appointment', 'st appointment take', 'st appointment take time', 'st appointment take time hand', 'st appointment take time hand right', 'st appointment take time hand right surgeon', 'st appointment take time hand right surgeon forward', 'appointment', 'appointment take', 'appointment take time', 'appointment take time hand', 'appointment take time hand right', 'appointment take time hand right surgeon', 'appointment take time hand right surgeon forward', 'take', 'take time', 'take time hand', 'take time hand right', 'take time hand right surgeon', 'take time hand right surgeon forward', 'time', 'time hand', 'time hand right', 'time hand right surgeon', 'time hand right surgeon forward', 'hand', 'hand right', 'hand right surgeon', 'hand right surgeon forward', 'right', 'right surgeon', 'right surgeon forward', 'surgeon', 'surgeon forward', 'forward']",0,1,0,0,0.047619047619047616
163839,There was no pain with Dr doshi standing right by if I felt any discomfort he took care of it.,0,no pain stand right feel discomfort take care,"['no', 'no pain', 'no pain stand', 'no pain stand right', 'no pain stand right feel', 'no pain stand right feel discomfort', 'no pain stand right feel discomfort take', 'no pain stand right feel discomfort take care', 'pain', 'pain stand', 'pain stand right', 'pain stand right feel', 'pain stand right feel discomfort', 'pain stand right feel discomfort take', 'pain stand right feel discomfort take care', 'stand', 'stand right', 'stand right feel', 'stand right feel discomfort', 'stand right feel discomfort take', 'stand right feel discomfort take care', 'right', 'right feel', 'right feel discomfort', 'right feel discomfort take', 'right feel discomfort take care', 'feel', 'feel discomfort', 'feel discomfort take', 'feel discomfort take care', 'discomfort', 'discomfort take', 'discomfort take care', 'take', 'take care', 'care']",0,1,0,0,0.047619047619047616
116010,The Dr. does faces only and is an artist that's passionate and takes pride in his work,0,face artist passionate take pride work,"['face', 'face artist', 'face artist passionate', 'face artist passionate take', 'face artist passionate take pride', 'face artist passionate take pride work', 'artist', 'artist passionate', 'artist passionate take', 'artist passionate take pride', 'artist passionate take pride work', 'passionate', 'passionate take', 'passionate take pride', 'passionate take pride work', 'take', 'take pride', 'take pride work', 'pride', 'pride work', 'work']",0,1,0,0,0.07407407407407407
176734,The type of place that takes as many patients as possible to get more money!,1,type place take patient possible money,"['type', 'type place', 'type place take', 'type place take patient', 'type place take patient possible', 'type place take patient possible money', 'place', 'place take', 'place take patient', 'place take patient possible', 'place take patient possible money', 'take', 'take patient', 'take patient possible', 'take patient possible money', 'patient', 'patient possible', 'patient possible money', 'possible', 'possible money', 'money']",0,1,0,0,0.07407407407407407
178248,"With that being said, my procedure took place before the medicine kicked in and I was able to feel everything.",1,say procedure take place medicine kick able feel,"['say', 'say procedure', 'say procedure take', 'say procedure take place', 'say procedure take place medicine', 'say procedure take place medicine kick', 'say procedure take place medicine kick able', 'say procedure take place medicine kick able feel', 'procedure', 'procedure take', 'procedure take place', 'procedure take place medicine', 'procedure take place medicine kick', 'procedure take place medicine kick able', 'procedure take place medicine kick able feel', 'take', 'take place', 'take place medicine', 'take place medicine kick', 'take place medicine kick able', 'take place medicine kick able feel', 'place', 'place medicine', 'place medicine kick', 'place medicine kick able', 'place medicine kick able feel', 'medicine', 'medicine kick', 'medicine kick able', 'medicine kick able feel', 'kick', 'kick able', 'kick able feel', 'able', 'able feel', 'feel']",0,1,0,0,0.047619047619047616
126734,Naturally legal proceedings took place at which time Dr. Esses left Canada and went to Texas.,1,naturally legal proceed take place time essex leave go,"['naturally', 'naturally legal', 'naturally legal proceed', 'naturally legal proceed take', 'naturally legal proceed take place', 'naturally legal proceed take place time', 'naturally legal proceed take place time essex', 'naturally legal proceed take place time essex leave', 'naturally legal proceed take place time essex leave go', 'legal', 'legal proceed', 'legal proceed take', 'legal proceed take place', 'legal proceed take place time', 'legal proceed take place time essex', 'legal proceed take place time essex leave', 'legal proceed take place time essex leave go', 'proceed', 'proceed take', 'proceed take place', 'proceed take place time', 'proceed take place time essex', 'proceed take place time essex leave', 'proceed take place time essex leave go', 'take', 'take place', 'take place time', 'take place time essex', 'take place time essex leave', 'take place time essex leave go', 'place', 'place time', 'place time essex', 'place time essex leave', 'place time essex leave go', 'time', 'time essex', 'time essex leave', 'time essex leave go', 'essex', 'essex leave', 'essex leave go', 'leave', 'leave go', 'go']",0,1,0,0,0.0392156862745098
151951,Such a strange experience but I felt super taken care of with Debbie.,0,strange experience feel super take care debate,"['strange', 'strange experience', 'strange experience feel', 'strange experience feel super', 'strange experience feel super take', 'strange experience feel super take care', 'strange experience feel super take care debate', 'experience', 'experience feel', 'experience feel super', 'experience feel super take', 'experience feel super take care', 'experience feel super take care debate', 'feel', 'feel super', 'feel super take', 'feel super take care', 'feel super take care debate', 'super', 'super take', 'super take care', 'super take care debate', 'take', 'take care', 'take care debate', 'care', 'care debate', 'debate']",0,1,0,0,0.058823529411764705
186448,"It took no more than 30 minutes and I was good to leave right after, with my therapy sheet in hand,",0,take no minute good leave right therapy sheet hand,"['take', 'take no', 'take no minute', 'take no minute good', 'take no minute good leave', 'take no minute good leave right', 'take no minute good leave right therapy', 'take no minute good leave right therapy sheet', 'take no minute good leave right therapy sheet hand', 'no', 'no minute', 'no minute good', 'no minute good leave', 'no minute good leave right', 'no minute good leave right therapy', 'no minute good leave right therapy sheet', 'no minute good leave right therapy sheet hand', 'minute', 'minute good', 'minute good leave', 'minute good leave right', 'minute good leave right therapy', 'minute good leave right therapy sheet', 'minute good leave right therapy sheet hand', 'good', 'good leave', 'good leave right', 'good leave right therapy', 'good leave right therapy sheet', 'good leave right therapy sheet hand', 'leave', 'leave right', 'leave right therapy', 'leave right therapy sheet', 'leave right therapy sheet hand', 'right', 'right therapy', 'right therapy sheet', 'right therapy sheet hand', 'therapy', 'therapy sheet', 'therapy sheet hand', 'sheet', 'sheet hand', 'hand']",0,1,0,0,0.0392156862745098
190896,"Also, they took my deposit without even knowing my medical history.",1,take deposit know medical history,"['take', 'take deposit', 'take deposit know', 'take deposit know medical', 'take deposit know medical history', 'deposit', 'deposit know', 'deposit know medical', 'deposit know medical history', 'know', 'know medical', 'know medical history', 'medical', 'medical history', 'history']",0,1,0,0,0.09523809523809523
158811,"Well that really had me wanting to run from this place because I don't like taking pills of any sort,",1,want run place like take pill sort,"['want', 'want run', 'want run place', 'want run place like', 'want run place like take', 'want run place like take pill', 'want run place like take pill sort', 'run', 'run place', 'run place like', 'run place like take', 'run place like take pill', 'run place like take pill sort', 'place', 'place like', 'place like take', 'place like take pill', 'place like take pill sort', 'like', 'like take', 'like take pill', 'like take pill sort', 'take', 'take pill', 'take pill sort', 'pill', 'pill sort', 'sort']",0,1,0,0,0.058823529411764705
85262,and I felt she should have taken care of my physical.,1,feel take care physical,"['feel', 'feel take', 'feel take care', 'feel take care physical', 'take', 'take care', 'take care physical', 'care', 'care physical', 'physical']",0,1,0,0,0.125
159691,I haven't taken off my shirt in public or private since the surgery...........imagine.,1,take shirt public private surgeryimagine,"['take', 'take shirt', 'take shirt public', 'take shirt public private', 'take shirt public private surgeryimagine', 'shirt', 'shirt public', 'shirt public private', 'shirt public private surgeryimagine', 'public', 'public private', 'public private surgeryimagine', 'private', 'private surgeryimagine', 'surgeryimagine']",0,1,0,0,0.09523809523809523
113672,The botox injection itself took about 5 minutes and it was relatively painless.,0,injection take relatively painless,"['injection', 'injection take', 'injection take relatively', 'injection take relatively painless', 'take', 'take relatively', 'take relatively painless', 'relatively', 'relatively painless', 'painless']",0,1,0,0,0.125
183948,This was my first time doing botox too and I can only state again Dr P took all my concerns away.,0,time state p take concern away,"['time', 'time state', 'time state p', 'time state p take', 'time state p take concern', 'time state p take concern away', 'state', 'state p', 'state p take', 'state p take concern', 'state p take concern away', 'p', 'p take', 'p take concern', 'p take concern away', 'take', 'take concern', 'take concern away', 'concern', 'concern away', 'away']",0,1,0,0,0.07407407407407407
94176,"for help and took the time to explain everything when I had a question, never made me feel uncomfortable.",0,help take time explain question feel uncomfortable,"['help', 'help take', 'help take time', 'help take time explain', 'help take time explain question', 'help take time explain question feel', 'help take time explain question feel uncomfortable', 'take', 'take time', 'take time explain', 'take time explain question', 'take time explain question feel', 'take time explain question feel uncomfortable', 'time', 'time explain', 'time explain question', 'time explain question feel', 'time explain question feel uncomfortable', 'explain', 'explain question', 'explain question feel', 'explain question feel uncomfortable', 'question', 'question feel', 'question feel uncomfortable', 'feel', 'feel uncomfortable', 'uncomfortable']",0,1,0,0,0.058823529411764705
83439,Dr. Slenkovich took the time to listen to my concerns,0,take time listen concern,"['take', 'take time', 'take time listen', 'take time listen concern', 'time', 'time listen', 'time listen concern', 'listen', 'listen concern', 'concern']",0,1,0,0,0.125
102798,I had a previous bad lower abdomen liposuction many years prior by a Dr on Maui.,1,previous bad low abdomen liposuction year prior,"['previous', 'previous bad', 'previous bad low', 'previous bad low abdomen', 'previous bad low abdomen liposuction', 'previous bad low abdomen liposuction year', 'previous bad low abdomen liposuction year prior', 'bad', 'bad low', 'bad low abdomen', 'bad low abdomen liposuction', 'bad low abdomen liposuction year', 'bad low abdomen liposuction year prior', 'low', 'low abdomen', 'low abdomen liposuction', 'low abdomen liposuction year', 'low abdomen liposuction year prior', 'abdomen', 'abdomen liposuction', 'abdomen liposuction year', 'abdomen liposuction year prior', 'liposuction', 'liposuction year', 'liposuction year prior', 'year', 'year prior', 'prior']",0,0,0,1,0.058823529411764705
167686,"Took weeks to resolve a dispute with my bill, and tried to charge me extra",1,take resolve dispute bill try charge extra,"['take', 'take resolve', 'take resolve dispute', 'take resolve dispute bill', 'take resolve dispute bill try', 'take resolve dispute bill try charge', 'take resolve dispute bill try charge extra', 'resolve', 'resolve dispute', 'resolve dispute bill', 'resolve dispute bill try', 'resolve dispute bill try charge', 'resolve dispute bill try charge extra', 'dispute', 'dispute bill', 'dispute bill try', 'dispute bill try charge', 'dispute bill try charge extra', 'bill', 'bill try', 'bill try charge', 'bill try charge extra', 'try', 'try charge', 'try charge extra', 'charge', 'charge extra', 'extra']",0,1,0,0,0.058823529411764705
168599,Dr. Bonasso performed a double fusion on my lower back and the results are wonderful.,0,perform double fusion low result fantastic,"['perform', 'perform double', 'perform double fusion', 'perform double fusion low', 'perform double fusion low result', 'perform double fusion low result fantastic', 'double', 'double fusion', 'double fusion low', 'double fusion low result', 'double fusion low result fantastic', 'fusion', 'fusion low', 'fusion low result', 'fusion low result fantastic', 'low', 'low result', 'low result fantastic', 'result', 'result fantastic', 'fantastic']",0,0,0,1,0.07407407407407407
