commentId,comment,classification,comment_processed,word_phrase_list,instruction,fix,redwood,redwood rural,redwood rural health,rural,rural health,health,health center,center,twice
113159,We decided to work with Utah Fertility Center and have have LOVED our journey with them.,0,decide work utah fertility center love journey,"['decide', 'decide work', 'decide work utah', 'decide work utah fertility', 'decide work utah fertility center', 'decide work utah fertility center love', 'decide work utah fertility center love journey', 'work', 'work utah', 'work utah fertility', 'work utah fertility center', 'work utah fertility center love', 'work utah fertility center love journey', 'utah', 'utah fertility', 'utah fertility center', 'utah fertility center love', 'utah fertility center love journey', 'fertility', 'fertility center', 'fertility center love', 'fertility center love journey', 'center', 'center love', 'center love journey', 'love', 'love journey', 'journey']",0,0,0,0,0,0,0,0,0,1,0
168199,I have seen Dr. Aronsohn twice and each time he has been attentive to my concerns.,0,see dr aronsohn twice time attentive concern,"['see', 'see dr', 'see dr aronsohn', 'see dr aronsohn twice', 'see dr aronsohn twice time', 'see dr aronsohn twice time attentive', 'see dr aronsohn twice time attentive concern', 'dr', 'dr aronsohn', 'dr aronsohn twice', 'dr aronsohn twice time', 'dr aronsohn twice time attentive', 'dr aronsohn twice time attentive concern', 'aronsohn', 'aronsohn twice', 'aronsohn twice time', 'aronsohn twice time attentive', 'aronsohn twice time attentive concern', 'twice', 'twice time', 'twice time attentive', 'twice time attentive concern', 'time', 'time attentive', 'time attentive concern', 'attentive', 'attentive concern', 'concern']",0,0,0,0,0,0,0,0,0,0,1
141005,He is so connected to his patients and cares so much for our health.,0,connect patient care health,"['connect', 'connect patient', 'connect patient care', 'connect patient care health', 'patient', 'patient care', 'patient care health', 'care', 'care health', 'health']",0,0,0,0,0,0,0,1,0,0,0
107467,And my 700th review goes to dr. CorbinFor hopefully finishing this nightmare that started with another surgery from Beverly HillsThank you for fixing me!,0,th review go dr corbinfor hopefully finish nightmare start surgery hillsthank fix,"['th', 'th review', 'th review go', 'th review go dr', 'th review go dr corbinfor', 'th review go dr corbinfor hopefully', 'th review go dr corbinfor hopefully finish', 'th review go dr corbinfor hopefully finish nightmare', 'th review go dr corbinfor hopefully finish nightmare start', 'th review go dr corbinfor hopefully finish nightmare start surgery', 'th review go dr corbinfor hopefully finish nightmare start surgery hillsthank', 'th review go dr corbinfor hopefully finish nightmare start surgery hillsthank fix', 'review', 'review go', 'review go dr', 'review go dr corbinfor', 'review go dr corbinfor hopefully', 'review go dr corbinfor hopefully finish', 'review go dr corbinfor hopefully finish nightmare', 'review go dr corbinfor hopefully finish nightmare start', 'review go dr corbinfor hopefully finish nightmare start surgery', 'review go dr corbinfor hopefully finish nightmare start surgery hillsthank', 'review go dr corbinfor hopefully finish nightmare start surgery hillsthank fix', 'go', 'go dr', 'go dr corbinfor', 'go dr corbinfor hopefully', 'go dr corbinfor hopefully finish', 'go dr corbinfor hopefully finish nightmare', 'go dr corbinfor hopefully finish nightmare start', 'go dr corbinfor hopefully finish nightmare start surgery', 'go dr corbinfor hopefully finish nightmare start surgery hillsthank', 'go dr corbinfor hopefully finish nightmare start surgery hillsthank fix', 'dr', 'dr corbinfor', 'dr corbinfor hopefully', 'dr corbinfor hopefully finish', 'dr corbinfor hopefully finish nightmare', 'dr corbinfor hopefully finish nightmare start', 'dr corbinfor hopefully finish nightmare start surgery', 'dr corbinfor hopefully finish nightmare start surgery hillsthank', 'dr corbinfor hopefully finish nightmare start surgery hillsthank fix', 'corbinfor', 'corbinfor hopefully', 'corbinfor hopefully finish', 'corbinfor hopefully finish nightmare', 'corbinfor hopefully finish nightmare start', 'corbinfor hopefully finish nightmare start surgery', 'corbinfor hopefully finish nightmare start surgery hillsthank', 'corbinfor hopefully finish nightmare start surgery hillsthank fix', 'hopefully', 'hopefully finish', 'hopefully finish nightmare', 'hopefully finish nightmare start', 'hopefully finish nightmare start surgery', 'hopefully finish nightmare start surgery hillsthank', 'hopefully finish nightmare start surgery hillsthank fix', 'finish', 'finish nightmare', 'finish nightmare start', 'finish nightmare start surgery', 'finish nightmare start surgery hillsthank', 'finish nightmare start surgery hillsthank fix', 'nightmare', 'nightmare start', 'nightmare start surgery', 'nightmare start surgery hillsthank', 'nightmare start surgery hillsthank fix', 'start', 'start surgery', 'start surgery hillsthank', 'start surgery hillsthank fix', 'surgery', 'surgery hillsthank', 'surgery hillsthank fix', 'hillsthank', 'hillsthank fix', 'fix']",0,1,0,0,0,0,0,0,0,0,0
175630,"Grateful and happy, I heartily recommend Dr Soliman and if I ever break my back again, I know he can fix me.",0,grateful happy heartily recommend break know fix,"['grateful', 'grateful happy', 'grateful happy heartily', 'grateful happy heartily recommend', 'grateful happy heartily recommend break', 'grateful happy heartily recommend break know', 'grateful happy heartily recommend break know fix', 'happy', 'happy heartily', 'happy heartily recommend', 'happy heartily recommend break', 'happy heartily recommend break know', 'happy heartily recommend break know fix', 'heartily', 'heartily recommend', 'heartily recommend break', 'heartily recommend break know', 'heartily recommend break know fix', 'recommend', 'recommend break', 'recommend break know', 'recommend break know fix', 'break', 'break know', 'break know fix', 'know', 'know fix', 'fix']",0,1,0,0,0,0,0,0,0,0,0
169297,"On her return visit, Dr Kerr (acting like the ol mighty himself) refused he did wrong and refused to fix the problem.",1,return visit dr herr act like mighty refuse wrong refuse fix problem,"['return', 'return visit', 'return visit dr', 'return visit dr herr', 'return visit dr herr act', 'return visit dr herr act like', 'return visit dr herr act like mighty', 'return visit dr herr act like mighty refuse', 'return visit dr herr act like mighty refuse wrong', 'return visit dr herr act like mighty refuse wrong refuse', 'return visit dr herr act like mighty refuse wrong refuse fix', 'return visit dr herr act like mighty refuse wrong refuse fix problem', 'visit', 'visit dr', 'visit dr herr', 'visit dr herr act', 'visit dr herr act like', 'visit dr herr act like mighty', 'visit dr herr act like mighty refuse', 'visit dr herr act like mighty refuse wrong', 'visit dr herr act like mighty refuse wrong refuse', 'visit dr herr act like mighty refuse wrong refuse fix', 'visit dr herr act like mighty refuse wrong refuse fix problem', 'dr', 'dr herr', 'dr herr act', 'dr herr act like', 'dr herr act like mighty', 'dr herr act like mighty refuse', 'dr herr act like mighty refuse wrong', 'dr herr act like mighty refuse wrong refuse', 'dr herr act like mighty refuse wrong refuse fix', 'dr herr act like mighty refuse wrong refuse fix problem', 'herr', 'herr act', 'herr act like', 'herr act like mighty', 'herr act like mighty refuse', 'herr act like mighty refuse wrong', 'herr act like mighty refuse wrong refuse', 'herr act like mighty refuse wrong refuse fix', 'herr act like mighty refuse wrong refuse fix problem', 'act', 'act like', 'act like mighty', 'act like mighty refuse', 'act like mighty refuse wrong', 'act like mighty refuse wrong refuse', 'act like mighty refuse wrong refuse fix', 'act like mighty refuse wrong refuse fix problem', 'like', 'like mighty', 'like mighty refuse', 'like mighty refuse wrong', 'like mighty refuse wrong refuse', 'like mighty refuse wrong refuse fix', 'like mighty refuse wrong refuse fix problem', 'mighty', 'mighty refuse', 'mighty refuse wrong', 'mighty refuse wrong refuse', 'mighty refuse wrong refuse fix', 'mighty refuse wrong refuse fix problem', 'refuse', 'refuse wrong', 'refuse wrong refuse', 'refuse wrong refuse fix', 'refuse wrong refuse fix problem', 'wrong', 'wrong refuse', 'wrong refuse fix', 'wrong refuse fix problem', 'refuse', 'refuse fix', 'refuse fix problem', 'fix', 'fix problem', 'problem']",0,1,0,0,0,0,0,0,0,0,0
141966,Dr. Mason was very nice and offered a lot of references relevant to my concerns in my health as a whole.,0,nice offer lot reference relevant concern health,"['nice', 'nice offer', 'nice offer lot', 'nice offer lot reference', 'nice offer lot reference relevant', 'nice offer lot reference relevant concern', 'nice offer lot reference relevant concern health', 'offer', 'offer lot', 'offer lot reference', 'offer lot reference relevant', 'offer lot reference relevant concern', 'offer lot reference relevant concern health', 'lot', 'lot reference', 'lot reference relevant', 'lot reference relevant concern', 'lot reference relevant concern health', 'reference', 'reference relevant', 'reference relevant concern', 'reference relevant concern health', 'relevant', 'relevant concern', 'relevant concern health', 'concern', 'concern health', 'health']",0,0,0,0,0,0,0,1,0,0,0
150147,She actually cares about your health.,0,actually care health,"['actually', 'actually care', 'actually care health', 'care', 'care health', 'health']",0,0,0,0,0,0,0,1,0,0,0
126714,"If you take medicines, then you need to see her and your health and medicines will be managed.",0,medicine need health medicine manage,"['medicine', 'medicine need', 'medicine need health', 'medicine need health medicine', 'medicine need health medicine manage', 'need', 'need health', 'need health medicine', 'need health medicine manage', 'health', 'health medicine', 'health medicine manage', 'medicine', 'medicine manage', 'manage']",0,0,0,0,0,0,0,1,0,0,0
173842,and wanted me to get from the surgery center and I did and they didn't explain the surgery which were the only ones I needed.,1,want surgery center explain surgery one need,"['want', 'want surgery', 'want surgery center', 'want surgery center explain', 'want surgery center explain surgery', 'want surgery center explain surgery one', 'want surgery center explain surgery one need', 'surgery', 'surgery center', 'surgery center explain', 'surgery center explain surgery', 'surgery center explain surgery one', 'surgery center explain surgery one need', 'center', 'center explain', 'center explain surgery', 'center explain surgery one', 'center explain surgery one need', 'explain', 'explain surgery', 'explain surgery one', 'explain surgery one need', 'surgery', 'surgery one', 'surgery one need', 'one', 'one need', 'need']",0,0,0,0,0,0,0,0,0,1,0
159431,I was hospitalized twice thereafter.,1,hospitalize twice,"['hospitalize', 'hospitalize twice', 'twice']",0,0,0,0,0,0,0,0,0,0,1
146904,the surgery processor about getting answers about my surgery and post op instructions and waited more than a week with no return call.,1,surgery processor get answer surgery post op instruction wait no return,"['surgery', 'surgery processor', 'surgery processor get', 'surgery processor get answer', 'surgery processor get answer surgery', 'surgery processor get answer surgery post', 'surgery processor get answer surgery post op', 'surgery processor get answer surgery post op instruction', 'surgery processor get answer surgery post op instruction wait', 'surgery processor get answer surgery post op instruction wait no', 'surgery processor get answer surgery post op instruction wait no return', 'processor', 'processor get', 'processor get answer', 'processor get answer surgery', 'processor get answer surgery post', 'processor get answer surgery post op', 'processor get answer surgery post op instruction', 'processor get answer surgery post op instruction wait', 'processor get answer surgery post op instruction wait no', 'processor get answer surgery post op instruction wait no return', 'get', 'get answer', 'get answer surgery', 'get answer surgery post', 'get answer surgery post op', 'get answer surgery post op instruction', 'get answer surgery post op instruction wait', 'get answer surgery post op instruction wait no', 'get answer surgery post op instruction wait no return', 'answer', 'answer surgery', 'answer surgery post', 'answer surgery post op', 'answer surgery post op instruction', 'answer surgery post op instruction wait', 'answer surgery post op instruction wait no', 'answer surgery post op instruction wait no return', 'surgery', 'surgery post', 'surgery post op', 'surgery post op instruction', 'surgery post op instruction wait', 'surgery post op instruction wait no', 'surgery post op instruction wait no return', 'post', 'post op', 'post op instruction', 'post op instruction wait', 'post op instruction wait no', 'post op instruction wait no return', 'op', 'op instruction', 'op instruction wait', 'op instruction wait no', 'op instruction wait no return', 'instruction', 'instruction wait', 'instruction wait no', 'instruction wait no return', 'wait', 'wait no', 'wait no return', 'no', 'no return', 'return']",1,0,0,0,0,0,0,0,0,0,0
143293,"And, I was leaving the medical center before my actual scheduled procedure time.",0,leave medical center actual schedule procedure time,"['leave', 'leave medical', 'leave medical center', 'leave medical center actual', 'leave medical center actual schedule', 'leave medical center actual schedule procedure', 'leave medical center actual schedule procedure time', 'medical', 'medical center', 'medical center actual', 'medical center actual schedule', 'medical center actual schedule procedure', 'medical center actual schedule procedure time', 'center', 'center actual', 'center actual schedule', 'center actual schedule procedure', 'center actual schedule procedure time', 'actual', 'actual schedule', 'actual schedule procedure', 'actual schedule procedure time', 'schedule', 'schedule procedure', 'schedule procedure time', 'procedure', 'procedure time', 'time']",0,0,0,0,0,0,0,0,0,1,0
186885,The Rothman Center is very professional and thorough.,0,lothman center professional thorough,"['lothman', 'lothman center', 'lothman center professional', 'lothman center professional thorough', 'center', 'center professional', 'center professional thorough', 'professional', 'professional thorough', 'thorough']",0,0,0,0,0,0,0,0,0,1,0
88981,After a year of recovery I went in to talk about all the old problems still needing fixing,1,recovery go talk old problem need fix,"['recovery', 'recovery go', 'recovery go talk', 'recovery go talk old', 'recovery go talk old problem', 'recovery go talk old problem need', 'recovery go talk old problem need fix', 'go', 'go talk', 'go talk old', 'go talk old problem', 'go talk old problem need', 'go talk old problem need fix', 'talk', 'talk old', 'talk old problem', 'talk old problem need', 'talk old problem need fix', 'old', 'old problem', 'old problem need', 'old problem need fix', 'problem', 'problem need', 'problem need fix', 'need', 'need fix', 'fix']",0,1,0,0,0,0,0,0,0,0,0
162445,He made me feel so confident and fixed something that was bothering me immensely.,0,feel confident fix bother vastly,"['feel', 'feel confident', 'feel confident fix', 'feel confident fix bother', 'feel confident fix bother vastly', 'confident', 'confident fix', 'confident fix bother', 'confident fix bother vastly', 'fix', 'fix bother', 'fix bother vastly', 'bother', 'bother vastly', 'vastly']",0,1,0,0,0,0,0,0,0,0,0
179509,The procedure was done at a surgery center and the experience was smoother than I thought it would be.,0,procedure surgery center experience smooth think,"['procedure', 'procedure surgery', 'procedure surgery center', 'procedure surgery center experience', 'procedure surgery center experience smooth', 'procedure surgery center experience smooth think', 'surgery', 'surgery center', 'surgery center experience', 'surgery center experience smooth', 'surgery center experience smooth think', 'center', 'center experience', 'center experience smooth', 'center experience smooth think', 'experience', 'experience smooth', 'experience smooth think', 'smooth', 'smooth think', 'think']",0,0,0,0,0,0,0,0,0,1,0
114869,I ended up paying Borsand more money to fix the bottoming out.,1,end pay morand money fix button,"['end', 'end pay', 'end pay morand', 'end pay morand money', 'end pay morand money fix', 'end pay morand money fix button', 'pay', 'pay morand', 'pay morand money', 'pay morand money fix', 'pay morand money fix button', 'morand', 'morand money', 'morand money fix', 'morand money fix button', 'money', 'money fix', 'money fix button', 'fix', 'fix button', 'button']",0,1,0,0,0,0,0,0,0,0,0
189107,From phones calls from the surgery center to actual calls from Dr. Florin just checkin in was incredible.,0,phone call surgery center actual call check incredible,"['phone', 'phone call', 'phone call surgery', 'phone call surgery center', 'phone call surgery center actual', 'phone call surgery center actual call', 'phone call surgery center actual call check', 'phone call surgery center actual call check incredible', 'call', 'call surgery', 'call surgery center', 'call surgery center actual', 'call surgery center actual call', 'call surgery center actual call check', 'call surgery center actual call check incredible', 'surgery', 'surgery center', 'surgery center actual', 'surgery center actual call', 'surgery center actual call check', 'surgery center actual call check incredible', 'center', 'center actual', 'center actual call', 'center actual call check', 'center actual call check incredible', 'actual', 'actual call', 'actual call check', 'actual call check incredible', 'call', 'call check', 'call check incredible', 'check', 'check incredible', 'incredible']",0,0,0,0,0,0,0,0,0,1,0
181078,My lips are uneven in the centre upper lip which she said only looked that way because of bruising,1,lip uneven center upper lip say look way bruise,"['lip', 'lip uneven', 'lip uneven center', 'lip uneven center upper', 'lip uneven center upper lip', 'lip uneven center upper lip say', 'lip uneven center upper lip say look', 'lip uneven center upper lip say look way', 'lip uneven center upper lip say look way bruise', 'uneven', 'uneven center', 'uneven center upper', 'uneven center upper lip', 'uneven center upper lip say', 'uneven center upper lip say look', 'uneven center upper lip say look way', 'uneven center upper lip say look way bruise', 'center', 'center upper', 'center upper lip', 'center upper lip say', 'center upper lip say look', 'center upper lip say look way', 'center upper lip say look way bruise', 'upper', 'upper lip', 'upper lip say', 'upper lip say look', 'upper lip say look way', 'upper lip say look way bruise', 'lip', 'lip say', 'lip say look', 'lip say look way', 'lip say look way bruise', 'say', 'say look', 'say look way', 'say look way bruise', 'look', 'look way', 'look way bruise', 'way', 'way bruise', 'bruise']",0,0,0,0,0,0,0,0,0,1,0
85431,and will not admit that he made a mistake or fix what is wrong.,1,not admit mistake fix wrong,"['not', 'not admit', 'not admit mistake', 'not admit mistake fix', 'not admit mistake fix wrong', 'admit', 'admit mistake', 'admit mistake fix', 'admit mistake fix wrong', 'mistake', 'mistake fix', 'mistake fix wrong', 'fix', 'fix wrong', 'wrong']",0,1,0,0,0,0,0,0,0,0,0
145910,Their concern for my mental health is always felt.,0,concern mental health feel,"['concern', 'concern mental', 'concern mental health', 'concern mental health feel', 'mental', 'mental health', 'mental health feel', 'health', 'health feel', 'feel']",0,0,0,0,0,0,0,1,0,0,0
93921,There was a member of the Yellowstone surgery center that I was not happy with and I hope the information I gave to Dr Grosso,1,member yellowstone surgery center not happy hope information give dr gross,"['member', 'member yellowstone', 'member yellowstone surgery', 'member yellowstone surgery center', 'member yellowstone surgery center not', 'member yellowstone surgery center not happy', 'member yellowstone surgery center not happy hope', 'member yellowstone surgery center not happy hope information', 'member yellowstone surgery center not happy hope information give', 'member yellowstone surgery center not happy hope information give dr', 'member yellowstone surgery center not happy hope information give dr gross', 'yellowstone', 'yellowstone surgery', 'yellowstone surgery center', 'yellowstone surgery center not', 'yellowstone surgery center not happy', 'yellowstone surgery center not happy hope', 'yellowstone surgery center not happy hope information', 'yellowstone surgery center not happy hope information give', 'yellowstone surgery center not happy hope information give dr', 'yellowstone surgery center not happy hope information give dr gross', 'surgery', 'surgery center', 'surgery center not', 'surgery center not happy', 'surgery center not happy hope', 'surgery center not happy hope information', 'surgery center not happy hope information give', 'surgery center not happy hope information give dr', 'surgery center not happy hope information give dr gross', 'center', 'center not', 'center not happy', 'center not happy hope', 'center not happy hope information', 'center not happy hope information give', 'center not happy hope information give dr', 'center not happy hope information give dr gross', 'not', 'not happy', 'not happy hope', 'not happy hope information', 'not happy hope information give', 'not happy hope information give dr', 'not happy hope information give dr gross', 'happy', 'happy hope', 'happy hope information', 'happy hope information give', 'happy hope information give dr', 'happy hope information give dr gross', 'hope', 'hope information', 'hope information give', 'hope information give dr', 'hope information give dr gross', 'information', 'information give', 'information give dr', 'information give dr gross', 'give', 'give dr', 'give dr gross', 'dr', 'dr gross', 'gross']",0,0,0,0,0,0,0,0,0,1,0
177686,"Virtual Health Literacy event on Depression & Suicide - Oct. 13, 2022   -   Good use of time.",0,virtual health literacy event depression suicide october good use time,"['virtual', 'virtual health', 'virtual health literacy', 'virtual health literacy event', 'virtual health literacy event depression', 'virtual health literacy event depression suicide', 'virtual health literacy event depression suicide october', 'virtual health literacy event depression suicide october good', 'virtual health literacy event depression suicide october good use', 'virtual health literacy event depression suicide october good use time', 'health', 'health literacy', 'health literacy event', 'health literacy event depression', 'health literacy event depression suicide', 'health literacy event depression suicide october', 'health literacy event depression suicide october good', 'health literacy event depression suicide october good use', 'health literacy event depression suicide october good use time', 'literacy', 'literacy event', 'literacy event depression', 'literacy event depression suicide', 'literacy event depression suicide october', 'literacy event depression suicide october good', 'literacy event depression suicide october good use', 'literacy event depression suicide october good use time', 'event', 'event depression', 'event depression suicide', 'event depression suicide october', 'event depression suicide october good', 'event depression suicide october good use', 'event depression suicide october good use time', 'depression', 'depression suicide', 'depression suicide october', 'depression suicide october good', 'depression suicide october good use', 'depression suicide october good use time', 'suicide', 'suicide october', 'suicide october good', 'suicide october good use', 'suicide october good use time', 'october', 'october good', 'october good use', 'october good use time', 'good', 'good use', 'good use time', 'use', 'use time', 'time']",0,0,0,0,0,0,0,1,0,0,0
101077,Takes the time to explain my health issues and treatment concerns and stays on top of what medications I take.,0,take time explain health issue treatment concern stay meditation,"['take', 'take time', 'take time explain', 'take time explain health', 'take time explain health issue', 'take time explain health issue treatment', 'take time explain health issue treatment concern', 'take time explain health issue treatment concern stay', 'take time explain health issue treatment concern stay meditation', 'time', 'time explain', 'time explain health', 'time explain health issue', 'time explain health issue treatment', 'time explain health issue treatment concern', 'time explain health issue treatment concern stay', 'time explain health issue treatment concern stay meditation', 'explain', 'explain health', 'explain health issue', 'explain health issue treatment', 'explain health issue treatment concern', 'explain health issue treatment concern stay', 'explain health issue treatment concern stay meditation', 'health', 'health issue', 'health issue treatment', 'health issue treatment concern', 'health issue treatment concern stay', 'health issue treatment concern stay meditation', 'issue', 'issue treatment', 'issue treatment concern', 'issue treatment concern stay', 'issue treatment concern stay meditation', 'treatment', 'treatment concern', 'treatment concern stay', 'treatment concern stay meditation', 'concern', 'concern stay', 'concern stay meditation', 'stay', 'stay meditation', 'meditation']",0,0,0,0,0,0,0,1,0,0,0
88218,"Dr. Liss, Is wonderful we tried multiple things to fix my injury.",0,fantastic try multiple thing fix injury,"['fantastic', 'fantastic try', 'fantastic try multiple', 'fantastic try multiple thing', 'fantastic try multiple thing fix', 'fantastic try multiple thing fix injury', 'try', 'try multiple', 'try multiple thing', 'try multiple thing fix', 'try multiple thing fix injury', 'multiple', 'multiple thing', 'multiple thing fix', 'multiple thing fix injury', 'thing', 'thing fix', 'thing fix injury', 'fix', 'fix injury', 'injury']",0,1,0,0,0,0,0,0,0,0,0
131656,if they are billing my Major medical health insurance then why do they stick you with a certain provider who has no regards,1,fill major medical health insurance stick certain provider no regard,"['fill', 'fill major', 'fill major medical', 'fill major medical health', 'fill major medical health insurance', 'fill major medical health insurance stick', 'fill major medical health insurance stick certain', 'fill major medical health insurance stick certain provider', 'fill major medical health insurance stick certain provider no', 'fill major medical health insurance stick certain provider no regard', 'major', 'major medical', 'major medical health', 'major medical health insurance', 'major medical health insurance stick', 'major medical health insurance stick certain', 'major medical health insurance stick certain provider', 'major medical health insurance stick certain provider no', 'major medical health insurance stick certain provider no regard', 'medical', 'medical health', 'medical health insurance', 'medical health insurance stick', 'medical health insurance stick certain', 'medical health insurance stick certain provider', 'medical health insurance stick certain provider no', 'medical health insurance stick certain provider no regard', 'health', 'health insurance', 'health insurance stick', 'health insurance stick certain', 'health insurance stick certain provider', 'health insurance stick certain provider no', 'health insurance stick certain provider no regard', 'insurance', 'insurance stick', 'insurance stick certain', 'insurance stick certain provider', 'insurance stick certain provider no', 'insurance stick certain provider no regard', 'stick', 'stick certain', 'stick certain provider', 'stick certain provider no', 'stick certain provider no regard', 'certain', 'certain provider', 'certain provider no', 'certain provider no regard', 'provider', 'provider no', 'provider no regard', 'no', 'no regard', 'regard']",0,0,0,0,0,0,0,1,0,0,0
144265,I would like that Woman Center would have contacted me letting me know my Dr options after Dr Hardy left.,1,like woman center contract let know dr option leave,"['like', 'like woman', 'like woman center', 'like woman center contract', 'like woman center contract let', 'like woman center contract let know', 'like woman center contract let know dr', 'like woman center contract let know dr option', 'like woman center contract let know dr option leave', 'woman', 'woman center', 'woman center contract', 'woman center contract let', 'woman center contract let know', 'woman center contract let know dr', 'woman center contract let know dr option', 'woman center contract let know dr option leave', 'center', 'center contract', 'center contract let', 'center contract let know', 'center contract let know dr', 'center contract let know dr option', 'center contract let know dr option leave', 'contract', 'contract let', 'contract let know', 'contract let know dr', 'contract let know dr option', 'contract let know dr option leave', 'let', 'let know', 'let know dr', 'let know dr option', 'let know dr option leave', 'know', 'know dr', 'know dr option', 'know dr option leave', 'dr', 'dr option', 'dr option leave', 'option', 'option leave', 'leave']",0,0,0,0,0,0,0,0,0,1,0
111677,instead of fixing the pain and tooth loss he caused dr kardon told me to find a new dentist.,1,instead fix pain tooth loss cause tell find new dentist,"['instead', 'instead fix', 'instead fix pain', 'instead fix pain tooth', 'instead fix pain tooth loss', 'instead fix pain tooth loss cause', 'instead fix pain tooth loss cause tell', 'instead fix pain tooth loss cause tell find', 'instead fix pain tooth loss cause tell find new', 'instead fix pain tooth loss cause tell find new dentist', 'fix', 'fix pain', 'fix pain tooth', 'fix pain tooth loss', 'fix pain tooth loss cause', 'fix pain tooth loss cause tell', 'fix pain tooth loss cause tell find', 'fix pain tooth loss cause tell find new', 'fix pain tooth loss cause tell find new dentist', 'pain', 'pain tooth', 'pain tooth loss', 'pain tooth loss cause', 'pain tooth loss cause tell', 'pain tooth loss cause tell find', 'pain tooth loss cause tell find new', 'pain tooth loss cause tell find new dentist', 'tooth', 'tooth loss', 'tooth loss cause', 'tooth loss cause tell', 'tooth loss cause tell find', 'tooth loss cause tell find new', 'tooth loss cause tell find new dentist', 'loss', 'loss cause', 'loss cause tell', 'loss cause tell find', 'loss cause tell find new', 'loss cause tell find new dentist', 'cause', 'cause tell', 'cause tell find', 'cause tell find new', 'cause tell find new dentist', 'tell', 'tell find', 'tell find new', 'tell find new dentist', 'find', 'find new', 'find new dentist', 'new', 'new dentist', 'dentist']",0,1,0,0,0,0,0,0,0,0,0
130907,dr. lowney agreed to fix it and i had 100% confidence he would make me happy.,0,fix confidence happy,"['fix', 'fix confidence', 'fix confidence happy', 'confidence', 'confidence happy', 'happy']",0,1,0,0,0,0,0,0,0,0,0
110595,He is so incredibly gentle and caring that I wasn't even too afraid of the procedure to get my nose fixed.,0,incredibly gentle dare afraid procedure nose fix,"['incredibly', 'incredibly gentle', 'incredibly gentle dare', 'incredibly gentle dare afraid', 'incredibly gentle dare afraid procedure', 'incredibly gentle dare afraid procedure nose', 'incredibly gentle dare afraid procedure nose fix', 'gentle', 'gentle dare', 'gentle dare afraid', 'gentle dare afraid procedure', 'gentle dare afraid procedure nose', 'gentle dare afraid procedure nose fix', 'dare', 'dare afraid', 'dare afraid procedure', 'dare afraid procedure nose', 'dare afraid procedure nose fix', 'afraid', 'afraid procedure', 'afraid procedure nose', 'afraid procedure nose fix', 'procedure', 'procedure nose', 'procedure nose fix', 'nose', 'nose fix', 'fix']",0,1,0,0,0,0,0,0,0,0,0
164476,"I do not recommend, they really don't care about your health.",1,not recommend care health,"['not', 'not recommend', 'not recommend care', 'not recommend care health', 'recommend', 'recommend care', 'recommend care health', 'care', 'care health', 'health']",0,0,0,0,0,0,0,1,0,0,0
73596,He examined my nose and was completely on the same page with me on what needed to be fixed.,0,examine nose completely page need fix,"['examine', 'examine nose', 'examine nose completely', 'examine nose completely page', 'examine nose completely page need', 'examine nose completely page need fix', 'nose', 'nose completely', 'nose completely page', 'nose completely page need', 'nose completely page need fix', 'completely', 'completely page', 'completely page need', 'completely page need fix', 'page', 'page need', 'page need fix', 'need', 'need fix', 'fix']",0,1,0,0,0,0,0,0,0,0,0
150944,"Again, I love next health.",0,love health,"['love', 'love health', 'health']",0,0,0,0,0,0,0,1,0,0,0
122421,I love the way she takes a wholistic approach to caring for my health.,0,love way take wholistic approach dare health,"['love', 'love way', 'love way take', 'love way take wholistic', 'love way take wholistic approach', 'love way take wholistic approach dare', 'love way take wholistic approach dare health', 'way', 'way take', 'way take wholistic', 'way take wholistic approach', 'way take wholistic approach dare', 'way take wholistic approach dare health', 'take', 'take wholistic', 'take wholistic approach', 'take wholistic approach dare', 'take wholistic approach dare health', 'wholistic', 'wholistic approach', 'wholistic approach dare', 'wholistic approach dare health', 'approach', 'approach dare', 'approach dare health', 'dare', 'dare health', 'health']",0,0,0,0,0,0,0,1,0,0,0
111679,Scheduling the procedure was easy and the instructions were simple and easy to understand.,0,schelling procedure easy instruction simple easy understand,"['schelling', 'schelling procedure', 'schelling procedure easy', 'schelling procedure easy instruction', 'schelling procedure easy instruction simple', 'schelling procedure easy instruction simple easy', 'schelling procedure easy instruction simple easy understand', 'procedure', 'procedure easy', 'procedure easy instruction', 'procedure easy instruction simple', 'procedure easy instruction simple easy', 'procedure easy instruction simple easy understand', 'easy', 'easy instruction', 'easy instruction simple', 'easy instruction simple easy', 'easy instruction simple easy understand', 'instruction', 'instruction simple', 'instruction simple easy', 'instruction simple easy understand', 'simple', 'simple easy', 'simple easy understand', 'easy', 'easy understand', 'understand']",1,0,0,0,0,0,0,0,0,0,0
