commentId,comment,classification,comment_processed,word_phrase_list,help,help understand,help understand option,understand,understand option,option,option risk,risk,risk benefit,benefit,similarity_score,regression_weight
127129,I work in orthodontics and I know what good customer service is and I def chose this is my option!,0,work orthodontics know good customer service def choose option,"['work', 'work orthodontics', 'work orthodontics know', 'work orthodontics know good', 'work orthodontics know good customer', 'work orthodontics know good customer service', 'work orthodontics know good customer service def', 'work orthodontics know good customer service def choose', 'work orthodontics know good customer service def choose option', 'orthodontics', 'orthodontics know', 'orthodontics know good', 'orthodontics know good customer', 'orthodontics know good customer service', 'orthodontics know good customer service def', 'orthodontics know good customer service def choose', 'orthodontics know good customer service def choose option', 'know', 'know good', 'know good customer', 'know good customer service', 'know good customer service def', 'know good customer service def choose', 'know good customer service def choose option', 'good', 'good customer', 'good customer service', 'good customer service def', 'good customer service def choose', 'good customer service def choose option', 'customer', 'customer service', 'customer service def', 'customer service def choose', 'customer service def choose option', 'service', 'service def', 'service def choose', 'service def choose option', 'def', 'def choose', 'def choose option', 'choose', 'choose option', 'option']",0,0,0,0,0,1,0,0,0,0,0.0256410256410256,0.0
117155,Then when you make a stink you get to talk with Margarita who is of no help at all!,1,stink talk margaret no help,"['stink', 'stink talk', 'stink talk margaret', 'stink talk margaret no', 'stink talk margaret no help', 'talk', 'talk margaret', 'talk margaret no', 'talk margaret no help', 'margaret', 'margaret no', 'margaret no help', 'no', 'no help', 'help']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
178601,Injections have helped my pain.,0,injection help pain,"['injection', 'injection help', 'injection help pain', 'help', 'help pain', 'pain']",1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0
152582,She used a cannula to help break up and reduce the scar tissue on my chin (from acne and a previous scar).,0,cannula help break reduce scar tissue chin acne previous scar,"['cannula', 'cannula help', 'cannula help break', 'cannula help break reduce', 'cannula help break reduce scar', 'cannula help break reduce scar tissue', 'cannula help break reduce scar tissue chin', 'cannula help break reduce scar tissue chin acne', 'cannula help break reduce scar tissue chin acne previous', 'cannula help break reduce scar tissue chin acne previous scar', 'help', 'help break', 'help break reduce', 'help break reduce scar', 'help break reduce scar tissue', 'help break reduce scar tissue chin', 'help break reduce scar tissue chin acne', 'help break reduce scar tissue chin acne previous', 'help break reduce scar tissue chin acne previous scar', 'break', 'break reduce', 'break reduce scar', 'break reduce scar tissue', 'break reduce scar tissue chin', 'break reduce scar tissue chin acne', 'break reduce scar tissue chin acne previous', 'break reduce scar tissue chin acne previous scar', 'reduce', 'reduce scar', 'reduce scar tissue', 'reduce scar tissue chin', 'reduce scar tissue chin acne', 'reduce scar tissue chin acne previous', 'reduce scar tissue chin acne previous scar', 'scar', 'scar tissue', 'scar tissue chin', 'scar tissue chin acne', 'scar tissue chin acne previous', 'scar tissue chin acne previous scar', 'tissue', 'tissue chin', 'tissue chin acne', 'tissue chin acne previous', 'tissue chin acne previous scar', 'chin', 'chin acne', 'chin acne previous', 'chin acne previous scar', 'acne', 'acne previous', 'acne previous scar', 'previous', 'previous scar', 'scar']",1,0,0,0,0,0,0,0,0,0,0.0212765957446808,0.0
65234,"She always has a smile on her face, and she's very easy to understand about what you're talking about.",0,smile face easy understand talk,"['smile', 'smile face', 'smile face easy', 'smile face easy understand', 'smile face easy understand talk', 'face', 'face easy', 'face easy understand', 'face easy understand talk', 'easy', 'easy understand', 'easy understand talk', 'understand', 'understand talk', 'talk']",0,0,0,1,0,0,0,0,0,0,0.0666666666666666,0.0
145781,I am so glad I went to him before I began to look into surgery options.,0,glad go begin look surgery option,"['glad', 'glad go', 'glad go begin', 'glad go begin look', 'glad go begin look surgery', 'glad go begin look surgery option', 'go', 'go begin', 'go begin look', 'go begin look surgery', 'go begin look surgery option', 'begin', 'begin look', 'begin look surgery', 'begin look surgery option', 'look', 'look surgery', 'look surgery option', 'surgery', 'surgery option', 'option']",0,0,0,0,0,1,0,0,0,0,0.0505050505050505,0.0
173136,which I did two times and it didn't help me sleep at all,1,time help sleep,"['time', 'time help', 'time help sleep', 'help', 'help sleep', 'sleep']",1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0
153134,This place is not worthy to risk your vision.,1,place not worthy risk vision,"['place', 'place not', 'place not worthy', 'place not worthy risk', 'place not worthy risk vision', 'not', 'not worthy', 'not worthy risk', 'not worthy risk vision', 'worthy', 'worthy risk', 'worthy risk vision', 'risk', 'risk vision', 'vision']",0,0,0,0,0,0,0,1,0,0,0.0666666666666666,0.0
162200,"but Dr. Rodriguez gave me an antibiotic to help the infection heal and MJ, he, and Chloe went over IV sedation with me.",0,dr rodriguez give antibiotic help infection heal go four sedition,"['dr', 'dr rodriguez', 'dr rodriguez give', 'dr rodriguez give antibiotic', 'dr rodriguez give antibiotic help', 'dr rodriguez give antibiotic help infection', 'dr rodriguez give antibiotic help infection heal', 'dr rodriguez give antibiotic help infection heal go', 'dr rodriguez give antibiotic help infection heal go four', 'dr rodriguez give antibiotic help infection heal go four sedition', 'rodriguez', 'rodriguez give', 'rodriguez give antibiotic', 'rodriguez give antibiotic help', 'rodriguez give antibiotic help infection', 'rodriguez give antibiotic help infection heal', 'rodriguez give antibiotic help infection heal go', 'rodriguez give antibiotic help infection heal go four', 'rodriguez give antibiotic help infection heal go four sedition', 'give', 'give antibiotic', 'give antibiotic help', 'give antibiotic help infection', 'give antibiotic help infection heal', 'give antibiotic help infection heal go', 'give antibiotic help infection heal go four', 'give antibiotic help infection heal go four sedition', 'antibiotic', 'antibiotic help', 'antibiotic help infection', 'antibiotic help infection heal', 'antibiotic help infection heal go', 'antibiotic help infection heal go four', 'antibiotic help infection heal go four sedition', 'help', 'help infection', 'help infection heal', 'help infection heal go', 'help infection heal go four', 'help infection heal go four sedition', 'infection', 'infection heal', 'infection heal go', 'infection heal go four', 'infection heal go four sedition', 'heal', 'heal go', 'heal go four', 'heal go four sedition', 'go', 'go four', 'go four sedition', 'four', 'four sedition', 'sedition']",1,0,0,0,0,0,0,0,0,0,0.0212765957446808,0.0
145529,He has been willing to try several different avenues to help reduce my pain and that of my husbands.,0,willing try different avenue help reduce pain husband,"['willing', 'willing try', 'willing try different', 'willing try different avenue', 'willing try different avenue help', 'willing try different avenue help reduce', 'willing try different avenue help reduce pain', 'willing try different avenue help reduce pain husband', 'try', 'try different', 'try different avenue', 'try different avenue help', 'try different avenue help reduce', 'try different avenue help reduce pain', 'try different avenue help reduce pain husband', 'different', 'different avenue', 'different avenue help', 'different avenue help reduce', 'different avenue help reduce pain', 'different avenue help reduce pain husband', 'avenue', 'avenue help', 'avenue help reduce', 'avenue help reduce pain', 'avenue help reduce pain husband', 'help', 'help reduce', 'help reduce pain', 'help reduce pain husband', 'reduce', 'reduce pain', 'reduce pain husband', 'pain', 'pain husband', 'husband']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
62442,"It's usually a six week wait, which could be helped if there were more doctors on staff.",1,normally wait help doctor staff,"['normally', 'normally wait', 'normally wait help', 'normally wait help doctor', 'normally wait help doctor staff', 'wait', 'wait help', 'wait help doctor', 'wait help doctor staff', 'help', 'help doctor', 'help doctor staff', 'doctor', 'doctor staff', 'staff']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
94113,and helped me get better fast.,0,help good fast,"['help', 'help good', 'help good fast', 'good', 'good fast', 'fast']",1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0
128989,He helped my pain in my knee like no other dr could.,0,help pain knee like no dr,"['help', 'help pain', 'help pain knee', 'help pain knee like', 'help pain knee like no', 'help pain knee like no dr', 'pain', 'pain knee', 'pain knee like', 'pain knee like no', 'pain knee like no dr', 'knee', 'knee like', 'knee like no', 'knee like no dr', 'like', 'like no', 'like no dr', 'no', 'no dr', 'dr']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
164025,He took the time to even show me models until he knew I understood.,0,take time model know understand,"['take', 'take time', 'take time model', 'take time model know', 'take time model know understand', 'time', 'time model', 'time model know', 'time model know understand', 'model', 'model know', 'model know understand', 'know', 'know understand', 'understand']",0,0,0,1,0,0,0,0,0,0,0.0666666666666666,0.0
69370,I no longer have leg pain and the extra benefit is that I am now comfortable wearing skirts!,0,no long leg pain extra benefit comfortable wear skirt,"['no', 'no long', 'no long leg', 'no long leg pain', 'no long leg pain extra', 'no long leg pain extra benefit', 'no long leg pain extra benefit comfortable', 'no long leg pain extra benefit comfortable wear', 'no long leg pain extra benefit comfortable wear skirt', 'long', 'long leg', 'long leg pain', 'long leg pain extra', 'long leg pain extra benefit', 'long leg pain extra benefit comfortable', 'long leg pain extra benefit comfortable wear', 'long leg pain extra benefit comfortable wear skirt', 'leg', 'leg pain', 'leg pain extra', 'leg pain extra benefit', 'leg pain extra benefit comfortable', 'leg pain extra benefit comfortable wear', 'leg pain extra benefit comfortable wear skirt', 'pain', 'pain extra', 'pain extra benefit', 'pain extra benefit comfortable', 'pain extra benefit comfortable wear', 'pain extra benefit comfortable wear skirt', 'extra', 'extra benefit', 'extra benefit comfortable', 'extra benefit comfortable wear', 'extra benefit comfortable wear skirt', 'benefit', 'benefit comfortable', 'benefit comfortable wear', 'benefit comfortable wear skirt', 'comfortable', 'comfortable wear', 'comfortable wear skirt', 'wear', 'wear skirt', 'skirt']",0,0,0,0,0,0,0,0,0,1,0.0256410256410256,0.0
129112,"Dr Esses saw me quickly due to my immense pain, read the MRIs and understood I am having major problems.",0,dr essex see quickly huge pain read understand have major problem,"['dr', 'dr essex', 'dr essex see', 'dr essex see quickly', 'dr essex see quickly huge', 'dr essex see quickly huge pain', 'dr essex see quickly huge pain read', 'dr essex see quickly huge pain read understand', 'dr essex see quickly huge pain read understand have', 'dr essex see quickly huge pain read understand have major', 'dr essex see quickly huge pain read understand have major problem', 'essex', 'essex see', 'essex see quickly', 'essex see quickly huge', 'essex see quickly huge pain', 'essex see quickly huge pain read', 'essex see quickly huge pain read understand', 'essex see quickly huge pain read understand have', 'essex see quickly huge pain read understand have major', 'essex see quickly huge pain read understand have major problem', 'see', 'see quickly', 'see quickly huge', 'see quickly huge pain', 'see quickly huge pain read', 'see quickly huge pain read understand', 'see quickly huge pain read understand have', 'see quickly huge pain read understand have major', 'see quickly huge pain read understand have major problem', 'quickly', 'quickly huge', 'quickly huge pain', 'quickly huge pain read', 'quickly huge pain read understand', 'quickly huge pain read understand have', 'quickly huge pain read understand have major', 'quickly huge pain read understand have major problem', 'huge', 'huge pain', 'huge pain read', 'huge pain read understand', 'huge pain read understand have', 'huge pain read understand have major', 'huge pain read understand have major problem', 'pain', 'pain read', 'pain read understand', 'pain read understand have', 'pain read understand have major', 'pain read understand have major problem', 'read', 'read understand', 'read understand have', 'read understand have major', 'read understand have major problem', 'understand', 'understand have', 'understand have major', 'understand have major problem', 'have', 'have major', 'have major problem', 'major', 'major problem', 'problem']",0,0,0,1,0,0,0,0,0,0,0.017921146953405,0.0
108415,What was supposed to be an apprehensive experience turned into a easily understood and seemingly painless procedure.,0,suppose apprehensive experience turn easily understand apparently painless procedure,"['suppose', 'suppose apprehensive', 'suppose apprehensive experience', 'suppose apprehensive experience turn', 'suppose apprehensive experience turn easily', 'suppose apprehensive experience turn easily understand', 'suppose apprehensive experience turn easily understand apparently', 'suppose apprehensive experience turn easily understand apparently painless', 'suppose apprehensive experience turn easily understand apparently painless procedure', 'apprehensive', 'apprehensive experience', 'apprehensive experience turn', 'apprehensive experience turn easily', 'apprehensive experience turn easily understand', 'apprehensive experience turn easily understand apparently', 'apprehensive experience turn easily understand apparently painless', 'apprehensive experience turn easily understand apparently painless procedure', 'experience', 'experience turn', 'experience turn easily', 'experience turn easily understand', 'experience turn easily understand apparently', 'experience turn easily understand apparently painless', 'experience turn easily understand apparently painless procedure', 'turn', 'turn easily', 'turn easily understand', 'turn easily understand apparently', 'turn easily understand apparently painless', 'turn easily understand apparently painless procedure', 'easily', 'easily understand', 'easily understand apparently', 'easily understand apparently painless', 'easily understand apparently painless procedure', 'understand', 'understand apparently', 'understand apparently painless', 'understand apparently painless procedure', 'apparently', 'apparently painless', 'apparently painless procedure', 'painless', 'painless procedure', 'procedure']",0,0,0,1,0,0,0,0,0,0,0.0256410256410256,0.0
119766,Jessica has been helping me get rid of a place on my stomach that I was worried about.,0,help rid place stomach worry,"['help', 'help rid', 'help rid place', 'help rid place stomach', 'help rid place stomach worry', 'rid', 'rid place', 'rid place stomach', 'rid place stomach worry', 'place', 'place stomach', 'place stomach worry', 'stomach', 'stomach worry', 'worry']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
139490,After being told surgery would not help at Spine NV- getting a 2nd opinion with Dr. Song was more than successful.,0,tell surgery not help get neodymium opinion successful,"['tell', 'tell surgery', 'tell surgery not', 'tell surgery not help', 'tell surgery not help get', 'tell surgery not help get neodymium', 'tell surgery not help get neodymium opinion', 'tell surgery not help get neodymium opinion successful', 'surgery', 'surgery not', 'surgery not help', 'surgery not help get', 'surgery not help get neodymium', 'surgery not help get neodymium opinion', 'surgery not help get neodymium opinion successful', 'not', 'not help', 'not help get', 'not help get neodymium', 'not help get neodymium opinion', 'not help get neodymium opinion successful', 'help', 'help get', 'help get neodymium', 'help get neodymium opinion', 'help get neodymium opinion successful', 'get', 'get neodymium', 'get neodymium opinion', 'get neodymium opinion successful', 'neodymium', 'neodymium opinion', 'neodymium opinion successful', 'opinion', 'opinion successful', 'successful']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
96521,He gave me options and explained each one thoughly,0,give option explain think,"['give', 'give option', 'give option explain', 'give option explain think', 'option', 'option explain', 'option explain think', 'explain', 'explain think', 'think']",0,0,0,0,0,1,0,0,0,0,0.0909090909090909,0.0
186524,He always carefully explains the options.,0,carefully explain option,"['carefully', 'carefully explain', 'carefully explain option', 'explain', 'explain option', 'option']",0,0,0,0,0,1,0,0,0,0,0.1282051282051282,0.0
95990,He said that he could not help me with my headaches even though he advertises as a Headache Center,1,say not help headache advertise headache center,"['say', 'say not', 'say not help', 'say not help headache', 'say not help headache advertise', 'say not help headache advertise headache', 'say not help headache advertise headache center', 'not', 'not help', 'not help headache', 'not help headache advertise', 'not help headache advertise headache', 'not help headache advertise headache center', 'help', 'help headache', 'help headache advertise', 'help headache advertise headache', 'help headache advertise headache center', 'headache', 'headache advertise', 'headache advertise headache', 'headache advertise headache center', 'advertise', 'advertise headache', 'advertise headache center', 'headache', 'headache center', 'center']",1,0,0,0,0,0,0,0,0,0,0.0393700787401574,0.0
121826,He is an absolutely amazing doctor who helped me become a mom when I thought I never could.,0,absolutely amaze doctor help mon think,"['absolutely', 'absolutely amaze', 'absolutely amaze doctor', 'absolutely amaze doctor help', 'absolutely amaze doctor help mon', 'absolutely amaze doctor help mon think', 'amaze', 'amaze doctor', 'amaze doctor help', 'amaze doctor help mon', 'amaze doctor help mon think', 'doctor', 'doctor help', 'doctor help mon', 'doctor help mon think', 'help', 'help mon', 'help mon think', 'mon', 'mon think', 'think']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
161896,He helped me 10 years ago and know I will have the same outcome this time!,0,help know result time,"['help', 'help know', 'help know result', 'help know result time', 'know', 'know result', 'know result time', 'result', 'result time', 'time']",1,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0
85000,She made me feel like she understood what I wanted to achieve.,0,feel like understand want achieve,"['feel', 'feel like', 'feel like understand', 'feel like understand want', 'feel like understand want achieve', 'like', 'like understand', 'like understand want', 'like understand want achieve', 'understand', 'understand want', 'understand want achieve', 'want', 'want achieve', 'achieve']",0,0,0,1,0,0,0,0,0,0,0.0666666666666666,0.0
188150,Everyone is so nice and they all understood my needs and listened to my requests.,0,nice understand need listen request,"['nice', 'nice understand', 'nice understand need', 'nice understand need listen', 'nice understand need listen request', 'understand', 'understand need', 'understand need listen', 'understand need listen request', 'need', 'need listen', 'need listen request', 'listen', 'listen request', 'request']",0,0,0,1,0,0,0,0,0,0,0.0666666666666666,0.0
69780,because he cannot wait to help you achieve what you have been longing for!,0,not wait help achieve longing,"['not', 'not wait', 'not wait help', 'not wait help achieve', 'not wait help achieve longing', 'wait', 'wait help', 'wait help achieve', 'wait help achieve longing', 'help', 'help achieve', 'help achieve longing', 'achieve', 'achieve longing', 'longing']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
72148,but doesn't understand.,1,understand,['understand'],0,0,0,1,0,0,0,0,0,0,0.2631578947368421,0.0
160927,It helped my face feel free once my swelling went down !!!!,0,help face feel free swell go,"['help', 'help face', 'help face feel', 'help face feel free', 'help face feel free swell', 'help face feel free swell go', 'face', 'face feel', 'face feel free', 'face feel free swell', 'face feel free swell go', 'feel', 'feel free', 'feel free swell', 'feel free swell go', 'free', 'free swell', 'free swell go', 'swell', 'swell go', 'go']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
125816,but gave me the odds of all our options regardless of how dismal they might be.,0,give odds option regardless blue,"['give', 'give odds', 'give odds option', 'give odds option regardless', 'give odds option regardless blue', 'odds', 'odds option', 'odds option regardless', 'odds option regardless blue', 'option', 'option regardless', 'option regardless blue', 'regardless', 'regardless blue', 'blue']",0,0,0,0,0,1,0,0,0,0,0.0666666666666666,0.0
108088,He has also greatly helped me with my chronic neck and back pain.,0,greatly help chronic neck pain,"['greatly', 'greatly help', 'greatly help chronic', 'greatly help chronic neck', 'greatly help chronic neck pain', 'help', 'help chronic', 'help chronic neck', 'help chronic neck pain', 'chronic', 'chronic neck', 'chronic neck pain', 'neck', 'neck pain', 'pain']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
131888,He listens and makes suggestions and has been able to help me get my pain level tolerable.,0,listen make suggestion able help pain level tolerable,"['listen', 'listen make', 'listen make suggestion', 'listen make suggestion able', 'listen make suggestion able help', 'listen make suggestion able help pain', 'listen make suggestion able help pain level', 'listen make suggestion able help pain level tolerable', 'make', 'make suggestion', 'make suggestion able', 'make suggestion able help', 'make suggestion able help pain', 'make suggestion able help pain level', 'make suggestion able help pain level tolerable', 'suggestion', 'suggestion able', 'suggestion able help', 'suggestion able help pain', 'suggestion able help pain level', 'suggestion able help pain level tolerable', 'able', 'able help', 'able help pain', 'able help pain level', 'able help pain level tolerable', 'help', 'help pain', 'help pain level', 'help pain level tolerable', 'pain', 'pain level', 'pain level tolerable', 'level', 'level tolerable', 'tolerable']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
184999,She is also very knowledgeable and honest with what treatments I could benefit from and which treatments I don't actually need.,0,knowledgeable honest treatment benefit treatment actually need,"['knowledgeable', 'knowledgeable honest', 'knowledgeable honest treatment', 'knowledgeable honest treatment benefit', 'knowledgeable honest treatment benefit treatment', 'knowledgeable honest treatment benefit treatment actually', 'knowledgeable honest treatment benefit treatment actually need', 'honest', 'honest treatment', 'honest treatment benefit', 'honest treatment benefit treatment', 'honest treatment benefit treatment actually', 'honest treatment benefit treatment actually need', 'treatment', 'treatment benefit', 'treatment benefit treatment', 'treatment benefit treatment actually', 'treatment benefit treatment actually need', 'benefit', 'benefit treatment', 'benefit treatment actually', 'benefit treatment actually need', 'treatment', 'treatment actually', 'treatment actually need', 'actually', 'actually need', 'need']",0,0,0,0,0,0,0,0,0,1,0.0393700787401574,0.0
105444,They have helped 30 percent of my pain They are trying to help insure my safety and well being. .,0,help percentage pain try help insure safety,"['help', 'help percentage', 'help percentage pain', 'help percentage pain try', 'help percentage pain try help', 'help percentage pain try help insure', 'help percentage pain try help insure safety', 'percentage', 'percentage pain', 'percentage pain try', 'percentage pain try help', 'percentage pain try help insure', 'percentage pain try help insure safety', 'pain', 'pain try', 'pain try help', 'pain try help insure', 'pain try help insure safety', 'try', 'try help', 'try help insure', 'try help insure safety', 'help', 'help insure', 'help insure safety', 'insure', 'insure safety', 'safety']",1,0,0,0,0,0,0,0,0,0,0.0393700787401574,0.0
131058,Despite my voiced frustrations they patiently worked with me/my insurance to help.,0,despite voice frustration patiently work meme insurance help,"['despite', 'despite voice', 'despite voice frustration', 'despite voice frustration patiently', 'despite voice frustration patiently work', 'despite voice frustration patiently work meme', 'despite voice frustration patiently work meme insurance', 'despite voice frustration patiently work meme insurance help', 'voice', 'voice frustration', 'voice frustration patiently', 'voice frustration patiently work', 'voice frustration patiently work meme', 'voice frustration patiently work meme insurance', 'voice frustration patiently work meme insurance help', 'frustration', 'frustration patiently', 'frustration patiently work', 'frustration patiently work meme', 'frustration patiently work meme insurance', 'frustration patiently work meme insurance help', 'patiently', 'patiently work', 'patiently work meme', 'patiently work meme insurance', 'patiently work meme insurance help', 'work', 'work meme', 'work meme insurance', 'work meme insurance help', 'meme', 'meme insurance', 'meme insurance help', 'insurance', 'insurance help', 'help']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
171072,"I saw Christina and she always looked at my incisions, wore gloves, and gave reminders to help with recovery.",0,see christian look incision wear glove give reminder help recovery,"['see', 'see christian', 'see christian look', 'see christian look incision', 'see christian look incision wear', 'see christian look incision wear glove', 'see christian look incision wear glove give', 'see christian look incision wear glove give reminder', 'see christian look incision wear glove give reminder help', 'see christian look incision wear glove give reminder help recovery', 'christian', 'christian look', 'christian look incision', 'christian look incision wear', 'christian look incision wear glove', 'christian look incision wear glove give', 'christian look incision wear glove give reminder', 'christian look incision wear glove give reminder help', 'christian look incision wear glove give reminder help recovery', 'look', 'look incision', 'look incision wear', 'look incision wear glove', 'look incision wear glove give', 'look incision wear glove give reminder', 'look incision wear glove give reminder help', 'look incision wear glove give reminder help recovery', 'incision', 'incision wear', 'incision wear glove', 'incision wear glove give', 'incision wear glove give reminder', 'incision wear glove give reminder help', 'incision wear glove give reminder help recovery', 'wear', 'wear glove', 'wear glove give', 'wear glove give reminder', 'wear glove give reminder help', 'wear glove give reminder help recovery', 'glove', 'glove give', 'glove give reminder', 'glove give reminder help', 'glove give reminder help recovery', 'give', 'give reminder', 'give reminder help', 'give reminder help recovery', 'reminder', 'reminder help', 'reminder help recovery', 'help', 'help recovery', 'recovery']",1,0,0,0,0,0,0,0,0,0,0.0212765957446808,0.0
116556,I am so relieved that I was once again able to benefit from the ca ring,0,relieve able benefit ring,"['relieve', 'relieve able', 'relieve able benefit', 'relieve able benefit ring', 'able', 'able benefit', 'able benefit ring', 'benefit', 'benefit ring', 'ring']",0,0,0,0,0,0,0,0,0,1,0.0909090909090909,0.0
147765,Extremely disappointed as he essentially was of ZERO help and I felt his overall personality is condescending.,1,extremely disappoint basically help feel overall personality condescend,"['extremely', 'extremely disappoint', 'extremely disappoint basically', 'extremely disappoint basically help', 'extremely disappoint basically help feel', 'extremely disappoint basically help feel overall', 'extremely disappoint basically help feel overall personality', 'extremely disappoint basically help feel overall personality condescend', 'disappoint', 'disappoint basically', 'disappoint basically help', 'disappoint basically help feel', 'disappoint basically help feel overall', 'disappoint basically help feel overall personality', 'disappoint basically help feel overall personality condescend', 'basically', 'basically help', 'basically help feel', 'basically help feel overall', 'basically help feel overall personality', 'basically help feel overall personality condescend', 'help', 'help feel', 'help feel overall', 'help feel overall personality', 'help feel overall personality condescend', 'feel', 'feel overall', 'feel overall personality', 'feel overall personality condescend', 'overall', 'overall personality', 'overall personality condescend', 'personality', 'personality condescend', 'condescend']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
147320,Always welcome once you arrive and are always willing to help their patience with their pain management.,0,welcome arrive willing help patience pain management,"['welcome', 'welcome arrive', 'welcome arrive willing', 'welcome arrive willing help', 'welcome arrive willing help patience', 'welcome arrive willing help patience pain', 'welcome arrive willing help patience pain management', 'arrive', 'arrive willing', 'arrive willing help', 'arrive willing help patience', 'arrive willing help patience pain', 'arrive willing help patience pain management', 'willing', 'willing help', 'willing help patience', 'willing help patience pain', 'willing help patience pain management', 'help', 'help patience', 'help patience pain', 'help patience pain management', 'patience', 'patience pain', 'patience pain management', 'pain', 'pain management', 'management']",1,0,0,0,0,0,0,0,0,0,0.0393700787401574,0.0
83661,Front desk staff an staff are very nice an willing to help attuned is great.,0,desk staff staff nice willing help attend great,"['desk', 'desk staff', 'desk staff staff', 'desk staff staff nice', 'desk staff staff nice willing', 'desk staff staff nice willing help', 'desk staff staff nice willing help attend', 'desk staff staff nice willing help attend great', 'staff', 'staff staff', 'staff staff nice', 'staff staff nice willing', 'staff staff nice willing help', 'staff staff nice willing help attend', 'staff staff nice willing help attend great', 'staff', 'staff nice', 'staff nice willing', 'staff nice willing help', 'staff nice willing help attend', 'staff nice willing help attend great', 'nice', 'nice willing', 'nice willing help', 'nice willing help attend', 'nice willing help attend great', 'willing', 'willing help', 'willing help attend', 'willing help attend great', 'help', 'help attend', 'help attend great', 'attend', 'attend great', 'great']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
97371,Highly recommend Dr. Parker to help resolve foot issues.,0,highly recommend help resolve foot issue,"['highly', 'highly recommend', 'highly recommend help', 'highly recommend help resolve', 'highly recommend help resolve foot', 'highly recommend help resolve foot issue', 'recommend', 'recommend help', 'recommend help resolve', 'recommend help resolve foot', 'recommend help resolve foot issue', 'help', 'help resolve', 'help resolve foot', 'help resolve foot issue', 'resolve', 'resolve foot', 'resolve foot issue', 'foot', 'foot issue', 'issue']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
147634,I STRONGLY recommend alternative options rather than suffering the used car salesman experience I had with Dr. Caniglia and his Practice!,1,strongly recommend alternative option suffer car salesman experience dr ganglion practice,"['strongly', 'strongly recommend', 'strongly recommend alternative', 'strongly recommend alternative option', 'strongly recommend alternative option suffer', 'strongly recommend alternative option suffer car', 'strongly recommend alternative option suffer car salesman', 'strongly recommend alternative option suffer car salesman experience', 'strongly recommend alternative option suffer car salesman experience dr', 'strongly recommend alternative option suffer car salesman experience dr ganglion', 'strongly recommend alternative option suffer car salesman experience dr ganglion practice', 'recommend', 'recommend alternative', 'recommend alternative option', 'recommend alternative option suffer', 'recommend alternative option suffer car', 'recommend alternative option suffer car salesman', 'recommend alternative option suffer car salesman experience', 'recommend alternative option suffer car salesman experience dr', 'recommend alternative option suffer car salesman experience dr ganglion', 'recommend alternative option suffer car salesman experience dr ganglion practice', 'alternative', 'alternative option', 'alternative option suffer', 'alternative option suffer car', 'alternative option suffer car salesman', 'alternative option suffer car salesman experience', 'alternative option suffer car salesman experience dr', 'alternative option suffer car salesman experience dr ganglion', 'alternative option suffer car salesman experience dr ganglion practice', 'option', 'option suffer', 'option suffer car', 'option suffer car salesman', 'option suffer car salesman experience', 'option suffer car salesman experience dr', 'option suffer car salesman experience dr ganglion', 'option suffer car salesman experience dr ganglion practice', 'suffer', 'suffer car', 'suffer car salesman', 'suffer car salesman experience', 'suffer car salesman experience dr', 'suffer car salesman experience dr ganglion', 'suffer car salesman experience dr ganglion practice', 'car', 'car salesman', 'car salesman experience', 'car salesman experience dr', 'car salesman experience dr ganglion', 'car salesman experience dr ganglion practice', 'salesman', 'salesman experience', 'salesman experience dr', 'salesman experience dr ganglion', 'salesman experience dr ganglion practice', 'experience', 'experience dr', 'experience dr ganglion', 'experience dr ganglion practice', 'dr', 'dr ganglion', 'dr ganglion practice', 'ganglion', 'ganglion practice', 'practice']",0,0,0,0,0,1,0,0,0,0,0.017921146953405,0.0
