commentId,comment,classification,comment_processed,word_phrase_list,join,healthy,healthy skin,healthy skin club,healthy skin club happy,skin,skin club,skin club happy,club,club happy,happy,happy result,result,similarity_score
116481,Really research your options and only use Dr Duncan as a LAST RESULT!,1,research option use dr result,"['research', 'research option', 'research option use', 'research option use dr', 'research option use dr result', 'option', 'option use', 'option use dr', 'option use dr result', 'use', 'use dr', 'use dr result', 'dr', 'dr result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
131075,and i cant even explain how happy i am at this point.,0,explain happy point,"['explain', 'explain happy', 'explain happy point', 'happy', 'happy point', 'point']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
137349,"I have had several follow up appointments to ensure optimal results,",0,follow appointment ensure optical result,"['follow', 'follow appointment', 'follow appointment ensure', 'follow appointment ensure optical', 'follow appointment ensure optical result', 'appointment', 'appointment ensure', 'appointment ensure optical', 'appointment ensure optical result', 'ensure', 'ensure optical', 'ensure optical result', 'optical', 'optical result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
160468,Not all skin areas were examined on a first time patient with a hereditary propensity for skin cancer.,1,skin area examine time patient hereditary propensity skin cancer,"['skin', 'skin area', 'skin area examine', 'skin area examine time', 'skin area examine time patient', 'skin area examine time patient hereditary', 'skin area examine time patient hereditary propensity', 'skin area examine time patient hereditary propensity skin', 'skin area examine time patient hereditary propensity skin cancer', 'area', 'area examine', 'area examine time', 'area examine time patient', 'area examine time patient hereditary', 'area examine time patient hereditary propensity', 'area examine time patient hereditary propensity skin', 'area examine time patient hereditary propensity skin cancer', 'examine', 'examine time', 'examine time patient', 'examine time patient hereditary', 'examine time patient hereditary propensity', 'examine time patient hereditary propensity skin', 'examine time patient hereditary propensity skin cancer', 'time', 'time patient', 'time patient hereditary', 'time patient hereditary propensity', 'time patient hereditary propensity skin', 'time patient hereditary propensity skin cancer', 'patient', 'patient hereditary', 'patient hereditary propensity', 'patient hereditary propensity skin', 'patient hereditary propensity skin cancer', 'hereditary', 'hereditary propensity', 'hereditary propensity skin', 'hereditary propensity skin cancer', 'propensity', 'propensity skin', 'propensity skin cancer', 'skin', 'skin cancer', 'cancer']",0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
88278,I am very happy with my weight loss progress.,0,happy weight loss progress,"['happy', 'happy weight', 'happy weight loss', 'happy weight loss progress', 'weight', 'weight loss', 'weight loss progress', 'loss', 'loss progress', 'progress']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
153370,She makes you feel both calm and excited about your results,0,make feel calm excite result,"['make', 'make feel', 'make feel calm', 'make feel calm excite', 'make feel calm excite result', 'feel', 'feel calm', 'feel calm excite', 'feel calm excite result', 'calm', 'calm excite', 'calm excite result', 'excite', 'excite result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
87497,he delivers the best results!,0,deliver good result,"['deliver', 'deliver good', 'deliver good result', 'good', 'good result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
156493,But having to live with these results is life changing and depressing every time I look in the mirror.,1,have live result life change depress time look mirror,"['have', 'have live', 'have live result', 'have live result life', 'have live result life change', 'have live result life change depress', 'have live result life change depress time', 'have live result life change depress time look', 'have live result life change depress time look mirror', 'live', 'live result', 'live result life', 'live result life change', 'live result life change depress', 'live result life change depress time', 'live result life change depress time look', 'live result life change depress time look mirror', 'result', 'result life', 'result life change', 'result life change depress', 'result life change depress time', 'result life change depress time look', 'result life change depress time look mirror', 'life', 'life change', 'life change depress', 'life change depress time', 'life change depress time look', 'life change depress time look mirror', 'change', 'change depress', 'change depress time', 'change depress time look', 'change depress time look mirror', 'depress', 'depress time', 'depress time look', 'depress time look mirror', 'time', 'time look', 'time look mirror', 'look', 'look mirror', 'mirror']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
124700,"If you?re looking for the best and natural results, try Dr. Scottsdale.",0,look good natural result try dr scottsdale,"['look', 'look good', 'look good natural', 'look good natural result', 'look good natural result try', 'look good natural result try dr', 'look good natural result try dr scottsdale', 'good', 'good natural', 'good natural result', 'good natural result try', 'good natural result try dr', 'good natural result try dr scottsdale', 'natural', 'natural result', 'natural result try', 'natural result try dr', 'natural result try dr scottsdale', 'result', 'result try', 'result try dr', 'result try dr scottsdale', 'try', 'try dr', 'try dr scottsdale', 'dr', 'dr scottsdale', 'scottsdale']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
186930,The doctor should have a portal to write the appointment results instead of having to wait for a print out.,1,doctor portal write appointment result instead have wait print,"['doctor', 'doctor portal', 'doctor portal write', 'doctor portal write appointment', 'doctor portal write appointment result', 'doctor portal write appointment result instead', 'doctor portal write appointment result instead have', 'doctor portal write appointment result instead have wait', 'doctor portal write appointment result instead have wait print', 'portal', 'portal write', 'portal write appointment', 'portal write appointment result', 'portal write appointment result instead', 'portal write appointment result instead have', 'portal write appointment result instead have wait', 'portal write appointment result instead have wait print', 'write', 'write appointment', 'write appointment result', 'write appointment result instead', 'write appointment result instead have', 'write appointment result instead have wait', 'write appointment result instead have wait print', 'appointment', 'appointment result', 'appointment result instead', 'appointment result instead have', 'appointment result instead have wait', 'appointment result instead have wait print', 'result', 'result instead', 'result instead have', 'result instead have wait', 'result instead have wait print', 'instead', 'instead have', 'instead have wait', 'instead have wait print', 'have', 'have wait', 'have wait print', 'wait', 'wait print', 'print']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
167777,"and bumps all over that it is still very painful, that I did not by any means get the results that I was told.",1,bump painful mean result tell,"['bump', 'bump painful', 'bump painful mean', 'bump painful mean result', 'bump painful mean result tell', 'painful', 'painful mean', 'painful mean result', 'painful mean result tell', 'mean', 'mean result', 'mean result tell', 'result', 'result tell', 'tell']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
91221,Overall I have been very happy with my care.,0,overall happy care,"['overall', 'overall happy', 'overall happy care', 'happy', 'happy care', 'care']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
133569,"I am so happy I got this done even though I was slightly hesitant to do it, because I feel",0,happy get slightly resistant feel,"['happy', 'happy get', 'happy get slightly', 'happy get slightly resistant', 'happy get slightly resistant feel', 'get', 'get slightly', 'get slightly resistant', 'get slightly resistant feel', 'slightly', 'slightly resistant', 'slightly resistant feel', 'resistant', 'resistant feel', 'feel']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
87854,and as of right now i am very pleased with my results.,0,right please result,"['right', 'right please', 'right please result', 'please', 'please result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
112538,I had lower facelift and neck done and the result is better than expected.,0,low face lift neck result good expect,"['low', 'low face', 'low face lift', 'low face lift neck', 'low face lift neck result', 'low face lift neck result good', 'low face lift neck result good expect', 'face', 'face lift', 'face lift neck', 'face lift neck result', 'face lift neck result good', 'face lift neck result good expect', 'lift', 'lift neck', 'lift neck result', 'lift neck result good', 'lift neck result good expect', 'neck', 'neck result', 'neck result good', 'neck result good expect', 'result', 'result good', 'result good expect', 'good', 'good expect', 'expect']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
186855,The entire office is extremely knowledgeable and professional with good communication and great results.,0,entire office extremely knowledgeable professional good communication great result,"['entire', 'entire office', 'entire office extremely', 'entire office extremely knowledgeable', 'entire office extremely knowledgeable professional', 'entire office extremely knowledgeable professional good', 'entire office extremely knowledgeable professional good communication', 'entire office extremely knowledgeable professional good communication great', 'entire office extremely knowledgeable professional good communication great result', 'office', 'office extremely', 'office extremely knowledgeable', 'office extremely knowledgeable professional', 'office extremely knowledgeable professional good', 'office extremely knowledgeable professional good communication', 'office extremely knowledgeable professional good communication great', 'office extremely knowledgeable professional good communication great result', 'extremely', 'extremely knowledgeable', 'extremely knowledgeable professional', 'extremely knowledgeable professional good', 'extremely knowledgeable professional good communication', 'extremely knowledgeable professional good communication great', 'extremely knowledgeable professional good communication great result', 'knowledgeable', 'knowledgeable professional', 'knowledgeable professional good', 'knowledgeable professional good communication', 'knowledgeable professional good communication great', 'knowledgeable professional good communication great result', 'professional', 'professional good', 'professional good communication', 'professional good communication great', 'professional good communication great result', 'good', 'good communication', 'good communication great', 'good communication great result', 'communication', 'communication great', 'communication great result', 'great', 'great result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
135801,I had surgical procedure with him and the outcome was exactly what I envisioned.,0,surgical procedure result precisely envision,"['surgical', 'surgical procedure', 'surgical procedure result', 'surgical procedure result precisely', 'surgical procedure result precisely envision', 'procedure', 'procedure result', 'procedure result precisely', 'procedure result precisely envision', 'result', 'result precisely', 'result precisely envision', 'precisely', 'precisely envision', 'envision']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
115142,He did not advise first completing physical therapy before surgery nor that one-third of shoulder surgeries result in worse conditions.,1,advise complete physical therapy surgery onethird shoulder forgery result bad condition,"['advise', 'advise complete', 'advise complete physical', 'advise complete physical therapy', 'advise complete physical therapy surgery', 'advise complete physical therapy surgery onethird', 'advise complete physical therapy surgery onethird shoulder', 'advise complete physical therapy surgery onethird shoulder forgery', 'advise complete physical therapy surgery onethird shoulder forgery result', 'advise complete physical therapy surgery onethird shoulder forgery result bad', 'advise complete physical therapy surgery onethird shoulder forgery result bad condition', 'complete', 'complete physical', 'complete physical therapy', 'complete physical therapy surgery', 'complete physical therapy surgery onethird', 'complete physical therapy surgery onethird shoulder', 'complete physical therapy surgery onethird shoulder forgery', 'complete physical therapy surgery onethird shoulder forgery result', 'complete physical therapy surgery onethird shoulder forgery result bad', 'complete physical therapy surgery onethird shoulder forgery result bad condition', 'physical', 'physical therapy', 'physical therapy surgery', 'physical therapy surgery onethird', 'physical therapy surgery onethird shoulder', 'physical therapy surgery onethird shoulder forgery', 'physical therapy surgery onethird shoulder forgery result', 'physical therapy surgery onethird shoulder forgery result bad', 'physical therapy surgery onethird shoulder forgery result bad condition', 'therapy', 'therapy surgery', 'therapy surgery onethird', 'therapy surgery onethird shoulder', 'therapy surgery onethird shoulder forgery', 'therapy surgery onethird shoulder forgery result', 'therapy surgery onethird shoulder forgery result bad', 'therapy surgery onethird shoulder forgery result bad condition', 'surgery', 'surgery onethird', 'surgery onethird shoulder', 'surgery onethird shoulder forgery', 'surgery onethird shoulder forgery result', 'surgery onethird shoulder forgery result bad', 'surgery onethird shoulder forgery result bad condition', 'onethird', 'onethird shoulder', 'onethird shoulder forgery', 'onethird shoulder forgery result', 'onethird shoulder forgery result bad', 'onethird shoulder forgery result bad condition', 'shoulder', 'shoulder forgery', 'shoulder forgery result', 'shoulder forgery result bad', 'shoulder forgery result bad condition', 'forgery', 'forgery result', 'forgery result bad', 'forgery result bad condition', 'result', 'result bad', 'result bad condition', 'bad', 'bad condition', 'condition']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
156213,"Dr. Snyder is good, and has helped me timely identify and fix skin issues for several decades now.",0,good help timely identify fix skin issue,"['good', 'good help', 'good help timely', 'good help timely identify', 'good help timely identify fix', 'good help timely identify fix skin', 'good help timely identify fix skin issue', 'help', 'help timely', 'help timely identify', 'help timely identify fix', 'help timely identify fix skin', 'help timely identify fix skin issue', 'timely', 'timely identify', 'timely identify fix', 'timely identify fix skin', 'timely identify fix skin issue', 'identify', 'identify fix', 'identify fix skin', 'identify fix skin issue', 'fix', 'fix skin', 'fix skin issue', 'skin', 'skin issue', 'issue']",0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
181512,Been getting facials and chemical peels here for months now from Crystalyn and I have definitely seen a positive difference in my skin.,0,get facial chemical feel crystal decidedly see positive difference skin,"['get', 'get facial', 'get facial chemical', 'get facial chemical feel', 'get facial chemical feel crystal', 'get facial chemical feel crystal decidedly', 'get facial chemical feel crystal decidedly see', 'get facial chemical feel crystal decidedly see positive', 'get facial chemical feel crystal decidedly see positive difference', 'get facial chemical feel crystal decidedly see positive difference skin', 'facial', 'facial chemical', 'facial chemical feel', 'facial chemical feel crystal', 'facial chemical feel crystal decidedly', 'facial chemical feel crystal decidedly see', 'facial chemical feel crystal decidedly see positive', 'facial chemical feel crystal decidedly see positive difference', 'facial chemical feel crystal decidedly see positive difference skin', 'chemical', 'chemical feel', 'chemical feel crystal', 'chemical feel crystal decidedly', 'chemical feel crystal decidedly see', 'chemical feel crystal decidedly see positive', 'chemical feel crystal decidedly see positive difference', 'chemical feel crystal decidedly see positive difference skin', 'feel', 'feel crystal', 'feel crystal decidedly', 'feel crystal decidedly see', 'feel crystal decidedly see positive', 'feel crystal decidedly see positive difference', 'feel crystal decidedly see positive difference skin', 'crystal', 'crystal decidedly', 'crystal decidedly see', 'crystal decidedly see positive', 'crystal decidedly see positive difference', 'crystal decidedly see positive difference skin', 'decidedly', 'decidedly see', 'decidedly see positive', 'decidedly see positive difference', 'decidedly see positive difference skin', 'see', 'see positive', 'see positive difference', 'see positive difference skin', 'positive', 'positive difference', 'positive difference skin', 'difference', 'difference skin', 'skin']",0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
115060,"I've had the dermal fillers injected by Dr. Machida, the result is amazing with minimal to none bruising ?",0,ve dermal tiller inject dr machine result amaze minimal bruise,"['ve', 've dermal', 've dermal tiller', 've dermal tiller inject', 've dermal tiller inject dr', 've dermal tiller inject dr machine', 've dermal tiller inject dr machine result', 've dermal tiller inject dr machine result amaze', 've dermal tiller inject dr machine result amaze minimal', 've dermal tiller inject dr machine result amaze minimal bruise', 'dermal', 'dermal tiller', 'dermal tiller inject', 'dermal tiller inject dr', 'dermal tiller inject dr machine', 'dermal tiller inject dr machine result', 'dermal tiller inject dr machine result amaze', 'dermal tiller inject dr machine result amaze minimal', 'dermal tiller inject dr machine result amaze minimal bruise', 'tiller', 'tiller inject', 'tiller inject dr', 'tiller inject dr machine', 'tiller inject dr machine result', 'tiller inject dr machine result amaze', 'tiller inject dr machine result amaze minimal', 'tiller inject dr machine result amaze minimal bruise', 'inject', 'inject dr', 'inject dr machine', 'inject dr machine result', 'inject dr machine result amaze', 'inject dr machine result amaze minimal', 'inject dr machine result amaze minimal bruise', 'dr', 'dr machine', 'dr machine result', 'dr machine result amaze', 'dr machine result amaze minimal', 'dr machine result amaze minimal bruise', 'machine', 'machine result', 'machine result amaze', 'machine result amaze minimal', 'machine result amaze minimal bruise', 'result', 'result amaze', 'result amaze minimal', 'result amaze minimal bruise', 'amaze', 'amaze minimal', 'amaze minimal bruise', 'minimal', 'minimal bruise', 'bruise']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
147311,"When I called to follow up and see what my options were considering I was not happy with my results, they had no next steps",1,call follow option consider happy result step,"['call', 'call follow', 'call follow option', 'call follow option consider', 'call follow option consider happy', 'call follow option consider happy result', 'call follow option consider happy result step', 'follow', 'follow option', 'follow option consider', 'follow option consider happy', 'follow option consider happy result', 'follow option consider happy result step', 'option', 'option consider', 'option consider happy', 'option consider happy result', 'option consider happy result step', 'consider', 'consider happy', 'consider happy result', 'consider happy result step', 'happy', 'happy result', 'happy result step', 'result', 'result step', 'step']",0,0,0,0,0,0,0,0,0,0,1,1,1,0.6
120280,Dr. Will was very attentive and explained all possible outcomes clearly and with care.,0,dr attentive explain possible result clearly care,"['dr', 'dr attentive', 'dr attentive explain', 'dr attentive explain possible', 'dr attentive explain possible result', 'dr attentive explain possible result clearly', 'dr attentive explain possible result clearly care', 'attentive', 'attentive explain', 'attentive explain possible', 'attentive explain possible result', 'attentive explain possible result clearly', 'attentive explain possible result clearly care', 'explain', 'explain possible', 'explain possible result', 'explain possible result clearly', 'explain possible result clearly care', 'possible', 'possible result', 'possible result clearly', 'possible result clearly care', 'result', 'result clearly', 'result clearly care', 'clearly', 'clearly care', 'care']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
111934,Dr. Zoumalan made me feel comfortable AND confident with my results from the very first consultation with his ent expertise and attention to detail.,0,feel comfortable confident result consultation go expertness attention detail,"['feel', 'feel comfortable', 'feel comfortable confident', 'feel comfortable confident result', 'feel comfortable confident result consultation', 'feel comfortable confident result consultation go', 'feel comfortable confident result consultation go expertness', 'feel comfortable confident result consultation go expertness attention', 'feel comfortable confident result consultation go expertness attention detail', 'comfortable', 'comfortable confident', 'comfortable confident result', 'comfortable confident result consultation', 'comfortable confident result consultation go', 'comfortable confident result consultation go expertness', 'comfortable confident result consultation go expertness attention', 'comfortable confident result consultation go expertness attention detail', 'confident', 'confident result', 'confident result consultation', 'confident result consultation go', 'confident result consultation go expertness', 'confident result consultation go expertness attention', 'confident result consultation go expertness attention detail', 'result', 'result consultation', 'result consultation go', 'result consultation go expertness', 'result consultation go expertness attention', 'result consultation go expertness attention detail', 'consultation', 'consultation go', 'consultation go expertness', 'consultation go expertness attention', 'consultation go expertness attention detail', 'go', 'go expertness', 'go expertness attention', 'go expertness attention detail', 'expertness', 'expertness attention', 'expertness attention detail', 'attention', 'attention detail', 'detail']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
169780,I couldn't be happier. 6 stars if you ask me.,0,happy star ask,"['happy', 'happy star', 'happy star ask', 'star', 'star ask', 'ask']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
144446,"The doctor seemed very knowledgeable and the end result, orthotics, fit well and wear well.",0,doctor knowledgeable end result orthotics fit wear,"['doctor', 'doctor knowledgeable', 'doctor knowledgeable end', 'doctor knowledgeable end result', 'doctor knowledgeable end result orthotics', 'doctor knowledgeable end result orthotics fit', 'doctor knowledgeable end result orthotics fit wear', 'knowledgeable', 'knowledgeable end', 'knowledgeable end result', 'knowledgeable end result orthotics', 'knowledgeable end result orthotics fit', 'knowledgeable end result orthotics fit wear', 'end', 'end result', 'end result orthotics', 'end result orthotics fit', 'end result orthotics fit wear', 'result', 'result orthotics', 'result orthotics fit', 'result orthotics fit wear', 'orthotics', 'orthotics fit', 'orthotics fit wear', 'fit', 'fit wear', 'wear']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
82823,and wasn't happy with the results I was getting with my injector.,1,happy result get injection,"['happy', 'happy result', 'happy result get', 'happy result get injection', 'result', 'result get', 'result get injection', 'get', 'get injection', 'injection']",0,0,0,0,0,0,0,0,0,0,1,1,1,0.6
96810,I was very happy to find Dr. Eye in my insurance network.,0,happy find dr eye insurance network,"['happy', 'happy find', 'happy find dr', 'happy find dr eye', 'happy find dr eye insurance', 'happy find dr eye insurance network', 'find', 'find dr', 'find dr eye', 'find dr eye insurance', 'find dr eye insurance network', 'dr', 'dr eye', 'dr eye insurance', 'dr eye insurance network', 'eye', 'eye insurance', 'eye insurance network', 'insurance', 'insurance network', 'network']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
105562,I was definitely happier before this experience.,1,decidedly happy experience,"['decidedly', 'decidedly happy', 'decidedly happy experience', 'happy', 'happy experience', 'experience']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
106243,My results are very natural like I wanted and the healing process was very fast.,0,result natural like want heal process fast,"['result', 'result natural', 'result natural like', 'result natural like want', 'result natural like want heal', 'result natural like want heal process', 'result natural like want heal process fast', 'natural', 'natural like', 'natural like want', 'natural like want heal', 'natural like want heal process', 'natural like want heal process fast', 'like', 'like want', 'like want heal', 'like want heal process', 'like want heal process fast', 'want', 'want heal', 'want heal process', 'want heal process fast', 'heal', 'heal process', 'heal process fast', 'process', 'process fast', 'fast']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
77210,He used shots to numb my skin (this was the only part I felt and it wasn't bad!),0,shoot numb skin feel bad,"['shoot', 'shoot numb', 'shoot numb skin', 'shoot numb skin feel', 'shoot numb skin feel bad', 'numb', 'numb skin', 'numb skin feel', 'numb skin feel bad', 'skin', 'skin feel', 'skin feel bad', 'feel', 'feel bad', 'bad']",0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
164731,Very happy and would highly recommend even the post surgery care is outstanding.,0,happy highly recommend post surgery care outstanding,"['happy', 'happy highly', 'happy highly recommend', 'happy highly recommend post', 'happy highly recommend post surgery', 'happy highly recommend post surgery care', 'happy highly recommend post surgery care outstanding', 'highly', 'highly recommend', 'highly recommend post', 'highly recommend post surgery', 'highly recommend post surgery care', 'highly recommend post surgery care outstanding', 'recommend', 'recommend post', 'recommend post surgery', 'recommend post surgery care', 'recommend post surgery care outstanding', 'post', 'post surgery', 'post surgery care', 'post surgery care outstanding', 'surgery', 'surgery care', 'surgery care outstanding', 'care', 'care outstanding', 'outstanding']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
147444,and I was not disappointed...I have people ask me what I?m doing to my skin because they feel I?m glowing,0,disappoint people ask m skin feel m glow,"['disappoint', 'disappoint people', 'disappoint people ask', 'disappoint people ask m', 'disappoint people ask m skin', 'disappoint people ask m skin feel', 'disappoint people ask m skin feel m', 'disappoint people ask m skin feel m glow', 'people', 'people ask', 'people ask m', 'people ask m skin', 'people ask m skin feel', 'people ask m skin feel m', 'people ask m skin feel m glow', 'ask', 'ask m', 'ask m skin', 'ask m skin feel', 'ask m skin feel m', 'ask m skin feel m glow', 'm', 'm skin', 'm skin feel', 'm skin feel m', 'm skin feel m glow', 'skin', 'skin feel', 'skin feel m', 'skin feel m glow', 'feel', 'feel m', 'feel m glow', 'm', 'm glow', 'glow']",0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
94110,They have made me very happy it is worth the time,0,happy worth time,"['happy', 'happy worth', 'happy worth time', 'worth', 'worth time', 'time']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
67853,My results are better than I expected.,0,result good expect,"['result', 'result good', 'result good expect', 'good', 'good expect', 'expect']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
136193,If you're not happy working there....do everyone a favor and quit.,1,happy work thereto favor quit,"['happy', 'happy work', 'happy work thereto', 'happy work thereto favor', 'happy work thereto favor quit', 'work', 'work thereto', 'work thereto favor', 'work thereto favor quit', 'thereto', 'thereto favor', 'thereto favor quit', 'favor', 'favor quit', 'quit']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
106244,My results are very natural like I wanted and the healing process was very fast.,0,result natural like want heal process fast,"['result', 'result natural', 'result natural like', 'result natural like want', 'result natural like want heal', 'result natural like want heal process', 'result natural like want heal process fast', 'natural', 'natural like', 'natural like want', 'natural like want heal', 'natural like want heal process', 'natural like want heal process fast', 'like', 'like want', 'like want heal', 'like want heal process', 'like want heal process fast', 'want', 'want heal', 'want heal process', 'want heal process fast', 'heal', 'heal process', 'heal process fast', 'process', 'process fast', 'fast']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
109058,Very happy with the size which is more like a DD now.,0,happy size like,"['happy', 'happy size', 'happy size like', 'size', 'size like', 'like']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
66736,I was happy to get out of there,1,happy,['happy'],0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
129098,Could not be happier with the excellent care I received from everyone on staff there!,0,happy excellent care receive staff,"['happy', 'happy excellent', 'happy excellent care', 'happy excellent care receive', 'happy excellent care receive staff', 'excellent', 'excellent care', 'excellent care receive', 'excellent care receive staff', 'care', 'care receive', 'care receive staff', 'receive', 'receive staff', 'staff']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
91114,and could not be more delighted with the results.,0,delight result,"['delight', 'delight result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
99378,"Over the last year, my skin has improved dramatically.",0,skin improved dramatically,"['skin', 'skin improved', 'skin improved dramatically', 'improved', 'improved dramatically', 'dramatically']",0,0,0,0,0,1,0,0,0,0,0,0,0,0.2
85070,for a few different services and am always a happy customer.,0,different service happy customer,"['different', 'different service', 'different service happy', 'different service happy customer', 'service', 'service happy', 'service happy customer', 'happy', 'happy customer', 'customer']",0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
138166,My results look exactly like the digital images.,0,result look precisely like digital image,"['result', 'result look', 'result look precisely', 'result look precisely like', 'result look precisely like digital', 'result look precisely like digital image', 'look', 'look precisely', 'look precisely like', 'look precisely like digital', 'look precisely like digital image', 'precisely', 'precisely like', 'precisely like digital', 'precisely like digital image', 'like', 'like digital', 'like digital image', 'digital', 'digital image', 'image']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
140096,I do not know how he was able to work with this much tissue and achieve such beautiful results.,0,know able work tissue achieve beautiful result,"['know', 'know able', 'know able work', 'know able work tissue', 'know able work tissue achieve', 'know able work tissue achieve beautiful', 'know able work tissue achieve beautiful result', 'able', 'able work', 'able work tissue', 'able work tissue achieve', 'able work tissue achieve beautiful', 'able work tissue achieve beautiful result', 'work', 'work tissue', 'work tissue achieve', 'work tissue achieve beautiful', 'work tissue achieve beautiful result', 'tissue', 'tissue achieve', 'tissue achieve beautiful', 'tissue achieve beautiful result', 'achieve', 'achieve beautiful', 'achieve beautiful result', 'beautiful', 'beautiful result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
173756,Do not believe him if he tells you to do a mini lift for neck lift he can NOT achieve results.,1,believe tell mind lift neck lift achieve result,"['believe', 'believe tell', 'believe tell mind', 'believe tell mind lift', 'believe tell mind lift neck', 'believe tell mind lift neck lift', 'believe tell mind lift neck lift achieve', 'believe tell mind lift neck lift achieve result', 'tell', 'tell mind', 'tell mind lift', 'tell mind lift neck', 'tell mind lift neck lift', 'tell mind lift neck lift achieve', 'tell mind lift neck lift achieve result', 'mind', 'mind lift', 'mind lift neck', 'mind lift neck lift', 'mind lift neck lift achieve', 'mind lift neck lift achieve result', 'lift', 'lift neck', 'lift neck lift', 'lift neck lift achieve', 'lift neck lift achieve result', 'neck', 'neck lift', 'neck lift achieve', 'neck lift achieve result', 'lift', 'lift achieve', 'lift achieve result', 'achieve', 'achieve result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
67862,My treatment pal was discuss and when everything was completed I was amazed at my results 2 thumbs up and a pinky finger.,0,treatment pal discus complete amaze result thumb pink finger,"['treatment', 'treatment pal', 'treatment pal discus', 'treatment pal discus complete', 'treatment pal discus complete amaze', 'treatment pal discus complete amaze result', 'treatment pal discus complete amaze result thumb', 'treatment pal discus complete amaze result thumb pink', 'treatment pal discus complete amaze result thumb pink finger', 'pal', 'pal discus', 'pal discus complete', 'pal discus complete amaze', 'pal discus complete amaze result', 'pal discus complete amaze result thumb', 'pal discus complete amaze result thumb pink', 'pal discus complete amaze result thumb pink finger', 'discus', 'discus complete', 'discus complete amaze', 'discus complete amaze result', 'discus complete amaze result thumb', 'discus complete amaze result thumb pink', 'discus complete amaze result thumb pink finger', 'complete', 'complete amaze', 'complete amaze result', 'complete amaze result thumb', 'complete amaze result thumb pink', 'complete amaze result thumb pink finger', 'amaze', 'amaze result', 'amaze result thumb', 'amaze result thumb pink', 'amaze result thumb pink finger', 'result', 'result thumb', 'result thumb pink', 'result thumb pink finger', 'thumb', 'thumb pink', 'thumb pink finger', 'pink', 'pink finger', 'finger']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
144106,But the results are definitely not what I expected.,1,result decidedly expect,"['result', 'result decidedly', 'result decidedly expect', 'decidedly', 'decidedly expect', 'expect']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
165068,He does guarantee his results!,0,guarantee result,"['guarantee', 'guarantee result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
