commentId,comment,classification,comment_processed,word_phrase_list,quote,cost,cost involve,involve,claim,important,important patient,patient,similarity_score
174309,"However, the experience of a number of other patients who have shared their thoughts on other sites very much resonates",1,experience number patient share think site resonate,"['experience', 'experience number', 'experience number patient', 'experience number patient share', 'experience number patient share think', 'experience number patient share think site', 'experience number patient share think site resonate', 'number', 'number patient', 'number patient share', 'number patient share think', 'number patient share think site', 'number patient share think site resonate', 'patient', 'patient share', 'patient share think', 'patient share think site', 'patient share think site resonate', 'share', 'share think', 'share think site', 'share think site resonate', 'think', 'think site', 'think site resonate', 'site', 'site resonate', 'resonate']",0,0,0,0,0,0,0,1,0.2
73312,but he is so patient and answers every little question.,0,patient answer little question,"['patient', 'patient answer', 'patient answer little', 'patient answer little question', 'answer', 'answer little', 'answer little question', 'little', 'little question', 'question']",0,0,0,0,0,0,0,1,0.2
124721,"I am looking into what, if anything, can be done about the reviews being deleted and this office misrepresenting themselves to potential patients.",1,look review delete office misrepresent potential patient,"['look', 'look review', 'look review delete', 'look review delete office', 'look review delete office misrepresent', 'look review delete office misrepresent potential', 'look review delete office misrepresent potential patient', 'review', 'review delete', 'review delete office', 'review delete office misrepresent', 'review delete office misrepresent potential', 'review delete office misrepresent potential patient', 'delete', 'delete office', 'delete office misrepresent', 'delete office misrepresent potential', 'delete office misrepresent potential patient', 'office', 'office misrepresent', 'office misrepresent potential', 'office misrepresent potential patient', 'misrepresent', 'misrepresent potential', 'misrepresent potential patient', 'potential', 'potential patient', 'patient']",0,0,0,0,0,0,0,1,0.2
138860,WHAT ABOUT THE QUALITY OF LIFE OF THE PATIENT?,1,quality life patient,"['quality', 'quality life', 'quality life patient', 'life', 'life patient', 'patient']",0,0,0,0,0,0,0,1,0.2
85401,In no way do I feel like I am a number or just another patient.,0,way feel like number patient,"['way', 'way feel', 'way feel like', 'way feel like number', 'way feel like number patient', 'feel', 'feel like', 'feel like number', 'feel like number patient', 'like', 'like number', 'like number patient', 'number', 'number patient', 'patient']",0,0,0,0,0,0,0,1,0.2
107512,"EXCELLENT BED SIDE MANNERS .HIS STAFF , DAY AND NIGHT ARE VERY ACCOMMODATING AND CARE FOR THE PATIENTS.",0,excellent bed manner staff night accommodation care patient,"['excellent', 'excellent bed', 'excellent bed manner', 'excellent bed manner staff', 'excellent bed manner staff night', 'excellent bed manner staff night accommodation', 'excellent bed manner staff night accommodation care', 'excellent bed manner staff night accommodation care patient', 'bed', 'bed manner', 'bed manner staff', 'bed manner staff night', 'bed manner staff night accommodation', 'bed manner staff night accommodation care', 'bed manner staff night accommodation care patient', 'manner', 'manner staff', 'manner staff night', 'manner staff night accommodation', 'manner staff night accommodation care', 'manner staff night accommodation care patient', 'staff', 'staff night', 'staff night accommodation', 'staff night accommodation care', 'staff night accommodation care patient', 'night', 'night accommodation', 'night accommodation care', 'night accommodation care patient', 'accommodation', 'accommodation care', 'accommodation care patient', 'care', 'care patient', 'patient']",0,0,0,0,0,0,0,1,0.2
134834,So pleased I found Dr Parker and his amazing staff I am still a new patient,0,please find amaze staff new patient,"['please', 'please find', 'please find amaze', 'please find amaze staff', 'please find amaze staff new', 'please find amaze staff new patient', 'find', 'find amaze', 'find amaze staff', 'find amaze staff new', 'find amaze staff new patient', 'amaze', 'amaze staff', 'amaze staff new', 'amaze staff new patient', 'staff', 'staff new', 'staff new patient', 'new', 'new patient', 'patient']",0,0,0,0,0,0,0,1,0.2
75676,"With Dr. Jacobs, my husband and I felt extremely important and well-cared for.",0,husband feel extremely important wellcared,"['husband', 'husband feel', 'husband feel extremely', 'husband feel extremely important', 'husband feel extremely important wellcared', 'feel', 'feel extremely', 'feel extremely important', 'feel extremely important wellcared', 'extremely', 'extremely important', 'extremely important wellcared', 'important', 'important wellcared', 'wellcared']",0,0,0,0,0,1,0,0,0.2
150663,"He was rude, pushed a friend of mine out the door, threatens people and has told patients "" I'm done",1,rude push friend door threaten people tell patient m,"['rude', 'rude push', 'rude push friend', 'rude push friend door', 'rude push friend door threaten', 'rude push friend door threaten people', 'rude push friend door threaten people tell', 'rude push friend door threaten people tell patient', 'rude push friend door threaten people tell patient m', 'push', 'push friend', 'push friend door', 'push friend door threaten', 'push friend door threaten people', 'push friend door threaten people tell', 'push friend door threaten people tell patient', 'push friend door threaten people tell patient m', 'friend', 'friend door', 'friend door threaten', 'friend door threaten people', 'friend door threaten people tell', 'friend door threaten people tell patient', 'friend door threaten people tell patient m', 'door', 'door threaten', 'door threaten people', 'door threaten people tell', 'door threaten people tell patient', 'door threaten people tell patient m', 'threaten', 'threaten people', 'threaten people tell', 'threaten people tell patient', 'threaten people tell patient m', 'people', 'people tell', 'people tell patient', 'people tell patient m', 'tell', 'tell patient', 'tell patient m', 'patient', 'patient m', 'm']",0,0,0,0,0,0,0,1,0.2
110432,Beware all the (bogus) positive reviews as there are many unhappy patients.,1,beware bonus positive review unhappy patient,"['beware', 'beware bonus', 'beware bonus positive', 'beware bonus positive review', 'beware bonus positive review unhappy', 'beware bonus positive review unhappy patient', 'bonus', 'bonus positive', 'bonus positive review', 'bonus positive review unhappy', 'bonus positive review unhappy patient', 'positive', 'positive review', 'positive review unhappy', 'positive review unhappy patient', 'review', 'review unhappy', 'review unhappy patient', 'unhappy', 'unhappy patient', 'patient']",0,0,0,0,0,0,0,1,0.2
126980,Office staff works hard and has compassion for patients who are going through a rough time.,0,office staff work hard compassion patient go rough time,"['office', 'office staff', 'office staff work', 'office staff work hard', 'office staff work hard compassion', 'office staff work hard compassion patient', 'office staff work hard compassion patient go', 'office staff work hard compassion patient go rough', 'office staff work hard compassion patient go rough time', 'staff', 'staff work', 'staff work hard', 'staff work hard compassion', 'staff work hard compassion patient', 'staff work hard compassion patient go', 'staff work hard compassion patient go rough', 'staff work hard compassion patient go rough time', 'work', 'work hard', 'work hard compassion', 'work hard compassion patient', 'work hard compassion patient go', 'work hard compassion patient go rough', 'work hard compassion patient go rough time', 'hard', 'hard compassion', 'hard compassion patient', 'hard compassion patient go', 'hard compassion patient go rough', 'hard compassion patient go rough time', 'compassion', 'compassion patient', 'compassion patient go', 'compassion patient go rough', 'compassion patient go rough time', 'patient', 'patient go', 'patient go rough', 'patient go rough time', 'go', 'go rough', 'go rough time', 'rough', 'rough time', 'time']",0,0,0,0,0,0,0,1,0.2
103273,"they have changed what my total billing for pre-natal, delivery, and post natal would cost 3 times.",1,change total fill parental delivery post natal cost time,"['change', 'change total', 'change total fill', 'change total fill parental', 'change total fill parental delivery', 'change total fill parental delivery post', 'change total fill parental delivery post natal', 'change total fill parental delivery post natal cost', 'change total fill parental delivery post natal cost time', 'total', 'total fill', 'total fill parental', 'total fill parental delivery', 'total fill parental delivery post', 'total fill parental delivery post natal', 'total fill parental delivery post natal cost', 'total fill parental delivery post natal cost time', 'fill', 'fill parental', 'fill parental delivery', 'fill parental delivery post', 'fill parental delivery post natal', 'fill parental delivery post natal cost', 'fill parental delivery post natal cost time', 'parental', 'parental delivery', 'parental delivery post', 'parental delivery post natal', 'parental delivery post natal cost', 'parental delivery post natal cost time', 'delivery', 'delivery post', 'delivery post natal', 'delivery post natal cost', 'delivery post natal cost time', 'post', 'post natal', 'post natal cost', 'post natal cost time', 'natal', 'natal cost', 'natal cost time', 'cost', 'cost time', 'time']",0,1,0,0,0,0,0,0,0.2
82788,so the patient has to pay the part the insurance would have paid.,1,patient pay insurance pay,"['patient', 'patient pay', 'patient pay insurance', 'patient pay insurance pay', 'pay', 'pay insurance', 'pay insurance pay', 'insurance', 'insurance pay', 'pay']",0,0,0,0,0,0,0,1,0.2
174275,use air quotes on that one because i am even fatter than before,1,use air quote father,"['use', 'use air', 'use air quote', 'use air quote father', 'air', 'air quote', 'air quote father', 'quote', 'quote father', 'father']",1,0,0,0,0,0,0,0,0.2
164017,Jasmine helped me set up my patient portal.,0,famine help set patient portal,"['famine', 'famine help', 'famine help set', 'famine help set patient', 'famine help set patient portal', 'help', 'help set', 'help set patient', 'help set patient portal', 'set', 'set patient', 'set patient portal', 'patient', 'patient portal', 'portal']",0,0,0,0,0,0,0,1,0.2
116419,"She is an angel with a tremendous knowledge base and gentle touch, which is so important in her line of work.",0,angel tremendous cognition base gentle touch important line work,"['angel', 'angel tremendous', 'angel tremendous cognition', 'angel tremendous cognition base', 'angel tremendous cognition base gentle', 'angel tremendous cognition base gentle touch', 'angel tremendous cognition base gentle touch important', 'angel tremendous cognition base gentle touch important line', 'angel tremendous cognition base gentle touch important line work', 'tremendous', 'tremendous cognition', 'tremendous cognition base', 'tremendous cognition base gentle', 'tremendous cognition base gentle touch', 'tremendous cognition base gentle touch important', 'tremendous cognition base gentle touch important line', 'tremendous cognition base gentle touch important line work', 'cognition', 'cognition base', 'cognition base gentle', 'cognition base gentle touch', 'cognition base gentle touch important', 'cognition base gentle touch important line', 'cognition base gentle touch important line work', 'base', 'base gentle', 'base gentle touch', 'base gentle touch important', 'base gentle touch important line', 'base gentle touch important line work', 'gentle', 'gentle touch', 'gentle touch important', 'gentle touch important line', 'gentle touch important line work', 'touch', 'touch important', 'touch important line', 'touch important line work', 'important', 'important line', 'important line work', 'line', 'line work', 'work']",0,0,0,0,0,1,0,0,0.2
112611,She is the best patient care coordinator I have ever came across.,0,good patient care coordinate come,"['good', 'good patient', 'good patient care', 'good patient care coordinate', 'good patient care coordinate come', 'patient', 'patient care', 'patient care coordinate', 'patient care coordinate come', 'care', 'care coordinate', 'care coordinate come', 'coordinate', 'coordinate come', 'come']",0,0,0,0,0,0,0,1,0.2
111069,Dr. Aryan follows up daily with his patients using HealthLoop.,0,follow patient healthloop,"['follow', 'follow patient', 'follow patient healthloop', 'patient', 'patient healthloop', 'healthloop']",0,0,0,0,0,0,0,1,0.2
98689,LIKE HIS HONESTY AND TAKES TIME EDUCATE PATIENT.,0,like honesty take time educate patient,"['like', 'like honesty', 'like honesty take', 'like honesty take time', 'like honesty take time educate', 'like honesty take time educate patient', 'honesty', 'honesty take', 'honesty take time', 'honesty take time educate', 'honesty take time educate patient', 'take', 'take time', 'take time educate', 'take time educate patient', 'time', 'time educate', 'time educate patient', 'educate', 'educate patient', 'patient']",0,0,0,0,0,0,0,1,0.2
152694,He takes issues with patients who leave poor reviews as if they may not be real patients.,0,take issue patient leave poor review real patient,"['take', 'take issue', 'take issue patient', 'take issue patient leave', 'take issue patient leave poor', 'take issue patient leave poor review', 'take issue patient leave poor review real', 'take issue patient leave poor review real patient', 'issue', 'issue patient', 'issue patient leave', 'issue patient leave poor', 'issue patient leave poor review', 'issue patient leave poor review real', 'issue patient leave poor review real patient', 'patient', 'patient leave', 'patient leave poor', 'patient leave poor review', 'patient leave poor review real', 'patient leave poor review real patient', 'leave', 'leave poor', 'leave poor review', 'leave poor review real', 'leave poor review real patient', 'poor', 'poor review', 'poor review real', 'poor review real patient', 'review', 'review real', 'review real patient', 'real', 'real patient', 'patient']",0,0,0,0,0,0,0,1,0.2
167405,She says she has never seen a claim like this before.,1,say see claim like,"['say', 'say see', 'say see claim', 'say see claim like', 'see', 'see claim', 'see claim like', 'claim', 'claim like', 'like']",0,0,0,0,1,0,0,0,0.2
130807,Last but not least....The doctor can get really angry if the patient does something he does not agree with;,1,leastthe doctor angry patient agree,"['leastthe', 'leastthe doctor', 'leastthe doctor angry', 'leastthe doctor angry patient', 'leastthe doctor angry patient agree', 'doctor', 'doctor angry', 'doctor angry patient', 'doctor angry patient agree', 'angry', 'angry patient', 'angry patient agree', 'patient', 'patient agree', 'agree']",0,0,0,0,0,0,0,1,0.2
142955,"She is a good doctor and most important, she is make the patient/parents comfortable right from the very onset.",0,good doctor important patientparents comfortable right onset,"['good', 'good doctor', 'good doctor important', 'good doctor important patientparents', 'good doctor important patientparents comfortable', 'good doctor important patientparents comfortable right', 'good doctor important patientparents comfortable right onset', 'doctor', 'doctor important', 'doctor important patientparents', 'doctor important patientparents comfortable', 'doctor important patientparents comfortable right', 'doctor important patientparents comfortable right onset', 'important', 'important patientparents', 'important patientparents comfortable', 'important patientparents comfortable right', 'important patientparents comfortable right onset', 'patientparents', 'patientparents comfortable', 'patientparents comfortable right', 'patientparents comfortable right onset', 'comfortable', 'comfortable right', 'comfortable right onset', 'right', 'right onset', 'onset']",0,0,0,0,0,1,0,0,0.2
129135,"Like him, cares about his patient.",0,like care patient,"['like', 'like care', 'like care patient', 'care', 'care patient', 'patient']",0,0,0,0,0,0,0,1,0.2
64745,"She had a wonderful personality, she shows a total interest in her patients.",0,fantastic personality show total interest patient,"['fantastic', 'fantastic personality', 'fantastic personality show', 'fantastic personality show total', 'fantastic personality show total interest', 'fantastic personality show total interest patient', 'personality', 'personality show', 'personality show total', 'personality show total interest', 'personality show total interest patient', 'show', 'show total', 'show total interest', 'show total interest patient', 'total', 'total interest', 'total interest patient', 'interest', 'interest patient', 'patient']",0,0,0,0,0,0,0,1,0.2
187315,"As a new patient I only saw him once,but everything was perfect.",0,new patient see oncebut perfect,"['new', 'new patient', 'new patient see', 'new patient see oncebut', 'new patient see oncebut perfect', 'patient', 'patient see', 'patient see oncebut', 'patient see oncebut perfect', 'see', 'see oncebut', 'see oncebut perfect', 'oncebut', 'oncebut perfect', 'perfect']",0,0,0,0,0,0,0,1,0.2
147166,I also faced discrimination as a patient and the office environment was unsafe for me.,1,face discrimination patient office environment safe,"['face', 'face discrimination', 'face discrimination patient', 'face discrimination patient office', 'face discrimination patient office environment', 'face discrimination patient office environment safe', 'discrimination', 'discrimination patient', 'discrimination patient office', 'discrimination patient office environment', 'discrimination patient office environment safe', 'patient', 'patient office', 'patient office environment', 'patient office environment safe', 'office', 'office environment', 'office environment safe', 'environment', 'environment safe', 'safe']",0,0,0,0,0,0,0,1,0.2
94192,"for the best interest of his patients, never pressuring me to do something I didn't want to do.",0,good interest patient press want,"['good', 'good interest', 'good interest patient', 'good interest patient press', 'good interest patient press want', 'interest', 'interest patient', 'interest patient press', 'interest patient press want', 'patient', 'patient press', 'patient press want', 'press', 'press want', 'want']",0,0,0,0,0,0,0,1,0.2
90237,Caring above and beyond provides added value through free meditation training and Counseling to patients was there,0,dare provide add value free meditation train counsel patient,"['dare', 'dare provide', 'dare provide add', 'dare provide add value', 'dare provide add value free', 'dare provide add value free meditation', 'dare provide add value free meditation train', 'dare provide add value free meditation train counsel', 'dare provide add value free meditation train counsel patient', 'provide', 'provide add', 'provide add value', 'provide add value free', 'provide add value free meditation', 'provide add value free meditation train', 'provide add value free meditation train counsel', 'provide add value free meditation train counsel patient', 'add', 'add value', 'add value free', 'add value free meditation', 'add value free meditation train', 'add value free meditation train counsel', 'add value free meditation train counsel patient', 'value', 'value free', 'value free meditation', 'value free meditation train', 'value free meditation train counsel', 'value free meditation train counsel patient', 'free', 'free meditation', 'free meditation train', 'free meditation train counsel', 'free meditation train counsel patient', 'meditation', 'meditation train', 'meditation train counsel', 'meditation train counsel patient', 'train', 'train counsel', 'train counsel patient', 'counsel', 'counsel patient', 'patient']",0,0,0,0,0,0,0,1,0.2
145704,I wasn't treated right so for that i say they need to work with there staff and make sure they treat patients right.,1,treat right need work staff sure treat patient right,"['treat', 'treat right', 'treat right need', 'treat right need work', 'treat right need work staff', 'treat right need work staff sure', 'treat right need work staff sure treat', 'treat right need work staff sure treat patient', 'treat right need work staff sure treat patient right', 'right', 'right need', 'right need work', 'right need work staff', 'right need work staff sure', 'right need work staff sure treat', 'right need work staff sure treat patient', 'right need work staff sure treat patient right', 'need', 'need work', 'need work staff', 'need work staff sure', 'need work staff sure treat', 'need work staff sure treat patient', 'need work staff sure treat patient right', 'work', 'work staff', 'work staff sure', 'work staff sure treat', 'work staff sure treat patient', 'work staff sure treat patient right', 'staff', 'staff sure', 'staff sure treat', 'staff sure treat patient', 'staff sure treat patient right', 'sure', 'sure treat', 'sure treat patient', 'sure treat patient right', 'treat', 'treat patient', 'treat patient right', 'patient', 'patient right', 'right']",0,0,0,0,0,0,0,1,0.2
114508,I can?t believe that a doctor who came so highly recommended to me has office staff like this that disregards his patients.,1,believe doctor come highly recommend office staff like disregard patient,"['believe', 'believe doctor', 'believe doctor come', 'believe doctor come highly', 'believe doctor come highly recommend', 'believe doctor come highly recommend office', 'believe doctor come highly recommend office staff', 'believe doctor come highly recommend office staff like', 'believe doctor come highly recommend office staff like disregard', 'believe doctor come highly recommend office staff like disregard patient', 'doctor', 'doctor come', 'doctor come highly', 'doctor come highly recommend', 'doctor come highly recommend office', 'doctor come highly recommend office staff', 'doctor come highly recommend office staff like', 'doctor come highly recommend office staff like disregard', 'doctor come highly recommend office staff like disregard patient', 'come', 'come highly', 'come highly recommend', 'come highly recommend office', 'come highly recommend office staff', 'come highly recommend office staff like', 'come highly recommend office staff like disregard', 'come highly recommend office staff like disregard patient', 'highly', 'highly recommend', 'highly recommend office', 'highly recommend office staff', 'highly recommend office staff like', 'highly recommend office staff like disregard', 'highly recommend office staff like disregard patient', 'recommend', 'recommend office', 'recommend office staff', 'recommend office staff like', 'recommend office staff like disregard', 'recommend office staff like disregard patient', 'office', 'office staff', 'office staff like', 'office staff like disregard', 'office staff like disregard patient', 'staff', 'staff like', 'staff like disregard', 'staff like disregard patient', 'like', 'like disregard', 'like disregard patient', 'disregard', 'disregard patient', 'patient']",0,0,0,0,0,0,0,1,0.2
180223,When it's our turn to have your baby she'll be there while other patients are in the waiting in the waiting room.,0,turn baby shell patient wait wait room,"['turn', 'turn baby', 'turn baby shell', 'turn baby shell patient', 'turn baby shell patient wait', 'turn baby shell patient wait wait', 'turn baby shell patient wait wait room', 'baby', 'baby shell', 'baby shell patient', 'baby shell patient wait', 'baby shell patient wait wait', 'baby shell patient wait wait room', 'shell', 'shell patient', 'shell patient wait', 'shell patient wait wait', 'shell patient wait wait room', 'patient', 'patient wait', 'patient wait wait', 'patient wait wait room', 'wait', 'wait wait', 'wait wait room', 'wait', 'wait room', 'room']",0,0,0,0,0,0,0,1,0.2
133324,Dr Nestor has a lovely manner with patients.,0,lovely manner patient,"['lovely', 'lovely manner', 'lovely manner patient', 'manner', 'manner patient', 'patient']",0,0,0,0,0,0,0,1,0.2
122972,My husband is quite slow and they were so kind and patient with him.,0,husband slow kind patient,"['husband', 'husband slow', 'husband slow kind', 'husband slow kind patient', 'slow', 'slow kind', 'slow kind patient', 'kind', 'kind patient', 'patient']",0,0,0,0,0,0,0,1,0.2
182082,and what's more important is the benefits of your session last through Friday or Saturday.,0,s important benefit session,"['s', 's important', 's important benefit', 's important benefit session', 'important', 'important benefit', 'important benefit session', 'benefit', 'benefit session', 'session']",0,0,0,0,0,1,0,0,0.2
94938,I have been made to feel like family and not just a patient.,0,feel like family patient,"['feel', 'feel like', 'feel like family', 'feel like family patient', 'like', 'like family', 'like family patient', 'family', 'family patient', 'patient']",0,0,0,0,0,0,0,1,0.2
186534,"I have learned I'm not an easy patient, I honestly appreciate these people",0,learn m easy patient honestly appreciate people,"['learn', 'learn m', 'learn m easy', 'learn m easy patient', 'learn m easy patient honestly', 'learn m easy patient honestly appreciate', 'learn m easy patient honestly appreciate people', 'm', 'm easy', 'm easy patient', 'm easy patient honestly', 'm easy patient honestly appreciate', 'm easy patient honestly appreciate people', 'easy', 'easy patient', 'easy patient honestly', 'easy patient honestly appreciate', 'easy patient honestly appreciate people', 'patient', 'patient honestly', 'patient honestly appreciate', 'patient honestly appreciate people', 'honestly', 'honestly appreciate', 'honestly appreciate people', 'appreciate', 'appreciate people', 'people']",0,0,0,0,0,0,0,1,0.2
66033,"The doctor takes the time to not only get to know his patients,",0,doctor take time know patient,"['doctor', 'doctor take', 'doctor take time', 'doctor take time know', 'doctor take time know patient', 'take', 'take time', 'take time know', 'take time know patient', 'time', 'time know', 'time know patient', 'know', 'know patient', 'patient']",0,0,0,0,0,0,0,1,0.2
103700,He knows what he is talking about and follows up with his patients.,0,know talk follow patient,"['know', 'know talk', 'know talk follow', 'know talk follow patient', 'talk', 'talk follow', 'talk follow patient', 'follow', 'follow patient', 'patient']",0,0,0,0,0,0,0,1,0.2
96215,and dedication this man has to his patients is very rare now a days.,0,education man patient rare day,"['education', 'education man', 'education man patient', 'education man patient rare', 'education man patient rare day', 'man', 'man patient', 'man patient rare', 'man patient rare day', 'patient', 'patient rare', 'patient rare day', 'rare', 'rare day', 'day']",0,0,0,0,0,0,0,1,0.2
124067,Dr. Musseman is a good surgeon that does not communicate well with patients.,0,good surgeon communicate patient,"['good', 'good surgeon', 'good surgeon communicate', 'good surgeon communicate patient', 'surgeon', 'surgeon communicate', 'surgeon communicate patient', 'communicate', 'communicate patient', 'patient']",0,0,0,0,0,0,0,1,0.2
158303,Something to think about in the future is really reviewing patient history to not miss those details.,1,think future review patient history miss detail,"['think', 'think future', 'think future review', 'think future review patient', 'think future review patient history', 'think future review patient history miss', 'think future review patient history miss detail', 'future', 'future review', 'future review patient', 'future review patient history', 'future review patient history miss', 'future review patient history miss detail', 'review', 'review patient', 'review patient history', 'review patient history miss', 'review patient history miss detail', 'patient', 'patient history', 'patient history miss', 'patient history miss detail', 'history', 'history miss', 'history miss detail', 'miss', 'miss detail', 'detail']",0,0,0,0,0,0,0,1,0.2
136263,I then listened to him making phone calls to his patients about lab results.,1,listen make phone call patient lab result,"['listen', 'listen make', 'listen make phone', 'listen make phone call', 'listen make phone call patient', 'listen make phone call patient lab', 'listen make phone call patient lab result', 'make', 'make phone', 'make phone call', 'make phone call patient', 'make phone call patient lab', 'make phone call patient lab result', 'phone', 'phone call', 'phone call patient', 'phone call patient lab', 'phone call patient lab result', 'call', 'call patient', 'call patient lab', 'call patient lab result', 'patient', 'patient lab', 'patient lab result', 'lab', 'lab result', 'result']",0,0,0,0,0,0,0,1,0.2
107714,"a vent patient shouldn't have to wait that long, shame on you St Augustine's..",1,vent patient wait long shame st augustine,"['vent', 'vent patient', 'vent patient wait', 'vent patient wait long', 'vent patient wait long shame', 'vent patient wait long shame st', 'vent patient wait long shame st augustine', 'patient', 'patient wait', 'patient wait long', 'patient wait long shame', 'patient wait long shame st', 'patient wait long shame st augustine', 'wait', 'wait long', 'wait long shame', 'wait long shame st', 'wait long shame st augustine', 'long', 'long shame', 'long shame st', 'long shame st augustine', 'shame', 'shame st', 'shame st augustine', 'st', 'st augustine', 'augustine']",0,0,0,0,0,0,0,1,0.2
187827,Dr. Mark truly cares about his patients and his staff is so accommodating I just wish he wasn't just a plastic surgeon!,0,care patient staff accommodation wish plastic surgeon,"['care', 'care patient', 'care patient staff', 'care patient staff accommodation', 'care patient staff accommodation wish', 'care patient staff accommodation wish plastic', 'care patient staff accommodation wish plastic surgeon', 'patient', 'patient staff', 'patient staff accommodation', 'patient staff accommodation wish', 'patient staff accommodation wish plastic', 'patient staff accommodation wish plastic surgeon', 'staff', 'staff accommodation', 'staff accommodation wish', 'staff accommodation wish plastic', 'staff accommodation wish plastic surgeon', 'accommodation', 'accommodation wish', 'accommodation wish plastic', 'accommodation wish plastic surgeon', 'wish', 'wish plastic', 'wish plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,0,0,0,0,0,1,0.2
89563,"Dr. Arora,was very knowledgable, he was very patient",0,dr arorawas knowledgable patient,"['dr', 'dr arorawas', 'dr arorawas knowledgable', 'dr arorawas knowledgable patient', 'arorawas', 'arorawas knowledgable', 'arorawas knowledgable patient', 'knowledgable', 'knowledgable patient', 'patient']",0,0,0,0,0,0,0,1,0.2
185994,"SHAME on him and his ENTIRE nursing staff that had known EVERYTHING, and still pushed for patients to be under his care.",1,shame entire nurse staff know push patient care,"['shame', 'shame entire', 'shame entire nurse', 'shame entire nurse staff', 'shame entire nurse staff know', 'shame entire nurse staff know push', 'shame entire nurse staff know push patient', 'shame entire nurse staff know push patient care', 'entire', 'entire nurse', 'entire nurse staff', 'entire nurse staff know', 'entire nurse staff know push', 'entire nurse staff know push patient', 'entire nurse staff know push patient care', 'nurse', 'nurse staff', 'nurse staff know', 'nurse staff know push', 'nurse staff know push patient', 'nurse staff know push patient care', 'staff', 'staff know', 'staff know push', 'staff know push patient', 'staff know push patient care', 'know', 'know push', 'know push patient', 'know push patient care', 'push', 'push patient', 'push patient care', 'patient', 'patient care', 'care']",0,0,0,0,0,0,0,1,0.2
134944,"From the informative website, the excellent reviews, to the initial contact with the patient care coordinator,",0,information webster excellent review initial contact patient care coordinate,"['information', 'information webster', 'information webster excellent', 'information webster excellent review', 'information webster excellent review initial', 'information webster excellent review initial contact', 'information webster excellent review initial contact patient', 'information webster excellent review initial contact patient care', 'information webster excellent review initial contact patient care coordinate', 'webster', 'webster excellent', 'webster excellent review', 'webster excellent review initial', 'webster excellent review initial contact', 'webster excellent review initial contact patient', 'webster excellent review initial contact patient care', 'webster excellent review initial contact patient care coordinate', 'excellent', 'excellent review', 'excellent review initial', 'excellent review initial contact', 'excellent review initial contact patient', 'excellent review initial contact patient care', 'excellent review initial contact patient care coordinate', 'review', 'review initial', 'review initial contact', 'review initial contact patient', 'review initial contact patient care', 'review initial contact patient care coordinate', 'initial', 'initial contact', 'initial contact patient', 'initial contact patient care', 'initial contact patient care coordinate', 'contact', 'contact patient', 'contact patient care', 'contact patient care coordinate', 'patient', 'patient care', 'patient care coordinate', 'care', 'care coordinate', 'coordinate']",0,0,0,0,0,0,0,1,0.2
153897,Did not communicate to patient's family that patient was in end stage.,1,communicate patient family patient end stage,"['communicate', 'communicate patient', 'communicate patient family', 'communicate patient family patient', 'communicate patient family patient end', 'communicate patient family patient end stage', 'patient', 'patient family', 'patient family patient', 'patient family patient end', 'patient family patient end stage', 'family', 'family patient', 'family patient end', 'family patient end stage', 'patient', 'patient end', 'patient end stage', 'end', 'end stage', 'stage']",0,0,0,0,0,0,0,1,0.2
110915,It was important for the surgeon and I to understand each other and to put those fears to rest.,0,important surgeon understand fear rest,"['important', 'important surgeon', 'important surgeon understand', 'important surgeon understand fear', 'important surgeon understand fear rest', 'surgeon', 'surgeon understand', 'surgeon understand fear', 'surgeon understand fear rest', 'understand', 'understand fear', 'understand fear rest', 'fear', 'fear rest', 'rest']",0,0,0,0,0,1,0,0,0.2
138589,If I ever see him in Europe I make sure police is involved.,1,sure police involve,"['sure', 'sure police', 'sure police involve', 'police', 'police involve', 'involve']",0,0,0,1,0,0,0,0,0.2
169361,It is really a way to transmit tons of organisms from patient to patient and also from provider to patient.,1,way transmit ton organism patient patient provider patient,"['way', 'way transmit', 'way transmit ton', 'way transmit ton organism', 'way transmit ton organism patient', 'way transmit ton organism patient patient', 'way transmit ton organism patient patient provider', 'way transmit ton organism patient patient provider patient', 'transmit', 'transmit ton', 'transmit ton organism', 'transmit ton organism patient', 'transmit ton organism patient patient', 'transmit ton organism patient patient provider', 'transmit ton organism patient patient provider patient', 'ton', 'ton organism', 'ton organism patient', 'ton organism patient patient', 'ton organism patient patient provider', 'ton organism patient patient provider patient', 'organism', 'organism patient', 'organism patient patient', 'organism patient patient provider', 'organism patient patient provider patient', 'patient', 'patient patient', 'patient patient provider', 'patient patient provider patient', 'patient', 'patient provider', 'patient provider patient', 'provider', 'provider patient', 'patient']",0,0,0,0,0,0,0,1,0.2
